iter,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled,time_contact_s,time_dynamics_s,time_penetration_s,time_mask2d_s,time_backward_s,time_total_iter_s
250,0.2868525981903076,0.0014699631137773395,0.029399262741208076,0.00022190266463439912,0.04438053444027901,1.9601611711550504e-05,0.00294024171307683,0.0001231944333994761,0.0024638886097818613,0.014419212937355042,0.1730305552482605,0.0002511576749384403,0.025115767493844032,2.96176913252566e-05,0.0008885307470336556,3.665460826596245e-05,0.001466184388846159,2.5861052563413978e-05,0.0015516631538048387,3.6688103136839345e-05,0.00440257228910923,4.044690285809338e-05,0.0012134071439504623,0.003020618110895157,0.0015611834824085236,0.1421399489045143,0.023395132273435593,1.2856241427361965,2.21600953489542
275,0.28275516629219055,0.0015834885416552424,0.03166976943612099,0.00022031078697182238,0.04406215623021126,1.9993181922473013e-05,0.0029989772010594606,0.00012462375161703676,0.002492475090548396,0.014098817482590675,0.1691858172416687,0.0002312314900336787,0.02312314882874489,2.8038113669026643e-05,0.0008411434246227145,3.530660615069792e-05,0.0014122643042355776,2.490547194611281e-05,0.0014943282585591078,3.5751767427427694e-05,0.004290211945772171,3.949561869376339e-05,0.0011848685098811984,0.002885788679122925,0.001795448362827301,0.1454795002937317,0.023212935775518417,1.3020202480256557,2.2597988955676556
300,0.27931270003318787,0.0016867591766640544,0.033735182136297226,0.0002191627718275413,0.043832555413246155,1.958763095899485e-05,0.0029381446074694395,0.00012791811604984105,0.002558362204581499,0.0138235529884696,0.1658826321363449,0.00021383097919169813,0.021383097395300865,2.5477553208475e-05,0.0007643265998922288,3.4318072721362114e-05,0.0013727229088544846,2.439391755615361e-05,0.001463635009713471,3.511595059535466e-05,0.0042139142751693726,3.8937021599849686e-05,0.001168110640719533,0.0028473585844039917,0.001543138176202774,0.1325291283428669,0.023314885795116425,1.294344313442707,2.1998090259730816
325,0.276203453540802,0.0017829136922955513,0.035658273845911026,0.00021804308926220983,0.043608617037534714,1.9042765416088514e-05,0.0028564147651195526,0.00012649830023292452,0.0025299659464508295,0.013576828874647617,0.1629219502210617,0.00019849544332828373,0.019849544391036034,2.4747821953496896e-05,0.0007424346404150128,3.3422362321289256e-05,0.0013368944637477398,2.382311868132092e-05,0.0014293871354311705,3.432301673456095e-05,0.004118761979043484,3.837309486698359e-05,0.0011511928169056773,0.002994619309902191,0.0017764605581760406,0.1361013650894165,0.023451540619134903,1.289327871054411,2.235061686486006
350,0.2729332149028778,0.0018718525534495711,0.03743705153465271,0.000214562940527685,0.04291258752346039,1.7311353076365776e-05,0.002596702892333269,0.00013044357183389366,0.002608871553093195,0.01334458775818348,0.16013506054878235,0.00018607168749440461,0.01860716938972473,2.233657505712472e-05,0.000670097244437784,3.2622112485114485e-05,0.0013048844411969185,2.365552427363582e-05,0.0014193314127624035,3.419751737965271e-05,0.004103702027350664,3.7924270145595074e-05,0.0011377281043678522,0.002928793430328369,0.0015263184905052185,0.12849221378564835,0.02304360270500183,1.2843703553080559,2.189419899135828
375,0.27055126428604126,0.0019529371056705713,0.03905874118208885,0.00021430554625112563,0.04286110773682594,1.7451424355385825e-05,0.002617713762447238,0.000117251489427872,0.002345029730349779,0.01314854621887207,0.15778255462646484,0.00017426883277948946,0.017426883801817894,2.2849864762974903e-05,0.0006854959647171199,3.192529402440414e-05,0.0012770118191838264,2.330727147636935e-05,0.0013984362594783306,3.357196328579448e-05,0.004028635565191507,3.565585575415753e-05,0.0010696756653487682,0.002888929098844528,0.0015881285071372986,0.12944865599274635,0.022766143083572388,1.3008999973535538,2.211764331907034
400,0.2681409418582916,0.0020294561982154846,0.04058912396430969,0.00021157102310098708,0.042314205318689346,1.7097348973038606e-05,0.0025646022986620665,0.00012709852308034897,0.0025419704616069794,0.012956851162016392,0.155482217669487,0.0001637075620237738,0.016370756551623344,2.084146581182722e-05,0.0006252439925447106,3.128102980554104e-05,0.0012512411922216415,2.295393824169878e-05,0.0013772363308817148,3.325782745378092e-05,0.003990939352661371,3.444683170528151e-05,0.001033404958434403,0.00204680860042572,0.0014023631811141968,0.13527940586209297,0.026428110897541046,1.2946320436894894,2.2148469761013985
425,0.2667511999607086,0.00210001808591187,0.042000360786914825,0.00021213323634583503,0.04242664575576782,1.702421832305845e-05,0.002553632715716958,0.00013994619075674564,0.002798923756927252,0.012789190746843815,0.15347029268741608,0.00015346717555075884,0.015346717089414597,1.9818155124085024e-05,0.0005945446318946779,3.083666160819121e-05,0.0012334664352238178,2.2745836758986115e-05,0.001364750205539167,3.295416172477417e-05,0.003954499494284391,3.357921013957821e-05,0.0010073763551190495,0.0020904727280139923,0.001428171992301941,0.13330884650349617,0.02645707130432129,1.2959754578769207,2.3106296733021736
450,0.265550822019577,0.0021650653798133135,0.043301306664943695,0.00021320031373761594,0.04264006391167641,1.7446658603148535e-05,0.002616998739540577,0.0001437247992726043,0.002874495927244425,0.012637436389923096,0.15164923667907715,0.00014415249461308122,0.014415249228477478,1.970881385204848e-05,0.0005912643973715603,3.0265344321378507e-05,0.001210613758303225,2.2616446585743688e-05,0.0013569868169724941,3.264666520408355e-05,0.003917600028216839,3.2566360459895805e-05,0.0009769907919690013,0.0020805932581424713,0.0014329850673675537,0.1293300800025463,0.02609938383102417,1.2931660860776901,2.2186765670776367
475,0.2640437185764313,0.00222543952986598,0.04450879245996475,0.00021255179308354855,0.04251036047935486,1.7398246200173162e-05,0.0026097369845956564,0.00014701102918479592,0.0029402205254882574,0.012497312389314175,0.1499677449464798,0.0001351489481749013,0.013514894992113113,1.871811218734365e-05,0.0005615433910861611,2.97610204142984e-05,0.0011904408456757665,2.2689899196848273e-05,0.0013613939518108964,3.284864214947447e-05,0.003941837232559919,3.122503767372109e-05,0.0009367511374875903,0.0028743743896484375,0.0015168264508247375,0.12939467281103134,0.022812679409980774,1.305655837059021,2.2333528362214565
500,0.263003945350647,0.002281562192365527,0.04563124477863312,0.00021350604947656393,0.04270121082663536,1.7994843801716343e-05,0.0026992266066372395,0.00014481376274488866,0.002896275371313095,0.012362380512058735,0.14834856986999512,0.0001283782912651077,0.012837829068303108,1.9156668713549152e-05,0.0005747000686824322,2.942874198197387e-05,0.0011771497083827853,2.2314181478577666e-05,0.0013388509396463633,3.252194437664002e-05,0.003902633208781481,2.987411426147446e-05,0.0008962234132923186,0.0028401166200637817,0.0016078688204288483,0.13420124724507332,0.023306705057621002,1.2880824469029903,2.198718350380659
525,0.2614832818508148,0.002333215204998851,0.04666430503129959,0.0002118780539603904,0.042375609278678894,1.7092199414037168e-05,0.0025638299994170666,0.00014067653683014214,0.002813530620187521,0.012257413007318974,0.14708895981311798,0.00012199491175124422,0.012199491262435913,1.8010605344898067e-05,0.000540318142157048,2.9119206374161877e-05,0.0011647682404145598,2.224151830887422e-05,0.0013344910694286227,3.239042416680604e-05,0.003886851016432047,2.837032479874324e-05,0.0008511097403243184,0.0028666630387306213,0.0015255138278007507,0.13519439846277237,0.023295972496271133,1.291367068886757,2.2308837547898293
550,0.2608919143676758,0.002380822319537401,0.047616444528102875,0.00021102240134496242,0.04220448061823845,1.7774786101654172e-05,0.0026662179734557867,0.00015859903942327946,0.00317198084667325,0.012154939584434032,0.1458592712879181,0.00011685782374115661,0.011685782112181187,1.8434739104122855e-05,0.0005530421622097492,2.888152448576875e-05,0.0011552609503269196,2.1927531633991748e-05,0.0013156519271433353,3.1868457881500944e-05,0.003824214916676283,2.798631612677127e-05,0.0008395895129069686,0.0027414076030254364,0.00143442302942276,0.13381460681557655,0.02306721732020378,1.2614244036376476,2.2071944437921047
575,0.2602064907550812,0.0024252680595964193,0.04850536212325096,0.00021132483379915357,0.042264968156814575,1.8547587387729436e-05,0.0027821380645036697,0.00016015212167985737,0.0032030423171818256,0.012049034237861633,0.1445884108543396,0.00011186116898898035,0.011186117306351662,1.787599831004627e-05,0.0005362799274735153,2.8604292310774326e-05,0.001144171692430973,2.2143720343592577e-05,0.001328623271547258,3.2183659641304985e-05,0.0038620391860604286,2.6843948944588192e-05,0.0008053184719756246,0.0028289109468460083,0.00160902738571167,0.1286086030304432,0.022926967591047287,1.303608376532793,2.2093165405094624
600,0.2598050832748413,0.0024679747875779867,0.04935949668288231,0.00021232370636425912,0.042464740574359894,1.8498498320695944e-05,0.002774774795398116,0.00017811221187002957,0.0035622441209852695,0.011948867700994015,0.14338640868663788,0.00010635982471285388,0.010635982267558575,1.8945718693430535e-05,0.0005683715571649373,2.8346630642772652e-05,0.0011338652111589909,2.194913940911647e-05,0.0013169483281672,3.192386429873295e-05,0.003830863628536463,2.5714181902003475e-05,0.0007714254315942526,0.002812393009662628,0.0016066096723079681,0.1299445442855358,0.022650200873613358,1.3025758154690266,2.211158473044634
625,0.25869065523147583,0.0025096682365983725,0.050193365663290024,0.00020987002062611282,0.04197400435805321,1.788696499716025e-05,0.002683044644072652,0.00018533904221840203,0.0037067807279527187,0.011865723878145218,0.14238868653774261,0.0001016887545119971,0.010168875567615032,1.8121854736818932e-05,0.0005436556530185044,2.819404653564561e-05,0.0011277619050815701,2.1867253963137046e-05,0.001312035252340138,3.206190012861043e-05,0.0038474281318485737,2.4833901989040896e-05,0.0007450170814990997,0.0028379596769809723,0.0018055140972137451,0.14800181984901428,0.02375498041510582,1.344090398401022,2.336781069636345
650,0.25774091482162476,0.002547509502619505,0.05095019191503525,0.00021066173212602735,0.04213234782218933,1.7973849026020616e-05,0.002696077339351177,0.0001594892964931205,0.003189785871654749,0.011785672977566719,0.14142808318138123,9.826643508858979e-05,0.009826643392443657,1.7574568119016476e-05,0.0005272370181046426,2.796846820274368e-05,0.0011187386699020863,2.175346526200883e-05,0.0013052079593762755,3.197669502696954e-05,0.003837203374132514,2.4312768800882623e-05,0.0007293830858543515,0.003828197717666626,0.0016821958124637604,0.25254228711128235,0.023334503173828125,1.292909923940897,2.345998551696539
675,0.25646910071372986,0.0025842965114861727,0.05168592929840088,0.00020926917204633355,0.04185383394360542,1.7163571101264097e-05,0.0025745355524122715,0.0001414311700500548,0.0028286234010010958,0.011712772771716118,0.14055326581001282,9.508249058853835e-05,0.00950824934989214,1.669498669798486e-05,0.0005008496227674186,2.780417344183661e-05,0.001112166908569634,2.182518619520124e-05,0.0013095111353322864,3.185309105901979e-05,0.0038223708979785442,2.399272307229694e-05,0.0007197816739790142,0.0027857497334480286,0.0014949068427085876,0.13459784537553787,0.023272022604942322,1.2548680007457733,2.1842699125409126
700,0.2561756372451782,0.002618948696181178,0.052378974854946136,0.00020821701036766171,0.041643403470516205,1.755479388521053e-05,0.0026332191191613674,0.00015461212024092674,0.003092242404818535,0.011654423549771309,0.1398530900478363,9.160973422694951e-05,0.009160973131656647,1.648598481551744e-05,0.0004945795517414808,2.7652044082060456e-05,0.0011060817632824183,2.166625199606642e-05,0.0012999750906601548,3.1742354622110724e-05,0.003809082554653287,2.346698056499008e-05,0.0007040094351395965,0.003070671111345291,0.0015609264373779297,0.1376996450126171,0.023219630122184753,1.2710222788155079,2.233082689344883
725,0.25583845376968384,0.0026489642914384604,0.05297928676009178,0.00020837376359850168,0.04167475178837776,1.6946800315054134e-05,0.0025420200545340776,0.00016126295668072999,0.003225259017199278,0.011588387191295624,0.13906064629554749,8.97153076948598e-05,0.008971530944108963,1.6393460100516677e-05,0.0004918038030155003,2.7694335585692897e-05,0.0011077733943238854,2.1634674340020865e-05,0.0012980804312974215,3.162842767778784e-05,0.0037954114377498627,2.3063577827997506e-05,0.0006919073639437556,0.0028002001345157623,0.0015804171562194824,0.1284506730735302,0.022778913378715515,1.2810230664908886,2.198713146150112
750,0.25496894121170044,0.0026812106370925903,0.05362421274185181,0.00020687008509412408,0.04137401655316353,1.682042420725338e-05,0.0025230636820197105,0.00015055820404086262,0.0030111640226095915,0.011528425849974155,0.13834111392498016,8.747904212214053e-05,0.008747904561460018,1.631166560400743e-05,0.0004893499426543713,2.7474907255964354e-05,0.0010989962611347437,2.1519113943213597e-05,0.001291146851144731,3.153613579343073e-05,0.003784336382523179,2.2787875423091464e-05,0.0006836362881585956,0.002799924463033676,0.0016417689621448517,0.14187033846974373,0.02293466404080391,1.2698693498969078,2.193813804537058
775,0.2544187307357788,0.002708946354687214,0.05417892709374428,0.00020604794553946704,0.041209589689970016,1.627315032237675e-05,0.002440972486510873,0.00015359681856352836,0.0030719363130629063,0.011472775600850582,0.1376733034849167,8.531155617674813e-05,0.008531155996024609,1.6202533515752293e-05,0.0004860759945586324,2.7403519197832793e-05,0.0010961408261209726,2.140839205821976e-05,0.0012845034943893552,3.141778870485723e-05,0.0037701346445828676,2.253233287774492e-05,0.0006759699899703264,0.0030539818108081818,0.0016498453915119171,0.1414877101778984,0.023223549127578735,1.275795541703701,2.1434832103550434
800,0.25344377756118774,0.00273597682826221,0.05471953749656677,0.0002051245974143967,0.04102491959929466,1.559389420435764e-05,0.002339084167033434,0.000144566161907278,0.002891323296353221,0.011414693668484688,0.13697633147239685,8.208023791667074e-05,0.008208023384213448,1.444874214939773e-05,0.0004334622644819319,2.724121804931201e-05,0.00108964869286865,2.155121364921797e-05,0.0012930728262290359,3.1594398024026304e-05,0.0037913278210908175,2.2567875930690207e-05,0.0006770362961106002,0.002836804836988449,0.0014468319714069366,0.13360239565372467,0.02208080142736435,1.2882628031075,2.225293293595314
825,0.25332358479499817,0.0027595912106335163,0.05519182235002518,0.00020605062309186906,0.041210126131772995,1.6510344721609727e-05,0.002476551802828908,0.0001427926035830751,0.002855852013453841,0.011359882541000843,0.13631859421730042,8.010907185962424e-05,0.008010907098650932,1.4817773262620904e-05,0.0004445331869646907,2.7128020519739948e-05,0.0010851208353415132,2.1540485249715857e-05,0.0012924291659146547,3.158893377985805e-05,0.0037906719371676445,2.156658774765674e-05,0.0006469976506195962,0.002842143177986145,0.0014621429145336151,0.1292271688580513,0.022766288369894028,1.308063343167305,2.205128137022257
850,0.25310325622558594,0.002783976960927248,0.05567953735589981,0.00020629895152524114,0.04125979170203209,1.6253557987511158e-05,0.0024380336981266737,0.0001370221289107576,0.002740442520007491,0.011327019892632961,0.13592423498630524,7.837184239178896e-05,0.007837183773517609,1.5125691788853146e-05,0.00045377074275165796,2.7088139177067205e-05,0.0010835255961865187,2.1308276700438e-05,0.0012784965801984072,3.132593337795697e-05,0.003759111976251006,2.1638017642544582e-05,0.0006491405074484646,0.0029025301337242126,0.0015623867511749268,0.13790451735258102,0.023278169333934784,1.267913829535246,2.2008542083203793
875,0.2525944113731384,0.0028060819022357464,0.05612163990736008,0.00020525199943222106,0.04105040058493614,1.646152486500796e-05,0.0024692288134247065,0.00014332855062093586,0.002866571070626378,0.011270863004028797,0.13525035977363586,7.640988769708201e-05,0.007640988565981388,1.4808071682637092e-05,0.00044424214866012335,2.694397517188918e-05,0.0010777589632198215,2.124366073985584e-05,0.0012746196007356048,3.130858385702595e-05,0.0037570300046354532,2.138592753908597e-05,0.0006415778188966215,0.003153271973133087,0.0014138221740722656,0.1467144452035427,0.022845983505249023,1.2961464934051037,2.351460751146078
900,0.25242018699645996,0.0028269735630601645,0.056539472192525864,0.00020560811390168965,0.041121624410152435,1.6123591194627807e-05,0.002418538788333535,0.00013664011203218251,0.0027328021824359894,0.011246872134506702,0.13496246933937073,7.482418732251972e-05,0.007482418790459633,1.5264076864696108e-05,0.00045792231685481966,2.697797754080966e-05,0.0010791190434247255,2.1101066522533074e-05,0.0012660640059038997,3.0979728762758896e-05,0.003717567538842559,2.140559627150651e-05,0.0006421678699553013,0.0020852573215961456,0.0013531409204006195,0.1316789761185646,0.028238411992788315,1.2776571027934551,2.2140345834195614
925,0.2512258291244507,0.002846085000783205,0.05692169815301895,0.0002038494567386806,0.04076988995075226,1.573868576087989e-05,0.0023608028423041105,0.0001293342065764591,0.002586684189736843,0.011186903342604637,0.13424283266067505,7.285167521331459e-05,0.007285167463123798,1.3446124285110272e-05,0.00040338371763937175,2.6793111828737892e-05,0.0010717244585976005,2.079907244478818e-05,0.0012479443103075027,3.0745784897590056e-05,0.003689494216814637,2.1539863155339845e-05,0.0006461958982981741,0.002893541008234024,0.0014925189316272736,0.13427817076444626,0.02344425767660141,1.275096621364355,2.236060407012701
950,0.2513597905635834,0.0028646092396229506,0.057292185723781586,0.00020660943118855357,0.04132188484072685,1.6856833099154755e-05,0.0025285249575972557,0.00012513113324530423,0.0025026225484907627,0.011136320419609547,0.13363584876060486,7.051869761198759e-05,0.007051869761198759,1.3201035471865907e-05,0.00039603107143193483,2.6756566512631252e-05,0.0010702626314014196,2.07213652174687e-05,0.001243281876668334,3.067492798436433e-05,0.0036809914745390415,2.1209947590250522e-05,0.0006362984422594309,0.0027738958597183228,0.0014817118644714355,0.12687912210822105,0.023002121597528458,1.290730968117714,2.2045336216688156
975,0.25086161494255066,0.0028841658495366573,0.057683318853378296,0.00020399436471052468,0.04079887270927429,1.5874456948949955e-05,0.0023811685387045145,0.00013968176790513098,0.002793635241687298,0.011106581427156925,0.1332789808511734,6.933455006219447e-05,0.006933454889804125,1.3172077160561457e-05,0.00039516232209280133,2.6714886189438403e-05,0.001068595447577536,2.0645071344915777e-05,0.001238704309798777,3.0501045330311172e-05,0.0036601254250854254,2.0986321032978594e-05,0.0006295896600931883,0.0031031109392642975,0.0014908872544765472,0.146481741219759,0.023486606776714325,1.270923912525177,2.198125299066305
1000,0.25026416778564453,0.0029030221048742533,0.05806044116616249,0.00020442745881155133,0.04088549315929413,1.4935146282368805e-05,0.00224027200601995,0.0001247844338649884,0.002495688619092107,0.011069441214203835,0.1328333020210266,6.786999438190833e-05,0.0067869992926716805,1.3039792975177988e-05,0.00039119378197938204,2.6654262910597026e-05,0.001066170516423881,2.061474515357986e-05,0.0012368847383186221,3.046522760996595e-05,0.003655827371403575,2.0396941181388684e-05,0.0006119082099758089,0.002976536750793457,0.001534685492515564,0.13288475573062897,0.02332231029868126,1.2641863413155079,2.199765220284462
1025,0.25033020973205566,0.002918963087722659,0.05837926268577576,0.00020474330813158303,0.04094866290688515,1.4854758774163201e-05,0.002228213706985116,0.00014252141409087926,0.0028504282236099243,0.011030038818717003,0.13236045837402344,6.631056749029085e-05,0.0066310567781329155,1.206139313580934e-05,0.00036184178316034377,2.659410165506415e-05,0.0010637640953063965,2.0631530787795782e-05,0.001237891847267747,3.051924068131484e-05,0.0036623089108616114,2.0210060029057786e-05,0.0006063018226996064,0.0029257088899612427,0.0014359578490257263,0.1332392282783985,0.023014891892671585,1.2656817808747292,2.22043414413929
1050,0.24996152520179749,0.002937592100352049,0.05875184386968613,0.00020381875219754875,0.04076375067234039,1.5242882000165991e-05,0.002286432310938835,0.000124232770758681,0.002484655473381281,0.011011902242898941,0.1321428269147873,6.620356725761667e-05,0.006620356813073158,1.2620867892110255e-05,0.00037862604949623346,2.6525649445829913e-05,0.001061026006937027,2.0614193999790587e-05,0.0012368516763672233,3.0410119506996125e-05,0.003649214282631874,1.9531038560671732e-05,0.0005859311786480248,0.0028391964733600616,0.0015374571084976196,0.12692663818597794,0.02272982895374298,1.2792629972100258,2.194626946002245
1075,0.24971970915794373,0.0029520608950406313,0.05904121696949005,0.0002048849273705855,0.04097698628902435,1.4700814062962309e-05,0.0022051220294088125,0.0001218816832988523,0.0024376336950808764,0.010972564108669758,0.1316707730293274,6.481190939666703e-05,0.0064811911433935165,1.269018594030058e-05,0.000380705576390028,2.6530084141995758e-05,0.0010612034238874912,2.060883525700774e-05,0.0012365301372483373,3.0417584639508277e-05,0.003650110214948654,1.9274622900411487e-05,0.0005782386870123446,0.0020766593515872955,0.0014205239713191986,0.1251809187233448,0.031932685524225235,1.2835253328084946,2.1767613068223
1100,0.24994798004627228,0.002967727603390813,0.05935455113649368,0.00020536618831101805,0.041073236614465714,1.4713559721712954e-05,0.002207034034654498,0.00013853087148163468,0.0027706173714250326,0.010942259803414345,0.13130712509155273,6.35771793895401e-05,0.006357717793434858,1.1372290828148834e-05,0.0003411687212064862,2.647596556926146e-05,0.0010590385645627975,2.0769413822563365e-05,0.0012461647856980562,3.056558489333838e-05,0.003667870070785284,1.8781192920869216e-05,0.0005634357803501189,0.0029638446867465973,0.0015797540545463562,0.14949104189872742,0.024196870625019073,1.263404693454504,2.1850937828421593
1125,0.24964825809001923,0.0029815228190273046,0.05963045731186867,0.00020588806364685297,0.04117761179804802,1.5357743905042298e-05,0.002303661545738578,0.0001183695494546555,0.0023673910181969404,0.010913941077888012,0.13096728920936584,6.328913877950981e-05,0.006328913848847151,1.2099390005460009e-05,0.00036298169288784266,2.6455370971234515e-05,0.0010582148097455502,2.0628758647944778e-05,0.0012377254897728562,3.0373481422429904e-05,0.003644817741587758,1.897306901810225e-05,0.0005691920523531735,0.002928592264652252,0.0015129558742046356,0.14044759422540665,0.023362182080745697,1.267437294125557,2.208609636873007
1150,0.2495415061712265,0.0029955441132187843,0.05991088226437569,0.0002037922531599179,0.04075844958424568,1.530722511233762e-05,0.002296083839610219,0.0001426225499017164,0.002852451056241989,0.010880876332521439,0.13057051599025726,6.26474356977269e-05,0.006264743395149708,1.2041049558320083e-05,0.00036123147583566606,2.6415635147714056e-05,0.001056625391356647,2.0661460439441726e-05,0.0012396876700222492,3.055835622944869e-05,0.0036670027766376734,1.8794422430801205e-05,0.0005638326983898878,0.0031918995082378387,0.001354258507490158,0.22255006060004234,0.017035331577062607,1.0484330542385578,1.7896397858858109
