iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
118,0.75924212,0.75869632,2861.21752930,0.30497053,0.24082726,1.73714221,0.49074155
119,0.73842603,0.73787332,2869.72119141,0.30918291,0.24353130,1.74375737,0.49348891
120,0.71802247,0.71746284,2877.93457031,0.31339401,0.24622017,1.75035048,0.49620578
121,0.69802898,0.69746250,2885.86035156,0.31760284,0.24889332,1.75692058,0.49889210
122,0.67844307,0.67786974,2893.50634766,0.32180843,0.25155014,1.76346672,0.50154775
123,0.65926301,0.65868276,2900.87402344,0.32600981,0.25419009,1.76998782,0.50417268
124,0.64048547,0.63989842,2907.97045898,0.33020604,0.25681257,1.77648306,0.50676680
125,0.62210894,0.62151515,2914.80053711,0.33439606,0.25941709,1.78295100,0.50933003
126,0.60412973,0.60352916,2921.36718750,0.33857897,0.26200300,1.78939116,0.51186228
127,0.58654588,0.58593857,2927.67797852,0.34275371,0.26456985,1.79580200,0.51436353
128,0.56935358,0.56873959,2933.73486328,0.34691936,0.26711702,1.80218291,0.51683366
129,0.55255044,0.55192971,2939.54443359,0.35107493,0.26964411,1.80853260,0.51927269
130,0.53613269,0.53550529,2945.11206055,0.35521951,0.27215058,1.81485021,0.52168053
131,0.52009714,0.51946312,2950.43920898,0.35935202,0.27463591,1.82113481,0.52405715
132,0.50444067,0.50380009,2955.53417969,0.36347157,0.27709955,1.82738507,0.52640247
133,0.48915926,0.48851213,2960.39990234,0.36757720,0.27954113,1.83360028,0.52871650
134,0.47424889,0.47359526,2965.04003906,0.37166798,0.28196013,1.83977962,0.53099918
135,0.45970654,0.45904645,2969.46215820,0.37574288,0.28435612,1.84592164,0.53325051
136,0.44552794,0.44486141,2973.66748047,0.37980098,0.28672865,1.85202563,0.53547049
137,0.43170887,0.43103594,2977.66455078,0.38384137,0.28907731,1.85809052,0.53765911
138,0.41824576,0.41756648,2981.45556641,0.38786313,0.29140171,1.86411524,0.53981638
139,0.40513337,0.40444779,2985.04589844,0.39186537,0.29370144,1.87009919,0.54194230
140,0.39236766,0.39167586,2988.43847656,0.39584717,0.29597610,1.87604141,0.54403687
141,0.37994489,0.37924686,2991.64062500,0.39980760,0.29822528,1.88194048,0.54610008
142,0.36785987,0.36715570,2994.65307617,0.40374580,0.30044869,1.88779593,0.54813200
143,0.35610828,0.35539797,2997.48461914,0.40766090,0.30264592,1.89360654,0.55013263
144,0.34468499,0.34396863,3000.13745117,0.41155198,0.30481666,1.89937174,0.55210203
145,0.33358544,0.33286306,3002.61425781,0.41541830,0.30696052,1.90509057,0.55404019
146,0.32280508,0.32207674,3004.92309570,0.41925892,0.30907735,1.91076183,0.55594724
147,0.31233838,0.31160414,3007.06494141,0.42307308,0.31116670,1.91638517,0.55782318
148,0.30218077,0.30144069,3009.04516602,0.42685997,0.31322834,1.92195940,0.55966806
149,0.29232651,0.29158065,3010.86743164,0.43061885,0.31526205,1.92748415,0.56148201
150,0.28277114,0.28201953,3012.53808594,0.43434885,0.31726757,1.93295813,0.56326509
151,0.27350953,0.27275226,3014.05957031,0.43804926,0.31924459,1.93838060,0.56501734
152,0.26453602,0.26377311,3015.43481445,0.44171932,0.32119298,1.94375110,0.56673890
153,0.25584525,0.25507677,3016.67114258,0.44535834,0.32311255,1.94906878,0.56842989
154,0.24743220,0.24665822,3017.76806641,0.44896561,0.32500300,1.95433295,0.57009035
155,0.23929116,0.23851177,3018.73242188,0.45254043,0.32686424,1.95954299,0.57172042
156,0.23141712,0.23063235,3019.56884766,0.45608217,0.32869613,1.96469796,0.57332027
157,0.22380428,0.22301419,3020.27807617,0.45959023,0.33049846,1.96979761,0.57488996
158,0.21644720,0.21565187,3020.86596680,0.46306390,0.33227116,1.97484124,0.57642967
159,0.20934072,0.20854022,3021.33642578,0.46650264,0.33401409,1.97982800,0.57793951
160,0.20247921,0.20167358,3021.69140625,0.46990588,0.33572710,1.98475754,0.57941961
161,0.19585708,0.19504640,3021.93530273,0.47327301,0.33741012,1.98962939,0.58087015
162,0.18946905,0.18865339,3022.07104492,0.47660354,0.33906311,1.99444282,0.58229125
163,0.18330927,0.18248869,3022.10253906,0.47989699,0.34068599,1.99919772,0.58368313
164,0.17737256,0.17654712,3022.03271484,0.48315284,0.34227875,2.00389338,0.58504593
165,0.17165343,0.17082322,3021.86450195,0.48637062,0.34384131,2.00852942,0.58637983
166,0.16614640,0.16531147,3021.60449219,0.48954996,0.34537372,2.01310539,0.58768505
167,0.16084585,0.16000628,3021.24975586,0.49269047,0.34687591,2.01762128,0.58896172
168,0.15574716,0.15490302,3020.80883789,0.49579167,0.34834793,2.02207589,0.59021008
169,0.15084392,0.14999528,3020.28271484,0.49885324,0.34978989,2.02646995,0.59143037
170,0.14613137,0.14527829,3019.67333984,0.50187480,0.35120174,2.03080273,0.59262276
171,0.14160390,0.14074647,3018.98437500,0.50485617,0.35258353,2.03507423,0.59378743
172,0.13725658,0.13639484,3018.21923828,0.50779694,0.35393530,2.03928399,0.59492463
173,0.13308431,0.13221836,3017.37890625,0.51069701,0.35525724,2.04343176,0.59603459
174,0.12908153,0.12821142,3016.46801758,0.51355594,0.35654935,2.04751778,0.59711754
175,0.12524350,0.12436932,3015.48901367,0.51637375,0.35781181,2.05154157,0.59817374
176,0.12156500,0.12068681,3014.44238281,0.51915014,0.35904473,2.05550337,0.59920341
177,0.11804132,0.11715919,3013.33447266,0.52188492,0.36024827,2.05940270,0.60020685
178,0.11466726,0.11378126,3012.16406250,0.52457803,0.36142251,2.06324005,0.60118425
179,0.11143815,0.11054835,3010.93457031,0.52722937,0.36256763,2.06701517,0.60213590
180,0.10834932,0.10745580,3009.64916992,0.52983886,0.36368382,2.07072806,0.60306203
181,0.10539581,0.10449863,3008.30786133,0.53240645,0.36477125,2.07437921,0.60396296
182,0.10257341,0.10167265,3006.91601562,0.53493214,0.36583009,2.07796812,0.60483891
183,0.09987736,0.09897308,3005.47460938,0.53741586,0.36686060,2.08149529,0.60569018
184,0.09730325,0.09639553,3003.98364258,0.53985769,0.36786288,2.08496094,0.60651702
185,0.09484687,0.09393577,3002.44628906,0.54225767,0.36883724,2.08836508,0.60731971
186,0.09250391,0.09158950,3000.86425781,0.54461581,0.36978388,2.09170794,0.60809857
187,0.09027021,0.08935257,2999.24121094,0.54693228,0.37070304,2.09498978,0.60885388
188,0.08814156,0.08722076,2997.57812500,0.54920715,0.37159503,2.09821105,0.60958594
189,0.08611408,0.08519018,2995.87500000,0.55144066,0.37246007,2.10137200,0.61029506
190,0.08418389,0.08325697,2994.13476562,0.55363280,0.37329835,2.10447288,0.61098146
191,0.08234703,0.08141714,2992.35766602,0.55578387,0.37411025,2.10751438,0.61164552
192,0.08060010,0.07966731,2990.54907227,0.55789411,0.37489602,2.11049628,0.61228752
193,0.07893921,0.07800359,2988.70654297,0.55996370,0.37565592,2.11341953,0.61290777
194,0.07736095,0.07642257,2986.83325195,0.56199288,0.37639031,2.11628437,0.61350656
195,0.07586202,0.07492094,2984.93066406,0.56398189,0.37709939,2.11909103,0.61408418
196,0.07443877,0.07349506,2982.99780273,0.56593114,0.37778357,2.12184072,0.61464101
197,0.07308827,0.07214198,2981.04052734,0.56784075,0.37844315,2.12453318,0.61517733
198,0.07180724,0.07085845,2979.05566406,0.56971109,0.37907842,2.12716937,0.61569345
199,0.07059275,0.06964152,2977.04711914,0.57154256,0.37968969,2.12974954,0.61618966
200,0.06944180,0.06848819,2975.01513672,0.57333553,0.38027728,2.13227439,0.61666626
201,0.06835148,0.06739555,2972.96020508,0.57509023,0.38084155,2.13474464,0.61712360
202,0.06731910,0.06636091,2970.88427734,0.57680714,0.38138282,2.13716078,0.61756200
203,0.06634191,0.06538153,2968.78735352,0.57848674,0.38190150,2.13952351,0.61798179
204,0.06541746,0.06445493,2966.67138672,0.58012927,0.38239783,2.14183331,0.61838323
205,0.06454308,0.06357847,2964.53735352,0.58173531,0.38287219,2.14409113,0.61876667
206,0.06371647,0.06274984,2962.38574219,0.58330524,0.38332501,2.14629745,0.61913246
207,0.06293532,0.06196673,2960.21655273,0.58483946,0.38375652,2.14845300,0.61948085
208,0.06219746,0.06122696,2958.03271484,0.58633846,0.38416716,2.15055823,0.61981219
209,0.06150067,0.06052831,2955.83227539,0.58780271,0.38455722,2.15261412,0.62012678
210,0.06084288,0.05986872,2953.61914062,0.58923274,0.38492715,2.15462136,0.62042499
211,0.06022210,0.05924620,2951.39135742,0.59062892,0.38527721,2.15658069,0.62070704
212,0.05963654,0.05865894,2949.15185547,0.59199184,0.38560784,2.15849257,0.62097329
213,0.05908421,0.05810497,2946.89868164,0.59332210,0.38591930,2.16035819,0.62122405
214,0.05856345,0.05758262,2944.63378906,0.59461999,0.38621205,2.16217804,0.62145960
215,0.05807254,0.05709017,2942.35791016,0.59588617,0.38648635,2.16395307,0.62168026
216,0.05760993,0.05662607,2940.07080078,0.59712112,0.38674259,2.16568375,0.62188631
217,0.05717400,0.05618870,2937.77368164,0.59832543,0.38698110,2.16737127,0.62207806
218,0.05676335,0.05577665,2935.46655273,0.59949958,0.38720235,2.16901612,0.62225586
219,0.05637658,0.05538853,2933.15112305,0.60064411,0.38740659,2.17061901,0.62241995
220,0.05601231,0.05502296,2930.82666016,0.60175943,0.38759419,2.17218089,0.62257063
221,0.05566935,0.05467874,2928.49389648,0.60284632,0.38776550,2.17370224,0.62270820
222,0.05534633,0.05435450,2926.15258789,0.60390520,0.38792089,2.17518449,0.62283295
223,0.05504224,0.05404925,2923.80346680,0.60493660,0.38806063,2.17662764,0.62294513
224,0.05475587,0.05376175,2921.44775391,0.60594106,0.38818517,2.17803311,0.62304509
225,0.05448627,0.05349106,2919.08447266,0.60691917,0.38829473,2.17940116,0.62313300
226,0.05423232,0.05323606,2916.71411133,0.60787147,0.38838977,2.18073320,0.62320924
227,0.05399316,0.05299589,2914.33862305,0.60879844,0.38847050,2.18202949,0.62327403
228,0.05376783,0.05276959,2911.95556641,0.60970074,0.38853738,2.18329120,0.62332767
229,0.05355556,0.05255639,2909.56689453,0.61057884,0.38859066,2.18451858,0.62337041
230,0.05335549,0.05235542,2907.17333984,0.61143321,0.38863072,2.18571281,0.62340254
231,0.05316688,0.05216596,2904.77416992,0.61226451,0.38865778,2.18687439,0.62342423
232,0.05298894,0.05198719,2902.36914062,0.61307323,0.38867226,2.18800449,0.62343585
233,0.05282108,0.05181854,2899.96020508,0.61385983,0.38867441,2.18910336,0.62343758
234,0.05266256,0.05165927,2897.54492188,0.61462492,0.38866454,2.19017220,0.62342966
235,0.05251282,0.05150881,2895.12573242,0.61536902,0.38864300,2.19121146,0.62341237
236,0.05237130,0.05136660,2892.70117188,0.61609256,0.38861006,2.19222188,0.62338597
237,0.05223741,0.05123205,2890.27319336,0.61679608,0.38856599,2.19320440,0.62335062
238,0.05211067,0.05110468,2887.84106445,0.61748022,0.38851115,2.19415951,0.62330663
239,0.05199056,0.05098397,2885.40454102,0.61814529,0.38844576,2.19508815,0.62325418
240,0.05187668,0.05086951,2882.96362305,0.61879200,0.38837016,2.19599080,0.62319350
241,0.05176856,0.05076086,2880.51904297,0.61942059,0.38828456,2.19686818,0.62312484
242,0.05166583,0.05065760,2878.07006836,0.62003171,0.38818926,2.19772100,0.62304837
243,0.05156809,0.05055938,2875.61914062,0.62062585,0.38808456,2.19854999,0.62296432
244,0.05147497,0.05046580,2873.16210938,0.62120336,0.38797063,2.19935584,0.62287289
245,0.05138620,0.05037658,2870.70361328,0.62176478,0.38784784,2.20013905,0.62277430
246,0.05130138,0.05029135,2868.23999023,0.62231058,0.38771635,2.20090055,0.62266874
247,0.05122030,0.05020988,2865.77368164,0.62284118,0.38757652,2.20164061,0.62255645
248,0.05114264,0.05013186,2863.30444336,0.62335700,0.38742855,2.20236015,0.62243760
249,0.05106816,0.05005703,2860.83056641,0.62385851,0.38727260,2.20305967,0.62231231
250,0.05099664,0.04998518,2858.35400391,0.62434614,0.38710898,2.20373964,0.62218082
251,0.05092781,0.04991605,2855.87426758,0.62482029,0.38693789,2.20440102,0.62204331
252,0.05086151,0.04984947,2853.39135742,0.62528133,0.38675955,2.20504379,0.62189996
253,0.05079754,0.04978523,2850.90576172,0.62572974,0.38657424,2.20566893,0.62175095
254,0.05073571,0.04972316,2848.41699219,0.62616587,0.38638216,2.20627689,0.62159646
255,0.05067583,0.04966306,2845.92504883,0.62659013,0.38618344,2.20686841,0.62143660
256,0.05061779,0.04960481,2843.43066406,0.62700289,0.38597834,2.20744371,0.62127155
257,0.05056140,0.04954822,2840.93188477,0.62740451,0.38576707,2.20800352,0.62110150
258,0.05050657,0.04949322,2838.43188477,0.62779540,0.38554978,2.20854807,0.62092656
259,0.05045310,0.04943959,2835.92675781,0.62817591,0.38532671,2.20907855,0.62074691
260,0.05040095,0.04938731,2833.42016602,0.62854630,0.38509804,2.20959473,0.62056267
261,0.05034999,0.04933622,2830.91015625,0.62890702,0.38486385,2.21009731,0.62037396
262,0.05030009,0.04928621,2828.39672852,0.62925839,0.38462442,2.21058702,0.62018096
263,0.05025120,0.04923723,2825.88159180,0.62960064,0.38437998,2.21106386,0.61998385
264,0.05020323,0.04918917,2823.36303711,0.62993413,0.38413057,2.21152830,0.61978269
265,0.05015607,0.04914194,2820.84155273,0.63025916,0.38387638,2.21198130,0.61957759
266,0.05010966,0.04909546,2818.31738281,0.63057613,0.38361764,2.21242285,0.61936873
267,0.05006394,0.04904970,2815.79003906,0.63088524,0.38335446,2.21285343,0.61915624
268,0.05001883,0.04900456,2813.25927734,0.63118678,0.38308695,2.21327353,0.61894017
269,0.04997432,0.04896002,2810.72778320,0.63148105,0.38281533,2.21368337,0.61872071
270,0.04993029,0.04891598,2808.19116211,0.63176835,0.38253966,2.21408343,0.61849791
271,0.04988674,0.04887244,2805.65283203,0.63204879,0.38226011,2.21447396,0.61827189
272,0.04984359,0.04882929,2803.11083984,0.63232285,0.38197687,2.21485591,0.61804277
273,0.04980087,0.04878658,2800.56811523,0.63259065,0.38169003,2.21522880,0.61781067
274,0.04975844,0.04874419,2798.02099609,0.63285244,0.38139969,2.21559334,0.61757565
275,0.04971633,0.04870212,2795.47119141,0.63310856,0.38110599,2.21595001,0.61733782
276,0.04967450,0.04866033,2792.91845703,0.63335907,0.38080904,2.21629882,0.61709726
277,0.04963291,0.04861880,2790.36352539,0.63360423,0.38050896,2.21664023,0.61685407
278,0.04959155,0.04857749,2787.80590820,0.63384432,0.38020590,2.21697450,0.61660838
279,0.04955037,0.04853639,2785.24536133,0.63407952,0.37989989,2.21730185,0.61636019
280,0.04950937,0.04849547,2782.68188477,0.63431001,0.37959114,2.21762276,0.61610967
281,0.04946853,0.04845471,2780.11694336,0.63453609,0.37927964,2.21793747,0.61585683
282,0.04942780,0.04841408,2777.54687500,0.63475788,0.37896556,2.21824646,0.61560178
283,0.04938720,0.04837358,2774.97558594,0.63497549,0.37864897,2.21854925,0.61534458
284,0.04934670,0.04833319,2772.40161133,0.63518912,0.37832993,2.21884680,0.61508530
285,0.04930630,0.04829289,2769.82495117,0.63539904,0.37800863,2.21913886,0.61482406
286,0.04926597,0.04825268,2767.24536133,0.63560534,0.37768504,2.21942592,0.61456084
287,0.04922569,0.04821252,2764.66235352,0.63580823,0.37735930,2.21970844,0.61429578
288,0.04918548,0.04817244,2762.07812500,0.63600791,0.37703145,2.21998620,0.61402887
289,0.04914529,0.04813238,2759.49023438,0.63620430,0.37670162,2.22025967,0.61376023
290,0.04910514,0.04809237,2756.89916992,0.63639784,0.37636989,2.22052908,0.61348993
291,0.04906504,0.04805242,2754.30664062,0.63658839,0.37603626,2.22079420,0.61321795
292,0.04902493,0.04801246,2751.71069336,0.63677627,0.37570086,2.22105575,0.61294442
293,0.04898486,0.04797253,2749.11254883,0.63696158,0.37536374,2.22131371,0.61266935
294,0.04894478,0.04793261,2746.51171875,0.63714451,0.37502491,2.22156811,0.61239278
295,0.04890472,0.04789271,2743.90869141,0.63732499,0.37468457,2.22181940,0.61211485
296,0.04886465,0.04785280,2741.30249023,0.63750327,0.37434265,2.22206736,0.61183548
297,0.04882458,0.04781290,2738.69360352,0.63767946,0.37399927,2.22231269,0.61155480
298,0.04878450,0.04777299,2736.08227539,0.63785356,0.37365445,2.22255468,0.61127281
299,0.04874439,0.04773306,2733.46826172,0.63802582,0.37330824,2.22279453,0.61098957
300,0.04870429,0.04769313,2730.85205078,0.63819629,0.37296078,2.22303152,0.61070514
301,0.04866416,0.04765318,2728.23266602,0.63836503,0.37261197,2.22326660,0.61041951
302,0.04862401,0.04761321,2725.61059570,0.63853222,0.37226197,2.22349906,0.61013275
303,0.04858385,0.04757324,2722.98754883,0.63869774,0.37191084,2.22372937,0.60984492
304,0.04854365,0.04753323,2720.36035156,0.63886195,0.37155855,2.22395778,0.60955602
305,0.04850344,0.04749321,2717.73144531,0.63902467,0.37120518,2.22418427,0.60926610
306,0.04846321,0.04745318,2715.10058594,0.63918620,0.37085077,2.22440886,0.60897517
307,0.04842295,0.04741311,2712.46679688,0.63934654,0.37049535,2.22463202,0.60868329
308,0.04838265,0.04737301,2709.83056641,0.63950562,0.37013894,2.22485328,0.60839045
309,0.04834233,0.04733289,2707.19189453,0.63966370,0.36978161,2.22507310,0.60809672
