iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
0,0.95997024,0.95997024,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1,0.92365271,0.92365271,0.08206983,0.00002500,0.00002500,1.00501263,0.00500000
2,0.88792801,0.88792777,0.32364914,0.00009996,0.00009994,1.01004815,0.00999721
3,0.85281086,0.85281038,0.71784067,0.00022478,0.00022469,1.01510549,0.01498969
4,0.81831872,0.81831789,1.25773001,0.00039929,0.00039902,1.02018321,0.01997542
5,0.78446889,0.78446770,1.93639946,0.00062327,0.00062262,1.02527964,0.02495234
6,0.75127751,0.75127572,2.74694371,0.00089644,0.00089511,1.03039324,0.02991832
7,0.71876031,0.71875793,3.68243814,0.00121843,0.00121600,1.03552234,0.03487118
8,0.68693227,0.68692905,4.73614120,0.00158881,0.00158473,1.04066503,0.03980871
9,0.65580881,0.65580475,5.90110493,0.00200710,0.00200065,1.04581940,0.04472860
10,0.62540329,0.62539840,7.17065430,0.00247270,0.00246299,1.05098343,0.04962856
11,0.59572947,0.59572351,8.53806019,0.00298497,0.00297093,1.05615497,0.05450621
12,0.56680065,0.56679362,9.99651718,0.00354317,0.00352351,1.06133175,0.05935916
13,0.53862709,0.53861880,11.53958321,0.00414649,0.00411971,1.06651163,0.06418496
14,0.51121962,0.51121008,13.16068554,0.00479403,0.00475840,1.07169223,0.06898118
15,0.48458928,0.48457837,14.85334110,0.00548481,0.00543837,1.07687080,0.07374531
16,0.45874336,0.45873097,16.61124039,0.00621776,0.00615830,1.08204508,0.07847486
17,0.43369073,0.43367681,18.42821121,0.00699173,0.00691680,1.08721197,0.08316730
18,0.40943736,0.40942183,20.29797745,0.00780549,0.00771237,1.09236896,0.08782010
19,0.38598910,0.38597187,22.21465683,0.00865770,0.00854344,1.09751296,0.09243071
20,0.36334851,0.36332956,24.17225647,0.00954697,0.00940834,1.10264146,0.09699660
21,0.34151995,0.34149918,26.16517830,0.01047178,0.01030534,1.10775089,0.10151522
22,0.32050455,0.32048187,28.18758202,0.01143057,0.01123262,1.11283839,0.10598404
23,0.30030185,0.30027723,30.23420525,0.01242168,0.01218828,1.11790073,0.11040054
24,0.28091079,0.28088418,32.29980469,0.01344335,0.01317037,1.12293458,0.11476222
25,0.26232886,0.26230019,34.37891006,0.01449376,0.01417685,1.12793672,0.11906659
26,0.24455166,0.24452089,36.46697617,0.01557103,0.01520565,1.13290358,0.12331121
27,0.22757363,0.22754070,38.55881500,0.01667317,0.01625463,1.13783193,0.12749365
28,0.21138772,0.21135262,40.65007401,0.01779815,0.01732160,1.14271808,0.13161154
29,0.19598562,0.19594827,42.73614120,0.01894386,0.01840433,1.14755857,0.13566254
30,0.18135723,0.18131763,44.81283951,0.02010814,0.01950055,1.15234983,0.13964437
31,0.16749123,0.16744933,46.87607956,0.02128877,0.02060798,1.15708828,0.14355481
32,0.15437497,0.15433076,48.92206573,0.02248348,0.02172432,1.16177022,0.14739171
33,0.14199427,0.14194773,50.94692612,0.02368995,0.02284722,1.16639221,0.15115297
34,0.13033368,0.13028480,52.94739914,0.02490583,0.02397436,1.17095053,0.15483657
35,0.11937674,0.11932551,54.91998291,0.02612875,0.02510342,1.17544162,0.15844059
36,0.10910542,0.10905183,56.86177826,0.02735631,0.02623208,1.17986190,0.16196319
37,0.09950051,0.09944457,58.76977539,0.02858609,0.02735803,1.18420804,0.16540264
38,0.09054216,0.09048387,60.64128113,0.02981568,0.02847902,1.18847644,0.16875727
39,0.08220903,0.08214840,62.47402954,0.03104265,0.02959280,1.19266379,0.17202558
40,0.07447948,0.07441652,64.26541138,0.03226461,0.03069719,1.19676673,0.17520612
41,0.06733051,0.06726524,66.01338196,0.03347917,0.03179004,1.20078218,0.17829762
42,0.06073844,0.06067089,67.71638489,0.03468399,0.03286929,1.20470703,0.18129891
43,0.05467953,0.05460972,69.37226868,0.03587676,0.03393294,1.20853829,0.18420896
44,0.04912873,0.04905670,70.97988129,0.03705524,0.03497905,1.21227336,0.18702686
45,0.04406150,0.04398728,72.53771210,0.03821723,0.03600577,1.21590936,0.18975185
46,0.03945239,0.03937602,74.04460144,0.03936062,0.03701135,1.21944404,0.19238333
47,0.03527602,0.03519754,75.49966431,0.04048336,0.03799414,1.22287512,0.19492085
48,0.03150711,0.03142658,76.90219116,0.04158351,0.03895259,1.22620046,0.19736409
49,0.02812038,0.02803783,78.25148010,0.04265922,0.03988524,1.22941828,0.19971290
50,0.02509090,0.02500640,79.54693604,0.04370876,0.04079080,1.23252690,0.20196731
51,0.02239395,0.02230756,80.78867340,0.04473049,0.04166803,1.23552477,0.20412748
52,0.02000515,0.01991691,81.97612000,0.04572292,0.04251586,1.23841119,0.20619373
53,0.01790098,0.01781097,83.10966492,0.04668467,0.04333332,1.24118483,0.20816657
54,0.01605848,0.01596674,84.18918610,0.04761451,0.04411959,1.24384511,0.21004663
55,0.01445513,0.01436174,85.21523285,0.04851134,0.04487396,1.24639189,0.21183474
56,0.01306959,0.01297462,86.18816376,0.04937420,0.04559585,1.24882495,0.21353185
57,0.01188134,0.01178486,87.10851288,0.05020228,0.04628482,1.25114441,0.21513906
58,0.01087082,0.01077289,87.97680664,0.05099490,0.04694054,1.25335062,0.21665765
59,0.01001932,0.00992001,88.79409027,0.05175157,0.04756283,1.25544453,0.21808903
60,0.00930943,0.00920881,89.56101227,0.05247190,0.04815160,1.25742686,0.21943472
61,0.00872466,0.00862280,90.27870941,0.05315567,0.04870690,1.25929892,0.22069640
62,0.00824970,0.00814667,90.94815063,0.05380279,0.04922891,1.26106215,0.22187589
63,0.00787034,0.00776621,91.57047272,0.05441333,0.04971789,1.26271820,0.22297509
64,0.00757347,0.00746831,92.14698029,0.05498746,0.05017421,1.26426899,0.22399601
65,0.00734708,0.00724095,92.67896271,0.05552552,0.05059837,1.26571679,0.22494081
66,0.00718027,0.00707326,93.16770935,0.05602795,0.05099092,1.26706374,0.22581169
67,0.00706317,0.00695533,93.61445618,0.05649530,0.05135253,1.26831269,0.22661096
68,0.00698696,0.00687835,94.02085114,0.05692825,0.05168393,1.26946604,0.22734100
69,0.00694376,0.00683445,94.38831329,0.05732756,0.05198594,1.27052689,0.22800425
70,0.00692665,0.00681669,94.71821594,0.05769412,0.05225943,1.27149832,0.22860321
71,0.00692958,0.00681905,95.01236725,0.05802886,0.05250534,1.27238333,0.22914043
72,0.00694732,0.00683626,95.27196503,0.05833281,0.05272466,1.27318525,0.22961850
73,0.00697541,0.00686389,95.49871063,0.05860708,0.05291842,1.27390754,0.23004003
74,0.00701009,0.00689815,95.69418335,0.05885281,0.05308768,1.27455354,0.23040764
75,0.00704824,0.00693593,95.85984039,0.05907120,0.05323355,1.27512693,0.23072398
76,0.00708731,0.00697469,95.99731445,0.05926351,0.05335715,1.27563107,0.23099168
77,0.00712532,0.00701243,96.10825348,0.05943100,0.05345963,1.27606964,0.23121338
78,0.00716069,0.00704758,96.19409943,0.05957498,0.05354211,1.27644634,0.23139168
79,0.00719228,0.00707898,96.25638580,0.05969676,0.05360577,1.27676451,0.23152919
80,0.00721931,0.00710587,96.29644775,0.05979766,0.05365174,1.27702808,0.23162845
81,0.00724130,0.00712774,96.31604767,0.05987903,0.05368118,1.27724051,0.23169199
82,0.00725800,0.00714437,96.31632996,0.05994217,0.05369521,1.27740538,0.23172227
83,0.00726936,0.00715568,96.29872894,0.05998840,0.05369495,1.27752590,0.23172171
84,0.00727557,0.00716187,96.26496887,0.06001899,0.05368150,1.27760565,0.23169269
85,0.00727687,0.00716317,96.21589661,0.06003523,0.05365593,1.27764797,0.23163749
86,0.00727365,0.00715999,96.15306854,0.06003835,0.05361927,1.27765608,0.23155835
87,0.00726637,0.00715277,96.07777405,0.06002955,0.05357254,1.27763319,0.23145743
88,0.00725552,0.00714199,95.99102783,0.06001000,0.05351672,1.27758229,0.23133680
