iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,8.0570650100708,20.0,1.1564823526109109e-15,2.3129647052218217e-14,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04418050870299339,0.0,0.0,0.08902999758720398,0.0,800.0,0.01007133163511753,8.057065308094025,0.0,0.0,0.0,700000,700000,2320,10475,10420,1573
2,rigid,7.804292678833008,20.0,1.6812002741062315e-06,3.362400548212463e-05,50.0,0.0,0.0,1.0,2.474939151397848e-07,2.474939151397848e-07,0.0050025012506253125,0.04437786340713501,0.00022200031719427218,0.0050025012506253125,0.08742401748895645,0.00043733875682319386,800.0,0.009754499420523643,7.803599536418915,0.0,0.0,0.0,700000,700000,2316,10475,10422,1545
3,rigid,7.557617664337158,20.0,6.7293694883119315e-06,0.00013458738976623863,50.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,0.010005002501250625,0.044521212577819824,0.0004454348431997981,0.010005002501250625,0.08650394529104233,0.0008654721890049257,800.0,0.009445213712751865,7.556170970201492,0.0,0.0,0.0,700000,700000,2296,10475,10422,1505
4,rigid,7.316141128540039,20.0,1.5052157323225401e-05,0.000301043146464508,50.0,0.0,0.0,1.0,2.2414762952394085e-06,2.2414762952394085e-06,0.015007503751875938,0.044453151524066925,0.000667130838280144,0.015007503751875938,0.08487887680530548,0.0012738200621106375,800.0,0.009142370894551277,7.313896715641022,0.0,0.0,0.0,700000,700000,2305,10475,10426,1479
5,rigid,7.080564498901367,20.0,2.674306415428873e-05,0.0005348612830857746,50.0,0.0,0.0,1.0,3.997348358097952e-06,3.997348358097952e-06,0.02001000500250125,0.043872274458408356,0.000877884431383859,0.02001000500250125,0.08352964371442795,0.0016714285885828504,800.0,0.008846845477819443,7.077476382255554,0.0,0.0,0.0,700000,700000,2310,10475,10425,1449
6,rigid,6.850641250610352,20.0,4.174547939328477e-05,0.0008349095878656954,50.0,0.0,0.0,1.0,6.23413325229194e-06,6.23413325229194e-06,0.02501250625312656,0.04386124014854431,0.0010970795434853504,0.02501250625312656,0.08195176720619202,0.00204981908969965,800.0,0.00855831615626812,6.846652925014496,0.0,0.0,0.0,700000,700000,2326,10475,10423,1421
7,rigid,6.6264472007751465,20.0,5.963442526990548e-05,0.0011926885053981096,50.0,0.0,0.0,1.0,8.965905180957634e-06,8.965905180957634e-06,0.030015007503751877,0.04388520121574402,0.0013172146437942177,0.030015007503751877,0.08069620281457901,0.0024220971330038725,800.0,0.008276882581412792,6.621506065130234,0.0,0.0,0.0,700000,700000,2324,10475,10427,1389
8,rigid,6.406829833984375,20.0,7.850482506910339e-05,0.0015700965013820678,50.0,0.0,0.0,1.0,1.222546325152507e-05,1.222546325152507e-05,0.03501750875437719,0.04346783086657524,0.0015221351479040854,0.03501750875437719,0.07899323105812073,0.0027661461601142827,800.0,0.00800119899213314,6.4009591937065125,0.0,0.0,0.0,700000,700000,2329,10475,10421,1363
9,rigid,6.193214416503906,20.0,9.752463665790856e-05,0.0019504927331581712,50.0,0.0,0.0,1.0,1.5914412870188244e-05,1.5914412870188244e-05,0.0400200100050025,0.04291949048638344,0.0017176384386746748,0.0400200100050025,0.0777842253446579,0.003112925476524578,800.0,0.00773302186280489,6.186417490243912,0.0,0.0,0.0,700000,700000,2336,10475,10426,1330
10,rigid,5.985358238220215,20.0,0.0001155310746980831,0.002310621493961662,50.0,0.0,0.0,1.0,2.0131150449742563e-05,2.0131150449742563e-05,0.04502251125562781,0.04324032738804817,0.0019467881265254304,0.04502251125562781,0.0761856958270073,0.0034300713478892728,800.0,0.007472063414752483,5.977650731801987,0.0,0.0,0.0,700000,700000,2333,10475,10423,1304
11,rigid,5.781392574310303,20.0,0.0001323990582022816,0.002647981164045632,50.0,0.0,0.0,1.0,2.4889679480111226e-05,2.4889679480111226e-05,0.05002501250625312,0.04275257885456085,0.0021386982918739795,0.05002501250625312,0.07504542917013168,0.0037541485327729704,800.0,0.007216033525764942,5.772826820611954,0.0,0.0,0.0,700000,700000,2335,10475,10426,1267
12,rigid,5.579311847686768,20.0,0.00014795157767366618,0.0029590315534733236,50.0,0.0,0.0,1.0,3.0049584893276915e-05,3.0049584893276915e-05,0.05502751375687844,0.042690832167863846,0.0023491703544097167,0.05502751375687844,0.07330019772052765,0.004033527638448245,800.0,0.006962425075471401,5.569940060377121,0.0,0.0,0.0,700000,700000,2336,10475,10423,1241
13,rigid,5.379855632781982,20.0,0.0001625449804123491,0.003250899608246982,50.0,0.0,0.0,1.0,3.572322748368606e-05,3.572322748368606e-05,0.060030015007503754,0.04231375455856323,0.0025400953211743814,0.060030015007503754,0.07189078629016876,0.004315604979900076,800.0,0.0067121414467692375,5.36971315741539,0.0,0.0,0.0,700000,700000,2344,10475,10422,1210
14,rigid,5.1844072341918945,20.0,0.0001768786896718666,0.003537573793437332,50.0,0.0,0.0,1.0,4.179612369625829e-05,4.179612369625829e-05,0.06503251625812906,0.042703721672296524,0.002777130473936242,0.06503251625812906,0.07081317156553268,0.004605158731125186,800.0,0.006466807331889868,5.173445865511894,0.0,0.0,0.0,700000,700000,2340,10475,10423,1175
15,rigid,4.992107391357422,20.0,0.00019053764117415994,0.003810752823483199,50.0,0.0,0.0,1.0,4.8312875151168555e-05,4.8312875151168555e-05,0.07003501750875438,0.04212716966867447,0.002950377065339883,0.07003501750875438,0.06910837441682816,0.004840006212284113,800.0,0.006225571967661381,4.980457574129105,0.0,0.0,0.0,700000,700000,2336,10475,10427,1152
