iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
18,21.256258010864258,0.0,1.7425758414901793e-05,0.0,20.0,0.00029020075453445315,0.005804015090689063,20.0,0.0005079754628241062,0.010159509256482124,10.0,0.00026867041015066206,0.0026867041015066206,25.0,0.00024652841966599226,0.0061632104916498065,0.0,0.0,0.0,0.0,0.32575443387031555,0.0,500.0,0.04246138408780098,21.23069204390049,0.0,0.005370832048356533,0.0,0.008504252126063032,0.08849535137414932,0.0007525867800703044,0.0,0.0,0.0
19,19.887117385864258,0.0,1.8189095499110408e-05,0.0,20.0,0.0003255403717048466,0.006510807434096932,20.0,0.0005699135363101959,0.011398270726203918,10.0,0.00029863035888411105,0.0029863035888411105,25.0,0.00026922961114905775,0.006730740278726444,0.0,0.0,0.0,0.0,0.32779476046562195,0.0,500.0,0.03971739113330841,19.858695566654205,0.0,0.0052569108083844185,0.0,0.009004502251125562,0.08843102306127548,0.0007962773462245916,0.0,0.0,0.0
20,18.577957153320312,0.0,1.9043174688704312e-05,0.0,20.0,0.0003629523271229118,0.007259046542458236,20.0,0.0006354378419928253,0.012708756839856505,10.0,0.0003296965442132205,0.0032969654421322048,25.0,0.00029122698470018804,0.007280674617504701,0.0,0.0,0.0,0.0,0.32949891686439514,0.0,500.0,0.0370931439101696,18.5465719550848,0.0,0.005141051951795816,0.0,0.009504752376188095,0.08837145566940308,0.0008399488032609598,0.0,0.0,0.0
21,17.327449798583984,0.0,1.9966872059740126e-05,0.0,20.0,0.0004024491645395756,0.008048983290791512,20.0,0.0007045411039143801,0.014090822078287601,10.0,0.00036174687556922436,0.0036174687556922436,25.0,0.0003121001645922661,0.007802504114806652,0.0,0.0,0.0,0.0,0.3316790759563446,0.0,500.0,0.03458601236343384,17.29300618171692,0.0,0.0050239902921020985,0.0,0.010005002501250625,0.08831575512886047,0.0008835993509640868,0.0,0.0,0.0
22,16.132801055908203,0.0,2.0974210201529786e-05,0.0,20.0,0.0004440420016180724,0.008880840032361448,20.0,0.0007772109238430858,0.015544218476861715,10.0,0.00039464750443585217,0.003946475044358522,25.0,0.00033142833854071796,0.008285708463517949,0.0,0.0,0.0,0.0,0.33468306064605713,0.0,500.0,0.032190434634685516,16.095217317342758,0.0,0.004906320944428444,0.0,0.010505252626313157,0.08829592168331146,0.0009275709631563486,0.0,0.0,0.0
23,14.993054389953613,0.0,2.209417289122939e-05,0.0,20.0,0.00048774172319099307,0.009754834463819861,20.0,0.0008534261723980308,0.017068523447960615,10.0,0.0004282516601961106,0.004282516601961106,25.0,0.0003488267830107361,0.008720669575268403,0.0,0.0,0.0,0.0,0.33718961477279663,0.0,500.0,0.02990451268851757,14.952256344258785,0.0,0.004784473218023777,0.0,0.011005502751375688,0.088276706635952,0.0009715295377643542,0.0,0.0,0.0
24,13.90775203704834,0.0,2.332814983674325e-05,0.0,20.0,0.0005335643654689193,0.010671287309378386,20.0,0.0009331636829301715,0.01866327365860343,10.0,0.00046241070958785713,0.004624107095878571,25.0,0.0003638837952166796,0.00909709488041699,0.0,0.0,0.0,0.0,0.3391265571117401,0.0,500.0,0.027727361768484116,13.863680884242058,0.0,0.004655723460018635,0.0,0.01150575287643822,0.08825065195560455,0.0010153901925857452,0.0,0.0,0.0
25,12.876014709472656,0.0,2.4649392798892222e-05,0.0,20.0,0.0005815235199406743,0.011630470398813486,20.0,0.0010163898114115,0.02032779622823,10.0,0.0004969724686816335,0.004969724686816335,25.0,0.0003762021369766444,0.00940505342441611,0.0,0.0,0.0,0.0,0.3405711352825165,0.0,500.0,0.02565724402666092,12.82862201333046,0.0,0.004526097327470779,0.0,0.01200600300150075,0.08821500092744827,0.0010591095659123354,0.0,0.0,0.0
26,11.896868705749512,0.0,2.6019042707048357e-05,0.0,20.0,0.0006316375220194459,0.012632750440388918,20.0,0.0011030650930479169,0.022061301860958338,10.0,0.0005317762843333185,0.005317762843333185,25.0,0.0003853965608868748,0.00963491402217187,0.0,0.0,0.0,0.0,0.34168723225593567,0.0,500.0,0.023692239075899124,11.846119537949562,0.0,0.004394363611936569,0.0,0.01250625312656328,0.08816690742969513,0.00110263766170204,0.0,0.0,0.0
27,10.968596458435059,0.0,2.7438269171398133e-05,0.0,20.0,0.000683927908539772,0.01367855817079544,20.0,0.0011931263143196702,0.023862526286393404,10.0,0.0005666688084602356,0.005666688084602356,25.0,0.000391148729249835,0.009778718231245875,0.0,0.0,0.0,0.0,0.3423148989677429,0.0,500.0,0.021828927099704742,10.914463549852371,0.0,0.004258526023477316,0.0,0.013006503251625813,0.08810462802648544,0.0011459331309097657,0.0,0.0,0.0
28,10.090625762939453,0.0,2.8930917324032634e-05,0.0,20.0,0.0007384193013422191,0.014768386026844382,20.0,0.0012864915188401937,0.025729830376803875,10.0,0.0006014900282025337,0.006014900282025337,25.0,0.00039319763891398907,0.009829940972849727,0.0,0.0,0.0,0.0,0.34262871742248535,0.0,500.0,0.020066186785697937,10.033093392848969,0.0,0.004118296783417463,0.0,0.013506753376688344,0.08802606165409088,0.0011889463054829683,0.0,0.0,0.0
29,9.261905670166016,0.0,3.0496441468130797e-05,0.0,20.0,0.0007951403385959566,0.01590280677191913,20.0,0.0013830678071826696,0.027661356143653393,10.0,0.0006360796396620572,0.006360796396620572,25.0,0.0003913557156920433,0.009783892892301083,0.0,0.0,0.0,0.0,0.3426434099674225,0.0,500.0,0.01840193197131157,9.200965985655785,0.0,0.003973542712628841,0.0,0.014007003501750876,0.08792916685342789,0.0012316241480220015,0.0,0.0,0.0
30,8.481496810913086,0.0,3.2132997148437425e-05,0.0,20.0,0.0008541204733774066,0.017082409467548132,20.0,0.0014827053528279066,0.029654107056558132,10.0,0.0006702794344164431,0.006702794344164431,25.0,0.0003855738614220172,0.00963934653555043,0.0,0.0,0.0,0.0,0.34243345260620117,0.0,500.0,0.016834286972880363,8.417143486440182,0.0,0.0038258673157542944,0.0,0.014507253626813406,0.08781249821186066,0.0012739181831635613,0.0,0.0,0.0
31,7.748859405517578,0.0,3.3844131394289434e-05,0.0,20.0,0.0009153987048193812,0.018307974096387625,20.0,0.0015852184733375907,0.031704369466751814,10.0,0.0007039298652671278,0.0070392986526712775,25.0,0.000375882547814399,0.009397063695359975,0.0,0.0,0.0,0.0,0.34199512004852295,0.0,500.0,0.015362189151346684,7.681094575673342,0.0,0.00367346266284585,0.0,0.015007503751875938,0.08769778162240982,0.0013161247867295122,0.0,0.0,0.0
32,7.063216209411621,0.0,3.5591565392678604e-05,0.0,20.0,0.0009790135081857443,0.019580270163714886,20.0,0.0016903619980439544,0.03380723996087909,10.0,0.0007368941442109644,0.007368941442109644,25.0,0.00036240945337340236,0.009060236334335059,0.0,0.0,0.0,0.0,0.34168851375579834,0.0,500.0,0.013984082266688347,6.992041133344173,0.0,0.003519706893712282,0.0,0.015507753876938469,0.08759158849716187,0.0013583487961040608,0.0,0.0,0.0
33,6.423555850982666,0.0,3.7421705201268196e-05,0.0,20.0,0.0010450085392221808,0.020900170784443617,20.0,0.0017978030955418944,0.03595606191083789,10.0,0.000769039208535105,0.00769039208535105,25.0,0.0003454148245509714,0.008635370613774285,0.0,0.0,0.0,0.0,0.3412606716156006,0.0,500.0,0.012697946280241013,6.348973140120506,0.0,0.003367156721651554,0.0,0.016008004002001,0.08747252821922302,0.0014002605817984674,0.0,0.0,0.0
34,5.828967571258545,0.0,3.9346741687040776e-05,0.0,20.0,0.0011134399101138115,0.02226879820227623,20.0,0.0019070664420723915,0.03814132884144783,10.0,0.0008002759423106909,0.008002759423106909,25.0,0.0003252612368669361,0.008131530921673402,0.0,0.0,0.0,0.0,0.3406182825565338,0.0,500.0,0.011501962319016457,5.750981159508228,0.0,0.0032170803751796484,0.0,0.016508254127063533,0.08734049648046494,0.0014418391114834133,0.0,0.0,0.0
35,5.278088569641113,0.0,4.134162736590952e-05,0.0,20.0,0.001184360240586102,0.02368720481172204,20.0,0.002017491264268756,0.04034982528537512,10.0,0.000830524368211627,0.00830524368211627,25.0,0.00030240489286370575,0.007560122321592644,0.0,0.0,0.0,0.0,0.3398737609386444,0.0,500.0,0.010393407195806503,5.196703597903252,0.0,0.0030691088177263737,0.0,0.017008504252126064,0.08719630539417267,0.0014830787310664687,0.0,0.0,0.0
36,4.768631458282471,0.0,4.34562680311501e-05,0.0,20.0,0.0012578332098200917,0.025156664196401834,20.0,0.0021280054934322834,0.04256010986864567,10.0,0.0008597694686613977,0.008597694686613977,25.0,0.0002774248132482171,0.006935620331205428,0.0,0.0,0.0,0.0,0.33927851915359497,0.0,500.0,0.009367714636027813,4.6838573180139065,0.0,0.002923987340182066,0.0,0.017508754377188594,0.08704055100679398,0.0015239716284331112,0.0,0.0,0.0
37,4.300192356109619,0.0,4.5711964048678055e-05,0.0,20.0,0.001333941938355565,0.0266788387671113,20.0,0.0022367401979863644,0.04473480395972729,10.0,0.0008879933739081025,0.008879933739081025,25.0,0.0002509354380890727,0.006273385952226818,0.0,0.0,0.0,0.0,0.3384837210178375,0.0,500.0,0.008424121886491776,4.212060943245888,0.0,0.0027803187258541584,0.0,0.018009004502251125,0.0868777334690094,0.0015645814931887635,0.0,0.0,0.0
38,3.87170672416687,0.0,4.814985004486516e-05,0.0,20.0,0.001412764540873468,0.02825529081746936,20.0,0.002341787563636899,0.04683575127273798,10.0,0.0009152069105766714,0.009152069105766714,25.0,0.00022351930965669453,0.005587982741417363,0.0,0.0,0.0,0.0,0.3376120924949646,0.0,500.0,0.007560540921986103,3.7802704609930515,0.0,0.0026435148902237415,0.0,0.018509254627313655,0.08670948445796967,0.0016049279264356564,0.0,0.0,0.0
39,3.48238205909729,0.0,5.084481745143421e-05,0.0,20.0,0.0014943897258490324,0.029887794516980648,20.0,0.00244138459675014,0.048827691935002804,10.0,0.0009414479718543589,0.009414479718543589,25.0,0.00019574232283048332,0.004893558070762083,0.0,0.000327227491652593,0.0,0.0,0.3366510570049286,0.0,500.0,0.0067754266783595085,3.3877133391797543,0.0,0.002513814251869917,0.0,0.01900950475237619,0.08653566986322403,0.0016450002275150142,0.0,0.0,0.0
40,3.13131046295166,0.0,5.380264337873086e-05,0.0,20.0,0.0015788957243785262,0.031577914487570524,20.0,0.0025350390933454037,0.05070078186690807,10.0,0.0009667316917330027,0.009667316917330027,25.0,0.00016811468231026083,0.004202867057756521,0.0,0.00032899435609579086,0.0,0.0,0.3356621563434601,0.0,500.0,0.0060669537633657455,3.0334768816828728,0.0,0.002391437767073512,0.0,0.01950975487743872,0.08635354787111282,0.0016847365517625814,0.0,0.0,0.0
41,2.81557035446167,0.0,5.704144496121444e-05,0.0,20.0,0.0016663384158164263,0.033326768316328526,20.0,0.002623211592435837,0.052464231848716736,10.0,0.0009910347871482372,0.009910347871482372,25.0,0.00014117224782239646,0.0035293061955599114,0.0,0.0007691774517297745,0.0,0.0,0.33450567722320557,0.0,500.0,0.005429230630397797,2.7146153151988983,0.0,0.002272808225825429,0.0,0.02001000500250125,0.0861678496003151,0.0017242191015570804,0.0,0.0,0.0
42,2.5337002277374268,0.0,6.057386053726077e-05,0.0,20.0,0.0017567682079970837,0.03513536415994167,20.0,0.0027070194482803345,0.05414038896560669,10.0,0.0010143329855054617,0.010143329855054617,25.0,0.00011543287109816447,0.0028858217774541117,0.0,0.001696922117844224,0.0,0.0,0.3330906927585602,0.0,500.0,0.00485926354303956,2.42963177151978,0.0,0.0021620579063892365,0.0,0.02051025512756378,0.08598712086677551,0.001763617786662229,0.0,0.0,0.0
43,2.2851037979125977,0.0,6.440286961151287e-05,0.0,20.0,0.0018502098973840475,0.03700419794768095,20.0,0.0027878237888216972,0.055756475776433945,10.0,0.0010366786736994982,0.010366786736994982,25.0,9.138092718785629e-05,0.002284523179696407,0.0,0.002284940565004945,0.0,0.0,0.3315255641937256,0.0,500.0,0.004355777055025101,2.1778885275125504,0.0,0.0020588268525898457,0.0,0.021010505252626314,0.08582018315792084,0.001803125409020848,0.0,0.0,0.0
44,2.0695736408233643,0.0,6.853025843156502e-05,0.0,20.0,0.0019466386875137687,0.03893277375027537,20.0,0.0028667617589235306,0.05733523517847061,10.0,0.0010581621900200844,0.010581621900200844,25.0,6.943906919332221e-05,0.0017359767298330553,0.0,0.0027413887437433004,0.0,0.0,0.3301439881324768,0.0,500.0,0.003918290138244629,1.9591450691223145,0.0,0.001956220017746091,0.0,0.021510755377688845,0.08567547798156738,0.0018429442487280629,0.0,0.0,0.0
45,1.8858181238174438,0.0,7.295190880540758e-05,0.0,20.0,0.002045967150479555,0.0409193430095911,20.0,0.0029444489628076553,0.05888897925615311,10.0,0.0010786672355607152,0.010786672355607152,25.0,4.993655238649808e-05,0.001248413809662452,0.0,0.0027216144371777773,0.0,0.0,0.3286081850528717,0.0,500.0,0.00354418414644897,1.772092073224485,0.0,0.0018553914269432425,0.0,0.022011005502751375,0.08553056418895721,0.001882613719016567,0.0,0.0,0.0
46,1.731215000152588,0.0,7.767648639855906e-05,0.0,20.0,0.0021479991264641285,0.04295998252928257,20.0,0.003021083539351821,0.06042167078703642,10.0,0.0010980538791045547,0.010980538791045547,25.0,3.321345502627082e-05,0.0008303363756567705,0.0,0.002026496920734644,0.0,0.0,0.3272407650947571,0.0,500.0,0.0032282001338899136,1.6141000669449568,0.0,0.0017566890455782413,0.0,0.022511255627813906,0.08539485931396484,0.0019223455073178678,0.0,0.0,0.0
47,1.603226661682129,0.0,8.267864177469164e-05,0.0,20.0,0.0022523850202560425,0.04504770040512085,20.0,0.0030963055323809385,0.06192611064761877,10.0,0.0011160217691212893,0.011160217691212893,25.0,1.9585941117838956e-05,0.0004896485279459739,0.0,0.002766214543953538,0.0,0.0,0.3259245753288269,0.0,500.0,0.002965281717479229,1.4826408587396145,0.0,0.0016606671269983053,0.0,0.02301150575287644,0.08526261150836945,0.0019620210752301125,0.0,0.0,0.0
48,1.4993618726730347,0.0,8.795950270723552e-05,0.0,20.0,0.002358547877520323,0.047170957550406456,20.0,0.0031690995674580336,0.06338199134916067,10.0,0.0011321386555209756,0.011321386555209756,25.0,9.342941666545812e-06,0.0002335735416636453,0.0,0.003603051882237196,0.0,0.0,0.32481053471565247,0.0,500.0,0.0027505045291036367,1.3752522645518184,0.0,0.0015700896037742496,0.0,0.02351175587793897,0.08513898402452469,0.0020017670080803704,0.0,0.0,0.0
49,1.4163074493408203,0.0,9.352378401672468e-05,0.0,20.0,0.002465655095875263,0.049313101917505264,20.0,0.003237857948988676,0.06475715897977352,10.0,0.0011459981324151158,0.011459981324151158,25.0,2.7584344479691936e-06,6.896086119922984e-05,0.0,0.004273730795830488,0.0,0.0,0.3239523470401764,0.0,500.0,0.00257733347825706,1.28866673912853,0.0,0.0014861635863780975,0.0,0.0240120060030015,0.08502314984798431,0.0020415763845438957,0.0,0.0,0.0
50,1.3491636514663696,0.0,9.933378896676004e-05,0.0,20.0,0.0025726486928761005,0.05145297385752201,20.0,0.0033006067387759686,0.06601213477551937,10.0,0.0011572003131732345,0.011572003131732345,25.0,6.05413816856526e-08,1.5135345421413149e-06,0.0,0.004069396294653416,0.0,0.0,0.3229016363620758,0.0,500.0,0.0024360876996070147,1.2180438498035073,0.0,0.0014058933593332767,0.0,0.02451225612806403,0.0849098488688469,0.002081331963268383,0.0,0.0,0.0
51,1.2929250001907349,0.0,0.00010537598427617922,0.0,20.0,0.002678450895473361,0.05356901790946722,20.0,0.0033555105328559875,0.06711021065711975,10.0,0.001165505382232368,0.01165505382232368,25.0,1.3837336609867634e-06,3.4593341524669086e-05,0.0,0.004020707216113806,0.0,0.0,0.3218897581100464,0.0,500.0,0.0023168702609837055,1.1584351304918528,0.0,0.0013323129387572408,0.0,0.02501250625312656,0.08479734510183334,0.0021209941246081374,0.0,0.0,0.0
52,1.2428786754608154,0.0,0.0001116041821660474,0.0,20.0,0.002782065887004137,0.05564131774008274,20.0,0.0034009243827313185,0.06801848765462637,10.0,0.001170811359770596,0.01170811359770596,25.0,6.73451904731337e-06,0.00016836297618283425,0.0,0.004389862064272165,0.0,0.0,0.32068848609924316,0.0,500.0,0.0022103632800281048,1.1051816400140524,0.0,0.0012662248918786645,0.0,0.025512756378189096,0.08468890190124512,0.002160647322142822,0.0,0.0,0.0
53,1.195103406906128,0.0,0.00011795463069574907,0.0,20.0,0.0028828138019889593,0.057656276039779186,20.0,0.0034359085839241743,0.06871817167848349,10.0,0.0011731977574527264,0.011731977574527264,25.0,1.6006242731236853e-05,0.0004001560682809213,0.0,0.004867346026003361,0.0,0.0,0.3196961581707001,0.0,500.0,0.0021087867207825184,1.0543933603912592,0.0,0.0012073355028405786,0.0,0.026013006503251626,0.08470550924539566,0.002203444962861718,0.0,0.0,0.0
54,1.147072672843933,0.0,0.0001244181185029447,0.0,20.0,0.0029801437631249428,0.059602875262498856,20.0,0.0034598722122609615,0.06919744424521923,10.0,0.0011729128891602159,0.011729128891602159,25.0,2.899790160881821e-05,0.0007249475402204553,0.0,0.004991773981601,0.0,0.0,0.31880292296409607,0.0,500.0,0.002007143571972847,1.0035717859864235,0.0,0.0011558367405086756,0.0,0.026513256628314157,0.08472999930381775,0.002246468215659,0.0,0.0,0.0
55,1.0974372625350952,0.0,0.0001309639774262905,0.0,20.0,0.0030739246867597103,0.061478493735194206,20.0,0.003472901415079832,0.06945802830159664,10.0,0.0011701853945851326,0.011701853945851326,25.0,4.546321360976435e-05,0.0011365803402441088,0.0,0.005300232209265232,0.0,0.0,0.3178075850009918,0.0,500.0,0.0019027453381568193,0.9513726690784097,0.0,0.0011107564205303788,0.0,0.027013506753376687,0.08475922048091888,0.002289643774872246,0.0,0.0,0.0
56,1.0471155643463135,0.0,0.00013753351231571287,0.0,20.0,0.003163878805935383,0.06327757611870766,20.0,0.0034748781472444534,0.06949756294488907,10.0,0.0011652555549517274,0.011652555549517274,25.0,6.512991240015253e-05,0.0016282478100038134,0.0,0.005317167844623327,0.0,0.0,0.31683826446533203,0.0,500.0,0.0017974540824070573,0.8987270412035286,0.0,0.0010725230677053332,0.0,0.02751375687843922,0.08478032052516937,0.002332625127005661,0.0,0.0,0.0
57,0.9973071813583374,0.0,0.0001440539344912395,0.0,20.0,0.003250018460676074,0.06500036921352148,20.0,0.003466075984761119,0.06932151969522238,10.0,0.0011585323372855783,0.011585323372855783,25.0,8.770077693043277e-05,0.002192519423260819,0.0,0.005021583754569292,0.0,0.0,0.3160251975059509,0.0,500.0,0.0016936648171395063,0.8468324085697532,0.0,0.0010414855787530541,0.0,0.02801400700350175,0.08478166162967682,0.002375074062662282,0.0,0.0,0.0
