iter,total,mask_weight,mask_raw,mask_scaled,front_weight,front_raw,front_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,betas_gvhmr_weight,betas_gvhmr_raw,betas_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
16,8.477283477783203,1.0,1.6873187632882036e-05,1.6873187632882036e-05,0.0,0.000727978243958205,0.0,20.0,0.00022488708782475442,0.004497741756495088,20.0,0.0003170874551869929,0.006341749103739858,10.0,0.0002001352986553684,0.002001352986553684,10.0,0.00021085460321046412,0.002108546032104641,25.0,0.00019234494538977742,0.0048086236347444355,0.11255627813906953,0.0,0.0,0.1500750375187594,0.3415091335773468,0.051251996034619336,500.0,0.015513023361563683,7.756511680781841,200.0,0.003245916683226824,0.6491833366453648,0.007503751875937969,0.07479625195264816,0.0005612525159028127,0.0,0.0,0.0
17,7.822059631347656,1.0,1.741913911246229e-05,1.741913911246229e-05,0.0,0.0011503942077979445,0.0,20.0,0.00025579059729352593,0.005115811945870519,20.0,0.0003579926851671189,0.007159853703342378,10.0,0.00022528368572238833,0.0022528368572238833,10.0,0.0002359879290452227,0.002359879290452227,25.0,0.00021028853370808065,0.005257213342702016,0.12006003001500751,0.021130403503775597,0.002536916878892518,0.16008004002001,0.34074729681015015,0.05454684091007906,500.0,0.014234007336199284,7.117003668099642,200.0,0.0031260577961802483,0.6252115592360497,0.0080040020010005,0.07465799152851105,0.0005975627135848808,0.0,0.0,0.0
18,7.203708171844482,1.0,1.8022448784904554e-05,1.8022448784904554e-05,0.0,0.0010807076469063759,0.0,20.0,0.0002886513830162585,0.0057730276603251696,20.0,0.0004007592797279358,0.008015185594558716,10.0,0.00025157147319987416,0.0025157147319987416,10.0,0.00026163653819821775,0.0026163653819821775,25.0,0.00022634485503658652,0.005658621375914663,0.12756378189094547,0.004373827483505011,0.0005579419751344561,0.17008504252126064,0.33830466866493225,0.05754056395501599,500.0,0.013035791926085949,6.5178959630429745,200.0,0.0030124131590127945,0.6024826318025589,0.008504252126063032,0.07452771812677383,0.0006338025053302428,0.0,0.0,0.0
19,6.628199577331543,1.0,1.8679045751923695e-05,1.8679045751923695e-05,0.0,0.002298883628100157,0.0,20.0,0.00032346384250558913,0.0064692768501117826,20.0,0.0004454272275324911,0.008908544550649822,10.0,0.0002787683333735913,0.002787683333735913,10.0,0.0002877377555705607,0.002877377555705607,25.0,0.00023984178551472723,0.005996044637868181,0.13506753376688344,0.009050820022821426,0.0012224719390504177,0.18009004502251125,0.3347163498401642,0.060279082512485795,500.0,0.011917056515812874,5.958528257906437,200.0,0.0029022092930972576,0.5804418586194515,0.009004502251125562,0.07446058094501495,0.0006704804687395043,0.0,0.0,0.0
20,6.088789939880371,1.0,1.9331517250975594e-05,1.9331517250975594e-05,0.0,0.004063927102833986,0.0,20.0,0.00036018912214785814,0.007203782442957163,20.0,0.0004915276076644659,0.009830552153289318,10.0,0.00030678045004606247,0.0030678045004606247,10.0,0.0003141823108308017,0.0031418231083080173,25.0,0.0002498533285688609,0.006246333214221522,0.1425712856428214,0.0013717581750825047,0.0001955733266125632,0.19009504752376188,0.33056193590164185,0.06283818691476933,500.0,0.010873619467020035,5.436809733510017,200.0,0.0027936482802033424,0.5587296560406685,0.009504752376188095,0.07438391447067261,0.0007070006878152975,0.0,0.0,0.0
21,5.586333751678467,1.0,2.0018676877953112e-05,2.0018676877953112e-05,0.0,0.003351441817358136,0.0,20.0,0.0003988324315287173,0.007976648630574346,20.0,0.0005390382139012218,0.010780764278024435,10.0,0.0003356119559612125,0.003356119559612125,10.0,0.0003409938362892717,0.003409938362892717,25.0,0.0002561303263064474,0.006403258157661185,0.1500750375187594,0.005830388516187668,0.0008749957753158081,0.2001000500250125,0.3266502916812897,0.06536273970611099,500.0,0.009900955483317375,4.950477741658688,200.0,0.0026846397668123245,0.5369279533624649,0.010005002501250625,0.07429961860179901,0.0007433678699529665,0.0,0.0,0.0
22,5.118480205535889,1.0,2.0685230992967263e-05,2.0685230992967263e-05,0.0,0.0030286593828350306,0.0,20.0,0.0004393790732137859,0.008787581464275718,20.0,0.0005876399809494615,0.01175279961898923,10.0,0.00036538473796099424,0.0036538473796099424,10.0,0.00036807762808166444,0.0036807762808166444,25.0,0.0002582036831881851,0.006455092079704627,0.15757878939469736,0.008210585452616215,0.0012938141158449763,0.21010505252626313,0.3221758306026459,0.06769076981146137,500.0,0.008997917175292969,4.498958587646484,200.0,0.0025770324282348156,0.5154064856469631,0.010505252626313157,0.07420866936445236,0.000779580818736118,0.0,0.0,0.0
23,4.683836460113525,1.0,2.1295809347066097e-05,2.1295809347066097e-05,0.0,0.002595515688881278,0.0,20.0,0.0004818176385015249,0.009636352770030499,20.0,0.0006373190553858876,0.012746381107717752,10.0,0.0003961326729040593,0.003961326729040593,10.0,0.00039541308069601655,0.0039541308069601655,25.0,0.0002559651038609445,0.006399127596523613,0.16508254127063532,0.006494265049695969,0.0010720897780888794,0.22011005502751377,0.3176518380641937,0.06991836355590057,500.0,0.008161820471286774,4.080910235643387,200.0,0.002472006483003497,0.4944012966006994,0.011005502751375688,0.07411938905715942,0.0008157211401988531,0.0,0.0,0.0
24,4.283052921295166,1.0,2.1854630176676437e-05,2.1854630176676437e-05,0.0,0.0019554465543478727,0.0,20.0,0.0005261347396299243,0.010522694792598486,20.0,0.0006878094282001257,0.013756188564002514,10.0,0.0004279020067770034,0.004279020067770034,10.0,0.00042292530997656286,0.004229253099765629,25.0,0.00024943152675405145,0.006235788168851286,0.17258629314657328,0.011646151542663574,0.002009966124171552,0.23011505752876438,0.3139483630657196,0.07224424562792947,500.0,0.007390657439827919,3.6953287199139595,200.0,0.0023678685538470745,0.4735737107694149,0.01150575287643822,0.07403774559497833,0.0008518600043444231,0.0,0.0,0.0
25,3.913398027420044,1.0,2.2361524315783754e-05,2.2361524315783754e-05,0.0,0.0019350965740159154,0.0,20.0,0.0005722964997403324,0.011445929994806647,20.0,0.0007387943333014846,0.014775886666029692,10.0,0.00046064145863056183,0.004606414586305618,10.0,0.000450444727903232,0.00450444727903232,25.0,0.00023877139028627425,0.005969284757156856,0.18009004502251125,0.012289077043533325,0.002213140438055026,0.24012006003001501,0.30975931882858276,0.07437942623197585,500.0,0.0066820126958191395,3.3410063479095697,200.0,0.002267933450639248,0.4535866901278496,0.01200600300150075,0.073980912566185,0.0008882150583233816,0.0,0.0,0.0
26,3.5739693641662598,1.0,2.2811145754531026e-05,2.2811145754531026e-05,0.0,0.0018416871316730976,0.0,20.0,0.0006202660733833909,0.012405321467667818,20.0,0.000790346646681428,0.01580693293362856,10.0,0.0004942330997437239,0.004942330997437239,10.0,0.00047787075163796544,0.004778707516379654,25.0,0.00022437538427766412,0.005609384606941603,0.1875937968984492,0.009030272252857685,0.001694023058940286,0.25012506253126565,0.3071410357952118,0.07682367078419505,500.0,0.006033954676240683,3.0169773381203413,200.0,0.0021699194330722094,0.43398388661444187,0.01250625312656328,0.07396835088729858,0.0009250669195510077,0.0,0.0,0.0
27,3.264747381210327,1.0,2.3183656594483182e-05,2.3183656594483182e-05,0.0,0.0016928778495639563,0.0,20.0,0.0006699984660372138,0.013399969320744276,20.0,0.0008418887155130506,0.01683777431026101,10.0,0.0005288996617309749,0.005288996617309749,10.0,0.0005050675245001912,0.005050675245001912,25.0,0.0002069384790956974,0.005173461977392435,0.1950975487743872,0.00957667175680399,0.0018683851851693627,0.26013006503251623,0.30549269914627075,0.07946783569587833,500.0,0.005443301517516375,2.7216507587581873,200.0,0.0020751189440488815,0.4150237888097763,0.013006503251625813,0.07399912923574448,0.0009624699150221893,0.0,0.0,0.0
28,2.9834046363830566,1.0,2.348927955608815e-05,2.348927955608815e-05,0.0,0.001528409426100552,0.0,20.0,0.0007214609067887068,0.014429218135774136,20.0,0.0008933332283049822,0.017866664566099644,10.0,0.0005645554047077894,0.005645554047077894,10.0,0.0005318576586432755,0.005318576586432755,25.0,0.00018723600078374147,0.004680900019593537,0.20260130065032517,0.009869221597909927,0.0019995171321428315,0.27013506753376687,0.30379921197891235,0.08206682064462864,500.0,0.004908313043415546,2.454156521707773,200.0,0.001981084467843175,0.396216893568635,0.013506753376688344,0.07406246662139893,0.0010003434711244477,0.0,0.0,0.0
29,2.7297656536102295,1.0,2.3751072149025276e-05,2.3751072149025276e-05,0.0,0.0014197976561263204,0.0,20.0,0.0007746282499283552,0.015492564998567104,20.0,0.0009445386240258813,0.018890772480517626,10.0,0.0006010541692376137,0.006010541692376137,10.0,0.000558020721655339,0.00558020721655339,25.0,0.00016604068514425308,0.004151017128606327,0.21010505252626313,0.010962732136249542,0.002303325411318063,0.2801400700350175,0.30258601903915405,0.08476646856524575,500.0,0.004426655359566212,2.213327679783106,200.0,0.0018909031059592962,0.37818062119185925,0.014007003501750876,0.07415478676557541,0.0010386863578970042,0.0,0.0,0.0
30,2.5028748512268066,1.0,2.3959684767760336e-05,2.3959684767760336e-05,0.0,0.001728938426822424,0.0,20.0,0.0008294633589684963,0.016589267179369926,20.0,0.000995444250293076,0.01990888500586152,10.0,0.0006382514256983995,0.0063825142569839954,10.0,0.0005832446040585637,0.005832446040585637,25.0,0.0001440634368918836,0.0036015859222970903,0.2176088044022011,0.011777245439589024,0.0025628322992602426,0.29014507253626814,0.3012816607952118,0.08741538932527405,500.0,0.003997054882347584,1.9985274411737919,200.0,0.0018047653138637543,0.36095306277275085,0.014507253626813406,0.07427231222391129,0.0010774872708821546,0.0,0.0,0.0
31,2.301884174346924,1.0,2.412828143860679e-05,2.412828143860679e-05,0.0,0.002546324161812663,0.0,20.0,0.0008859143126755953,0.017718286253511906,20.0,0.0010461274068802595,0.02092254813760519,10.0,0.0006761203403584659,0.006761203403584659,10.0,0.0006071847165003419,0.006071847165003419,25.0,0.00012197660544188693,0.0030494151360471733,0.22511255627813906,0.013026484288275242,0.0029324251774506547,0.3001500750375188,0.30036571621894836,0.09015479226181543,500.0,0.0036175651475787163,1.8087825737893581,200.0,0.0017217511776834726,0.3443502355366945,0.015007503751875938,0.0744074210524559,0.0011166696506121447,0.0,0.0,0.0
32,2.1244146823883057,1.0,2.423517253191676e-05,2.423517253191676e-05,0.0,0.0031359861604869366,0.0,20.0,0.0009439293062314391,0.018878586124628782,20.0,0.0010958075290545821,0.021916150581091642,10.0,0.0007147521828301251,0.007147521828301251,10.0,0.0006294837221503258,0.006294837221503258,25.0,0.00010042615758720785,0.0025106539396801963,0.23261630815407705,0.014002014882862568,0.0032570970087699323,0.31015507753876936,0.2991255223751068,0.09277529958607614,500.0,0.003286501858383417,1.6432509291917086,200.0,0.0016360165318474174,0.32720330636948347,0.015507753876938469,0.0745428055524826,0.0011559914818043825,0.0,0.0,0.0
33,1.968841552734375,1.0,2.4287135602207854e-05,2.4287135602207854e-05,0.0,0.0029634886886924505,0.0,20.0,0.001003419398330152,0.02006838796660304,20.0,0.0011439723894000053,0.022879447788000107,10.0,0.0007540954393334687,0.007540954393334687,10.0,0.000649520312435925,0.00649520312435925,25.0,7.99484841991216e-05,0.00199871210497804,0.24012006003001501,0.015173899941146374,0.0036435577647575086,0.32016008004002,0.29810982942581177,0.0954428668496846,500.0,0.0029989834874868393,1.4994917437434196,200.0,0.001550304121337831,0.3100608242675662,0.016008004002001,0.07468324154615402,0.001195529629553241,0.0,0.0,0.0
34,1.8335038423538208,1.0,2.428132575005293e-05,2.428132575005293e-05,0.0,0.003018980845808983,0.0,20.0,0.0010642630513757467,0.021285261027514935,20.0,0.0011899378150701523,0.023798756301403046,10.0,0.0007937775808386505,0.007937775808386505,10.0,0.0006667575216852129,0.0066675752168521285,25.0,6.102962652221322e-05,0.0015257406630553305,0.24762381190595298,0.015543937683105469,0.003849049101119163,0.33016508254127064,0.29667365550994873,0.09795128195926271,500.0,0.0027524041943252087,1.3762020971626043,200.0,0.0014651340898126364,0.2930268179625273,0.016508254127063533,0.07482542842626572,0.001235237187627198,0.0,0.0,0.0
35,1.719339370727539,1.0,2.4225659217336215e-05,2.4225659217336215e-05,0.0,0.0033433130010962486,0.0,20.0,0.0011262500192970037,0.022525000385940075,20.0,0.0012329596793279052,0.024659193586558104,10.0,0.0008336301543749869,0.008336301543749869,10.0,0.0006807410391047597,0.006807410391047597,25.0,4.408280074130744e-05,0.001102070018532686,0.25512756378189094,0.016165578737854958,0.00412428472051327,0.3401700850425213,0.29356926679611206,0.09986348245190406,500.0,0.0025461805053055286,1.2730902526527643,200.0,0.001387659925967455,0.277531985193491,0.017008504252126064,0.07497549057006836,0.0012752209501662452,0.0,0.0,0.0
36,1.6265943050384521,1.0,2.412653702776879e-05,2.412653702776879e-05,0.0,0.0037576230242848396,0.0,20.0,0.0011891021858900785,0.02378204371780157,20.0,0.001274094800464809,0.02548189600929618,10.0,0.0008737640455365181,0.008737640455365181,10.0,0.0006912235985510051,0.006912235985510051,25.0,2.944490552181378e-05,0.0007361226380453445,0.26263131565782893,0.017580756917595863,0.004617257319528679,0.3501750875437719,0.2909161150455475,0.10187157605396861,500.0,0.0023777447640895844,1.1888723820447922,200.0,0.0013212176272645593,0.26424352545291185,0.017508754377188594,0.07514207810163498,0.0013156441888730486,0.0,0.0,0.0
37,1.5502655506134033,1.0,2.3975324438652024e-05,2.3975324438652024e-05,0.0,0.004469634499400854,0.0,20.0,0.0012524102348834276,0.025048204697668552,20.0,0.001313538639806211,0.02627077279612422,10.0,0.0009140616748481989,0.009140616748481989,10.0,0.0006981913466006517,0.006981913466006517,25.0,1.744302971928846e-05,0.0004360757429822115,0.27013506753376687,0.018505962565541267,0.004999109447419852,0.3601800900450225,0.28749361634254456,0.10354947662162685,500.0,0.002241057576611638,1.120528788305819,200.0,0.001259649870917201,0.2519299741834402,0.018009004502251125,0.07533130049705505,0.001356641729811897,0.0,0.0,0.0
38,1.488934874534607,1.0,2.375164331169799e-05,2.375164331169799e-05,0.0,0.0043531483970582485,0.0,20.0,0.0013154186308383942,0.026308372616767883,20.0,0.0013512516161426902,0.027025032322853804,10.0,0.0009544069762341678,0.009544069762341678,10.0,0.00070165004581213,0.0070165004581213,25.0,8.374550816370174e-06,0.00020936377040925436,0.27763881940970486,0.018883509561419487,0.00524279530094438,0.37018509254627313,0.28486862778663635,0.10545411934072581,500.0,0.002129563130438328,1.064781565219164,200.0,0.0012096542632207274,0.2419308526441455,0.018509254627313655,0.07555133104324341,0.0013983988237118588,0.0,0.0,0.0
39,1.4398216009140015,1.0,2.3450680600944906e-05,2.3450680600944906e-05,0.0,0.0037230951711535454,0.0,20.0,0.0013770762598142028,0.027541525196284056,20.0,0.0013883588835597038,0.027767177671194077,10.0,0.0009946172358468175,0.009946172358468175,10.0,0.000701402488630265,0.00701402488630265,25.0,2.502595634723548e-06,6.25648908680887e-05,0.2851425712856428,0.019269343465566635,0.005494510142757869,0.38019009504752377,0.28251829743385315,0.10741065835404122,500.0,0.0020378835033625364,1.0189417516812682,200.0,0.0011708938982337713,0.23417877964675426,0.01900950475237619,0.07580440491437912,0.0014410041954709388,0.0,0.0,0.0
40,1.3995912075042725,1.0,2.308632065251004e-05,2.308632065251004e-05,0.0,0.002690868452191353,0.0,20.0,0.0014361593639478087,0.028723187278956175,20.0,0.0014244657941162586,0.028489315882325172,10.0,0.0010346551425755024,0.010346551425755024,10.0,0.0006972268456593156,0.006972268456593156,25.0,6.150258258230679e-08,1.5375645645576697e-06,0.2926463231615808,0.019243983551859856,0.005631681029433725,0.3901950975487744,0.27960264682769775,0.10909958205382904,500.0,0.001961737172678113,0.9808685863390565,200.0,0.0011397554771974683,0.22795109543949366,0.01950975487743872,0.07608398050069809,0.001484379809668447,0.0,0.0,0.0
41,1.3660439252853394,1.0,2.268208481837064e-05,2.268208481837064e-05,0.0,0.0017490653553977609,0.0,20.0,0.001491290284320712,0.029825805686414242,20.0,0.0014599571004509926,0.02919914200901985,10.0,0.0010743316961452365,0.010743316961452365,10.0,0.000688964209984988,0.00688964209984988,25.0,1.2042182788718492e-06,3.010545697179623e-05,0.3001500750375188,0.019531333819031715,0.005862331311365198,0.400200100050025,0.2759266793727875,0.11042588469146071,500.0,0.0018964356277137995,0.9482178138568997,200.0,0.0011164931347593665,0.2232986269518733,0.02001000500250125,0.07638698071241379,0.0015285038661813665,0.0,0.0,0.0
42,1.3379532098770142,1.0,2.2278174583334476e-05,2.2278174583334476e-05,0.0,0.0016432289266958833,0.0,20.0,0.0015414662193506956,0.030829324387013912,20.0,0.0014936486259102821,0.029872972518205643,10.0,0.001112716505303979,0.01112716505303979,10.0,0.0006768805906176567,0.006768805906176567,25.0,5.945669272477971e-06,0.00014864173181194928,0.3076538269134567,0.019617704674601555,0.006035461918399178,0.4102051025512756,0.27315589785575867,0.11204994309240725,500.0,0.0018385590519756079,0.9192795259878039,200.0,0.0011012278264388442,0.22024556528776884,0.02051025512756378,0.07671597599983215,0.0015734642401166172,0.0,0.0,0.0
43,1.3127737045288086,1.0,2.189009501307737e-05,2.189009501307737e-05,0.0,0.002144862897694111,0.0,20.0,0.0015865167370066047,0.03173033474013209,20.0,0.0015242176596075296,0.030484353192150593,10.0,0.0011498727835714817,0.011498727835714817,10.0,0.000661370053421706,0.00661370053421706,25.0,1.405565308232326e-05,0.0003513913270580815,0.3151575787893947,0.0194485392421484,0.0061293545385460195,0.42021010505252626,0.27150800824165344,0.11409040866582736,500.0,0.0017847542185336351,0.8923771092668176,200.0,0.00108928675763309,0.217857351526618,0.021010505252626314,0.07706179469823837,0.001619107242284148,0.0,0.0,0.0
