View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3831,0.1659,0.0701,0.0371,0.0234,0.0165,0.0126,0.0100,0.0082,0.0069,0.0060,0.0053,0.0047,0.0042,0.0038,0.0035,0.0033,0.0033,0.0032,0.0030,0.0028,0.0027,0.0025,0.0024
001,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3600,0.1957,0.0992,0.0566,0.0369,0.0266,0.0205,0.0165,0.0137,0.0117,0.0101,0.0089,0.0079,0.0072,0.0065,0.0060,0.0055,0.0050,0.0046,0.0041,0.0037,0.0034,0.0031,0.0028
003,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6141,0.7029,0.7624,0.7995,0.8228,0.8385,0.8502,0.8595,0.8675,0.8729,0.8769,0.8826,0.8874,0.8956,0.8982,0.9024,0.9043,0.8831,0.8831,0.8738,0.8648,0.8564,0.8392,0.7969
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3783,0.2561,0.1612,0.1024,0.0698,0.0511,0.0396,0.0319,0.0264,0.0225,0.0195,0.0172,0.0153,0.0138,0.0125,0.0114,0.0106,0.0101,0.0095,0.0092,0.0090,0.0087,0.0084,0.0081
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6189,0.7119,0.7737,0.8100,0.8313,0.8450,0.8548,0.8626,0.8693,0.8729,0.8746,0.8772,0.8790,0.8868,0.8869,0.8869,0.8807,0.8236,0.7578,0.7721,0.7968,0.8213,0.8403,0.8552
007,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3857,0.2708,0.1767,0.1150,0.0797,0.0590,0.0460,0.0372,0.0310,0.0264,0.0229,0.0203,0.0181,0.0165,0.0149,0.0136,0.0125,0.0113,0.0105,0.0097,0.0090,0.0084,0.0078,0.0073
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3509,0.1531,0.0674,0.0365,0.0233,0.0166,0.0126,0.0101,0.0083,0.0070,0.0061,0.0053,0.0048,0.0043,0.0039,0.0036,0.0033,0.0031,0.0030,0.0027,0.0025,0.0023,0.0022,0.0020
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5950,0.5281,0.2782,0.1167,0.0610,0.0389,0.0278,0.0213,0.0171,0.0143,0.0123,0.0107,0.0095,0.0085,0.0077,0.0070,0.0066,0.0061,0.0056,0.0054,0.0053,0.0050,0.0048,0.0045
012,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3407,0.2105,0.1288,0.0827,0.0575,0.0429,0.0336,0.0274,0.0229,0.0197,0.0172,0.0153,0.0136,0.0122,0.0111,0.0102,0.0094,0.0091,0.0087,0.0084,0.0082,0.0080,0.0079,0.0078
013,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3915,0.2523,0.1430,0.0840,0.0544,0.0388,0.0295,0.0235,0.0194,0.0165,0.0143,0.0126,0.0113,0.0102,0.0094,0.0087,0.0083,0.0084,0.0081,0.0078,0.0074,0.0069,0.0065,0.0060
014,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6555,0.7543,0.8083,0.8380,0.8537,0.8627,0.8679,0.8704,0.8719,0.8757,0.8784,0.8778,0.8796,0.8792,0.8824,0.8861,0.9042,0.9298,0.9355,0.9278,0.9086,0.8642,0.7737,0.6031
015,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5861,0.6558,0.7067,0.7388,0.7589,0.7715,0.7794,0.7847,0.7857,0.7878,0.7942,0.7940,0.7910,0.7546,0.7538,0.7392,0.7109,0.8347,0.8635,0.8844,0.9040,0.9205,0.9332,0.9434
