final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1000,0.9506949186325073,0.9506949186325073,20.0,0.0002860495587810874,0.005720991175621748,10.0,0.005865414161235094,0.05865414161235094,1.0,0.00022134579194243997,0.00022134579194243997,10.0,0.020119694992899895,0.20119694992899895,500.0,0.0012613626895472407,0.6306813447736204,0.001,54.22013473510742,0.05422013473510742,700000,700000,4162
