final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,0.8562223315238953,0.8562223315238953,100.0,5.177820185053861e-06,0.0005177820185053861,250.0,0.0001027082689688541,0.025677067242213525,1.0,0.0003716275386977941,0.0003716275386977941,30.0,0.003961728885769844,0.11885186657309532,0.0,0.03229690343141556,0.0,800.0,0.0008085670415312052,0.6468536332249641,0.001,63.95036315917969,0.0639503631591797,700000,700000,906,10475,10475,428
