node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.hips,brown small wooden table,0.014928186312317848,0.12719276547431946,0.06111039221286774,0.9999971428571428,0.007987450808286667,0.008147060871124268
human.left_hand,brown small wooden table,0.05674969404935837,0.11463990062475204,0.0868057981133461,0.9999971428571428,0.007987450808286667,0.008147060871124268
human.right_hand,brown small wooden table,0.0008356281323358417,0.07967846095561981,0.025674838572740555,0.9999971428571428,0.007987450808286667,0.008147060871124268
human.left_foot,floor,0.11238318681716919,0.196642205119133,0.15868966281414032,0.9999971428571428,0.007987450808286667,0.008147060871124268
human.right_foot,floor,0.10721733421087265,0.17189159989356995,0.13731200993061066,0.9999971428571428,0.007987450808286667,0.008147060871124268
