frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
34,1,1067,1034,1.1353172063827515,2.28436107635498,1.0,0.0018837343668565154,0.05595291190411357
35,1,1067,1063,1.15558922290802,2.2487219333648683,1.0,0.0024823041167110205,0.08846932694105812
36,1,1067,1058,1.1934103965759277,2.369486141204834,1.0,0.0017114814836531878,0.03956468264845247
37,1,1067,1061,1.2089834213256836,2.4168359279632567,1.0,0.0010861835908144712,0.027976455118293345
38,1,1067,1067,1.1978001594543457,2.408400964736938,1.0,0.001175559125840664,0.03956468264845247
39,1,1067,1060,1.1759850978851318,2.328136444091797,1.0,0.003306967206299305,0.06852804325551864
40,1,1067,1060,1.1636943817138672,2.2895479679107664,1.0,0.0021072616800665855,0.027976455118293345
41,1,1067,1057,1.2168673276901245,2.3650234222412108,1.0,0.0016515363240614533,0.048456642643301504
42,1,1067,1061,1.2732963562011719,2.4014476776123046,1.0,0.0024153634440153837,0.03956468264845247
43,1,1067,1062,1.2773323059082031,2.3958364486694337,1.0,0.0018575390568003058,0.05595291190411357
44,1,1067,1060,1.313347339630127,2.4406503200531007,1.0,0.002047858666628599,0.0625572578997782
45,1,1067,1057,1.362057089805603,2.477962064743042,1.0,0.0029016921762377024,0.08392937202498843
46,1,1067,1056,1.3825006484985352,2.484946298599243,1.0,0.0016134679317474365,0.03956468264845247
47,1,1067,1060,1.3932137489318848,2.551957607269287,1.0,0.0016606512945145369,0.0625572578997782
48,1,1067,1060,1.3875232934951782,2.512292003631592,1.0,0.0009905730839818716,0.0
49,1,1067,1061,1.3381541967391968,2.4317948818206787,1.0,0.00148144515696913,0.03956468264845247
50,1,1067,1062,1.3061127662658691,2.4205059528350827,1.0,0.0030435638036578894,0.0625572578997782
51,1,1067,1060,1.2407565116882324,2.4471229553222655,1.0,0.0020960846450179815,0.05595291190411357
52,1,1067,1059,1.1980655193328857,2.4574999809265132,1.0,0.0026716117281466722,0.048456642643301504
53,1,1067,1038,1.1308521032333374,2.3404955863952637,1.0,0.003682343987748027,0.08846932694105812
54,1,1067,1059,1.1129659414291382,2.3035614013671872,1.0,0.002143892226740718,0.03956468264845247
55,1,1067,1058,1.093894362449646,2.27114667892456,1.0,0.0033611797261983156,0.10467832346762979
56,1,1067,1039,1.0876377820968628,2.3964995384216303,1.0,0.0016600333619862795,0.05595291190411357
57,1,1067,1058,1.1452679634094238,2.4564885616302483,1.0,0.0017596201505512,0.05595291190411357
58,1,1067,1057,1.133421778678894,2.4397805690765373,1.0,0.0009142181952483952,0.03956468264845247
59,1,1067,1057,1.1665338277816772,2.502492046356201,1.0,0.0026760161854326725,0.08846932694105812
60,1,1067,1053,1.1863545179367065,2.5102877140045163,1.0,0.0006389720947481692,0.05595291190411357
61,1,1067,1051,1.1722609996795654,2.484836959838866,1.0,0.0016068882541731,0.05595291190411357
62,1,1067,1049,1.1683908700942993,2.5255605220794677,1.0,0.0006526876823045313,0.0
63,1,1067,1047,1.1760358810424805,2.513267660140991,1.0,0.0018107190262526274,0.05595291190411357
64,1,1067,1050,1.1632215976715088,2.4934130668640133,1.0,0.0006425820756703615,0.0
65,1,1067,1051,1.1532946825027466,2.4867230415344235,1.0,0.001377129228785634,0.0
66,1,1067,1046,1.1823146343231201,2.567278718948364,1.0,0.0022549480199813843,0.05595291190411357
67,1,1067,1051,1.1715714931488037,2.54391655921936,1.0,0.0030341683886945248,0.08846932694105812
68,1,1067,1056,1.1764283180236816,2.5312183856964103,1.0,0.002673870651051402,0.09278741380920028
69,1,1067,1045,1.1943124532699585,2.5036489963531494,1.0,0.0038564219139516354,0.08392937202498843
70,1,1067,1040,1.2578727006912231,2.521239852905273,1.0,0.003577772295102477,0.08392937202498843
71,1,1067,1038,1.3387494087219238,2.670032691955566,1.0,0.003172359662130475,0.11869406681127799
72,1,1067,1035,1.4280155897140503,2.7425496101379396,1.0,0.0025672893971204758,0.07912937001338384
73,1,1067,1039,1.4285506010055542,2.766985273361206,1.0,0.0006077951402403414,0.0
74,1,1067,1046,1.3976048231124878,2.6999536991119384,1.0,0.0012659936910495162,0.03956468264845247
75,1,1067,1048,1.372017741203308,2.6957101821899414,1.0,0.0009850943461060524,0.027976455118293345
76,1,1067,1052,1.3222068548202515,2.689612054824829,1.0,0.0026375141460448503,0.05595291190411357
77,1,1067,1056,1.2352831363677979,2.5975955963134747,1.0,0.0026209456846117973,0.05595291190411357
78,1,1067,1056,1.1934577226638794,2.512780714035034,1.0,0.0020477112848311663,0.03956468264845247
79,1,1067,1055,1.2021905183792114,2.5995285987853998,1.0,0.0030645644292235374,0.07912937001338384
80,1,1067,1043,1.261871099472046,2.7233731269836423,1.0,0.0017227595672011375,0.05595291190411357
