iter,total,mask_weight,mask_raw,mask_scaled,front_weight,front_raw,front_scaled,scale_reg_weight,scale_reg_raw,scale_reg_scaled,translation_reg_weight,translation_reg_raw,translation_reg_scaled,intersect_weight,intersect_raw,intersect_scaled,floor_intersect_weight,floor_intersect_raw,floor_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled
1244,2.1736221313476562,0.1,7.807950169080868e-05,7.807950169080868e-06,1.0,0.0042301747016608715,0.0042301747016608715,0.01,0.0004614413483068347,4.614413483068347e-06,0.5,0.02339012920856476,0.01169506460428238,3.108277069267317,0.023839233443140984,0.07409894266022567,3.108277069267317,0.035398706793785095,0.1100289886088394,1000.0,0.0019483224023133516,1.9483224023133516,1000.0,2.5234279746655375e-05,0.025234279746655375
1245,2.17376971244812,0.1,7.808656664565206e-05,7.808656664565206e-06,1.0,0.004234268795698881,0.004234268795698881,0.01,0.0004618227540049702,4.618227540049702e-06,0.5,0.02339305728673935,0.011696528643369675,3.110777694423606,0.02383732795715332,0.07415262810377277,3.110777694423606,0.03539246320724487,0.1100980850958055,1000.0,0.0019482984207570553,1.9482984207570553,1000.0,2.5277371605625376e-05,0.025277371605625376
1246,2.173917293548584,0.1,7.808802183717489e-05,7.80880218371749e-06,1.0,0.004237758927047253,0.004237758927047253,0.01,0.0004621912376023829,4.621912376023829e-06,0.5,0.023396017029881477,0.011698008514940739,3.1132783195798948,0.023835446685552597,0.07420637940363337,3.1132783195798948,0.03538636863231659,0.1101676142716533,1000.0,0.0019482746720314026,1.9482746720314026,1000.0,2.5320590793853626e-05,0.025320590793853626
1247,2.174062728881836,0.1,7.809646194800735e-05,7.809646194800735e-06,1.0,0.00424072053283453,0.00424072053283453,0.01,0.0004625337605830282,4.625337605830282e-06,0.5,0.0233992300927639,0.01169961504638195,3.115778944736184,0.023833971470594406,0.07426138647752095,3.115778944736184,0.035381048917770386,0.11023952726066992,1000.0,0.0019482471980154514,1.9482471980154514,1000.0,2.536177635192871e-05,0.02536177635192871
1248,2.174211025238037,0.1,7.809772796463221e-05,7.809772796463221e-06,1.0,0.004242359660565853,0.004242359660565853,0.01,0.0004628428432624787,4.628428432624787e-06,0.5,0.023402811959385872,0.011701405979692936,3.118279569892473,0.023833222687244415,0.07431865139033204,3.118279569892473,0.035376787185668945,0.11031471272950531,1000.0,0.0019482193747535348,1.9482193747535348,1000.0,2.5402032406418584e-05,0.025402032406418584
1249,2.1743581295013428,0.1,7.810082752257586e-05,7.810082752257586e-06,1.0,0.004243189003318548,0.004243189003318548,0.01,0.00046311889309436083,4.631188930943608e-06,0.5,0.0234067440032959,0.01170337200164795,3.1207801950487624,0.023833073675632477,0.07437778431405184,3.1207801950487624,0.0353734977543354,0.1103929112213318,1000.0,0.0019481892231851816,1.9481892231851816,1000.0,2.5439187083975412e-05,0.025439187083975412
1250,2.174504041671753,0.1,7.810600072843954e-05,7.810600072843954e-06,1.0,0.004245676565915346,0.004245676565915346,0.01,0.0004633687494788319,4.633687494788319e-06,0.5,0.023410752415657043,0.011705376207828522,3.1232808202050513,0.023834150284528732,0.07444074444955336,3.1232808202050513,0.03537148982286453,0.11047509574583096,1000.0,0.0019481577910482883,1.9481577910482883,1000.0,2.5466963052167557e-05,0.025466963052167557
1251,2.1746532917022705,0.1,7.810886745573953e-05,7.810886745573953e-06,1.0,0.004248904529958963,0.004248904529958963,0.01,0.00046360259875655174,4.636025987565518e-06,0.5,0.02341466397047043,0.011707331985235214,3.12578144536134,0.023836031556129456,0.07450622516919685,3.12578144536134,0.03537014499306679,0.11055934293906847,1000.0,0.0019481298513710499,1.9481298513710499,1000.0,2.548905831645243e-05,0.02548905831645243
1252,2.174799919128418,0.1,7.811435352778062e-05,7.811435352778062e-06,1.0,0.00425397465005517,0.00425397465005517,0.01,0.000463856034912169,4.63856034912169e-06,0.5,0.023417826741933823,0.011708913370966911,3.1282820705176295,0.02383757010102272,0.07457064315173649,3.1282820705176295,0.03536821901798248,0.11064176542009524,1000.0,0.0019481072667986155,1.9481072667986155,1000.0,2.5504836230538785e-05,0.025504836230538785
1253,2.1749465465545654,0.1,7.811372051946819e-05,7.81137205194682e-06,1.0,0.004258695058524609,0.004258695058524609,0.01,0.00046412620577029884,4.641262057702989e-06,0.5,0.02342050150036812,0.01171025075018406,3.1307826956739184,0.023838089779019356,0.0746318789780751,3.1307826956739184,0.03536520525813103,0.1107207726511129,1000.0,0.001948087359778583,1.948087359778583,1000.0,2.552506521169562e-05,0.02552506521169562
1254,2.175095319747925,0.1,7.811804971424863e-05,7.811804971424863e-06,1.0,0.00426164036616683,0.00426164036616683,0.01,0.0004643776919692755,4.6437769196927545e-06,0.5,0.023423360660672188,0.011711680330336094,3.1332833208302073,0.023838620632886887,0.07469315242062333,3.1332833208302073,0.03536268323659897,0.11080130556503752,1000.0,0.001948069897480309,1.948069897480309,1000.0,2.55450613622088e-05,0.0255450613622088
1255,2.175243377685547,0.1,7.812252442818135e-05,7.812252442818135e-06,1.0,0.00426291162148118,0.00426291162148118,0.01,0.00046460898010991514,4.646089801099151e-06,0.5,0.023426448926329613,0.011713224463164806,3.1357839459864967,0.023839224129915237,0.0747546563113621,3.1357839459864967,0.03536059707403183,0.1108831926252461,1000.0,0.0019480499904602766,1.9480499904602766,1000.0,2.5566718250047415e-05,0.025566718250047415
1256,2.1753897666931152,0.1,7.812934200046584e-05,7.812934200046584e-06,1.0,0.004262323956936598,0.004262323956936598,0.01,0.00046482356265187263,4.6482356265187265e-06,0.5,0.02342972345650196,0.01171486172825098,3.1382845711427856,0.023839889094233513,0.07481635612218819,3.1382845711427856,0.0353589691221714,0.11096650724762468,1000.0,0.0019480283372104168,1.9480283372104168,1000.0,2.558894266257994e-05,0.02558894266257994
1257,2.175536632537842,0.1,7.81352209742181e-05,7.81352209742181e-06,1.0,0.004262796603143215,0.004262796603143215,0.01,0.00046505467616952956,4.650546761695296e-06,0.5,0.023432577028870583,0.011716288514435291,3.140785196299075,0.023839708417654037,0.07487540328225424,3.140785196299075,0.03535625711083412,0.11104640893025171,1000.0,0.0019480091286823153,1.9480091286823153,1000.0,2.5614353944547474e-05,0.025614353944547474
1258,2.1756839752197266,0.1,7.814151467755437e-05,7.814151467755437e-06,1.0,0.004264365881681442,0.004264365881681442,0.01,0.00046530013787560165,4.653001378756017e-06,0.5,0.023435065522789955,0.011717532761394978,3.143285821455364,0.023838946595788002,0.07493262283297204,3.143285821455364,0.035352833569049835,0.11112406050586557,1000.0,0.0019479908514767885,1.9479908514767885,1000.0,2.564188980613835e-05,0.02564188980613835
1259,2.175830364227295,0.1,7.814375567249954e-05,7.814375567249954e-06,1.0,0.004266310948878527,0.004266310948878527,0.01,0.00046555354492738843,4.655535449273885e-06,0.5,0.02343730255961418,0.01171865127980709,3.1457864466116527,0.023837679997086525,0.0749882506535005,3.1457864466116527,0.0353487990796566,0.1111997730487822,1000.0,0.0019479719921946526,1.9479719921946526,1000.0,2.5672912670415826e-05,0.025672912670415826
1260,2.1759793758392334,0.1,7.814416312612593e-05,7.814416312612593e-06,1.0,0.004269149620085955,0.004269149620085955,0.01,0.00046580572961829603,4.65805729618296e-06,0.5,0.023439444601535797,0.011719722300767899,3.148287071767942,0.02383643202483654,0.07504393078086823,3.148287071767942,0.03534458577632904,0.11127490245660981,1000.0,0.001947954180650413,1.947954180650413,1000.0,2.5705183361424133e-05,0.025705183361424133
1261,2.176126003265381,0.1,7.81426570028998e-05,7.81426570028998e-06,1.0,0.004270829260349274,0.004270829260349274,0.01,0.00046602185466326773,4.660218546632678e-06,0.5,0.02344212308526039,0.011721061542630196,3.150787696924231,0.023835891857743263,0.07510183481059393,3.150787696924231,0.03534155339002609,0.11135373161148505,1000.0,0.0019479312468320131,1.9479312468320131,1000.0,2.5735014787642285e-05,0.025735014787642285
1262,2.1762750148773193,0.1,7.81475828262046e-05,7.81475828262046e-06,1.0,0.004270979668945074,0.004270979668945074,0.01,0.00046620596549473703,4.66205965494737e-06,0.5,0.0234452486038208,0.0117226243019104,3.1532883220805203,0.02383592538535595,0.07516154516362554,3.1532883220805203,0.03533942997455597,0.11143541184774963,1000.0,0.0019479058682918549,1.9479058682918549,1000.0,2.57660576608032e-05,0.0257660576608032
1263,2.1764228343963623,0.1,7.815157732693478e-05,7.815157732693479e-06,1.0,0.00427118269726634,0.00427118269726634,0.01,0.0004663942672777921,4.663942672777921e-06,0.5,0.02344813384115696,0.01172406692057848,3.1557889472368092,0.023835795000195503,0.07522073841021937,3.1557889472368092,0.035337094217538834,0.11151641135917481,1000.0,0.0019478818867355585,1.9478818867355585,1000.0,2.5795823603402823e-05,0.025795823603402823
1264,2.176569938659668,0.1,7.815542630851269e-05,7.815542630851269e-06,1.0,0.004271638114005327,0.004271638114005327,0.01,0.0004665926971938461,4.665926971938461e-06,0.5,0.023450665175914764,0.011725332587957382,3.158289572393098,0.023834997788071632,0.0752778249720792,3.158289572393098,0.035334087908267975,0.11159528139070381,1000.0,0.0019478603499010205,1.9478603499010205,1000.0,2.5826959245023318e-05,0.025826959245023318
1265,2.176717519760132,0.1,7.815624121576548e-05,7.815624121576547e-06,1.0,0.004273679573088884,0.004273679573088884,0.01,0.00046680154628120363,4.6680154628120365e-06,0.5,0.02345263585448265,0.011726317927241325,3.1607901975493875,0.023834245279431343,0.07533504884521434,3.1607901975493875,0.03533100709319115,0.11167390088970645,1000.0,0.0019478444010019302,1.9478444010019302,1000.0,2.5851710233837366e-05,0.025851710233837366
1266,2.1768641471862793,0.1,7.815910794306546e-05,7.815910794306547e-06,1.0,0.004276813007891178,0.004276813007891178,0.01,0.00046701435348950326,4.670143534895033e-06,0.5,0.023454178124666214,0.011727089062333107,3.1632908227056764,0.023833567276597023,0.07539250463839768,3.1632908227056764,0.03532790020108223,0.11175242249154543,1000.0,0.0019478320609778166,1.9478320609778166,1000.0,2.5870689569273964e-05,0.025870689569273964
1267,2.1770124435424805,0.1,7.8160512202885e-05,7.816051220288501e-06,1.0,0.004279211163520813,0.004279211163520813,0.01,0.00046722113620489836,4.672211362048983e-06,0.5,0.023455694317817688,0.011727847158908844,3.1657914478619653,0.023832764476537704,0.07544956195873151,3.1657914478619653,0.03532472997903824,0.11183072806567243,1000.0,0.0019478218164294958,1.9478218164294958,1000.0,2.5890854885801673e-05,0.025890854885801673
1268,2.1771605014801025,0.1,7.81630224082619e-05,7.81630224082619e-06,1.0,0.004279400687664747,0.004279400687664747,0.01,0.0004673863877542317,4.673863877542317e-06,0.5,0.023457864299416542,0.011728932149708271,3.1682920730182547,0.02383280172944069,0.07550927679720268,3.1682920730182547,0.03532295674085617,0.11191344383762133,1000.0,0.0019478073809295893,1.9478073809295893,1000.0,2.5909395844792016e-05,0.025909395844792016
1269,2.1773080825805664,0.1,7.816815923433751e-05,7.816815923433751e-06,1.0,0.004278004635125399,0.004278004635125399,0.01,0.0004675157251767814,4.675157251767814e-06,0.5,0.023460600525140762,0.011730300262570381,3.1707926981745436,0.023833569139242172,0.07557130699814722,3.1707926981745436,0.03532234579324722,0.1119998361236246,1000.0,0.0019477892201393843,1.9477892201393843,1000.0,2.5927151000360027e-05,0.025927151000360027
1270,2.177454948425293,0.1,7.817435835022479e-05,7.817435835022479e-06,1.0,0.004276602528989315,0.004276602528989315,0.01,0.00046765050501562655,4.676505050156265e-06,0.5,0.02346315234899521,0.011731576174497604,3.173293323330833,0.02383389137685299,0.0756319283751599,3.173293323330833,0.03532129526138306,0.11208483042434383,1000.0,0.001947770593687892,1.947770593687892,1000.0,2.59468361036852e-05,0.0259468361036852
1271,2.177602767944336,0.1,7.81775452196598e-05,7.81775452196598e-06,1.0,0.004277697764337063,0.004277697764337063,0.01,0.0004677986435126513,4.677986435126514e-06,0.5,0.023465193808078766,0.011732596904039383,3.175793948487122,0.023834258317947388,0.07569269333281615,3.175793948487122,0.03531983122229576,0.11216850625735338,1000.0,0.0019477566238492727,1.9477566238492727,1000.0,2.5962075596908107e-05,0.025962075596908107
1272,2.1777515411376953,0.1,7.817828736733645e-05,7.817828736733645e-06,1.0,0.004280633293092251,0.004280633293092251,0.01,0.00046796095557510853,4.679609555751085e-06,0.5,0.023466743528842926,0.011733371764421463,3.1782945736434107,0.023834608495235443,0.07575340684532195,3.1782945736434107,0.03531810641288757,0.11225134596344112,1000.0,0.0019477466121315956,1.9477466121315956,1000.0,2.597353159217164e-05,0.02597353159217164
1273,2.1778993606567383,0.1,7.817951700417325e-05,7.817951700417326e-06,1.0,0.004283624235540628,0.004283624235540628,0.01,0.0004681319696828723,4.681319696828723e-06,0.5,0.02346811443567276,0.01173405721783638,3.1807951987997,0.023834340274333954,0.07581215511115977,3.1807951987997,0.03531568497419357,0.11233196120823763,1000.0,0.0019477361347526312,1.9477361347526312,1000.0,2.598875289550051e-05,0.02598875289550051
1274,2.1780474185943604,0.1,7.817684672772884e-05,7.817684672772885e-06,1.0,0.004286583047360182,0.004286583047360182,0.01,0.0004683039733208716,4.683039733208716e-06,0.5,0.023469436913728714,0.011734718456864357,3.183295823955989,0.023833686485886574,0.07586967465999903,3.183295823955989,0.03531302139163017,0.11241179352724484,1000.0,0.0019477249588817358,1.9477249588817358,1000.0,2.6007151973317377e-05,0.026007151973317377
1275,2.1781935691833496,0.1,7.818009908078238e-05,7.818009908078239e-06,1.0,0.004288950003683567,0.004288950003683567,0.01,0.00046849949285387993,4.6849949285388e-06,0.5,0.02347034029662609,0.011735170148313046,3.185796449112278,0.02383202128112316,0.0759239687725704,3.185796449112278,0.035309188067913055,0.11248788596779502,1000.0,0.0019477156456559896,1.9477156456559896,1000.0,2.60294273175532e-05,0.0260294273175532
1276,2.1783413887023926,0.1,7.818028825568035e-05,7.818028825568035e-06,1.0,0.004291818011552095,0.004291818011552095,0.01,0.00046867868513800204,4.68678685138002e-06,0.5,0.023471646010875702,0.011735823005437851,3.1882970742685672,0.023830823600292206,0.07597974516222196,3.1882970742685672,0.03530588373541832,0.11256564581810043,1000.0,0.0019477021414786577,1.9477021414786577,1000.0,2.6053576220874675e-05,0.026053576220874675
1277,2.1784884929656982,0.1,7.817983714630827e-05,7.817983714630827e-06,1.0,0.004293750040233135,0.004293750040233135,0.01,0.0004688353219535202,4.688353219535202e-06,0.5,0.023473428562283516,0.011736714281141758,3.190797699424856,0.023830203339457512,0.07603735799236755,3.190797699424856,0.03530335798859596,0.11264587345198411,1000.0,0.001947683747857809,1.947683747857809,1000.0,2.6078374503413215e-05,0.026078374503413215
1278,2.178636312484741,0.1,7.817865116521716e-05,7.817865116521716e-06,1.0,0.0042946129105985165,0.0042946129105985165,0.01,0.00046897155698388815,4.689715569838881e-06,0.5,0.023475605994462967,0.011737802997231483,3.1932983245811455,0.023829810321331024,0.07609569337419285,3.1932983245811455,0.03530128300189972,0.11272752786553124,1000.0,0.001947663608007133,1.947663608007133,1000.0,2.61043751379475e-05,0.0261043751379475
1279,2.1787843704223633,0.1,7.818253652658314e-05,7.818253652658314e-06,1.0,0.004293935839086771,0.004293935839086771,0.01,0.0004690947534982115,4.690947534982115e-06,0.5,0.023478001356124878,0.011739000678062439,3.1957989497374344,0.02382957935333252,0.07615454467006491,3.1957989497374344,0.03529971465468407,0.11281079101947046,1000.0,0.0019476424204185605,1.9476424204185605,1000.0,2.6131252525374293e-05,0.026131252525374293
1280,2.1789321899414062,0.1,7.818448648322374e-05,7.818448648322375e-06,1.0,0.004294705577194691,0.004294705577194691,0.01,0.00046924251364544034,4.692425136454403e-06,0.5,0.02347968891263008,0.01173984445631504,3.1982995748937233,0.023828940466046333,0.07621209016272383,3.1982995748937233,0.035297416150569916,0.1128917110692146,1000.0,0.0019476281013339758,1.9476281013339758,1000.0,2.6153107683057897e-05,0.026153107683057897
1281,2.17907977104187,0.1,7.818041922291741e-05,7.81804192229174e-06,1.0,0.00429883785545826,0.00429883785545826,0.01,0.0004694209492299706,4.694209492299706e-06,0.5,0.023480704054236412,0.011740352027118206,3.2008002000500126,0.023828038945794106,0.07626879182449726,3.2008002000500126,0.03529417887330055,0.11296961479826134,1000.0,0.001947616459801793,1.947616459801793,1000.0,2.61731674982002e-05,0.0261731674982002
1282,2.179225444793701,0.1,7.818344602128491e-05,7.818344602128491e-06,1.0,0.004303193185478449,0.004303193185478449,0.01,0.000469605642138049,4.69605642138049e-06,0.5,0.023481734097003937,0.011740867048501968,3.2033008252063015,0.02382688969373703,0.07632469541804734,3.2033008252063015,0.035290684551000595,0.11304667894431548,1000.0,0.0019476024899631739,1.9476024899631739,1000.0,2.619500446598977e-05,0.02619500446598977
1283,2.1793737411499023,0.1,7.817478763172403e-05,7.817478763172404e-06,1.0,0.004306594841182232,0.004306594841182232,0.01,0.00046978480531834066,4.697848053183407e-06,0.5,0.02348293736577034,0.01174146868288517,3.2058014503625905,0.02382565289735794,0.07638031261418574,3.2058014503625905,0.03528716415166855,0.11312364201660184,1000.0,0.0019475888693705201,1.9475888693705201,1000.0,2.6220386644126847e-05,0.026220386644126847
1284,2.17952299118042,0.1,7.818071753717959e-05,7.81807175371796e-06,1.0,0.0043092030100524426,0.0043092030100524426,0.01,0.0004699566343333572,4.699566343333572e-06,0.5,0.02348433807492256,0.01174216903746128,3.20830207551888,0.023824473842978477,0.0764361088785731,3.20830207551888,0.035283856093883514,0.11320126873831596,1000.0,0.0019475743174552917,1.9475743174552917,1000.0,2.624721309985034e-05,0.02624721309985034
1285,2.179669141769409,0.1,7.817790901754051e-05,7.817790901754051e-06,1.0,0.004310334101319313,0.004310334101319313,0.01,0.0004701157449744642,4.701157449744642e-06,0.5,0.023485984653234482,0.011742992326617241,3.2108027006751687,0.023823371157050133,0.07649214445024348,3.2108027006751687,0.035281017422676086,0.11328038602329606,1000.0,0.0019475572044029832,1.9475572044029832,1000.0,2.627343201311305e-05,0.02627343201311305
1286,2.1798155307769775,0.1,7.818059384590015e-05,7.818059384590016e-06,1.0,0.004309935960918665,0.004309935960918665,0.01,0.0004702617006842047,4.702617006842047e-06,0.5,0.02348785474896431,0.011743927374482155,3.213303325831458,0.023822268471121788,0.07654817450710552,3.213303325831458,0.035278502851724625,0.11336053054380131,1000.0,0.0019475396256893873,1.9475396256893873,1000.0,2.6300971512682736e-05,0.026300971512682736
1287,2.179964303970337,0.1,7.818493759259582e-05,7.818493759259582e-06,1.0,0.004309692420065403,0.004309692420065403,0.01,0.00047039735363796353,4.703973536379636e-06,0.5,0.02348967269062996,0.01174483634531498,3.215803950987747,0.02382187731564045,0.07660648719158195,3.215803950987747,0.035276688635349274,0.11344291469132074,1000.0,0.00194752705283463,1.94752705283463,1000.0,2.6320683900848962e-05,0.026320683900848962
1288,2.1801116466522217,0.1,7.818442099960521e-05,7.818442099960521e-06,1.0,0.004309306386858225,0.004309306386858225,0.01,0.0004705263127107173,4.705263127107174e-06,0.5,0.023491401225328445,0.011745700612664223,3.218304576144036,0.023821908980607986,0.07666615868477739,3.218304576144036,0.0352754145860672,0.11352702818771813,1000.0,0.0019475158769637346,1.9475158769637346,1000.0,2.6335037546232343e-05,0.026335037546232343
1289,2.180260419845581,0.1,7.819187885615975e-05,7.819187885615975e-06,1.0,0.004309583455324173,0.004309583455324173,0.01,0.0004706511681433767,4.706511681433767e-06,0.5,0.023493025451898575,0.011746512725949287,3.220805201300325,0.02382247895002365,0.07672756411010369,3.220805201300325,0.03527458757162094,0.11361257512440054,1000.0,0.0019475078443065286,1.9475078443065286,1000.0,2.634387055877596e-05,0.02634387055877596
1290,2.180408239364624,0.1,7.81942144385539e-05,7.81942144385539e-06,1.0,0.00431126868352294,0.00431126868352294,0.01,0.0004707738698925823,4.707738698925823e-06,0.5,0.023494554683566093,0.011747277341783047,3.223305826456614,0.02382322959601879,0.07678955476186101,3.223305826456614,0.03527378663420677,0.11369820197922613,1000.0,0.0019475000444799662,1.9475000444799662,1000.0,2.6349371182732284e-05,0.026349371182732284
1291,2.180553913116455,0.1,7.819741585990414e-05,7.819741585990415e-06,1.0,0.004312985576689243,0.004312985576689243,0.01,0.0004708940687123686,4.708940687123686e-06,0.5,0.023496033623814583,0.011748016811907291,3.225806451612903,0.023824473842978477,0.07685314142896282,3.225806451612903,0.03527355566620827,0.1137856634393815,1000.0,0.0019474916625767946,1.9474916625767946,1000.0,2.635008786455728e-05,0.02635008786455728
1292,2.1807029247283936,0.1,7.820148312021047e-05,7.820148312021047e-06,1.0,0.004314159043133259,0.004314159043133259,0.01,0.0004710124048870057,4.710124048870057e-06,0.5,0.02349768951535225,0.011748844757676125,3.2283070767691924,0.02382531203329563,0.07691542344332249,3.2283070767691924,0.03527279943227768,0.11387142802468238,1000.0,0.0019474828150123358,1.9474828150123358,1000.0,2.635762757563498e-05,0.02635762757563498
1293,2.180849552154541,0.1,7.820192695362493e-05,7.820192695362494e-06,1.0,0.004315173253417015,0.004315173253417015,0.01,0.00047113103209994733,4.711310320999474e-06,0.5,0.02349948324263096,0.01174974162131548,3.2308077019254813,0.023825753480196,0.07697642784799508,3.2308077019254813,0.035271890461444855,0.11395669536430796,1000.0,0.0019474695436656475,1.9474695436656475,1000.0,2.636944191181101e-05,0.02636944191181101
1294,2.180997848510742,0.1,7.820440077921376e-05,7.820440077921376e-06,1.0,0.004315395373851061,0.004315395373851061,0.01,0.0004712535301223397,4.7125353012233976e-06,0.5,0.023501336574554443,0.011750668287277222,3.2333083270817706,0.02382575534284115,0.07703601314902127,3.2333083270817706,0.03527050465345383,0.1140404163963886,1000.0,0.001947455806657672,1.947455806657672,1000.0,2.6387071557110175e-05,0.026387071557110175
1295,2.181145429611206,0.1,7.820635801181197e-05,7.820635801181197e-06,1.0,0.004315236583352089,0.004315236583352089,0.01,0.0004713839152827859,4.713839152827859e-06,0.5,0.02350316382944584,0.01175158191472292,3.2358089522380595,0.023825079202651978,0.07709340457172208,3.2358089522380595,0.035268474370241165,0.11412204509900492,1000.0,0.0019474402070045471,1.9474402070045471,1000.0,2.6410489226691425e-05,0.026410489226691425
1296,2.1812915802001953,0.1,7.820958853699267e-05,7.820958853699268e-06,1.0,0.004315922502428293,0.004315922502428293,0.01,0.00047152425395324826,4.715242539532483e-06,0.5,0.023504698649048805,0.011752349324524403,3.2383095773943484,0.02382441982626915,0.07715084689927118,3.2383095773943484,0.03526628762483597,0.1142031569746501,1000.0,0.0019474250730127096,1.9474250730127096,1000.0,2.6431445803609677e-05,0.026431445803609677
1297,2.18143892288208,0.1,7.820920291123912e-05,7.820920291123912e-06,1.0,0.004317996092140675,0.004317996092140675,0.01,0.0004716726252809167,4.716726252809167e-06,0.5,0.02350597083568573,0.011752985417842865,3.240810202550638,0.023823760449886322,0.07720828592911397,3.240810202550638,0.035263851284980774,0.1142834490255941,1000.0,0.001947414013557136,1.947414013557136,1000.0,2.6449728466104716e-05,0.026449728466104716
1298,2.1815874576568604,0.1,7.820947212167084e-05,7.820947212167085e-06,1.0,0.004319982137531042,0.004319982137531042,0.01,0.0004718237614724785,4.718237614724785e-06,0.5,0.023507073521614075,0.011753536760807037,3.2433108277069267,0.023823171854019165,0.07726595122446325,3.2433108277069267,0.03526147082448006,0.11436391012590806,1000.0,0.001947405282407999,1.947405282407999,1000.0,2.6466179406270385e-05,0.026466179406270385
1299,2.181734800338745,0.1,7.820817700121552e-05,7.820817700121552e-06,1.0,0.004320801235735416,0.004320801235735416,0.01,0.00047197751700878143,4.719775170087814e-06,0.5,0.023508228361606598,0.011754114180803299,3.2458114528632156,0.02382197417318821,0.07732163660114602,3.2458114528632156,0.03525867685675621,0.1144430171544625,1000.0,0.0019473957363516092,1.9473957363516092,1000.0,2.6487226932658814e-05,0.026487226932658814
1300,2.1818830966949463,0.1,7.821105828043073e-05,7.821105828043074e-06,1.0,0.004320760723203421,0.004320760723203421,0.01,0.00047213752986863256,4.721375298686326e-06,0.5,0.02350936457514763,0.011754682287573814,3.248312078019505,0.023820122703909874,0.07737519227901707,3.248312078019505,0.03525533154606819,0.11452031927567537,1000.0,0.0019473854918032885,1.9473854918032885,1000.0,2.651411523402203e-05,0.02651411523402203
1301,2.1820311546325684,0.1,7.821267354302108e-05,7.821267354302109e-06,1.0,0.004321427084505558,0.004321427084505558,0.01,0.00047229620395228267,4.722962039522826e-06,0.5,0.0235104002058506,0.0117552001029253,3.250812703175794,0.02381860837340355,0.0774298346722296,3.250812703175794,0.03525217995047569,0.11459823439764541,1000.0,0.0019473766442388296,1.9473766442388296,1000.0,2.653743649716489e-05,0.02653743649716489
1302,2.182178497314453,0.1,7.821385224815458e-05,7.821385224815458e-06,1.0,0.004322411492466927,0.004322411492466927,0.01,0.00047244573943316936,4.7244573943316935e-06,0.5,0.023511478677392006,0.011755739338696003,3.253313328332083,0.023817580193281174,0.07748605109141987,3.253313328332083,0.03524958714842796,0.114677951688184,1000.0,0.0019473673310130835,1.9473673310130835,1000.0,2.655638672877103e-05,0.02655638672877103
1303,2.182325839996338,0.1,7.821942563168705e-05,7.821942563168705e-06,1.0,0.004322268534451723,0.004322268534451723,0.01,0.0004725806647911668,4.725806647911668e-06,0.5,0.023512907326221466,0.011756453663110733,3.255813953488372,0.02381664328277111,0.07754255952530129,3.255813953488372,0.03524727001786232,0.11475855354652849,1000.0,0.0019473552238196135,1.9473552238196135,1000.0,2.657830191310495e-05,0.02657830191310495
1304,2.182471752166748,0.1,7.821839972166345e-05,7.821839972166345e-06,1.0,0.004322750028222799,0.004322750028222799,0.01,0.00047270156210288405,4.72701562102884e-06,0.5,0.023514453321695328,0.011757226660847664,3.258314578644661,0.023816240951418877,0.07760080510052211,3.258314578644661,0.0352456159889698,0.11484130441017167,1000.0,0.0019473411375656724,1.9473411375656724,1000.0,2.6595995223033242e-05,0.026595995223033242
1305,2.1826207637786865,0.1,7.822076440788805e-05,7.822076440788805e-06,1.0,0.004323814529925585,0.004323814529925585,0.01,0.0004728112544398755,4.728112544398755e-06,0.5,0.023516075685620308,0.011758037842810154,3.2608152038009504,0.02381642907857895,0.0776609740396773,3.2608152038009504,0.03524448350071907,0.11492574764925649,1000.0,0.0019473293796181679,1.9473293796181679,1000.0,2.6610241548041813e-05,0.026610241548041813
1306,2.182767629623413,0.1,7.822327461326495e-05,7.822327461326495e-06,1.0,0.004324996843934059,0.004324996843934059,0.01,0.00047291454393416643,4.729145439341665e-06,0.5,0.02351769059896469,0.011758845299482346,3.2633158289572393,0.02381686493754387,0.07772195234682358,3.2633158289572393,0.03524361550807953,0.11501104835719876,1000.0,0.0019473168067634106,1.9473168067634106,1000.0,2.6621575671015307e-05,0.026621575671015307
1307,2.182915687561035,0.1,7.82267379690893e-05,7.82267379690893e-06,1.0,0.004325710702687502,0.004325710702687502,0.01,0.00047301597078330815,4.730159707833082e-06,0.5,0.023519232869148254,0.011759616434574127,3.265816454113528,0.02381746843457222,0.07778348030895553,3.265816454113528,0.03524293750524521,0.11509696519592458,1000.0,0.0019473062129691243,1.9473062129691243,1000.0,2.663122722879052e-05,0.02663122722879052
1308,2.183062791824341,0.1,7.822767656762153e-05,7.822767656762153e-06,1.0,0.004326656926423311,0.004326656926423311,0.01,0.0004731192020699382,4.7311920206993815e-06,0.5,0.02352064847946167,0.011760324239730835,3.2683170792698175,0.023817989975214005,0.07784474342986923,3.2683170792698175,0.03524218872189522,0.11518264731062028,1000.0,0.0019472972489893436,1.9472972489893436,1000.0,2.663884879439138e-05,0.02663884879439138
1309,2.183210849761963,0.1,7.822797488188371e-05,7.822797488188372e-06,1.0,0.004327636212110519,0.004327636212110519,0.01,0.0004732260713353753,4.732260713353753e-06,0.5,0.02352193370461464,0.01176096685230732,3.2708177044261064,0.02381839044392109,0.07790561315491068,3.2708177044261064,0.03524129092693329,0.1152678382906445,1000.0,0.0019472899148240685,1.9472899148240685,1000.0,2.664637941052206e-05,0.02664637941052206
