final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.8339629173278809,0.8339629173278809,100.0,5.507768946699798e-05,0.005507768946699798,250.0,0.0004392759583424777,0.10981898958561942,1.0,0.0004609353491105139,0.0004609353491105139,60.0,0.0028330162167549133,0.1699809730052948,0.0,0.0,0.0,800.0,0.0006852428195998073,0.5481942556798458,0.0,0.0,0.0,700000,700000,149
