final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,2.0344104766845703,2.0344104766845703,100.0,0.0003616390167735517,0.03616390167735517,250.0,0.0016860516043379903,0.42151290108449757,1.0,0.005642756354063749,0.005642756354063749,30.0,0.02670145407319069,0.8010436221957207,0.0,0.3616061806678772,0.0,800.0,0.0008604757604189217,0.6883806083351374,0.001,81.66670227050781,0.08166670227050782,700000,700000,10054,10475,10463,3435
