frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
48,1,2000,1455,9.35045337677002,21.427453804016114,1.0,0.04559539258480072,0.6452838435675193
49,1,2000,1562,9.484246253967285,23.484080505371093,1.0,0.2286190390586853,2.834070408147841
50,1,2000,1480,9.330531120300293,22.359952926635742,1.0,0.12723827362060547,1.3996965890530049
51,1,2000,1535,9.391303062438965,22.839389801025394,1.0,0.30542466044425964,3.638411144951975
52,1,2000,1488,8.99301815032959,19.761665534973144,1.0,0.30520185828208923,3.52803219366324
53,1,2000,1466,8.699296951293945,16.48410568237305,1.0,0.07643014937639236,0.6915377957711446
54,1,2000,1474,8.591160774230957,15.813794422149659,1.0,0.22280143201351166,3.3786971257904637
55,1,2000,1347,8.253540992736816,13.869084072113038,1.0,0.12382819503545761,1.1473949465692197
56,1,2000,1360,8.598626136779785,17.50528507232666,1.0,0.5151554346084595,6.133794960650678
57,1,2000,1473,8.144067764282227,21.69696235656739,1.0,0.4783531129360199,5.084305397592896
58,1,2000,1523,8.496790885925293,25.260401344299343,1.0,0.17800436913967133,2.4400777279382173
59,1,2000,1247,9.104531288146973,28.929619216918947,1.0,0.4677707850933075,5.199610616612311
60,1,2000,1307,10.113934516906738,37.975568771362305,1.0,0.12363457679748535,3.2872973734824376
61,1,2000,1249,10.788196563720703,40.96756057739259,1.0,0.18016402423381805,2.029315307261701
62,1,2000,1254,12.114282608032227,45.00031967163086,1.0,0.17232605814933777,4.149825622740896
63,1,2000,1245,12.745275497436523,47.509834289550795,1.0,0.08184175938367844,0.9249270413547914
64,1,2000,1235,13.794476509094238,47.678762435913114,1.0,0.10285560041666031,1.2722629196009423
65,1,2000,1215,14.339191436767578,46.66053695678711,1.0,0.07827898114919662,1.3833837214098028
66,1,2000,1251,15.647521018981934,54.01682853698734,1.0,0.4553080201148987,5.202247792202379
67,1,2000,1241,16.114391326904297,57.16937866210941,1.0,0.032743409276008606,0.3647689593917515
68,1,2000,1236,17.148420333862305,63.40420799255374,1.0,0.06353498250246048,0.88823379942616
69,1,2000,1238,17.6615047454834,66.96381454467776,1.0,0.01873733289539814,0.6818494041843662
70,1,2000,1244,18.61708641052246,72.76197052001955,1.0,0.028464579954743385,0.8374339253527165
71,1,2000,1244,19.105979919433594,75.51476898193361,1.0,0.022189289331436157,0.5706123147313945
72,1,2000,1239,19.981664657592773,80.78179855346681,1.0,0.020066499710083008,1.0079421955806347
73,1,2000,1222,20.521371841430664,83.33712997436525,1.0,0.029331007972359657,0.24228338651132322
74,1,2000,1189,21.44039535522461,87.30506515502931,1.0,0.05148731544613838,0.5616256598688398
75,1,2000,1156,22.015363693237305,89.65096588134766,1.0,0.03270808607339859,0.6355061491481365
76,1,2000,1137,22.932710647583008,93.67324523925782,1.0,0.05170043557882309,0.468136931133984
77,1,2000,1128,23.39798355102539,95.86781158447266,1.0,0.010574880987405777,0.18974563519333634
78,1,2000,1104,24.29237937927246,99.24351196289062,1.0,0.05710722133517265,0.8113239687416206
79,1,2000,1106,24.849285125732422,101.4852783203125,1.0,0.021555228158831596,0.26834097331534673
80,1,2000,1085,25.727632522583008,104.83000869750977,1.0,0.05488170310854912,0.5248866541867032
