frame_idx,num_active,sum_weight,reproj_mean_px,reproj_p50_px,reproj_p90_px,rotation_angle_deg,translation_magnitude,tx,ty,tz
0,1164,1164.0,0.7070994973182678,0.7071067690849304,0.7071283459663391,0.0,0.0,0.0,0.0,0.0
1,931,931.0,0.1665114164352417,0.16874852776527405,0.2589434087276459,0.27695304510618934,0.015850096940994263,-0.010230271145701408,-0.0007002306520007551,-0.012086224742233753
2,931,931.0,0.2650129795074463,0.27932217717170715,0.37502583861351013,0.5980710005201803,0.02045203186571598,-0.014216377399861813,-0.005612015724182129,-0.013589904643595219
3,931,931.0,0.22998352348804474,0.24180270731449127,0.3442336916923523,0.6982957556579193,0.014548368752002716,-0.002698092022910714,-0.013693955726921558,0.004104988183826208
4,926,926.0,0.2189958542585373,0.22433069348335266,0.34177833795547485,1.3694506874317351,0.02556253969669342,0.009138215333223343,-0.02014666050672531,0.012808140367269516
5,931,931.0,0.31994208693504333,0.31839612126350403,0.5143089294433594,1.4956711959113957,0.057799093425273895,0.030598608776926994,-0.03493470698595047,0.03440969064831734
6,931,931.0,0.3416582942008972,0.3470296561717987,0.5444194078445435,1.5174931167010575,0.07946851849555969,0.053233858197927475,-0.04793359711766243,0.03440598398447037
7,931,931.0,0.3323530852794647,0.3241768479347229,0.5378360152244568,1.8573049530278296,0.10386862605810165,0.08121749758720398,-0.05330364778637886,0.03675774112343788
8,931,931.0,0.4227932393550873,0.4267716109752655,0.7072725296020508,2.2767526329304246,0.14251475036144257,0.11490090936422348,-0.05942356213927269,0.059808630496263504
9,931,931.0,0.39873433113098145,0.38494375348091125,0.6769325137138367,2.141922777723669,0.1626845896244049,0.1306421160697937,-0.05194242671132088,0.08185901492834091
10,931,931.0,0.48243486881256104,0.49507108330726624,0.7511799335479736,2.034901183948974,0.17795337736606598,0.14151795208454132,-0.03505689278244972,0.10203474014997482
11,931,931.0,0.5566175580024719,0.5486945509910583,0.9145165085792542,1.9648324076879287,0.1908285766839981,0.1565166413784027,-0.022692060098052025,0.10678558051586151
12,931,931.0,0.5119812488555908,0.5332621932029724,0.8212892413139343,2.2111623263307925,0.21047702431678772,0.18475964665412903,-0.008180813863873482,0.10048642754554749
13,931,931.0,0.5778809189796448,0.5958935022354126,0.9069154262542725,2.476385615434969,0.23792286217212677,0.21868547797203064,-0.0003841404104605317,0.09372193366289139
14,931,931.0,0.6288576126098633,0.6451272964477539,1.0107513666152954,3.2460646919648966,0.26270878314971924,0.2531528174877167,0.00423989025875926,0.07008267194032669
15,931,931.0,0.6511727571487427,0.6648716926574707,1.0245411396026611,3.8000389239864165,0.2966207265853882,0.28882575035095215,0.003097074804827571,0.06748303025960922
16,931,931.0,0.6794150471687317,0.6991302967071533,1.0568937063217163,4.372376333034928,0.32788774371147156,0.3221156597137451,0.01186053454875946,0.06009328365325928
17,931,931.0,0.7115694284439087,0.7161464095115662,1.1036758422851562,4.927917453140731,0.3648633360862732,0.35867029428482056,0.020040225237607956,0.06386907398700714
18,931,931.0,0.7618070840835571,0.778282642364502,1.1781851053237915,5.936301822765672,0.42080605030059814,0.4153626263141632,0.032017335295677185,0.05938451737165451
19,931,931.0,0.7387986779212952,0.7232730984687805,1.1662548780441284,6.775694505719804,0.4888036251068115,0.48304128646850586,0.04901731014251709,0.056545693427324295
20,931,931.0,0.7769362330436707,0.775014340877533,1.2372028827667236,7.798603272614778,0.5529735088348389,0.5457067489624023,0.070500448346138,0.05489591881632805
21,929,929.0,0.8316022157669067,0.8275875449180603,1.2930465936660767,8.988742391148342,0.621852457523346,0.6134727001190186,0.08479182422161102,0.056232236325740814
22,926,926.0,0.8712258338928223,0.8760893940925598,1.3590552806854248,10.642701726970904,0.685515820980072,0.677208423614502,0.09022911638021469,0.056386321783065796
23,928,928.0,0.8620553016662598,0.8420118093490601,1.3603416681289673,11.011292885530642,0.7218012809753418,0.7142804265022278,0.0902748703956604,0.05148811638355255
24,926,926.0,0.8685608506202698,0.8456200957298279,1.4040770530700684,11.654588276092769,0.7417750358581543,0.7324954271316528,0.09634651988744736,0.06631723791360855
25,927,927.0,0.8810116052627563,0.8566184639930725,1.4277617931365967,11.984411280923515,0.7615865468978882,0.7519935369491577,0.1053224429488182,0.05853965878486633
26,921,921.0,0.8387321829795837,0.8134859800338745,1.3310309648513794,12.124422474945959,0.7601709365844727,0.7517770528793335,0.10507267713546753,0.040630366653203964
27,921,921.0,0.8496934175491333,0.8370986580848694,1.358388066291809,12.04704411561253,0.7341551184654236,0.7257586717605591,0.09887510538101196,0.04981781169772148
28,923,923.0,0.8748515844345093,0.8437137603759766,1.3895893096923828,11.6496842002687,0.7081961631774902,0.7024201154708862,0.08152671903371811,0.03874457627534866
29,925,925.0,0.8683651089668274,0.8388330936431885,1.3809248208999634,11.340050380850865,0.6758482456207275,0.6719915270805359,0.06027786433696747,0.039557572454214096
30,929,929.0,0.8858811855316162,0.8896198868751526,1.3855962753295898,9.988476326189463,0.6290354132652283,0.6253758668899536,0.046528857201337814,0.04925074055790901
