iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,39.98574448,0.03998389,9.96561718,18.48947906,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.98477936,0.03998367,9.89788532,11.06323910,0.00002500,0.00007500,1.00501251,-0.00500000,0.00500000,0.00500000
2,39.98412704,0.03998345,9.83011436,6.77567720,0.00010001,0.00029243,1.01005054,-0.00981552,0.00982941,0.00997317
3,39.98366165,0.03998322,9.76193810,4.47922373,0.00022512,0.00062989,1.01511705,-0.01435431,0.01422487,0.01488271
4,39.98331451,0.03998297,9.69312477,3.40305734,0.00040054,0.00106397,1.02021515,-0.01851168,0.01818566,0.01976275
5,39.98301697,0.03998273,9.62328911,2.91443753,0.00062664,0.00155909,1.02534866,-0.02219359,0.02148995,0.02459104
6,39.98274612,0.03998247,9.55242348,2.72696877,0.00090377,0.00210099,1.03051913,-0.02551950,0.02420913,0.02938822
7,39.98246002,0.03998221,9.48052120,2.48934889,0.00123239,0.00267627,1.03572893,-0.02849719,0.02639449,0.03416886
8,39.98217773,0.03998193,9.40764809,2.46158338,0.00161306,0.00327639,1.04098034,-0.03110612,0.02813554,0.03895110
9,39.98188782,0.03998164,9.33385181,2.39713025,0.00204629,0.00390146,1.04627466,-0.03346384,0.02947305,0.04373754
10,39.98159027,0.03998135,9.25920582,2.36086464,0.00253275,0.00454979,1.05161428,-0.03557820,0.03046875,0.04853493
11,39.98128128,0.03998104,9.18362331,2.35188532,0.00307324,0.00521543,1.05700219,-0.03751122,0.03105505,0.05332848
12,39.98096848,0.03998072,9.10721397,2.40893221,0.00366850,0.00590426,1.06244004,-0.03929636,0.03132069,0.05812975
13,39.98065186,0.03998039,9.02983284,2.55281758,0.00431973,0.00660085,1.06793261,-0.04088718,0.03115395,0.06291678
14,39.98032761,0.03998004,8.95137882,2.75433326,0.00502833,0.00728594,1.07348537,-0.04215373,0.03048181,0.06767467
15,39.97998810,0.03997968,8.87191296,2.90713024,0.00579550,0.00795865,1.07910085,-0.04306686,0.02934538,0.07240682
16,39.97962189,0.03997931,8.79146004,2.95827603,0.00662254,0.00861910,1.08478200,-0.04359440,0.02777516,0.07711786
17,39.97922516,0.03997892,8.71003532,2.90116668,0.00751066,0.00927671,1.09053028,-0.04379332,0.02579433,0.08181388
18,39.97881317,0.03997852,8.62770462,2.77841663,0.00846101,0.00994424,1.09634697,-0.04368192,0.02348252,0.08651417
19,39.97837830,0.03997809,8.54449844,2.61903644,0.00947475,0.01063853,1.10223329,-0.04333921,0.02089446,0.09123411
20,39.97792816,0.03997766,8.46047688,2.49042702,0.01055295,0.01137815,1.10818946,-0.04281991,0.01812348,0.09600075
21,39.97746658,0.03997720,8.37572289,2.40130210,0.01169663,0.01218483,1.11421585,-0.04223090,0.01526842,0.10083776
22,39.97698975,0.03997673,8.29028606,2.36034894,0.01290711,0.01307017,1.12031448,-0.04160808,0.01239465,0.10576060
23,39.97649765,0.03997624,8.20412731,2.28661966,0.01418615,0.01403669,1.12648892,-0.04097326,0.00947089,0.11076184
24,39.97598267,0.03997573,8.11719799,2.23331237,0.01553572,0.01508405,1.13274324,-0.04031004,0.00646039,0.11583357
25,39.97545624,0.03997520,8.02962208,2.25352073,0.01695720,0.01622820,1.13907874,-0.03971421,0.00346422,0.12099168
26,39.97491074,0.03997464,7.94135809,2.27838540,0.01845265,0.01747036,1.14549923,-0.03918868,0.00045937,0.12623151
27,39.97433853,0.03997407,7.85244274,2.31735420,0.02002412,0.01881408,1.15200806,-0.03875357,-0.00253597,0.13155153
28,39.97374344,0.03997346,7.76286173,2.37977076,0.02167398,0.02025735,1.15860987,-0.03836315,-0.00552882,0.13694908
29,39.97313309,0.03997284,7.67269135,2.46518230,0.02340430,0.02180759,1.16530716,-0.03808538,-0.00847005,0.14242667
30,39.97249222,0.03997219,7.58190107,2.54501033,0.02521744,0.02346803,1.17210340,-0.03795352,-0.01137968,0.14797994
31,39.97181702,0.03997150,7.49038649,2.63709378,0.02711627,0.02523591,1.17900419,-0.03792921,-0.01433592,0.15359612
32,39.97112274,0.03997079,7.39823341,2.75060940,0.02910312,0.02711763,1.18601191,-0.03804906,-0.01726697,0.15928513
33,39.97038651,0.03997004,7.30543232,2.84621882,0.03118076,0.02911270,1.19313073,-0.03828047,-0.02017772,0.16504595
34,39.96961975,0.03996926,7.21195221,2.95806241,0.03335197,0.03122433,1.20036447,-0.03863123,-0.02308221,0.17087764
35,39.96881866,0.03996844,7.11785984,3.07303643,0.03561958,0.03345500,1.20771670,-0.03911445,-0.02593577,0.17678347
36,39.96797562,0.03996759,7.02308464,3.17225003,0.03798667,0.03580797,1.21519160,-0.03973532,-0.02878477,0.18275808
37,39.96709061,0.03996669,6.92760801,3.25884891,0.04045632,0.03828850,1.22279298,-0.04052151,-0.03164433,0.18879923
38,39.96615982,0.03996574,6.83135414,3.34136462,0.04303179,0.04090170,1.23052514,-0.04147309,-0.03455906,0.19490345
39,39.96518326,0.03996475,6.73435497,3.43554688,0.04571638,0.04364904,1.23839223,-0.04255735,-0.03750203,0.20107588
40,39.96414948,0.03996370,6.63660860,3.52190614,0.04851358,0.04653166,1.24639833,-0.04373625,-0.04047264,0.20731804
41,39.96306610,0.03996260,6.53809643,3.62641144,0.05142683,0.04955687,1.25454736,-0.04503722,-0.04348234,0.21363007
42,39.96192169,0.03996144,6.43883801,3.72954679,0.05445974,0.05272513,1.26284373,-0.04641899,-0.04651133,0.22001615
43,39.96071243,0.03996022,6.33871078,3.83207798,0.05761623,0.05604453,1.27129209,-0.04786898,-0.04964762,0.22646900
44,39.95943832,0.03995892,6.23773193,3.97623944,0.06090020,0.05951572,1.27989709,-0.04933675,-0.05287985,0.23299211
45,39.95809174,0.03995755,6.13588667,4.16786432,0.06431570,0.06313964,1.28866327,-0.05076653,-0.05621376,0.23958801
46,39.95666122,0.03995609,6.03319502,4.34819794,0.06786670,0.06692158,1.29759467,-0.05216310,-0.05963923,0.24625953
47,39.95514297,0.03995454,5.92960215,4.55340624,0.07155737,0.07087332,1.30669630,-0.05355377,-0.06319804,0.25300458
48,39.95353317,0.03995290,5.82506561,4.79136467,0.07539213,0.07499922,1.31597292,-0.05488544,-0.06692503,0.25982273
49,39.95180893,0.03995115,5.71957541,5.04886961,0.07937542,0.07930616,1.32542932,-0.05614176,-0.07083292,0.26671511
50,39.94998169,0.03994928,5.61317587,5.34470320,0.08351153,0.08380564,1.33506989,-0.05737281,-0.07489461,0.27368739
51,39.94802475,0.03994729,5.50587368,5.65872908,0.08780503,0.08850626,1.34489930,-0.05857927,-0.07911181,0.28074196
52,39.94594193,0.03994516,5.39767790,6.03122902,0.09226061,0.09341893,1.35492253,-0.05977174,-0.08349122,0.28788102
53,39.94371033,0.03994288,5.28860331,6.42419767,0.09688311,0.09854963,1.36514485,-0.06092605,-0.08802773,0.29510805
54,39.94132233,0.03994043,5.17869520,6.84935951,0.10167726,0.10391338,1.37557077,-0.06210501,-0.09270807,0.30242613
55,39.93875122,0.03993780,5.06796598,7.32961464,0.10664812,0.10951933,1.38620555,-0.06330220,-0.09753644,0.30983675
56,39.93598938,0.03993497,4.95646429,7.88036442,0.11180066,0.11537921,1.39705431,-0.06454551,-0.10249971,0.31734350
57,39.93301392,0.03993193,4.84422255,8.44713020,0.11713993,0.12150851,1.40812230,-0.06588513,-0.10759230,0.32494855
58,39.92980957,0.03992865,4.73122454,9.05996895,0.12267114,0.12793024,1.41941452,-0.06735636,-0.11285838,0.33265048
59,39.92634201,0.03992510,4.61755514,9.79797363,0.12839952,0.13465147,1.43093610,-0.06897087,-0.11826098,0.34045386
60,39.92258453,0.03992125,4.50327444,10.56785393,0.13433036,0.14168209,1.44269240,-0.07073710,-0.12378561,0.34836113
61,39.91851807,0.03991709,4.38842440,11.42232800,0.14046894,0.14903492,1.45468867,-0.07265475,-0.12943587,0.35637417
62,39.91410065,0.03991256,4.27306747,12.35882282,0.14682060,0.15671533,1.46693003,-0.07469015,-0.13520592,0.36449426
63,39.90928650,0.03990763,4.15722799,13.37374973,0.15339063,0.16473794,1.47942162,-0.07682813,-0.14111792,0.37272123
64,39.90403748,0.03990225,4.04095745,14.51969242,0.16018419,0.17311870,1.49216819,-0.07907338,-0.14718246,0.38105565
65,39.89831161,0.03989638,3.92433548,15.84180737,0.16720647,0.18186745,1.50517452,-0.08142149,-0.15339139,0.38949850
66,39.89203262,0.03988993,3.80745697,17.37225533,0.17446257,0.19097677,1.51844561,-0.08379541,-0.15971893,0.39805144
67,39.88515472,0.03988286,3.69040108,19.06867218,0.18195741,0.20045786,1.53198564,-0.08620736,-0.16616073,0.40671459
68,39.87758255,0.03987508,3.57324672,21.00047302,0.18969573,0.21032044,1.54579866,-0.08865257,-0.17271674,0.41548780
69,39.86923599,0.03986650,3.45608878,23.20462418,0.19768213,0.22057226,1.55988884,-0.09113936,-0.17937456,0.42437088
70,39.86001587,0.03985700,3.33903742,25.73871803,0.20592099,0.23120984,1.57425976,-0.09362416,-0.18611911,0.43336362
71,39.84979630,0.03984649,3.22221351,28.52493668,0.21441647,0.24221964,1.58891475,-0.09604328,-0.19292410,0.44246539
72,39.83843613,0.03983480,3.10568881,31.60463524,0.22317238,0.25362092,1.60385692,-0.09842042,-0.19981213,0.45167407
73,39.82577133,0.03982177,2.98952985,35.02135849,0.23219226,0.26542518,1.61908841,-0.10072545,-0.20680963,0.46098736
74,39.81160736,0.03980720,2.87381315,38.86596680,0.24147938,0.27763209,1.63461208,-0.10287093,-0.21394078,0.47040302
75,39.79571152,0.03979085,2.75862145,43.18710327,0.25103658,0.29027826,1.65042937,-0.10492119,-0.22124214,0.47991845
76,39.77780914,0.03977244,2.64405823,48.05709457,0.26086646,0.30337641,1.66654217,-0.10685693,-0.22872964,0.48953116
