iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,5.92223454,0.00589180,0.08312362,304.36898804,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,5.06537914,0.00503987,0.07593697,255.06695557,0.00002500,0.00007500,1.00501263,-0.00500000,0.00500000,0.00500000
2,4.29297638,0.00427154,0.06915364,214.36207581,0.00009966,0.00023848,1.01003289,-0.00626187,0.00998211,0.00998135
3,3.60432196,0.00358641,0.06276651,179.14749146,0.00022301,0.00046649,1.01504576,-0.00454341,0.01493299,0.01492812
4,2.99921727,0.00298432,0.05678846,148.92285156,0.00039342,0.00078880,1.02003288,-0.00151084,0.01983952,0.01982200
5,2.47672701,0.00246434,0.05124585,123.80091858,0.00060846,0.00122122,1.02497375,0.00214327,0.02468519,0.02464284
6,2.03309560,0.00202273,0.04615693,103.64475250,0.00086489,0.00176696,1.02984571,0.00608789,0.02945046,0.02936943
7,1.66242445,0.00165364,0.04153257,87.78141022,0.00115870,0.00241993,1.03462553,0.01007454,0.03411374,0.03398066
8,1.35684681,0.00134929,0.03736830,75.55574036,0.00148523,0.00316596,1.03929102,0.01389021,0.03865381,0.03845647
9,1.10755420,0.00110093,0.03364646,66.22836304,0.00183939,0.00398531,1.04382110,0.01737084,0.04305240,0.04277912
10,0.90587020,0.00090008,0.03034475,57.79420853,0.00221581,0.00485891,1.04819787,0.02047945,0.04729434,0.04693347
11,0.74375963,0.00073876,0.02743462,49.93626022,0.00260913,0.00577315,1.05240667,0.02329814,0.05136885,0.05090759
12,0.61418247,0.00060974,0.02488330,44.32515335,0.00301421,0.00671456,1.05643690,0.02586486,0.05526444,0.05469383
13,0.51071894,0.00050665,0.02265292,40.52948761,0.00342630,0.00766996,1.06028163,0.02819373,0.05897073,0.05828831
14,0.42758313,0.00042380,0.02069630,37.71941757,0.00384114,0.00862740,1.06393790,0.03029613,0.06248050,0.06169062
15,0.36035520,0.00035678,0.01897340,35.62220764,0.00425524,0.00957675,1.06740689,0.03218505,0.06578970,0.06490444
16,0.30606374,0.00030265,0.01746295,34.01327133,0.00466549,0.01051155,1.07069111,0.03390426,0.06889834,0.06793430
17,0.26220864,0.00025892,0.01614342,32.69199371,0.00506924,0.01142464,1.07379448,0.03546037,0.07180961,0.07078549
18,0.22666232,0.00022348,0.01499119,31.64272118,0.00546423,0.01231048,1.07672119,0.03686336,0.07452920,0.07346411
19,0.19759783,0.00019449,0.01398012,30.85309601,0.00584870,0.01316452,1.07947707,0.03811929,0.07706421,0.07597730
20,0.17370105,0.00017066,0.01309154,30.23662949,0.00622128,0.01398386,1.08206916,0.03924028,0.07942312,0.07833280
21,0.15396389,0.00015096,0.01230989,29.81026268,0.00658096,0.01476597,1.08450449,0.04023097,0.08161481,0.08053859
22,0.13764015,0.00013466,0.01162410,29.52999878,0.00692699,0.01550957,1.08679020,0.04110127,0.08364846,0.08260261
