iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,27.86153793334961,20.0,0.0,0.0,0.0001,132.47813415527344,0.01324781309813261,0.0001,181.3047637939453,0.018130475655198097,1000.0,0.0001138200968853198,0.11382009834051132,1000.0,1.4007260688231327e-05,0.014007261022925377,1.0,0.0,0.0,0.0,0.003926277160644531,0.0,1000.0,0.02770206891000271,27.702068328857422,10.0,2.6321511541027576e-05,0.00026321510085836053
25,10.892969131469727,20.0,0.00036845338763669133,0.007369067519903183,0.0001,314.0672302246094,0.03140672296285629,0.0001,236.5861053466797,0.02365860901772976,1000.0,8.476775838062167e-05,0.08476775884628296,1000.0,1.481232902733609e-05,0.014812328852713108,1.0,0.0,0.0,0.05,0.006778384558856487,0.00033891922794282436,1000.0,0.010730287060141563,10.730286598205566,14.95,2.202813993790187e-05,0.0003293206973467022
50,3.5946125984191895,20.0,0.0009494993137195706,0.018989985808730125,0.0001,598.7571411132812,0.05987571179866791,0.0001,454.89056396484375,0.045489054173231125,1000.0,6.307994772214442e-05,0.06307994574308395,1000.0,1.0700423445086926e-05,0.010700423270463943,1.0,0.0,0.0,0.1,0.005458836443722248,0.0005458836676552892,1000.0,0.003395603969693184,3.395603895187378,19.9,1.646038617764134e-05,0.0003275616909377277
75,1.8921325206756592,20.0,0.00139235716778785,0.02784714289009571,0.0001,735.8734741210938,0.0735873430967331,0.0001,711.4060668945312,0.0711406022310257,1000.0,2.0372299331938848e-05,0.020372299477458,1000.0,8.304735274577979e-06,0.008304735645651817,1.0,0.0,0.0,0.15,0.006232886575162411,0.0009349330211989582,1000.0,0.0016894899308681488,1.6894899606704712,24.85,1.833107671700418e-05,0.00045552727533504367
100,1.3165299892425537,20.0,0.001991745550185442,0.03983490914106369,0.0001,1011.165283203125,0.10111652314662933,0.0001,1167.8411865234375,0.11678411811590195,1000.0,1.727951348584611e-05,0.01727951318025589,1000.0,9.112565749092028e-06,0.009112565778195858,1.0,0.0,0.0,0.2,0.005159478634595871,0.0010318957502022386,1000.0,0.0010307253105565906,1.030725359916687,29.8,2.1648273104801774e-05,0.0006451185327023268
125,1.276861310005188,20.0,0.0019406635547056794,0.0388132706284523,0.0001,922.3025512695312,0.09223025292158127,0.0001,1169.26953125,0.11692695319652557,1000.0,1.6917536413529888e-05,0.016917536035180092,1000.0,4.91043920192169e-06,0.0049104392528533936,1.0,0.0,0.0,0.25,0.005143319256603718,0.0012858298141509295,1000.0,0.00100511044729501,1.005110502243042,34.75,1.9178585716872476e-05,0.0006664558313786983
150,1.179919958114624,20.0,0.0021018024999648333,0.04203604906797409,0.0001,1097.89990234375,0.10978998988866806,0.0001,1433.3677978515625,0.14333677291870117,1000.0,1.913245978357736e-05,0.0191324595361948,1000.0,4.641857231035829e-06,0.004641856998205185,1.0,0.0,0.0,0.3,0.004291097167879343,0.0012873292434960604,1000.0,0.0008589872159063816,0.8589872121810913,39.7,1.7843127352534793e-05,0.0007083721575327218
175,1.157438039779663,20.0,0.0021424395963549614,0.04284879192709923,0.0001,1168.9124755859375,0.11689124256372452,0.0001,1544.5787353515625,0.15445786714553833,1000.0,1.8446749891154468e-05,0.018446749076247215,1000.0,5.916343980061356e-06,0.005916344001889229,1.0,0.0,0.0,0.35,0.004074897617101669,0.0014262141194194555,1000.0,0.0008166834013536572,0.8166834115982056,44.65,1.7188494894071482e-05,0.0007674663211219013
200,1.1455525159835815,20.0,0.0020963787101209164,0.04192757606506348,0.0001,1171.9241943359375,0.11719241738319397,0.0001,1553.460693359375,0.1553460657596588,1000.0,1.8616352463141084e-05,0.01861635223031044,1000.0,4.8458964556630235e-06,0.004845896270126104,1.0,0.0,0.0,0.4,0.004102940205484629,0.001641176058910787,1000.0,0.0008051833137869835,0.8051832914352417,49.6,1.6124222383950837e-05,0.0007997613865882158
225,1.1436809301376343,20.0,0.002053814707323909,0.04107629507780075,0.0001,1167.7314453125,0.11677314341068268,0.0001,1553.0675048828125,0.15530674159526825,1000.0,1.8245071260025725e-05,0.018245071172714233,1000.0,4.980389803677099e-06,0.0049803899601101875,1.0,0.0,0.0,0.45,0.0041116513311862946,0.0018502430757507682,1000.0,0.0008045744034461677,0.8045744299888611,54.55,1.6032674466259778e-05,0.0008745823870413005
250,1.142386555671692,20.0,0.0020175341051071882,0.04035068303346634,0.0001,1164.744140625,0.11647441238164902,0.0001,1552.93310546875,0.1552933007478714,1000.0,1.8157421436626464e-05,0.018157420679926872,1000.0,4.927142981614452e-06,0.0049271429888904095,1.0,0.0,0.0,0.5,0.004147243220359087,0.0020736216101795435,1000.0,0.0008041607216000557,0.8041607141494751,59.5,1.595302455825731e-05,0.0009492049575783312
275,1.141494631767273,20.0,0.0019849836826324463,0.039699673652648926,0.0001,1160.6983642578125,0.11606983095407486,0.0001,1551.1634521484375,0.15511633455753326,1000.0,1.828847780416254e-05,0.01828847825527191,1000.0,4.991610694560222e-06,0.004991610534489155,1.0,0.0,0.0,0.55,0.004146234598010778,0.0022804290056228638,1000.0,0.0008040227694436908,0.8040227890014648,64.45,1.590973806742113e-05,0.0010253825457766652
300,1.1405532360076904,20.0,0.001957162283360958,0.03914324566721916,0.0001,1157.834716796875,0.11578346788883209,0.0001,1550.563720703125,0.15505637228488922,1000.0,1.8223679944640025e-05,0.018223680555820465,1000.0,4.915333647659281e-06,0.004915333818644285,1.0,0.0,0.0,0.6,0.004169959109276533,0.0025019755121320486,1000.0,0.0008038286468945444,0.8038286566734314,69.4,1.5857229300308973e-05,0.0011004917323589325
325,1.1400363445281982,20.0,0.001932443818077445,0.038648877292871475,0.0001,1154.94970703125,0.11549496650695801,0.0001,1549.6890869140625,0.15496890246868134,1000.0,1.8236207324662246e-05,0.018236206844449043,1000.0,4.988436558051035e-06,0.004988436587154865,1.0,0.0,0.0,0.65,0.004193886648863554,0.002726026112213731,1000.0,0.0008037969819270074,0.8037970066070557,74.35,1.5815523511264473e-05,0.0011758841574192047
350,1.1393330097198486,20.0,0.0019105853280052543,0.03821170702576637,0.0001,1152.5987548828125,0.11525987088680267,0.0001,1549.2498779296875,0.15492498874664307,1000.0,1.8226675820187666e-05,0.01822667568922043,1000.0,4.936629920848645e-06,0.00493662990629673,1.0,0.0,0.0,0.7,0.004202771000564098,0.0029419397469609976,1000.0,0.0008035848150029778,0.8035848140716553,79.3,1.5716173948021606e-05,0.0012462926097214222
375,1.1389987468719482,20.0,0.0018904709722846746,0.03780942037701607,0.0001,1150.39599609375,0.11503959447145462,0.0001,1548.828857421875,0.15488287806510925,1000.0,1.8318014554097317e-05,0.018318014219403267,1000.0,4.977104254066944e-06,0.004977104254066944,1.0,0.0,0.0,0.75,0.004205318633466959,0.003153989091515541,1000.0,0.0008034989004954696,0.8034989237785339,84.25,1.565306229167618e-05,0.0013187704607844353
400,1.1384938955307007,20.0,0.0018718121573328972,0.037436243146657944,0.0001,1148.236328125,0.11482363194227219,0.0001,1548.354248046875,0.15483541786670685,1000.0,1.8260538126924075e-05,0.018260538578033447,1000.0,4.9116597438114695e-06,0.004911659751087427,1.0,0.0,0.0,0.8,0.004228763282299042,0.0033830106258392334,1000.0,0.0008034600759856403,0.8034600615501404,89.2,1.5508565411437303e-05,0.0013833639677613974
425,1.1382029056549072,20.0,0.001853899098932743,0.03707798197865486,0.0001,1145.868896484375,0.11458688974380493,0.0001,1547.5155029296875,0.15475153923034668,1000.0,1.8320501112611964e-05,0.01832050085067749,1000.0,4.951663868268952e-06,0.00495166378095746,1.0,0.0,0.0,0.85,0.004220953211188316,0.0035878103226423264,1000.0,0.0008034653728827834,0.8034653663635254,94.15,1.5519683074671775e-05,0.0014611781807616353
450,1.1379295587539673,20.0,0.0018370331963524222,0.03674066439270973,0.0001,1143.85595703125,0.11438558995723724,0.0001,1547.0443115234375,0.15470442175865173,1000.0,1.833977694332134e-05,0.01833977736532688,1000.0,4.977472599421162e-06,0.0049774725921452045,1.0,0.0,0.0,0.9,0.004231160506606102,0.0038080443628132343,1000.0,0.0008034356869757175,0.8034356832504272,99.1,1.551890090922825e-05,0.001537923002615571
475,1.1376123428344727,20.0,0.0018207591492682695,0.036415182054042816,0.0001,1141.842041015625,0.11418420076370239,0.0001,1546.48681640625,0.15464867651462555,1000.0,1.8341919712838717e-05,0.018341919407248497,1000.0,4.944944976159604e-06,0.004944944754242897,1.0,0.0,0.0,0.95,0.004233802203088999,0.004022112116217613,1000.0,0.0008034579805098474,0.8034579753875732,104.05,1.5351524780271575e-05,0.001597326248884201
