frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,1.9914121367037296e-05,0.0003982824273407459,0.0001,1062.1512451171875,0.10621511936187744,0.0001,1539.7943115234375,0.15397942066192627,1000.0,0.0,0.0,1000.0,0.0,0.0,1.598,0.004817605949938297,0.007698534522205591,1000.0,0.0008050816832110286,0.8050816655158997,168.202,0.0,0.0,2601.951171875,1.0733730792999268
1,20.0,1.977210740733426e-05,0.0003954421554226428,0.0001,1033.284912109375,0.10332848876714706,0.0001,1522.3150634765625,0.15223149955272675,1000.0,1.8372404611000093e-06,0.0018372404156252742,1000.0,1.8031591935141478e-06,0.0018031592480838299,1.598,0.004381854552775621,0.0070022037252783775,1000.0,0.0008124369196593761,0.8124369382858276,168.202,2.345523171243258e-06,0.0003945216885767877,2555.605224609375,1.0794295072555542
2,20.0,1.9795021216850728e-05,0.00039590042433701456,0.0001,1056.9073486328125,0.10569073259830475,0.0001,1538.6435546875,0.15386435389518738,1000.0,7.63427306083031e-06,0.007634273264557123,1000.0,8.122149779410393e-07,0.0008122149738483131,1.598,0.004582843277603388,0.007323383819311857,1000.0,0.0008147181943058968,0.8147181868553162,168.202,6.808134003222222e-07,0.0001145141723100096,2595.55615234375,1.090553641319275
3,20.0,2.0042220057803206e-05,0.00040084440843202174,0.0001,1095.7130126953125,0.10957130044698715,0.0001,1549.5986328125,0.15495985746383667,1000.0,1.951103695319034e-05,0.019511036574840546,1000.0,2.230399104519165e-06,0.0022303990554064512,1.598,0.004981741309165955,0.007960822433233261,1000.0,0.0008236331632360816,0.8236331343650818,168.202,2.293026000188547e-06,0.00038569155731238425,2645.317138671875,1.1186530590057373
4,20.0,2.0342347852420062e-05,0.00040684695704840124,0.0001,1095.4158935546875,0.10954158753156662,0.0001,1547.9609375,0.15479609370231628,1000.0,3.878007555613294e-05,0.03878007456660271,1000.0,6.2032149799051695e-06,0.006203215103596449,1.598,0.004795245360583067,0.007662802468985319,1000.0,0.0008304919465444982,0.8304919600486755,168.202,6.892608780617593e-06,0.001159350504167378,2643.382568359375,1.1490418910980225
5,20.0,2.064020009129308e-05,0.00041280401637777686,0.0001,1101.069580078125,0.1101069524884224,0.0001,1544.0535888671875,0.1544053554534912,1000.0,6.834250962128863e-05,0.06834250688552856,1000.0,1.5518866348429583e-05,0.01551886647939682,1.598,0.004249020479619503,0.0067899348214268684,1000.0,0.0008062708657234907,0.8062708377838135,168.202,2.188978760386817e-05,0.003681906033307314,2645.1279296875,1.1655291318893433
6,20.0,2.0862024030066095e-05,0.0004172404878772795,0.0001,1149.400146484375,0.11494001001119614,0.0001,1568.48095703125,0.15684808790683746,1000.0,9.179125481750816e-05,0.09179125726222992,1000.0,2.143994061043486e-05,0.021439939737319946,1.598,0.004126927815377712,0.00659483065828681,1000.0,0.0007860059849917889,0.786005973815918,168.202,1.5701267329859547e-05,0.0026409844867885113,2717.885986328125,1.180678367614746
7,20.0,2.0766499801538885e-05,0.0004153299960307777,0.0001,1147.391357421875,0.11473913490772247,0.0001,1560.99072265625,0.15609906613826752,1000.0,9.222642256645486e-05,0.09222642332315445,1000.0,1.3123710232321173e-05,0.0131237106397748,1.598,0.0042015016078948975,0.006713999900966883,1000.0,0.0007889429107308388,0.7889429330825806,168.202,1.042470375978155e-05,0.0017534559592604637,2708.386962890625,1.1740139722824097
8,20.0,2.0543133359751664e-05,0.0004108626744709909,0.0001,1131.2054443359375,0.11312054097652435,0.0001,1521.5986328125,0.15215985476970673,1000.0,9.901127486955374e-05,0.09901127219200134,1000.0,1.1608139175223187e-05,0.011608139611780643,1.598,0.004503415431827307,0.007196458056569099,1000.0,0.000814224302303046,0.8142243027687073,168.202,3.41529848810751e-05,0.00574460020288825,2652.809326171875,1.203476071357727
9,20.0,2.0444762412807904e-05,0.0004088952555321157,0.0001,1125.038818359375,0.11250387877225876,0.0001,1551.2576904296875,0.15512576699256897,1000.0,7.452174031641334e-05,0.0745217427611351,1000.0,9.948753358912654e-06,0.009948753751814365,1.598,0.004619193263351917,0.007381470873951912,1000.0,0.0008702143095433712,0.8702142834663391,168.202,2.915341974585317e-05,0.004903663415461779,2676.302001953125,1.2350084781646729
