final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,4.5107831954956055,4.5107831954956055,100.0,0.000507078249938786,0.0507078249938786,250.0,0.0006648752023465931,0.16621880058664829,1.0,0.01254304125905037,0.01254304125905037,60.0,0.010467437095940113,0.6280462257564068,0.0,0.0,0.0,800.0,0.0045012859627604485,3.6010287702083588,0.001,52.238616943359375,0.05223861694335938,700000,700000,423
