View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6099,0.6984,0.7574,0.7940,0.8165,0.8310,0.8416,0.8512,0.8596,0.8675,0.8741,0.8792,0.8841,0.8885,0.8926,0.8963,0.8993,0.8981,0.9156,0.9161,0.9156,0.9158,0.9269,0.9229
001,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3928,0.2802,0.1824,0.1165,0.0780,0.0557,0.0420,0.0329,0.0268,0.0223,0.0190,0.0164,0.0143,0.0126,0.0112,0.0101,0.0091,0.0083,0.0078,0.0073,0.0068,0.0064,0.0068,0.0074
002,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6054,0.6871,0.7412,0.7725,0.7872,0.7912,0.7880,0.7784,0.7641,0.7440,0.7166,0.6828,0.6408,0.5869,0.5218,0.4472,0.3816,0.3500,0.3802,0.3673,0.3551,0.3420,0.4047,0.4616
003,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6010,0.6840,0.7426,0.7816,0.8072,0.8242,0.8354,0.8421,0.8445,0.8432,0.8419,0.8407,0.8379,0.8343,0.8292,0.8216,0.8077,0.7777,0.7941,0.7819,0.7618,0.7361,0.7351,0.6850
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3720,0.2303,0.1285,0.0749,0.0482,0.0340,0.0257,0.0205,0.0170,0.0145,0.0125,0.0109,0.0096,0.0086,0.0077,0.0070,0.0064,0.0058,0.0056,0.0052,0.0049,0.0046,0.0050,0.0060
005,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3449,0.1937,0.1045,0.0612,0.0396,0.0280,0.0211,0.0165,0.0135,0.0113,0.0097,0.0084,0.0074,0.0066,0.0059,0.0053,0.0048,0.0044,0.0043,0.0040,0.0037,0.0035,0.0038,0.0046
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6195,0.7150,0.7801,0.8220,0.8494,0.8681,0.8823,0.8938,0.9036,0.9122,0.9193,0.9251,0.9301,0.9345,0.9384,0.9420,0.9455,0.9497,0.9589,0.9611,0.9630,0.9646,0.9699,0.9709
007,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4051,0.2690,0.1505,0.0848,0.0527,0.0361,0.0265,0.0204,0.0165,0.0137,0.0117,0.0101,0.0089,0.0078,0.0070,0.0063,0.0057,0.0053,0.0052,0.0049,0.0046,0.0044,0.0048,0.0059
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3761,0.2378,0.1387,0.0836,0.0545,0.0385,0.0290,0.0229,0.0188,0.0158,0.0135,0.0118,0.0104,0.0092,0.0083,0.0074,0.0068,0.0063,0.0060,0.0056,0.0053,0.0050,0.0051,0.0056
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5525,0.5292,0.4047,0.2358,0.1294,0.0791,0.0540,0.0396,0.0307,0.0247,0.0206,0.0175,0.0151,0.0132,0.0117,0.0103,0.0092,0.0084,0.0081,0.0074,0.0068,0.0062,0.0065,0.0073
010,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3840,0.2681,0.1762,0.1158,0.0795,0.0579,0.0443,0.0351,0.0287,0.0241,0.0205,0.0177,0.0156,0.0138,0.0123,0.0111,0.0100,0.0092,0.0086,0.0080,0.0075,0.0070,0.0073,0.0081
011,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3824,0.2580,0.1617,0.1022,0.0686,0.0493,0.0374,0.0296,0.0243,0.0205,0.0176,0.0153,0.0134,0.0119,0.0107,0.0096,0.0087,0.0081,0.0077,0.0071,0.0067,0.0063,0.0066,0.0074
012,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3512,0.1968,0.1066,0.0625,0.0404,0.0284,0.0214,0.0168,0.0137,0.0114,0.0098,0.0085,0.0074,0.0066,0.0059,0.0053,0.0048,0.0045,0.0043,0.0040,0.0037,0.0035,0.0036,0.0041
