iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,19.107036590576172,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.0,0.0,60.0,0.02434457093477249,1.4606742560863495,50.0,0.05091092362999916,2.545546181499958,800.0,0.01887601986527443,15.100815892219543,0.0,0.0,0.0,700000,700000,3992,10475,10400,2176
2,rigid,18.941099166870117,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,2.521856572457182e-07,2.521856572457182e-07,60.0,0.024421168491244316,1.465270109474659,50.0,0.05111585557460785,2.5557927787303925,800.0,0.01865004375576973,14.920035004615784,0.0,0.0,0.0,700000,700000,4057,10475,10394,2179
3,rigid,18.795167922973633,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,60.0,0.024655135348439217,1.479308120906353,50.0,0.05147860571742058,2.573930285871029,800.0,0.0184274110943079,14.74192887544632,0.0,0.0,0.0,700000,700000,4122,10475,10394,2175
4,rigid,18.66153335571289,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.02497113309800625,1.498267985880375,50.0,0.051931362599134445,2.5965681299567223,800.0,0.018208369612693787,14.56669569015503,0.0,0.0,0.0,700000,700000,4144,10475,10392,2167
5,rigid,18.514680862426758,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,4.016136699647177e-06,4.016136699647177e-06,60.0,0.025294559076428413,1.5176735445857048,50.0,0.05205080658197403,2.6025403290987015,800.0,0.017993077635765076,14.39446210861206,0.0,0.0,0.0,700000,700000,4197,10475,10394,2173
6,rigid,18.394805908203125,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,60.0,0.02587062492966652,1.5522374957799911,50.0,0.05233119800686836,2.616559900343418,800.0,0.017782501876354218,14.226001501083374,0.0,0.0,0.0,700000,700000,4254,10475,10387,2172
7,rigid,18.25152015686035,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,9.050421795109287e-06,9.050421795109287e-06,60.0,0.02604399062693119,1.5626394376158714,50.0,0.052576757967472076,2.628837898373604,800.0,0.017575042322278023,14.060033857822418,0.0,0.0,0.0,700000,700000,4269,10475,10390,2172
8,rigid,18.152328491210938,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,1.235709623870207e-05,1.235709623870207e-05,60.0,0.026735302060842514,1.6041181236505508,50.0,0.05302690714597702,2.651345357298851,800.0,0.01737106591463089,13.896852731704712,0.0,0.0,0.0,700000,700000,4325,10475,10391,2163
9,rigid,18.02468490600586,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,1.6215388313867152e-05,1.6215388313867152e-05,60.0,0.027141792699694633,1.628507561981678,50.0,0.05317277833819389,2.6586389169096947,800.0,0.01717190258204937,13.737522065639496,0.0,0.0,0.0,700000,700000,4362,10475,10382,2166
10,rigid,17.888439178466797,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,2.0554505681502633e-05,2.0554505681502633e-05,60.0,0.02717163972556591,1.6302983835339546,50.0,0.05352279171347618,2.676139585673809,800.0,0.016977474093437195,13.581979274749756,0.0,0.0,0.0,700000,700000,4394,10475,10388,2160
11,rigid,17.757793426513672,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,2.5478484531049617e-05,2.5478484531049617e-05,60.0,0.027209429070353508,1.6325657442212105,50.0,0.05390875041484833,2.6954375207424164,800.0,0.016787206754088402,13.429765403270721,0.0,0.0,0.0,700000,700000,4476,10475,10389,2152
12,rigid,17.679643630981445,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,3.093067789450288e-05,3.093067789450288e-05,60.0,0.028158029541373253,1.6894817724823952,50.0,0.05419664829969406,2.709832414984703,800.0,0.01660037226974964,13.280297815799713,0.0,0.0,0.0,700000,700000,4498,10475,10398,2148
13,rigid,17.56178855895996,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,3.696814019349404e-05,3.696814019349404e-05,60.0,0.028127264231443405,1.6876358538866043,50.0,0.05479440465569496,2.739720232784748,800.0,0.01641799509525299,13.134396076202393,0.0,0.0,0.0,700000,700000,4552,10475,10393,2132
14,rigid,17.453079223632812,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,4.354351040092297e-05,4.354351040092297e-05,60.0,0.028502965345978737,1.7101779207587242,50.0,0.05501092970371246,2.750546485185623,800.0,0.01624038815498352,12.992310523986816,0.0,0.0,0.0,700000,700000,4595,10475,10394,2131
15,rigid,17.34128189086914,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,5.069019243819639e-05,5.069019243819639e-05,60.0,0.0285981185734272,1.715887114405632,50.0,0.05542336404323578,2.771168202161789,800.0,0.01606772094964981,12.854176759719849,0.0,0.0,0.0,700000,700000,4672,10475,10396,2122
16,rigid,17.21639633178711,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,5.841553138452582e-05,5.841553138452582e-05,60.0,0.028407523408532143,1.7044514045119286,50.0,0.055822428315877914,2.7911214157938957,800.0,0.015900956466794014,12.720765173435211,0.0,0.0,0.0,700000,700000,4734,10475,10401,2113
17,rigid,17.107818603515625,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,6.67268832330592e-05,6.67268832330592e-05,60.0,0.02864643558859825,1.718786135315895,50.0,0.055942635983228683,2.797131799161434,800.0,0.015739791095256805,12.591832876205444,0.0,0.0,0.0,700000,700000,4749,10475,10396,2114
18,rigid,17.03418731689453,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,7.563165854662657e-05,7.563165854662657e-05,60.0,0.029335053637623787,1.7601032182574272,50.0,0.05614353343844414,2.807176671922207,800.0,0.015583540312945843,12.466832250356674,0.0,0.0,0.0,700000,700000,4802,10475,10395,2112
19,rigid,16.914331436157227,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,8.513728971593082e-05,8.513728971593082e-05,60.0,0.02915988676249981,1.7495932057499886,50.0,0.05636056512594223,2.8180282562971115,800.0,0.015433281660079956,12.346625328063965,0.0,0.0,0.0,700000,700000,4837,10475,10395,2109
20,rigid,16.857999801635742,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,9.511387179372832e-05,9.511387179372832e-05,60.0,0.029725350439548492,1.7835210263729095,50.0,0.05684967711567879,2.8424838557839394,800.0,0.01528987567871809,12.231900542974472,0.0,0.0,0.0,700000,700000,4889,10475,10391,2096
21,rigid,16.775047302246094,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.0001058843990904279,0.0001058843990904279,60.0,0.029778461903333664,1.7867077142000198,50.0,0.05732567608356476,2.866283804178238,800.0,0.01515243761241436,12.121950089931488,0.0,0.0,0.0,700000,700000,4935,10475,10391,2084
22,rigid,16.716432571411133,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.0001171816693386063,0.0001171816693386063,60.0,0.029990550130605698,1.7994330078363419,50.0,0.05797453969717026,2.898726984858513,800.0,0.015022695064544678,12.018156051635742,0.0,0.0,0.0,700000,700000,4962,10475,10399,2066
23,rigid,16.69256591796875,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.00012921146117150784,0.00012921146117150784,60.0,0.030799666419625282,1.847979985177517,50.0,0.0584651418030262,2.92325709015131,800.0,0.014901501126587391,11.921200901269913,0.0,0.0,0.0,700000,700000,4978,10475,10400,2053
24,rigid,16.611356735229492,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.0001418289466528222,0.0001418289466528222,60.0,0.03050297126173973,1.8301782757043839,50.0,0.05899415537714958,2.949707768857479,800.0,0.014789160341024399,11.831328272819519,0.0,0.0,0.0,700000,700000,4981,10475,10396,2038
25,rigid,16.569515228271484,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.0001550925662741065,0.0001550925662741065,60.0,0.0307313259691,1.843879558146,50.0,0.05951258912682533,2.9756294563412666,800.0,0.014687315560877323,11.749852448701859,0.0,0.0,0.0,700000,700000,5025,10475,10398,2022
26,rigid,16.554243087768555,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.00016900995979085565,0.00016900995979085565,60.0,0.03105933777987957,1.8635602667927742,50.0,0.06023981049656868,3.011990524828434,800.0,0.014598153531551361,11.678522825241089,0.0,0.0,0.0,700000,700000,5020,10475,10406,1997
27,rigid,16.534841537475586,10.0,3.5388358909926865e-16,3.5388358909926865e-15,250.0,0.0,0.0,1.0,0.00018352529150433838,0.00018352529150433838,60.0,0.031225979328155518,1.873558759689331,50.0,0.06082339584827423,3.0411697924137115,800.0,0.014524911530315876,11.6199292242527,0.0,0.0,0.0,700000,700000,5003,10475,10413,1974
