frame_idx,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,total_raw_local,total_scaled_local
10,1.7046104403561912e-05,0.00034092209534719586,0.0008640798041597009,0.1728159636259079,1.4455727068707347e-05,0.002168359002098441,0.0011051121400669217,0.022102242335677147,0.0006967289373278618,0.013934578746557236,2.6737202460935805e-06,0.00026737203006632626,3.0673550099891145e-06,9.202065120916814e-05,3.118898530374281e-05,0.001247559441253543,0.0004017681931145489,0.024106090888381004,0.0008948126924224198,0.10737752169370651,0.004030933603644371,0.3444526195526123
11,2.0736977603519335e-05,0.0004147395375184715,0.0008599447901360691,0.17198896408081055,2.3533259536634432e-06,0.00035299890441820025,0.0010041948407888412,0.020083896815776825,0.00045825960114598274,0.009165192022919655,2.498389676475199e-06,0.0002498389803804457,2.237732132925885e-06,6.713196489727125e-05,3.0422452255152166e-05,0.0012168980902060866,0.0004007108509540558,0.024042651057243347,0.0009291906608268619,0.11150287836790085,0.0037105497904121876,0.339085191488266
12,1.864776095317211e-05,0.0003729552263393998,0.0008152516675181687,0.1630503386259079,2.9454433388309553e-05,0.00441816495731473,0.001703954767435789,0.03407909721136093,0.0003172954311594367,0.006345908623188734,2.416909410385415e-06,0.0002416909410385415,3.828130957117537e-06,0.000114843925985042,2.8013790142722428e-05,0.0011205516057088971,0.0003902841708622873,0.023417050018906593,0.0009296378120779991,0.1115565374493599,0.004238785244524479,0.3447171747684479
13,1.9973673261119984e-05,0.0003994734724983573,0.0008499596151523292,0.16999192535877228,7.922617442090996e-06,0.0011883926345035434,0.0011481891851872206,0.022963784635066986,0.00016602178220637143,0.0033204355277121067,2.2709084532834822e-06,0.00022709084441885352,4.597328825184377e-06,0.000137919865665026,2.5530347556923516e-05,0.0010212139459326863,0.0003819111152552068,0.022914666682481766,0.0009354999056085944,0.11225999146699905,0.0035418765619397163,0.3344249129295349
14,2.9434664611471817e-05,0.0005886933067813516,0.0008623176836408675,0.1724635362625122,1.3648350432049483e-06,0.00020472524920478463,0.0011390784056857228,0.02278156764805317,0.00018950608500745147,0.0037901217583566904,2.46000058723439e-06,0.0002460000687278807,1.4573412272511632e-06,4.372023613541387e-05,1.9514018276822753e-05,0.0007805607165209949,0.00039440090768039227,0.02366405352950096,0.0010811055544763803,0.1297326683998108,0.003720639506354928,0.35429567098617554
15,3.429066782700829e-05,0.0006858133710920811,0.000884756853338331,0.1769513636827469,4.165518475929275e-06,0.0006248277495615184,0.0017801809590309858,0.03560362011194229,0.000167248013895005,0.0033449602779000998,2.8049253160133958e-06,0.0002804925316013396,3.431694722166867e-06,0.00010295084211975336,1.9480938135529868e-05,0.00077923753997311,0.0003932052059099078,0.023592311888933182,0.0011064319405704737,0.132771834731102,0.004395997151732445,0.37473738193511963
16,3.518925223033875e-05,0.000703785044606775,0.000913020281586796,0.18260405957698822,2.9066686693113297e-06,0.00043600029312074184,0.0009024422033689916,0.0180488433688879,0.00038425601087510586,0.007685120217502117,3.212517640349688e-06,0.0003212517767678946,2.492360636097146e-06,7.477081817341968e-05,1.8013462977251038e-05,0.000720538548193872,0.0003942587354686111,0.023655524477362633,0.001084057381376624,0.13008688390254974,0.003739848965778947,0.3643367886543274
17,3.9735823520459235e-05,0.0007947164704091847,0.0009271589806303382,0.18543179333209991,3.617775291786529e-06,0.0005426662974059582,0.0003154766745865345,0.00630953349173069,0.0006171971908770502,0.012343944050371647,4.064413587911986e-06,0.0004064413660671562,5.824356321681989e-07,1.7473068510298617e-05,1.803800114430487e-05,0.0007215200457721949,0.00041162254638038576,0.024697352200746536,0.0010692729847505689,0.12831275165081024,0.003406766802072525,0.3595781922340393
18,5.024383790441789e-05,0.0010048768017441034,0.0009336373186670244,0.18672746419906616,2.483310254319804e-06,0.0003724965499714017,0.00029804976657032967,0.005960995331406593,0.0007707815966568887,0.015415632165968418,4.950009952153778e-06,0.0004950009752064943,3.989887318311958e-06,0.00011969661863986403,1.7489161109551787e-05,0.0006995664443820715,0.0004174936912022531,0.025049621239304543,0.0009873058879747987,0.11847670376300812,0.003486424218863249,0.35432207584381104
19,6.12082367297262e-05,0.001224164734594524,0.0009399211267009377,0.18798422813415527,3.854234364553122e-06,0.0005781351355835795,0.00037503280327655375,0.007500655949115753,0.0006875243852846324,0.013750487938523293,5.320088803273393e-06,0.0005320088821463287,1.980209617613582e-06,5.9406287618912756e-05,1.6285110177705064e-05,0.0006514043780043721,0.00042683296487666667,0.025609977543354034,0.00102395995054394,0.12287519127130508,0.0035419194027781487,0.360765665769577
20,6.260566442506388e-05,0.0012521132593974471,0.0009613634902052581,0.19227269291877747,6.4078662944666576e-06,0.000961179961450398,0.00015748055011499673,0.0031496109440922737,0.000547849340364337,0.01095698680728674,5.3963153732183855e-06,0.0005396315245889127,2.1670217620339827e-07,6.501065399788786e-06,1.524188610346755e-05,0.0006096754223108292,0.00041263856110163033,0.024758312851190567,0.0010642133420333266,0.12770560383796692,0.003233413677662611,0.36221230030059814
21,5.8034587709698826e-05,0.001160691725090146,0.0009866312611848116,0.19732625782489777,1.8215631598650361e-06,0.00027323447284288704,0.0009515304700471461,0.019030610099434853,0.0004240917623974383,0.008481835015118122,5.6518265409977175e-06,0.000565182650461793,1.851268848440668e-06,5.5538064771099016e-05,1.6497975593665615e-05,0.0006599189946427941,0.00042519596172496676,0.025511758401989937,0.0010491808643564582,0.1259016990661621,0.003920487128198147,0.37896671891212463
22,5.6671146012376994e-05,0.0011334229493513703,0.0009730802848935127,0.19461604952812195,5.9205676734563895e-06,0.000888085167389363,0.0004030948330182582,0.00806189700961113,0.0002812981838360429,0.005625963676720858,6.312901405181037e-06,0.0006312901386991143,1.4206880223355256e-05,0.0004262064176145941,1.6877809684956446e-05,0.0006751123582944274,0.00045143027091398835,0.027085816487669945,0.0010673291981220245,0.12807950377464294,0.0032762219198048115,0.36722332239151
23,5.2786057494813576e-05,0.0010557211935520172,0.0010086391121149063,0.20172782242298126,1.8646151147549972e-06,0.00027969226357527077,0.0009610451525077224,0.019220903515815735,0.0004913209704682231,0.00982641987502575,5.680900812876644e-06,0.0005680900649167597,1.0145859050680883e-05,0.0003043757751584053,1.8206104869022965e-05,0.0007282441947609186,0.0004507741832640022,0.027046451345086098,0.0010735199321061373,0.12882238626480103,0.004073983058333397,0.389580100774765
24,5.9242309362161905e-05,0.0011848461581394076,0.0010639781830832362,0.21279563009738922,3.887651018885663e-06,0.0005831476300954819,0.0010433910647407174,0.02086782082915306,0.0005389339057728648,0.010778678581118584,5.9239519032416865e-06,0.0005923951976001263,1.6621677332295803e-06,4.986503336112946e-05,2.1092455426696688e-05,0.0008436982170678675,0.00046159469638951123,0.027695681899785995,0.0010454219300299883,0.12545062601566315,0.004245128482580185,0.4008423686027527
25,6.67405329295434e-05,0.0013348106294870377,0.0010979523649439216,0.2195904701948166,1.369503570458619e-05,0.0020542554557323456,0.0016997377388179302,0.033994756639003754,0.0004976445343345404,0.009952890686690807,6.075595592847094e-06,0.0006075595738366246,4.2631468204490375e-06,0.00012789441097993404,2.155869697162416e-05,0.0008623478934168816,0.00047980918316170573,0.028788551688194275,0.0010705897584557533,0.128470778465271,0.004958066623657942,0.4257843494415283
26,6.293914339039475e-05,0.001258782809600234,0.0011877965880557895,0.23755931854248047,2.0652109014918096e-05,0.0030978163704276085,0.0011060909600928426,0.022121818736195564,0.0005543481092900038,0.011086962185800076,5.82829125050921e-06,0.0005828291177749634,4.030804120702669e-06,0.00012092412362108007,2.1009816919104196e-05,0.0008403926622122526,0.000483788491692394,0.029027309268712997,0.0010686079040169716,0.1282329559326172,0.004515091888606548,0.4339291453361511
27,5.709876859327778e-05,0.001141975400969386,0.001270029228180647,0.2540058493614197,1.4502747035294306e-05,0.002175412140786648,0.000528016360476613,0.010560327209532261,0.0006497154827229679,0.012994309887290001,6.050481260899687e-06,0.0006050481460988522,8.579820132581517e-06,0.0002573945967014879,2.250538454973139e-05,0.0009002153528854251,0.0005045465659350157,0.030272793024778366,0.0010655109072104096,0.12786130607128143,0.004126555752009153,0.4407746195793152
28,4.8635956773068756e-05,0.0009727191645652056,0.0012590099358931184,0.251801997423172,2.4369926450162893e-06,0.0003655488835647702,0.0004999652155674994,0.009999304078519344,0.0006097102886997163,0.01219420600682497,5.453750873130048e-06,0.0005453751073218882,8.931536967793363e-07,2.6794610676006414e-05,2.0828596461797133e-05,0.0008331438293680549,0.0005090832128189504,0.03054499253630638,0.0010726834880188107,0.12872201204299927,0.00402870075777173,0.4360061287879944
29,3.7598794733639807e-05,0.0007519759237766266,0.0012569838436320424,0.2513967752456665,4.093314146302873e-06,0.0006139971083030105,0.00017579620180185884,0.0035159240942448378,0.0007308174972422421,0.014616349712014198,4.857111889577936e-06,0.0004857111780438572,7.270305104611907e-07,2.1810916223330423e-05,2.126327126461547e-05,0.000850530865136534,0.0005260799662210047,0.03156479820609093,0.001041693496517837,0.12500321865081787,0.00379991065710783,0.4288210868835449
30,3.077392830164172e-05,0.0006154785514809191,0.0012558692833408713,0.25117385387420654,9.257647661797819e-07,0.00013886472152080387,5.263145794742741e-05,0.0010526292026042938,0.0006439590360969305,0.01287918072193861,4.30197633249918e-06,0.0004301976296119392,1.6491812857566401e-06,4.9475438572699204e-05,2.0646497432608157e-05,0.0008258598973043263,0.000554230879060924,0.033253852277994156,0.001029548468068242,0.1235458180308342,0.003594536567106843,0.4239652156829834
31,2.346956534893252e-05,0.00046939129242673516,0.0012360482942312956,0.24720965325832367,1.4726302651979495e-05,0.0022089453414082527,0.0008207900682464242,0.016415800899267197,0.0007376255234703422,0.01475251093506813,3.6251067285775207e-06,0.0003625106764957309,2.669598643478821e-06,8.008795703062788e-05,2.057642996078357e-05,0.0008230571984313428,0.0005377464694902301,0.03226478770375252,0.001006356324069202,0.12076275795698166,0.004403633996844292,0.4353494942188263
32,1.8119497326551937e-05,0.00036238995380699635,0.0012394094374030828,0.24788188934326172,5.765662649537262e-07,8.648494258522987e-05,0.00040392240043729544,0.008078448474407196,0.0008706536027602851,0.017413072288036346,3.1824965844862163e-06,0.00031824965844862163,1.0455026995259686e-06,3.1365081667900085e-05,2.1006528186262585e-05,0.0008402611128985882,0.0005415099440142512,0.03249059617519379,0.0009967060759663582,0.11960472911596298,0.004096131771802902,0.42710748314857483
33,1.5170877304626629e-05,0.0003034175606444478,0.0012019999558106065,0.24039998650550842,2.738667717494536e-06,0.00041080015944316983,0.0006875170511193573,0.013750340789556503,0.001186656067147851,0.023733120411634445,2.808812268995098e-06,0.00028088121325708926,3.552483804014628e-06,0.00010657451639417559,1.9800554582616314e-05,0.000792022212408483,0.0005869028391316533,0.035214170813560486,0.0010209124302491546,0.12250949442386627,0.004728060215711594,0.4375007748603821
34,1.6852718545123935e-05,0.0003370543709024787,0.001254588132724166,0.25091761350631714,1.4418019418371841e-05,0.0021627028472721577,0.0,0.0,0.0015915229450911283,0.03183045983314514,2.479836439306382e-06,0.0002479836402926594,7.551939233962912e-06,0.00022655817156191915,2.0027911887154914e-05,0.0008011164609342813,0.0006479010335169733,0.0388740636408329,0.0006454113172367215,0.07744935899972916,0.004200753755867481,0.40284690260887146
35,1.9149796571582556e-05,0.0003829959314316511,0.001254646573215723,0.2509293258190155,4.297007308196044e-06,0.0006445511244237423,0.0003714752965606749,0.0074295056983828545,0.002429210115224123,0.04858420044183731,2.515588221285725e-06,0.0002515588130336255,9.106111974688247e-06,0.000273183366516605,2.0572399080265313e-05,0.0008228959632106125,0.0007135944906622171,0.0428156703710556,0.000680226250551641,0.08162715286016464,0.005504793953150511,0.4337610900402069
36,2.320512430742383e-05,0.0004641024861484766,0.001242047525011003,0.24840950965881348,5.199115094001172e-06,0.0007798672886565328,0.0003669440047815442,0.007338880095630884,0.0034735025838017464,0.06947004795074463,2.7317112198943505e-06,0.00027317111380398273,2.0730017240566667e-06,6.219005445018411e-05,2.0517962184385397e-05,0.0008207184728235006,0.0007390020182356238,0.04434012249112129,0.000719890114851296,0.08638681471347809,0.006595113314688206,0.4583454132080078
37,2.5063798602786846e-05,0.0005012759938836098,0.0013044531224295497,0.2608906328678131,6.346799182210816e-06,0.0009520198800601065,0.00024713153834454715,0.004942630883306265,0.004251409322023392,0.08502818644046783,2.9147317945898976e-06,0.00029147317400202155,6.811719686083961e-06,0.00020435158512555063,2.0495255739660934e-05,0.0008198102004826069,0.0007344430778175592,0.04406658560037613,0.0007452606223523617,0.0894312709569931,0.007344329264014959,0.48712819814682007
38,2.727852188399993e-05,0.0005455704522319138,0.0013373838737607002,0.26747676730155945,6.692755505355308e-06,0.0010039133485406637,0.000410157983424142,0.008203160017728806,0.0051370286382734776,0.1027405709028244,3.1157403554971097e-06,0.00031157402554526925,1.8322980395168997e-06,5.4968943004496396e-05,2.1367266526794992e-05,0.0008546906756237149,0.0007265725871548057,0.0435943566262722,0.0007081221556290984,0.08497466146945953,0.008379551582038403,0.5097602009773254
39,3.737785664270632e-05,0.0007475571474060416,0.0013386651407927275,0.26773303747177124,1.060726117430022e-05,0.0015910891816020012,0.0008054203353822231,0.016108406707644463,0.005820224527269602,0.11640448868274689,3.682433543872321e-06,0.0003682433452922851,3.062459200009471e-06,9.187377872876823e-05,2.3138054530136287e-05,0.0009255221812054515,0.0007928088307380676,0.04756852984428406,0.0007359359296970069,0.0883123129606247,0.009570921771228313,0.5398510098457336
40,5.222581239650026e-05,0.0010445162188261747,0.0014063228154554963,0.2812645733356476,3.99261261918582e-06,0.0005988918710500002,0.0006118736346252263,0.012237472459673882,0.005623321980237961,0.11246643960475922,4.542961505649146e-06,0.0004542961542028934,3.7084896575834136e-06,0.00011125468881800771,2.4683527954039164e-05,0.0009873411618173122,0.0008425962878391147,0.05055577680468559,0.0007607999723404646,0.0912959948182106,0.009334067814052105,0.5510165095329285
41,7.128487777663395e-05,0.0014256975846365094,0.0014965099981054664,0.29930201172828674,6.212762855284382e-06,0.0009319144301116467,0.0003711843746714294,0.007423687726259232,0.005281107500195503,0.10562215000391006,5.316141596267698e-06,0.0005316141759976745,4.03866897613625e-06,0.00012116006837459281,2.761946598184295e-05,0.0011047786101698875,0.0008562200237065554,0.0513732023537159,0.0007597767980769277,0.0911732167005539,0.008879270404577255,0.5590094327926636
42,9.2966431111563e-05,0.0018593285931274295,0.0015930462395772338,0.31860923767089844,2.0328672690084204e-05,0.0030493009835481644,0.0006678012432530522,0.013356024399399757,0.004839894827455282,0.0967978984117508,6.617580311285565e-06,0.0006617580074816942,1.758562575560063e-05,0.0005275687435641885,2.835754639818333e-05,0.0011343018850311637,0.0009204276138916612,0.05522565543651581,0.0008052255143411458,0.09662706404924393,0.008992251008749008,0.5878481864929199
43,0.00010948434646707028,0.0021896869875490665,0.0015179673209786415,0.3035934567451477,1.161696400231449e-05,0.0017425445839762688,2.1716003175242804e-05,0.0004343200707808137,0.005677544977515936,0.11355090141296387,7.631565495103132e-06,0.0007631565677002072,7.196063052106183e-06,0.0002158818970201537,2.3341504856944084e-05,0.0009336601942777634,0.001046191668137908,0.0627714991569519,0.0008535642991773784,0.10242771357297897,0.009276255033910275,0.5886228084564209
44,0.00012188718392280862,0.002437743591144681,0.0014108214527368546,0.2821642756462097,0.00010958305938402191,0.016437459737062454,0.0019950424320995808,0.039900846779346466,0.005334180314093828,0.10668360441923141,8.371059266210068e-06,0.0008371059084311128,1.181979541797773e-06,3.545938670868054e-05,1.8710352378548123e-05,0.0007484140805900097,0.0010929219424724579,0.06557531654834747,0.0009447266347706318,0.11336719989776611,0.011037426069378853,0.6281874775886536
45,0.00012842401338275522,0.0025684803258627653,0.001412331243045628,0.28246626257896423,6.680557271465659e-05,0.010020836256444454,0.000522201182320714,0.01044402364641428,0.004632220603525639,0.09264440834522247,8.816318768367637e-06,0.0008816318586468697,1.8020828065345995e-06,5.406248237704858e-05,1.954530853254255e-05,0.0007818123558536172,0.0011464508716017008,0.06878705322742462,0.000970521243289113,0.11646255105733871,0.008909118361771107,0.5851110816001892
46,0.00013584918633569032,0.0027169836685061455,0.0014274223940446973,0.2854844927787781,3.997980002168333e-06,0.0005996969994157553,0.0005395018379203975,0.010790036991238594,0.004156394395977259,0.08312788605690002,9.161051821138244e-06,0.000916105171199888,7.086472578521352e-06,0.00021259418281260878,2.413255424471572e-05,0.0009653021697886288,0.0011751712299883366,0.07051027566194534,0.0010018222965300083,0.1202186793088913,0.008480539545416832,0.5755420327186584
47,0.0001494729658588767,0.002989459317177534,0.0014626862248405814,0.29253724217414856,6.678108093183255e-06,0.001001716242171824,0.0003206342807970941,0.006412685848772526,0.004141403362154961,0.08282806724309921,8.584111128584482e-06,0.000858411134686321,5.874302587471902e-06,0.00017622907762415707,2.8567919798661023e-05,0.00114271673373878,0.0012110492680221796,0.07266295701265335,0.0010307824704796076,0.12369389832019806,0.008365732617676258,0.5843033790588379
48,0.00016654012142680585,0.003330802544951439,0.0015589288668707013,0.3117857873439789,1.8778302546706982e-05,0.00281674531288445,0.0,0.0,0.003742674831300974,0.07485349476337433,8.439415069005918e-06,0.0008439415250904858,5.031946784583852e-06,0.00015095839626155794,3.263300095568411e-05,0.0013053200673311949,0.0012323862174525857,0.07394317537546158,0.0010364046320319176,0.12436855584383011,0.0078018177300691605,0.5933987498283386
49,0.00018593425920698792,0.0037186851259320974,0.00160863040946424,0.32172608375549316,9.129154932452366e-06,0.0013693732907995582,0.0005830292939208448,0.01166058611124754,0.0036342679522931576,0.0726853609085083,8.077471647993661e-06,0.000807747186627239,4.425663064466789e-06,0.0001327698992099613,3.7859270378248766e-05,0.0015143707860261202,0.001244350685738027,0.07466103881597519,0.0010594248306006193,0.12713098526000977,0.008375128731131554,0.6154069900512695
50,0.0002058083045994863,0.004116165917366743,0.001772309304215014,0.3544618487358093,2.5956938770832494e-05,0.00389354070648551,0.0,0.0,0.003431506222113967,0.06863012164831161,8.243744559877086e-06,0.0008243744377978146,1.1951570741075557e-05,0.0003585471131373197,3.803790241363458e-05,0.0015215161256492138,0.0012205473612993956,0.07323284447193146,0.0010437266901135445,0.12524721026420593,0.007758087478578091,0.6322861909866333
51,0.00022197357611730695,0.004439471289515495,0.0017499206587672234,0.34998413920402527,6.103857231209986e-06,0.0009155785664916039,0.00039882923010736704,0.007976584136486053,0.0037115972954779863,0.07423194497823715,7.992026439751498e-06,0.0007992026512511075,7.401944458251819e-06,0.00022205832647159696,3.524689236655831e-05,0.0014098756946623325,0.0012488879729062319,0.07493327558040619,0.0010257059475407004,0.12308471649885178,0.008413659408688545,0.6379969120025635
52,0.00024110835511237383,0.004822167102247477,0.001805089763365686,0.36101794242858887,1.0762405509012751e-05,0.0016143608372658491,0.0005022159311920404,0.010044318623840809,0.004584636073559523,0.0916927233338356,7.436691703333054e-06,0.0007436691666953266,2.9726350021519465e-06,8.917904779082164e-05,3.328375896671787e-05,0.0013313503004610538,0.0012048975331708789,0.07229385524988174,0.0009954774286597967,0.11945728957653046,0.009387880563735962,0.6631068587303162
53,0.00027327961288392544,0.005465592257678509,0.001818761695176363,0.3637523353099823,9.743549753693515e-07,0.0001461532519897446,0.0007277682889252901,0.014555365778505802,0.007089857943356037,0.14179715514183044,7.696735337958671e-06,0.00076967355562374,1.1640390766842756e-05,0.00034921171027235687,2.9429975256789476e-05,0.0011771989520639181,0.0012077625142410398,0.07246574759483337,0.0009828807087615132,0.11794568598270416,0.01215005200356245,0.7184240818023682
54,0.00032203816226683557,0.006440763361752033,0.0018248152919113636,0.3649630546569824,6.651606781815644e-06,0.0009977410081773996,0.00012928363867104053,0.0025856727734208107,0.012696895748376846,0.25393790006637573,9.085403689823579e-06,0.0009085403871722519,2.4206519810832106e-05,0.0007261955761350691,2.2659583919448778e-05,0.0009063833858817816,0.0011740014888346195,0.07044009119272232,0.000991176813840866,0.11894121766090393,0.017200814560055733,0.8208476305007935
55,0.0004132227913942188,0.008264455944299698,0.0017108165193349123,0.3421632945537567,0.0001660389534663409,0.024905843660235405,0.0019115940667688847,0.038231879472732544,0.021373312920331955,0.4274662733078003,1.4147723049973138e-05,0.001414772355929017,8.317485480802134e-06,0.0002495245717000216,2.2279691620497033e-05,0.0008911876939237118,0.0011380075011402369,0.06828045099973679,0.0009607815882191062,0.11529379338026047,0.027718519791960716,1.0271614789962769
56,0.0005436327192001045,0.010872654616832733,0.001731444033794105,0.346288800239563,0.0003105315554421395,0.04657973349094391,0.0008695955039002001,0.017391910776495934,0.03754337131977081,0.7508674263954163,2.3930560928420164e-05,0.00239305617287755,7.349798124778317e-06,0.0002204939373768866,2.1418956748675555e-05,0.0008567582699470222,0.0010685785673558712,0.06411471217870712,0.0008458101656287909,0.10149721801280975,0.042965661734342575,1.3410826921463013
57,0.0006321467226371169,0.012642934918403625,0.001902620424516499,0.3805240988731384,0.0003594101872295141,0.05391152948141098,0.0005957583198323846,0.011915165930986404,0.060323819518089294,1.2064764499664307,3.9768721762811765e-05,0.003976872190833092,1.2331094694673084e-05,0.00036993285175412893,2.2908367100171745e-05,0.0009163346840068698,0.0009228927083313465,0.05537356436252594,0.0009484802139922976,0.11381762474775314,0.06576014310121536,1.8399243354797363
58,0.0007099134381860495,0.01419826876372099,0.002010507043451071,0.40210139751434326,0.0007003346690908074,0.10505019873380661,0.0,0.0,0.08607763051986694,1.7215526103973389,6.005823888699524e-05,0.006005824077874422,3.202627704013139e-05,0.0009607883403077722,3.3415846701245755e-05,0.0013366339262574911,0.0007368483347818255,0.044210899621248245,0.00105351023375988,0.1264212280511856,0.09141424298286438,2.42183780670166
59,0.0007435583393089473,0.01487116701900959,0.001932191546075046,0.3864383101463318,7.251506758620963e-05,0.010877260006964207,0.0,0.0,0.11061491072177887,2.2122981548309326,8.054379577515647e-05,0.008054379373788834,0.00011008423462044448,0.0033025271259248257,3.945203934563324e-05,0.0015780816320329905,0.0006048110662959516,0.03628866374492645,0.0011318367905914783,0.1358204185962677,0.11532989889383316,2.8095293045043945
60,0.0007551124435849488,0.015102248638868332,0.0019309580093249679,0.38619160652160645,2.5800127332331613e-05,0.0038700189907103777,0.0,0.0,0.1265612542629242,2.5312252044677734,8.795500616542995e-05,0.008795500732958317,0.00024324122932739556,0.007297236938029528,5.035723006585613e-05,0.0020142891444265842,0.0004830291145481169,0.02898174710571766,0.0011601954465731978,0.13922345638275146,0.13129791617393494,3.1227011680603027
61,0.000686009821947664,0.013720196671783924,0.00188560935202986,0.37712186574935913,2.5414954507141374e-05,0.003812243230640888,0.0,0.0,0.13232286274433136,2.6464571952819824,7.199797983048484e-05,0.0071997977793216705,0.00016664445865899324,0.004999333992600441,4.614811041392386e-05,0.0018459244165569544,0.0003685845294967294,0.02211507223546505,0.0012932040262967348,0.15518447756767273,0.1368664652109146,3.2324559688568115
