iter,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled
0,83.12967681884766,0.0,0.0,0.40590235590934753,81.18047332763672,0.004994701594114304,0.7492052316665649,0.0,0.0,0.024506092071533203,0.49012184143066406,0.0,0.0,0.0,0.0,3.212603405700065e-05,0.0012850413331761956,0.0005020616226829588,0.030123697593808174,0.005653934087604284,0.678472101688385,0.0,0.0
25,45.527557373046875,0.0004969306173734367,0.009938612580299377,0.21999076008796692,43.99815368652344,0.0036881447304040194,0.5532217025756836,1.2857237379648723e-05,0.00025714474031701684,0.024743828922510147,0.49487656354904175,0.0004979881341569126,0.049798812717199326,5.450831667985767e-05,0.0016352494712918997,2.6478061045054346e-05,0.001059122383594513,0.00037846871418878436,0.022708123549818993,0.003291648579761386,0.39499783515930176,3.0333821996464394e-05,0.0009100146708078682
50,24.04893684387207,0.0013925631064921618,0.02785126119852066,0.11354614794254303,22.709230422973633,0.002535934094339609,0.38039010763168335,4.3929601815762e-05,0.0008785920217633247,0.025350501760840416,0.5070100426673889,0.0014323798241093755,0.14323797821998596,0.00015334770432673395,0.004600431304425001,2.8164638933958486e-05,0.001126585528254509,0.0004195260989945382,0.025171566754579544,0.002048046328127384,0.2457655668258667,0.00012247620907146484,0.0036742861848324537
75,11.789563179016113,0.00245090713724494,0.049018144607543945,0.05235302448272705,10.47060489654541,0.0017229343065991998,0.25844013690948486,6.927023059688509e-05,0.0013854046119377017,0.026073837652802467,0.5214767456054688,0.0024662886280566454,0.24662886559963226,0.00018562313925940543,0.005568694323301315,3.4353823139099404e-05,0.0013741529546678066,0.0005650162929669023,0.03390097618103027,0.001605764264240861,0.19269171357154846,0.00028243885026313365,0.008473165333271027
100,5.610928535461426,0.0035414688754826784,0.070829376578331,0.021191561594605446,4.238312244415283,0.001076719374395907,0.16150790452957153,0.00011158567940583453,0.002231713617220521,0.026367364451289177,0.5273472666740417,0.0034689055755734444,0.34689056873321533,0.0001735482510412112,0.005206447560340166,4.317891216487624e-05,0.001727156457491219,0.0007707254844717681,0.04624352976679802,0.0016246007289737463,0.1949520856142044,0.0005226719076745212,0.015680156648159027
125,2.825779438018799,0.004419297911226749,0.08838595449924469,0.007047779858112335,1.4095559120178223,0.0006030573858879507,0.09045860916376114,0.0001401811168761924,0.002803622279316187,0.025904985144734383,0.5180997252464294,0.004349854309111834,0.4349854290485382,0.00017011079762596637,0.005103324074298143,5.2601077186409384e-05,0.0021040430292487144,0.0008424354018643498,0.05054612457752228,0.0016531257424503565,0.19837509095668793,0.0008453932241536677,0.025361796841025352
150,1.8344098329544067,0.005277498159557581,0.10554996132850647,0.002090610098093748,0.4181220233440399,0.00023935188073664904,0.035902783274650574,0.00015299892402254045,0.003059978596866131,0.025034485384821892,0.500689685344696,0.004923718515783548,0.4923718571662903,0.00013855344150215387,0.00415660347789526,6.001981091685593e-05,0.0024007924366742373,0.0008163534221239388,0.0489812046289444,0.0015561097534373403,0.1867331713438034,0.001214730553328991,0.03644191473722458
175,1.6804232597351074,0.005936015862971544,0.11872031539678574,0.0015225159004330635,0.3045031726360321,9.227839473169297e-05,0.013841759413480759,0.00016725168097764254,0.0033450336195528507,0.02442397177219391,0.4884794354438782,0.004818968009203672,0.4818967878818512,0.00012105198402423412,0.003631559433415532,5.960926864645444e-05,0.002384370658546686,0.0007911999709904194,0.04747200012207031,0.0014567961916327477,0.17481553554534912,0.001377774286083877,0.04133322834968567
200,1.608927607536316,0.006341973319649696,0.12683945894241333,0.0014003096148371696,0.2800619304180145,4.51439518656116e-05,0.006771592888981104,0.0002135164977516979,0.00427033007144928,0.02400459721684456,0.48009192943573,0.004498146940022707,0.44981470704078674,9.237122139893472e-05,0.0027711365837603807,5.5698881624266505e-05,0.00222795526497066,0.0007773235556669533,0.04663941264152527,0.0013932533329352736,0.16719040274620056,0.0014082926791161299,0.04224878177046776
225,1.5690367221832275,0.006681547034531832,0.13363094627857208,0.0013932394795119762,0.27864789962768555,4.155289934715256e-05,0.006232935003936291,0.00024388763995375484,0.004877752624452114,0.023656869307160378,0.47313737869262695,0.004147342871874571,0.41473427414894104,7.72662169765681e-05,0.002317986451089382,5.1451948820613325e-05,0.002058078069239855,0.000781631504651159,0.04689789190888405,0.001364117837511003,0.16369414329528809,0.001426916802302003,0.042807504534721375
250,1.539322018623352,0.0069552017375826836,0.13910403847694397,0.001389140379615128,0.27782806754112244,4.176660513621755e-05,0.006264990661293268,0.0002635522687342018,0.005271045491099358,0.02335571125149727,0.4671142101287842,0.0038820537738502026,0.3882053792476654,7.012060814304277e-05,0.00210361834615469,4.8250418331008404e-05,0.001930016791447997,0.0007843195926398039,0.04705917462706566,0.0013410910032689571,0.16093091666698456,0.0014503572601824999,0.043510716408491135
275,1.5144314765930176,0.007174810394644737,0.14349621534347534,0.0013842704938724637,0.27685409784317017,4.1861592762870714e-05,0.00627923896536231,0.00027119528385810554,0.005423905793577433,0.023099135607481003,0.46198272705078125,0.0036720000207424164,0.36720001697540283,6.622004002565518e-05,0.0019866011571139097,4.5810509618604556e-05,0.0018324203556403518,0.0007832806441001594,0.046996839344501495,0.001318258815445006,0.15819105505943298,0.0014729461399838328,0.04418838396668434
300,1.4927184581756592,0.007363284006714821,0.14726567268371582,0.0013786565978080034,0.27573132514953613,4.0989525587065145e-05,0.0061484286561608315,0.00029421146609820426,0.005884229205548763,0.02287360280752182,0.4574720561504364,0.003491575364023447,0.34915754199028015,6.358943937812e-05,0.0019076832104474306,4.391063339426182e-05,0.0017564253648743033,0.0007802810287103057,0.0468168631196022,0.0012984538916498423,0.15581446886062622,0.0014921259135007858,0.044763777405023575
325,1.4736868143081665,0.007538869511336088,0.15077738463878632,0.0013739444548264146,0.27478888630867004,4.174079003860243e-05,0.006261118687689304,0.00031392675009556115,0.006278534885495901,0.02266933210194111,0.4533866345882416,0.0033317094203084707,0.33317095041275024,6.19538695900701e-05,0.0018586161313578486,4.2267958633601665e-05,0.0016907183453440666,0.00077672372572124,0.04660342261195183,0.001280463533475995,0.15365561842918396,0.0015071640955284238,0.04521492123603821
350,1.4566015005111694,0.007706890348345041,0.15413780510425568,0.001369992271065712,0.2739984393119812,4.246954995323904e-05,0.006370432674884796,0.00032170573831535876,0.006434114649891853,0.022481830790638924,0.4496366083621979,0.0031912836711853743,0.3191283643245697,6.0844889958389103e-05,0.0018253467278555036,4.093418829143047e-05,0.001637367531657219,0.0007715411484241486,0.046292468905448914,0.001263112761080265,0.1515735387802124,0.0015189037658274174,0.045567113906145096
375,1.4408818483352661,0.00787521991878748,0.1575043946504593,0.0013647516025230289,0.27295032143592834,4.1952171159209684e-05,0.006292825564742088,0.0003419429704081267,0.006838859524577856,0.02230449579656124,0.4460899233818054,0.003063287353143096,0.30632874369621277,5.9322243032511324e-05,0.0017796673346310854,3.98477386625018e-05,0.0015939095756039023,0.0007660724222660065,0.04596434533596039,0.0012477845884859562,0.14973415434360504,0.0015268225688487291,0.04580467566847801
400,1.4265713691711426,0.008041384629905224,0.16082769632339478,0.0013602300314232707,0.2720459997653961,4.152000110480003e-05,0.006228000391274691,0.00036533636739477515,0.007306727580726147,0.022137131541967392,0.44274264574050903,0.002944009145721793,0.2944009006023407,5.81258864258416e-05,0.0017437766073271632,3.8911115552764386e-05,0.0015564446803182364,0.0007613236666657031,0.04567942023277283,0.0012344303540885448,0.14813163876533508,0.0015302683459594846,0.04590804874897003
425,1.4136232137680054,0.00820931512862444,0.1641862988471985,0.0013573066098615527,0.2714613080024719,4.272619480616413e-05,0.006408929359167814,0.00036888898466713727,0.0073777795769274235,0.02198066934943199,0.439613401889801,0.002836683066561818,0.28366830945014954,5.7133202062686905e-05,0.0017139960546046495,3.815036325249821e-05,0.0015260145300999284,0.0007546056294813752,0.04527633637189865,0.0012204430531710386,0.14645317196846008,0.0015312585746869445,0.045937757939100266
450,1.4016497135162354,0.008379445411264896,0.16758890450000763,0.001354516251012683,0.27090325951576233,4.212982457829639e-05,0.006319473497569561,0.0003880838048644364,0.007761675864458084,0.021831873804330826,0.4366374611854553,0.0027361984830349684,0.2736198604106903,5.528796464204788e-05,0.0016586389392614365,3.747611481230706e-05,0.0014990445924922824,0.0007473130244761705,0.04483878239989281,0.0012081330642104149,0.1449759602546692,0.0015282147796824574,0.04584644362330437
475,1.3904423713684082,0.008550865575671196,0.17101731896400452,0.0013494329759851098,0.2698865830898285,4.140726741752587e-05,0.00621108990162611,0.00042461903649382293,0.008492380380630493,0.021683549508452415,0.4336709976196289,0.0026416934560984373,0.2641693353652954,5.377437628339976e-05,0.0016132312593981624,3.693593680509366e-05,0.001477437443099916,0.0007404830539599061,0.044428981840610504,0.0011981138959527016,0.14377367496490479,0.0015233746962621808,0.04570123925805092
500,1.3800723552703857,0.008728678338229656,0.17457357048988342,0.0013458096655085683,0.2691619396209717,4.1613438952481374e-05,0.006242015864700079,0.00040986581007018685,0.008197315968573093,0.021545760333538055,0.4309152066707611,0.0025579698849469423,0.25579699873924255,5.273136775940657e-05,0.001581941032782197,3.6405137507244945e-05,0.0014562055002897978,0.0007351286476477981,0.044107720255851746,0.001187850022688508,0.1425420045852661,0.0015165813965722919,0.04549744352698326
525,1.3710072040557861,0.008902302011847496,0.17804604768753052,0.0013455557636916637,0.26911115646362305,4.254177838447504e-05,0.006381266750395298,0.0004287044866941869,0.008574089966714382,0.021417364478111267,0.42834728956222534,0.0024747627321630716,0.24747627973556519,5.1633927796501666e-05,0.0015490178484469652,3.592601206037216e-05,0.0014370405115187168,0.00072811811696738,0.043687086552381516,0.001177036203444004,0.14124435186386108,0.0015051198424771428,0.04515359550714493
550,1.361973524093628,0.00908072292804718,0.1816144585609436,0.0013401060132309794,0.26802119612693787,4.249077392159961e-05,0.006373615935444832,0.00043841463048011065,0.008768292143940926,0.021298877894878387,0.42597755789756775,0.002396990079432726,0.23969900608062744,5.021498509449884e-05,0.00150644953828305,3.5503751860233024e-05,0.0014201500453054905,0.0007238595280796289,0.04343157261610031,0.001169905299320817,0.1403886377811432,0.0014924252172932029,0.04477275535464287
575,1.3540550470352173,0.00926194991916418,0.1852390021085739,0.0013395443093031645,0.26790887117385864,4.262389484210871e-05,0.006393584422767162,0.0004363494226709008,0.008726987987756729,0.021182792261242867,0.42365583777427673,0.0023237820714712143,0.23237821459770203,4.889956835540943e-05,0.0014669870724901557,3.513807678245939e-05,0.0014055230421945453,0.0007192313205450773,0.043153878301382065,0.0011618349235504866,0.13942019641399384,0.0014768661931157112,0.044305987656116486
600,1.346121072769165,0.009436591528356075,0.1887318342924118,0.001337510533630848,0.267502099275589,4.172826447756961e-05,0.006259239744395018,0.00045927666360512376,0.009185533039271832,0.0210751723498106,0.4215034544467926,0.0022532737348228693,0.22532737255096436,4.685112799052149e-05,0.0014055338688194752,3.478937651379965e-05,0.0013915750896558166,0.0007111012819223106,0.042666077613830566,0.001152855809777975,0.1383426934480667,0.0014601917937397957,0.04380575567483902
625,1.3391897678375244,0.009612022899091244,0.19224046170711517,0.0013380543095991015,0.2676108479499817,4.240668204147369e-05,0.00636100210249424,0.0004430673725437373,0.00886134710162878,0.020972397178411484,0.41944795846939087,0.0021852347999811172,0.21852347254753113,4.598595842253417e-05,0.0013795787235721946,3.445060065132566e-05,0.0013780239969491959,0.0007061606156639755,0.04236963763833046,0.0011477421503514051,0.13772906363010406,0.0014429468428716063,0.04328840598464012
650,1.3328537940979004,0.009792580269277096,0.19585160911083221,0.001338377594947815,0.267675518989563,4.180265386821702e-05,0.006270397920161486,0.00044877134496346116,0.00897542666643858,0.020872583612799644,0.4174516797065735,0.0021248008124530315,0.2124800831079483,4.40173753304407e-05,0.0013205212308093905,3.4170967410318553e-05,0.0013668386964127421,0.0006990256952121854,0.04194154217839241,0.0011397385969758034,0.136768639087677,0.0014250519452616572,0.042751558125019073
675,1.327009916305542,0.009971209801733494,0.19942419230937958,0.0013325613690540195,0.26651227474212646,4.207531674182974e-05,0.006311297416687012,0.0004965494154021144,0.009930988773703575,0.02078118547797203,0.4156237244606018,0.0020638504065573215,0.2063850462436676,4.259918932802975e-05,0.0012779757380485535,3.3904972951859236e-05,0.0013561989180743694,0.0006959724705666304,0.04175834730267525,0.0011352773290127516,0.13623328506946564,0.001406553783454001,0.0421966128051281
700,1.3203325271606445,0.010147487744688988,0.20294976234436035,0.0013334043323993683,0.26668086647987366,4.3088799429824576e-05,0.00646331999450922,0.00044467937550507486,0.008893587626516819,0.020688626915216446,0.4137725234031677,0.0020063628908246756,0.20063628256320953,4.176482616458088e-05,0.001252944814041257,3.3655756851658225e-05,0.001346230274066329,0.0006896300474181771,0.041377801448106766,0.0011281000915914774,0.13537201285362244,0.0013862393097952008,0.04158717766404152
725,1.3159226179122925,0.010326215997338295,0.2065243124961853,0.0013329210923984647,0.26658421754837036,4.2382405808893964e-05,0.006357361096888781,0.0004801623581442982,0.009603247046470642,0.020607953891158104,0.4121590852737427,0.001954933861270547,0.19549338519573212,4.005270602647215e-05,0.001201581209897995,3.341292904224247e-05,0.0013365171616896987,0.0006843612063676119,0.04106167331337929,0.0011216854909434915,0.13460226356983185,0.0013666283339262009,0.040998850017786026
