iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
0,0.23403446,0.23403446,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1,0.22329780,0.22259539,0.70235616,0.00002500,0.00002500,1.00501263,0.00500000
2,0.21426643,0.21158932,2.67691255,0.00009993,0.00009685,1.01004684,0.00984136
3,0.20675427,0.20118830,5.56554413,0.00022465,0.00020456,1.01510108,0.01430234
4,0.20036742,0.19162564,8.74105358,0.00039892,0.00032604,1.02017379,0.01805669
5,0.19452707,0.18310957,11.41645622,0.00062247,0.00043155,1.02526319,0.02077376
6,0.18869700,0.17569056,13.00505161,0.00089498,0.00049741,1.03036821,0.02230275
7,0.18261264,0.16924307,13.36782360,0.00121607,0.00051659,1.03548741,0.02272854
8,0.17627349,0.16356477,12.70665646,0.00158533,0.00049555,1.04061961,0.02226098
9,0.16981238,0.15845947,11.35046577,0.00200229,0.00044635,1.04576325,0.02112697
10,0.16339001,0.15376212,9.62503338,0.00246642,0.00038142,1.05091691,0.01953009
11,0.15714210,0.14933614,7.80266666,0.00297717,0.00031148,1.05607939,0.01764884
12,0.15115684,0.14506556,6.08751440,0.00353393,0.00024476,1.06124949,0.01564478
13,0.14546774,0.14085020,4.61319876,0.00413607,0.00018682,1.06642532,0.01366818
14,0.14005484,0.13660386,3.44605684,0.00478288,0.00014059,1.07160592,0.01185690
15,0.13486125,0.13226099,2.59467602,0.00547362,0.00010667,1.07678950,0.01032813
16,0.12981579,0.12778205,2.02743816,0.00620747,0.00008403,1.08197439,0.00916681
17,0.12485939,0.12315767,1.69465697,0.00698350,0.00007084,1.08715844,0.00841688
18,0.11996230,0.11840674,1.54769051,0.00780069,0.00006529,1.09233928,0.00808015
19,0.11512796,0.11357010,1.54913497,0.00865785,0.00006597,1.09751391,0.00812221
20,0.11038446,0.10870186,1.67297339,0.00955369,0.00007194,1.10267937,0.00848197
21,0.10577149,0.10386237,1.89854991,0.01048674,0.00008246,1.10783184,0.00908096
22,0.10132584,0.09911150,2.20278215,0.01145543,0.00009665,1.11296773,0.00983104
23,0.09707208,0.09450477,2.55473423,0.01245805,0.00011323,1.11808300,0.01064086
24,0.09301745,0.09008949,2.91434026,0.01349278,0.00013046,1.12317371,0.01142181
25,0.08915295,0.08590238,3.23585963,0.01455773,0.00014627,1.12823606,0.01209407
26,0.08545890,0.08196785,3.47525120,0.01565094,0.00015857,1.13326597,0.01259252
27,0.08191246,0.07829739,3.59813213,0.01677041,0.00016567,1.13825977,0.01287143
28,0.07849494,0.07488992,3.58694839,0.01791410,0.00016659,1.14321399,0.01290710
29,0.07519661,0.07173434,3.44302249,0.01907997,0.00016124,1.14812517,0.01269788
30,0.07201751,0.06881174,3.18536282,0.02026598,0.00015035,1.15299010,0.01226192
31,0.06896531,0.06609802,2.84568214,0.02147010,0.00013534,1.15780592,0.01163357
32,0.06605102,0.06356680,2.46141624,0.02269030,0.00011792,1.16256988,0.01085898
33,0.06328502,0.06119173,2.06926918,0.02392457,0.00009983,1.16727936,0.00999163
34,0.06067334,0.05894797,1.70012355,0.02517091,0.00008259,1.17193174,0.00908787
35,0.05821607,0.05681394,1.37563896,0.02642731,0.00006728,1.17652464,0.00820257
36,0.05590775,0.05477243,1.10757387,0.02769175,0.00005454,1.18105531,0.00738494
37,0.05373887,0.05281109,0.89877850,0.02896214,0.00004455,1.18552148,0.00667492
38,0.05169927,0.05092333,0.74566126,0.03023637,0.00003721,1.18991995,0.00610034
39,0.04977971,0.04910713,0.64103299,0.03151224,0.00003221,1.19424820,0.00567532
40,0.04797438,0.04736512,0.57643861,0.03278749,0.00002916,1.19850290,0.00540008
41,0.04628059,0.04570287,0.54363686,0.03405977,0.00002769,1.20268059,0.00526201
42,0.04469807,0.04412767,0.53504592,0.03532667,0.00002744,1.20677793,0.00523789
43,0.04322740,0.04264731,0.54347682,0.03658574,0.00002806,1.21079111,0.00529673
44,0.04186818,0.04126848,0.56183523,0.03783449,0.00002919,1.21471667,0.00540314
45,0.04061822,0.03999631,0.58280128,0.03907045,0.00003048,1.21855104,0.00552072
46,0.03947291,0.03883337,0.59921932,0.04029120,0.00003153,1.22229075,0.00561531
47,0.03842596,0.03777971,0.60471183,0.04149438,0.00003201,1.22593248,0.00565789
48,0.03746992,0.03683257,0.59464359,0.04267777,0.00003166,1.22947347,0.00562673
49,0.03659765,0.03598689,0.56689554,0.04383925,0.00003035,1.23291123,0.00550880
50,0.03580287,0.03523577,0.52209347,0.04497689,0.00002809,1.23624372,0.00530030
51,0.03508076,0.03457113,0.46351814,0.04608891,0.00002506,1.23946929,0.00500626
52,0.03442768,0.03398426,0.39622951,0.04717372,0.00002152,1.24258649,0.00463941
53,0.03384068,0.03346627,0.32616293,0.04822988,0.00001780,1.24559462,0.00421846
54,0.03331687,0.03300872,0.25887775,0.04925616,0.00001418,1.24849308,0.00376601
55,0.03285293,0.03260393,0.19873430,0.05025144,0.00001093,1.25128162,0.00330624
56,0.03244483,0.03224520,0.14841056,0.05121477,0.00000819,1.25396037,0.00286261
57,0.03208781,0.03192683,0.10883289,0.05214530,0.00000603,1.25652945,0.00245586
58,0.03177683,0.03164431,0.07946935,0.05304227,0.00000442,1.25898910,0.00210226
59,0.03150687,0.03139409,0.05886760,0.05390503,0.00000328,1.26133990,0.00181244
60,0.03127347,0.03117353,0.04520250,0.05473297,0.00000253,1.26358223,0.00159088
61,0.03107270,0.03098046,0.03671223,0.05552557,0.00000206,1.26571679,0.00143595
62,0.03090145,0.03081327,0.03189352,0.05628239,0.00000180,1.26774418,0.00134052
63,0.03075702,0.03067043,0.02958774,0.05700305,0.00000167,1.26966500,0.00129310
64,0.03063696,0.03055038,0.02888100,0.05768727,0.00000164,1.27148020,0.00127931
65,0.03053885,0.03045153,0.02898620,0.05833488,0.00000165,1.27319074,0.00128343
66,0.03046015,0.03037199,0.02921450,0.05894585,0.00000166,1.27479792,0.00129009
67,0.03039822,0.03030975,0.02894735,0.05952025,0.00000165,1.27630317,0.00128570
68,0.03035039,0.03026260,0.02772298,0.06005834,0.00000159,1.27770829,0.00125962
69,0.03031422,0.03022834,0.02532119,0.06056054,0.00000145,1.27901542,0.00120501
70,0.03028760,0.03020477,0.02180312,0.06102739,0.00000125,1.28022671,0.00111916
71,0.03026878,0.03018982,0.01749818,0.06145961,0.00000101,1.28134525,0.00100343
72,0.03025636,0.03018158,0.01292006,0.06185806,0.00000074,1.28237379,0.00086281
73,0.03024928,0.03017844,0.00861688,0.06222372,0.00000050,1.28331530,0.00070508
74,0.03024663,0.03017903,0.00504585,0.06255767,0.00000029,1.28417349,0.00053984
75,0.03024757,0.03018225,0.00246188,0.06286107,0.00000014,1.28495169,0.00037735
76,0.03025119,0.03018716,0.00089295,0.06313512,0.00000005,1.28565335,0.00022739
77,0.03025664,0.03019309,0.00016687,0.06338112,0.00000001,1.28628230,0.00009831
78,0.03026319,0.03019959,0.00000026,0.06360029,0.00000000,1.28684175,-0.00000378
79,0.03027013,0.03020624,0.00009825,0.06379391,0.00000001,1.28733552,-0.00007549
80,0.03027701,0.03021281,0.00023329,0.06396325,0.00000001,1.28776693,-0.00011633
81,0.03028345,0.03021906,0.00028438,0.06410954,0.00000002,1.28813910,-0.00012855
82,0.03028930,0.03022483,0.00023450,0.06423399,0.00000001,1.28845549,-0.00011675
83,0.03029449,0.03023002,0.00013071,0.06433781,0.00000001,1.28871942,-0.00008718
84,0.03029901,0.03023455,0.00003813,0.06442219,0.00000000,1.28893363,-0.00004703
85,0.03030275,0.03023827,0.00000022,0.06448830,0.00000000,1.28910148,-0.00000354
86,0.03030571,0.03024115,0.00002315,0.06453732,0.00000000,1.28922594,0.00003669
87,0.03030782,0.03024317,0.00008041,0.06457043,0.00000000,1.28930998,0.00006838
88,0.03030903,0.03024431,0.00013292,0.06458880,0.00000001,1.28935659,0.00008800
89,0.03030935,0.03024460,0.00015190,0.06459362,0.00000001,1.28936875,0.00009401
90,0.03030884,0.03024413,0.00012968,0.06458604,0.00000001,1.28934956,0.00008685
91,0.03030762,0.03024297,0.00008097,0.06456726,0.00000000,1.28930187,0.00006868
92,0.03030578,0.03024121,0.00003178,0.06453840,0.00000000,1.28922868,0.00004300
93,0.03030348,0.03023898,0.00000339,0.06450058,0.00000000,1.28913271,0.00001410
