iter,total,mask_weight,mask_raw,mask_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled
17,11.440449714660645,500.0,2.40680092247203e-05,0.01203400461236015,0.12006003001500751,0.0,0.0,500.0,0.020924430340528488,10.462215170264244,200.0,0.0037203868851065636,0.7440773770213127
18,10.68698501586914,500.0,2.5032690246007405e-05,0.012516345123003703,0.12756378189094547,0.0,0.0,500.0,0.019473766908049583,9.736883454024792,200.0,0.003531533293426037,0.7063066586852074
19,9.970849990844727,500.0,2.6044628611998633e-05,0.013022314305999316,0.13506753376688344,0.0,0.0,500.0,0.018099848181009293,9.049924090504646,200.0,0.0033499994315207005,0.6699998863041401
20,9.291021347045898,500.0,2.707193561946042e-05,0.01353596780973021,0.1425712856428214,0.0,0.0,500.0,0.016804082319140434,8.402041159570217,200.0,0.003170966636389494,0.6341933272778988
21,8.651472091674805,500.0,2.810720616253093e-05,0.014053603081265464,0.1500750375187594,0.0,0.0,500.0,0.015588776208460331,7.7943881042301655,200.0,0.0029988745227456093,0.5997749045491219
22,8.055994033813477,500.0,2.9164893931010738e-05,0.014582446965505369,0.15757878939469736,0.0,0.0,500.0,0.014441818930208683,7.2209094651043415,200.0,0.0028302145656198263,0.5660429131239653
23,7.4952712059021,500.0,3.0221348424674943e-05,0.015110674212337472,0.16508254127063532,0.0,0.0,500.0,0.0133644575253129,6.68222876265645,200.0,0.002663296414539218,0.5326592829078436
24,6.968618869781494,500.0,3.128460593870841e-05,0.015642302969354205,0.17258629314657328,0.0,0.0,500.0,0.012352043762803078,6.176021881401539,200.0,0.0024985531345009804,0.4997106269001961
25,6.472912788391113,500.0,3.237459168303758e-05,0.01618729584151879,0.18009004502251125,0.001170276664197445,0.00021075517714411212,500.0,0.011396360583603382,5.698180291801691,200.0,0.002341093262657523,0.46821865253150463
26,6.027298450469971,500.0,3.349017060827464e-05,0.01674508530413732,0.1875937968984492,0.0011172041995450854,0.00020958057770355528,500.0,0.010497226379811764,5.248613189905882,200.0,0.0021928248461335897,0.43856496922671795
27,5.592223167419434,500.0,3.463364555500448e-05,0.01731682277750224,0.1950975487743872,0.0007661840063519776,0.00014948062154941034,500.0,0.00964899268001318,4.82449634000659,200.0,0.002048250986263156,0.4096501972526312
28,5.182746887207031,500.0,3.578818723326549e-05,0.017894093616632745,0.20260130065032517,0.0010471438290551305,0.0002121527017345312,500.0,0.008851432241499424,4.425716120749712,200.0,0.0019146298291161656,0.3829259658232331
29,4.8023762702941895,500.0,3.695790655910969e-05,0.018478953279554844,0.21010505252626313,0.0014106209855526686,0.0002963785962641925,500.0,0.008100173436105251,4.050086718052626,200.0,0.0017876802012324333,0.35753604024648666
30,4.4444966316223145,500.0,3.8163827412063256e-05,0.019081913706031628,0.2176088044022011,0.001545920968055725,0.00033640601355889964,500.0,0.007395694963634014,3.697847481817007,200.0,0.0016693780198693275,0.3338756039738655
31,4.113276958465576,500.0,3.941981049138121e-05,0.019709905245690607,0.22511255627813906,0.0009323277627117932,0.00020987868595313003,500.0,0.006736033130437136,3.368016565218568,200.0,0.0015594259602949023,0.31188519205898046
32,3.812830686569214,500.0,4.074166281498037e-05,0.020370831407490186,0.23261630815407705,0.001044098986312747,0.00024287445154348543,500.0,0.006119410041719675,3.0597050208598375,200.0,0.0014570977073162794,0.2914195414632559
33,3.53525972366333,500.0,4.21304430346936e-05,0.0210652215173468,0.24012006003001501,0.0014609512872993946,0.00035080371080725833,500.0,0.0055468701757490635,2.7734350878745317,200.0,0.0013634200440719724,0.2726840088143945
34,3.2873008251190186,500.0,4.345622437540442e-05,0.02172811218770221,0.24762381190595298,0.001734064775519073,0.0004293957298058735,500.0,0.005022655241191387,2.5113276205956936,200.0,0.0012836981331929564,0.2567396266385913
35,3.060914993286133,500.0,4.4665648601949215e-05,0.022332824300974607,0.25512756378189094,0.0020265192724764347,0.0005170209249439629,500.0,0.004541592672467232,2.270796336233616,200.0,0.0012101122410967946,0.24202244821935892
36,2.8466522693634033,500.0,4.5830711314920336e-05,0.022915355657460168,0.26263131565782893,0.002423799829557538,0.0006365657381279177,500.0,0.004098828416317701,2.0494142081588507,200.0,0.0011406841222196817,0.22813682444393635
37,2.6619088649749756,500.0,4.7080211516004056e-05,0.023540105758002028,0.27013506753376687,0.0031791359651833773,0.0008587961086538387,500.0,0.0036980630829930305,1.8490315414965153,200.0,0.0010758736170828342,0.21517472341656685
38,2.4921927452087402,500.0,4.8253732529701665e-05,0.024126866264850833,0.27763881940970486,0.0024914436507970095,0.0006917214738330867,500.0,0.003329460509121418,1.664730254560709,200.0,0.0010175635106861591,0.20351270213723183
39,2.3454384803771973,500.0,4.9684498662827536e-05,0.024842249331413768,0.2851425712856428,0.0026512048207223415,0.0007559713595856601,500.0,0.0029875878244638443,1.4937939122319221,200.0,0.0009690958540886641,0.1938191708177328
40,2.218496322631836,500.0,5.130168574396521e-05,0.025650842871982604,0.2926463231615808,0.004052270203828812,0.0011858819756077313,500.0,0.002675269730389118,1.337634865194559,200.0,0.0009286162676289678,0.18572325352579355
41,2.103984832763672,500.0,5.3009218390798196e-05,0.026504609195399098,0.3001500750375188,0.0028780349530279636,0.0008638424071119451,500.0,0.0023938005324453115,1.1969002662226558,200.0,0.0008935303194448352,0.17870606388896704
42,1.99105703830719,500.0,5.470689939102158e-05,0.02735344969551079,0.3076538269134567,0.003788578324019909,0.001165570619946095,500.0,0.0021429741755127907,1.0714870877563953,200.0,0.0008634118130430579,0.17268236260861158
43,1.89874267578125,500.0,5.66166199860163e-05,0.02830830999300815,0.3151575787893947,0.0029340842738747597,0.0009246988957184086,500.0,0.001928033190779388,0.964016595389694,200.0,0.0008355890167877078,0.16711780335754156
44,1.836241364479065,500.0,5.88679795328062e-05,0.0294339897664031,0.32266133066533265,0.003562348196282983,0.001149432009305915,500.0,0.0017364481464028358,0.8682240732014179,200.0,0.0008165783947333694,0.16331567894667387
45,1.7880831956863403,500.0,6.147105159470811e-05,0.030735525797354057,0.33016508254127064,0.004603295121341944,0.0015198473136996914,500.0,0.0015701758675277233,0.7850879337638617,200.0,0.0008011936442926526,0.16023872885853052
46,1.736962914466858,500.0,6.417294935090467e-05,0.03208647467545234,0.33766883441720863,0.005330595187842846,0.001799975863828875,500.0,0.0014257904840633273,0.7128952420316637,200.0,0.0007932087173685431,0.15864174347370863
47,1.7339199781417847,500.0,6.632368604186922e-05,0.03316184302093461,0.34517258629314657,0.005755417048931122,0.001986612187975225,500.0,0.0013280491111800075,0.6640245555900037,200.0,0.0007863884093239903,0.15727768186479807
48,1.7031760215759277,500.0,6.83619873598218e-05,0.0341809936799109,0.35267633816908456,0.006023935507982969,0.002124499516322158,500.0,0.0012496230192482471,0.6248115096241236,200.0,0.0007827378576621413,0.15654757153242826
49,1.6575543880462646,500.0,7.048400584608316e-05,0.03524200292304158,0.3601800900450225,0.005581398494541645,0.0020103086123411627,500.0,0.0011856220662593842,0.5928110331296921,200.0,0.0007806264911778271,0.15612529823556542
50,1.637046217918396,500.0,7.284591993084177e-05,0.03642295996542089,0.3676838419209605,0.005364648997783661,0.001972494754062527,500.0,0.001124652335420251,0.5623261677101254,200.0,0.0007777770515531301,0.15555541031062603
51,1.5953892469406128,500.0,7.506184192607179e-05,0.037530920963035896,0.3751875937968984,0.005339162424206734,0.0020031875028289395,500.0,0.0010747851338237524,0.5373925669118762,200.0,0.00077240657992661,0.154481315985322
52,1.5660613775253296,500.0,7.673633081139997e-05,0.03836816540569998,0.3826913456728364,0.005004970356822014,0.0019153588409048727,500.0,0.0010404441272839904,0.5202220636419952,200.0,0.000766008161008358,0.1532016322016716
53,1.5517135858535767,500.0,7.81524067861028e-05,0.0390762033930514,0.3901950975487744,0.0044531808234751225,0.001737609325818207,500.0,0.0010164874838665128,0.5082437419332564,200.0,0.000759231741540134,0.1518463483080268
54,1.5402051210403442,500.0,7.864818326197565e-05,0.03932409163098782,0.39769884942471234,0.004550115205347538,0.0018095755819166046,500.0,0.0010076260659843683,0.5038130329921842,200.0,0.0007529954891651869,0.15059909783303738
55,1.5129364728927612,500.0,7.907969848020002e-05,0.03953984924010001,0.40520260130065033,0.004703673534095287,0.0019059407516844337,500.0,0.001004185527563095,0.5020927637815475,200.0,0.000742668635211885,0.148533727042377
56,1.5005565881729126,500.0,7.90451085777022e-05,0.0395225542888511,0.41270635317658827,0.00454057939350605,0.0018739259628026469,500.0,0.001008364837616682,0.504182418808341,200.0,0.0007345676422119141,0.1469135284423828
57,1.477774977684021,500.0,7.819823076715693e-05,0.039099115383578464,0.42021010505252626,0.004142618738114834,0.0017407702551357981,500.0,0.0010190223110839725,0.5095111555419862,200.0,0.0007290930952876806,0.14581861905753613
58,1.4517650604248047,500.0,7.714451203355566e-05,0.03857225601677783,0.42771385692846425,0.0034189303405582905,0.0014623238825299343,500.0,0.0010285095777362585,0.5142547888681293,200.0,0.0007217595120891929,0.14435190241783857
59,1.4296001195907593,500.0,7.535686017945409e-05,0.037678430089727044,0.4352176088044022,0.00323683419264853,0.0014087272374208209,500.0,0.0010391194373369217,0.5195597186684608,200.0,0.0007197047234512866,0.1439409446902573
60,1.4092326164245605,500.0,7.302292215172201e-05,0.03651146107586101,0.4427213606803402,0.0029794343281537294,0.0013190592198179343,500.0,0.001053580897860229,0.5267904489301145,200.0,0.00072447769343853,0.144895538687706
61,1.3897204399108887,500.0,7.025350350886583e-05,0.03512675175443292,0.4502251125562781,0.0029493113979697227,0.0013278540561144324,500.0,0.001067931530997157,0.5339657654985785,200.0,0.000731509760953486,0.1463019521906972
62,1.3808293342590332,500.0,6.72500318614766e-05,0.0336250159307383,0.4577288644322161,0.0025224443525075912,0.0011545955890667563,500.0,0.001092497375793755,0.5462486878968775,200.0,0.0007374720880761743,0.14749441761523485
63,1.3645154237747192,500.0,6.43724633846432e-05,0.0321862316923216,0.4652326163081541,0.002386708278208971,0.0011103745366354894,500.0,0.0011183496098965406,0.5591748049482703,200.0,0.0007414427818730474,0.14828855637460947
64,1.3634017705917358,500.0,6.193068838911131e-05,0.030965344194555655,0.47273636818409204,0.0019986482802778482,0.0009448337292959312,500.0,0.0011448338627815247,0.5724169313907623,200.0,0.000746395206078887,0.1492790412157774
65,1.3624943494796753,500.0,6.005953764542937e-05,0.030029768822714686,0.48024012006003003,0.0018587700324133039,0.0008926559435301509,500.0,0.0011651769746094942,0.5825884873047471,200.0,0.0007499982602894306,0.14999965205788612
66,1.3623578548431396,500.0,5.884671918465756e-05,0.02942335959232878,0.48774387193596797,0.0019553874153643847,0.0009537282291046898,500.0,0.0011794432066380978,0.5897216033190489,200.0,0.0007498075719922781,0.14996151439845562
67,1.3628134727478027,500.0,5.818371573695913e-05,0.029091857868479565,0.49524762381190596,0.0016285176388919353,0.0008065194909970065,500.0,0.0011866225395351648,0.5933112697675824,200.0,0.0007464216323569417,0.14928432647138834
68,1.3493497371673584,500.0,5.802680243505165e-05,0.029013401217525825,0.5027513756878439,0.0016429380048066378,0.0008259893420863786,500.0,0.0011885579442605376,0.5942789721302688,200.0,0.0007386442157439888,0.14772884314879775
69,1.3427647352218628,500.0,5.8363300922792405e-05,0.029181650461396202,0.5102551275637819,0.0014392210869118571,0.0007343699392946944,500.0,0.0011842639651149511,0.5921319825574756,200.0,0.0007249211776070297,0.14498423552140594
70,1.3338665962219238,500.0,5.926956146140583e-05,0.029634780730702914,0.5177588794397199,0.001495341886766255,0.0007742265396713726,500.0,0.0011699284659698606,0.5849642329849303,200.0,0.0007104104734025896,0.1420820946805179
71,1.3207727670669556,500.0,6.032827513990924e-05,0.03016413756995462,0.5252626313156579,0.0018143090419471264,0.0009529887413929379,500.0,0.0011511448537930846,0.5755724268965423,200.0,0.0006980134639889002,0.13960269279778004
72,1.3177363872528076,500.0,6.18111589574255e-05,0.030905579478712752,0.5327663831915957,0.002177036600187421,0.0011598519155575802,500.0,0.001129809650592506,0.564904825296253,200.0,0.0006846843170933425,0.1369368634186685
73,1.3250980377197266,500.0,6.283698894549161e-05,0.031418494472745806,0.5402701350675337,0.0022278237156569958,0.00120362661976466,500.0,0.0011072632623836398,0.5536316311918199,200.0,0.0006729934830218554,0.13459869660437107
74,1.3199429512023926,500.0,6.344449502648786e-05,0.03172224751324393,0.5477738869434717,0.002434568479657173,0.0013335930391318682,500.0,0.0010793313849717379,0.5396656924858689,200.0,0.0006617717444896698,0.13235434889793396
75,1.3192856311798096,500.0,6.416058749891818e-05,0.03208029374945909,0.5552776388194097,0.002393648959696293,0.001329139742502694,500.0,0.0010518914787098765,0.5259457393549383,200.0,0.0006483467295765877,0.12966934591531754
76,1.316730260848999,500.0,6.451872468460351e-05,0.032259362342301756,0.5627813906953477,0.002368434565141797,0.0013329108983414317,500.0,0.0010315245017409325,0.5157622508704662,200.0,0.0006350792245939374,0.12701584491878748
77,1.3137141466140747,500.0,6.498432776425034e-05,0.03249216388212517,0.5702851425712856,0.002197546884417534,0.0012532283382871378,500.0,0.0010186098515987396,0.5093049257993698,200.0,0.0006229520076885819,0.12459040153771639
78,1.3146729469299316,500.0,6.603054498555139e-05,0.033015272492775694,0.5777888944472236,0.0021889405325055122,0.001264745530287077,500.0,0.0010051809949800372,0.5025904974900186,200.0,0.0006118208984844387,0.12236417969688773
79,1.3109253644943237,500.0,6.660135113634169e-05,0.033300675568170846,0.5852926463231616,0.0016935627209022641,0.00099122980663114,500.0,0.0009992984123528004,0.4996492061764002,200.0,0.0006024052854627371,0.12048105709254742
80,1.30861496925354,500.0,6.688358553219587e-05,0.03344179276609793,0.5927963981990996,0.001705850358121097,0.0010112219481608305,500.0,0.0010030934354290366,0.5015467177145183,200.0,0.0005937073729000986,0.11874147458001971
81,1.3103591203689575,500.0,6.673460302408785e-05,0.03336730151204392,0.6003001500750376,0.0022062102798372507,0.0013243883620833923,500.0,0.0010166011052206159,0.5083005526103079,200.0,0.0005884942365810275,0.1176988473162055
82,1.3061367273330688,500.0,6.682586536044255e-05,0.033412932680221274,0.6078039019509754,0.0020954206120222807,0.0012736048242156432,500.0,0.0010304388124495745,0.5152194062247872,200.0,0.0005867307190783322,0.11734614381566644
83,1.2998539209365845,500.0,6.71862653689459e-05,0.03359313268447295,0.6153076538269134,0.002127618994563818,0.0013091402517826393,500.0,0.0010429304093122482,0.5214652046561241,200.0,0.0005850289016962051,0.11700578033924103
84,1.297753095626831,500.0,6.775192741770297e-05,0.033875963708851486,0.6228114057028514,0.0019107821863144636,0.0011900569394504789,500.0,0.0010547011625021696,0.5273505812510848,200.0,0.0005824302206747234,0.11648604413494468
85,1.2844502925872803,500.0,6.843332812422886e-05,0.03421666406211443,0.6303151575787894,0.0016010776162147522,0.001009183489960274,500.0,0.0010686588939279318,0.5343294469639659,200.0,0.0005814372561872005,0.11628745123744011
86,1.285913109779358,500.0,6.926451169420034e-05,0.03463225584710017,0.6378189094547274,0.0020033372566103935,0.0012777663842812666,500.0,0.0010809138184413314,0.5404569092206657,200.0,0.0005820370279252529,0.11640740558505058
87,1.2955442667007446,500.0,6.994731666054577e-05,0.03497365833027288,0.6453226613306653,0.0021406332962214947,0.0013813991756506893,500.0,0.0010884936200454831,0.5442468100227416,200.0,0.0005824078689329326,0.11648157378658652
88,1.2969774007797241,500.0,7.02171673765406e-05,0.0351085836882703,0.6528264132066033,0.0021790671162307262,0.0014225525696253615,500.0,0.0010965924011543393,0.5482962005771697,200.0,0.0005827803397551179,0.11655606795102358
89,1.293940544128418,500.0,7.027876563370228e-05,0.03513938281685114,0.6603301650825413,0.002188204089179635,0.0014449371674422802,500.0,0.0011039008386433125,0.5519504193216562,200.0,0.000583612360060215,0.116722472012043
90,1.2927910089492798,500.0,7.078338239807636e-05,0.03539169119903818,0.6678339169584793,0.0021953813266009092,0.0014661501105613876,500.0,0.00110059033613652,0.55029516806826,200.0,0.0005819693324156106,0.11639386648312211
91,1.29059898853302,500.0,7.179434032877907e-05,0.035897170164389536,0.6753376688344173,0.0022807661443948746,0.0015402872911120964,500.0,0.0010879302863031626,0.5439651431515813,200.0,0.0005795868346467614,0.11591736692935228
92,1.2883429527282715,500.0,7.253969670273364e-05,0.03626984835136682,0.6828414207103551,0.002274127211421728,0.001552868255923291,500.0,0.0010740440338850021,0.5370220169425011,200.0,0.0005780432256869972,0.11560864513739944
93,1.2857710123062134,500.0,7.34351051505655e-05,0.03671755257528275,0.6903451725862931,0.0022761293221265078,0.0015713148897121465,500.0,0.0010518650524318218,0.5259325262159109,200.0,0.0005764095112681389,0.11528190225362778
94,1.2831180095672607,500.0,7.430576079059392e-05,0.03715288039529696,0.6978489244622311,0.0023804912343621254,0.0016612232475913783,500.0,0.0010341645684093237,0.5170822842046618,200.0,0.0005739605403505266,0.11479210807010531
95,1.2797400951385498,500.0,7.495908357668668e-05,0.03747954178834334,0.7053526763381691,0.002155665308237076,0.0015205042944543656,500.0,0.001014285022392869,0.5071425111964345,200.0,0.0005724966758862138,0.11449933517724276
96,1.2767810821533203,500.0,7.534334145020694e-05,0.03767167072510347,0.7128564282141071,0.0020482984837144613,0.0014601427410170624,500.0,0.0009966964134946465,0.4983482067473233,200.0,0.0005717553431168199,0.11435106862336397
97,1.2802735567092896,500.0,7.529288996011019e-05,0.037646444980055094,0.720360180090045,0.0018956654239445925,0.0013655618861831982,500.0,0.0009829318150877953,0.49146590754389763,200.0,0.0005730926059186459,0.11461852118372917
98,1.2729835510253906,500.0,7.518315396737307e-05,0.03759157698368654,0.727863931965983,0.0017519884277135134,0.0012752091857544583,500.0,0.0009725505951792002,0.4862752975896001,200.0,0.0005732722929678857,0.11465445859357715
99,1.2734571695327759,500.0,7.477801409550011e-05,0.037389007047750056,0.735367683841921,0.001701767323538661,0.00125142469514849,500.0,0.0009680665098130703,0.48403325490653515,200.0,0.0005737637402489781,0.11475274804979563
100,1.2724109888076782,500.0,7.476034807041287e-05,0.03738017403520644,0.742871435717859,0.001980323577299714,0.001471125819054565,500.0,0.0009642345830798149,0.48211729153990746,200.0,0.0005739184562116861,0.11478369124233723
101,1.2750338315963745,500.0,7.502423977712169e-05,0.037512119888560846,0.7503751875937968,0.002033419208601117,0.001525827320110893,500.0,0.000963698432315141,0.4818492161575705,200.0,0.000573347439058125,0.114669487811625
102,1.2738698720932007,500.0,7.537793135270476e-05,0.03768896567635238,0.7578789394697348,0.0020361365750432014,0.0015431450281092798,500.0,0.0009637509938329458,0.4818754969164729,200.0,0.0005721205961890519,0.11442411923781037
103,1.2703254222869873,500.0,7.581692625535652e-05,0.03790846312767826,0.7653826913456728,0.002015407895669341,0.0015425583193467193,500.0,0.0009664798271842301,0.48323991359211504,200.0,0.0005703129572793841,0.11406259145587683
104,1.2663171291351318,500.0,7.583411206724122e-05,0.03791705603362061,0.7728864432216108,0.0020265167113393545,0.0015662672931562294,500.0,0.0009693562751635909,0.48467813758179545,200.0,0.0005705265211872756,0.11410530423745513
105,1.2609680891036987,500.0,7.541852392023429e-05,0.037709261960117146,0.7803901950975488,0.002017649356275797,0.001574553774782513,500.0,0.000972942216321826,0.486471108160913,200.0,0.0005724350921809673,0.11448701843619347
106,1.255463719367981,500.0,7.542597450083122e-05,0.03771298725041561,0.7878939469734867,0.0019652380142360926,0.0015483991357788122,500.0,0.000975774135440588,0.487887067720294,200.0,0.0005739101907238364,0.11478203814476728
107,1.2553688287734985,500.0,7.5605719757732e-05,0.037802859878866,0.7953976988494247,0.0020042399410158396,0.0015941678370261054,500.0,0.000980600481852889,0.49030024092644453,200.0,0.0005744260270148516,0.11488520540297031
108,1.252144455909729,500.0,7.580398232676089e-05,0.037901991163380444,0.8029014507253627,0.0021101967431604862,0.0016942800263994898,500.0,0.0009858541889116168,0.4929270944558084,200.0,0.0005750925629399717,0.11501851258799434
109,1.2495335340499878,500.0,7.564490078948438e-05,0.03782245039474219,0.8104052026013007,0.0022060859482735395,0.0017878235298665003,500.0,0.0009926422499120235,0.49632112495601177,200.0,0.0005768958944827318,0.11537917889654636
110,1.249894380569458,500.0,7.518140046158805e-05,0.03759070023079403,0.8179089544772387,0.0020969153847545385,0.0017150858699718212,500.0,0.0009948175866156816,0.4974087933078408,200.0,0.0005799636128358543,0.11599272256717086
111,1.2472997903823853,500.0,7.52028136048466e-05,0.0376014068024233,0.8254127063531765,0.0020726260263472795,0.001710771857665338,500.0,0.0009947603102773428,0.4973801551386714,200.0,0.0005815125769004226,0.11630251538008451
112,1.24530029296875,500.0,7.533669850090519e-05,0.03766834925045259,0.8329164582291145,0.001946385484188795,0.0016211765038390913,500.0,0.00099174736533314,0.49587368266656995,200.0,0.0005824225954711437,0.11648451909422874
113,1.2461183071136475,500.0,7.513108721468598e-05,0.03756554360734299,0.8404202101050525,0.002042942214757204,0.0017169299253587307,500.0,0.0009862170554697514,0.4931085277348757,200.0,0.0005846227868460119,0.11692455736920238
114,1.2541067600250244,500.0,7.442253991030157e-05,0.03721126995515078,0.8479239619809905,0.001875287271104753,0.001590101012767662,500.0,0.00097912538331002,0.48956269165501,200.0,0.0005880355602130294,0.11760711204260588
115,1.2479277849197388,500.0,7.344811456277966e-05,0.03672405728138983,0.8554277138569285,0.00156886107288301,0.0013420472409354412,500.0,0.0009763562702573836,0.4881781351286918,200.0,0.0005915075307711959,0.11830150615423918
116,1.244084119796753,500.0,7.227869355119765e-05,0.036139346775598824,0.8629314657328664,0.0017266141949221492,0.0014899497179793433,500.0,0.0009798849932849407,0.48994249664247036,200.0,0.0005939475377090275,0.1187895075418055
117,1.240943431854248,500.0,7.079279748722911e-05,0.035396398743614554,0.8704352176088044,0.0020254827104508877,0.0017630514838341894,500.0,0.0009873765520751476,0.4936882760375738,200.0,0.00059742690064013,0.11948538012802601
118,1.237928867340088,500.0,6.980120815569535e-05,0.034900604077847674,0.8779389694847424,0.0019753086380660534,0.0017342004301180208,500.0,0.0009996050503104925,0.49980252515524626,200.0,0.0005983777809888124,0.11967555619776249
119,1.240574836730957,500.0,6.931020470801741e-05,0.034655102354008704,0.8854427213606804,0.0019419097807258368,0.001719449880882807,500.0,0.0010135809425264597,0.5067904712632298,200.0,0.0005973009974695742,0.11946019949391484
120,1.2384920120239258,500.0,6.92388930474408e-05,0.0346194465237204,0.8929464732366184,0.0018494481919333339,0.0016514582404207109,500.0,0.0010214312933385372,0.5107156466692686,200.0,0.0005951531929895282,0.11903063859790564
121,1.230357050895691,500.0,6.951778777875006e-05,0.03475889388937503,0.9004502251125562,0.0019121216610074043,0.0017217703800967122,500.0,0.0010234927758574486,0.5117463879287243,200.0,0.0005925000878050923,0.11850001756101847
122,1.2303279638290405,500.0,7.00651653460227e-05,0.03503258267301135,0.9079539769884942,0.002042048377916217,0.0018540859459319327,500.0,0.0010212039342150092,0.5106019671075046,200.0,0.0005896860384382308,0.11793720768764615
123,1.238247036933899,500.0,7.050468411762267e-05,0.03525234205881134,0.9154577288644322,0.002043080050498247,0.0018703534229173547,500.0,0.0010121839586645365,0.5060919793322682,200.0,0.0005875712377019227,0.11751424754038453
124,1.238368034362793,500.0,7.08748702891171e-05,0.03543743514455855,0.9229614807403702,0.001992184901610017,0.0018387099266985898,500.0,0.0009962954791262746,0.4981477395631373,200.0,0.0005868595326319337,0.11737190652638674
125,1.2374212741851807,500.0,7.08861043676734e-05,0.0354430521838367,0.9304652326163082,0.0015874498058110476,0.0014770668528306897,500.0,0.000978858326561749,0.4894291632808745,200.0,0.0005860704695805907,0.11721409391611814
126,1.2358626127243042,500.0,7.07080980646424e-05,0.0353540490323212,0.9379689844922461,0.001801931532099843,0.0016901558892882468,500.0,0.0009629397536627948,0.4814698768313974,200.0,0.0005838532233610749,0.11677064467221498
127,1.2314382791519165,500.0,7.004941289778799e-05,0.035024706448893994,0.9454727363681841,0.001739051192998886,0.0016442254901290118,500.0,0.0009500639280304313,0.47503196401521564,200.0,0.0005834655603393912,0.11669311206787825
128,1.2191267013549805,500.0,6.91062887199223e-05,0.03455314435996115,0.9529764882441221,0.001672262093052268,0.0015936264568607156,500.0,0.0009402444120496511,0.4701222060248256,200.0,0.0005854216869920492,0.11708433739840984
129,1.2234649658203125,500.0,6.775290967198089e-05,0.033876454835990444,0.9604802401200601,0.002027583308517933,0.00194745370302873,500.0,0.000938286364544183,0.4691431822720915,200.0,0.0005898424424231052,0.11796848848462105
130,1.2288979291915894,500.0,6.65421030134894e-05,0.0332710515067447,0.967983991995998,0.002506243297830224,0.0024260033923469153,500.0,0.0009452085942029953,0.47260429710149765,200.0,0.0005935854860581458,0.11871709721162915
