frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,5.605001570074819e-05,0.0011210002703592181,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0006521190516650677,0.013042381033301353,1000.0,0.00020782373030669987,0.2078237235546112,10000.0,0.0,0.0,0.0009159927722066641,0.22198709845542908
1,20.0,5.044620775151998e-05,0.0010089240968227386,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.974538789312646e-07,0.0007974538602866232,1000.0,1.4780502510802762e-07,0.0001478050253354013,0.0,0.0,0.0,20.0,0.0006749065942130983,0.01349813211709261,1000.0,0.00020874715119134635,0.20874714851379395,10000.0,2.1464407495841442e-07,0.002146440790966153,0.0009352599154226482,0.22634589672088623
2,20.0,6.213966116774827e-05,0.0012427931651473045,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.236474524077494e-06,0.004236474633216858,1000.0,4.593613311953959e-07,0.0004593613266479224,0.0,0.0,0.0,20.0,0.0007049393025226891,0.014098785817623138,1000.0,0.00020933596533723176,0.20933596789836884,10000.0,5.609259119410126e-07,0.005609259009361267,0.0009816716192290187,0.23498263955116272
3,20.0,7.823485066182911e-05,0.0015646970132365823,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0543550160946324e-05,0.010543550364673138,1000.0,1.1759315157178207e-06,0.0011759315384551883,0.0,0.0,0.0,20.0,0.0007147911237552762,0.014295822009444237,1000.0,0.0002096502430504188,0.20965024828910828,10000.0,8.470441343888524e-07,0.008470441214740276,0.0010152427712455392,0.2457006871700287
4,20.0,8.724602230358869e-05,0.0017449203878641129,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.7098873286158778e-05,0.01709887385368347,1000.0,1.8130896251022932e-06,0.0018130895914509892,0.0,0.0,0.0,20.0,0.0006840064888820052,0.013680130243301392,1000.0,0.0002100931596942246,0.210093155503273,10000.0,9.481469760430628e-07,0.009481470100581646,0.0010012058774009347,0.2539116442203522
5,20.0,8.52486482472159e-05,0.0017049729358404875,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1648182155331597e-05,0.021648181602358818,1000.0,2.19211460716906e-06,0.0021921147126704454,0.0,0.0,0.0,20.0,0.0006650978466495872,0.01330195739865303,1000.0,0.00020930053142365068,0.20930053293704987,10000.0,1.163554202321393e-06,0.011635541915893555,0.0009846509201452136,0.2597832977771759
6,20.0,7.517556514358148e-05,0.00150351133197546,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1090032532811165e-05,0.021090032532811165,1000.0,2.537376531108748e-06,0.002537376480177045,0.0,0.0,0.0,20.0,0.0006449372740462422,0.012898745015263557,1000.0,0.00020900717936456203,0.2090071737766266,10000.0,9.078381708604866e-07,0.009078381583094597,0.0009536552825011313,0.25611522793769836
7,20.0,6.243624375201762e-05,0.0012487248750403523,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.676273313933052e-05,0.016762733459472656,1000.0,2.305596808582777e-06,0.002305596834048629,0.0,0.0,0.0,20.0,0.0006854109815321863,0.013708219863474369,1000.0,0.00020932489132974297,0.2093248963356018,10000.0,1.2005835969830514e-06,0.012005835771560669,0.000977440970018506,0.2553560137748718
8,20.0,5.181256346986629e-05,0.0010362513130530715,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.072802388080163e-05,0.010728023946285248,1000.0,1.5219505939967348e-06,0.001521950587630272,0.0,0.0,0.0,20.0,0.0007023133803158998,0.014046267606317997,1000.0,0.0002105174062307924,0.21051740646362305,10000.0,1.269558538297133e-06,0.012695585377514362,0.0009781628614291549,0.250545471906662
9,20.0,4.6735614887438715e-05,0.0009347122977487743,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.679953235608991e-06,0.004679953213781118,1000.0,7.367325451923534e-07,0.0007367325597442687,0.0,0.0,0.0,20.0,0.0006296017090789974,0.012592034414410591,1000.0,0.00021346013818401843,0.21346013247966766,10000.0,1.5866065723457723e-06,0.01586606539785862,0.0008968007750809193,0.24826963245868683
10,20.0,4.60380942968186e-05,0.0009207619004882872,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0078698526049266e-06,0.0020078697707504034,1000.0,4.380338225473679e-07,0.00043803383596241474,0.0,0.0,0.0,20.0,0.0007425763760693371,0.014851527288556099,1000.0,0.00021539944282267243,0.21539944410324097,10000.0,2.33871696764254e-06,0.02338716946542263,0.0010087984846904874,0.2570047974586487
11,20.0,4.532260209089145e-05,0.0009064520709216595,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.129682333266828e-06,0.006129682529717684,1000.0,1.1028843118765508e-06,0.0011028843000531197,0.0,0.0,0.0,20.0,0.0007102980744093657,0.014205961488187313,1000.0,0.0002191240491811186,0.21912404894828796,10000.0,2.1521514099731576e-06,0.021521514281630516,0.0009841294959187508,0.2629905343055725
12,20.0,4.527921919361688e-05,0.0009055843693204224,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8210048438049853e-05,0.018210047855973244,1000.0,2.713150934141595e-06,0.002713151043280959,0.0,0.0,0.0,20.0,0.0006604874506592751,0.013209749013185501,1000.0,0.00022260993137024343,0.22260993719100952,10000.0,2.628402853588341e-06,0.026284027844667435,0.0009519282029941678,0.28393250703811646
13,20.0,5.09943492943421e-05,0.001019886927679181,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.8548718293895945e-05,0.03854871913790703,1000.0,5.240767677605618e-06,0.005240767728537321,0.0,0.0,0.0,20.0,0.000712698616553098,0.014253972098231316,1000.0,0.00022667011944577098,0.22667011618614197,10000.0,2.9429133974190336e-06,0.029429133981466293,0.0010370954405516386,0.3151625990867615
14,20.0,6.236260378500447e-05,0.0012472521048039198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.367260357365012e-05,0.06367260217666626,1000.0,8.501899174007121e-06,0.008501899428665638,0.0,0.0,0.0,20.0,0.0007141485693864524,0.014282971620559692,1000.0,0.0002290380944032222,0.2290380895137787,10000.0,2.5612716854084283e-06,0.025612717494368553,0.0010802850592881441,0.34235551953315735
15,20.0,7.449655822711065e-05,0.0014899311354383826,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.36598701425828e-05,0.08365987241268158,1000.0,1.0804878911585547e-05,0.010804878547787666,0.0,0.0,0.0,20.0,0.0007541989325545728,0.0150839788839221,1000.0,0.00023049056471791118,0.2304905652999878,10000.0,2.685281287995167e-06,0.026852812618017197,0.0011563360458239913,0.3683820366859436
16,20.0,8.046836592257023e-05,0.0016093673184514046,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.068137296708301e-05,0.09068137407302856,1000.0,1.1536536476342008e-05,0.011536536738276482,0.0,0.0,0.0,20.0,0.0006983188795857131,0.013966377824544907,1000.0,0.00023331958800554276,0.23331958055496216,10000.0,2.3129271085053915e-06,0.02312927134335041,0.0011166376061737537,0.37424254417419434
17,20.0,7.607536826981232e-05,0.0015215073945000768,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.207322389353067e-05,0.08207322657108307,1000.0,1.0630890756146982e-05,0.010630890727043152,0.0,0.0,0.0,20.0,0.0007067929836921394,0.014135859906673431,1000.0,0.00023759054602123797,0.23759055137634277,10000.0,2.1916398509347346e-06,0.021916398778557777,0.001115354592911899,0.36786842346191406
18,20.0,6.254806066863239e-05,0.0012509612133726478,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.177004252094775e-05,0.06177004426717758,1000.0,7.741436093056109e-06,0.007741435896605253,0.0,0.0,0.0,20.0,0.0007382690673694015,0.014765381813049316,1000.0,0.00023703269835095853,0.2370326966047287,10000.0,1.575442752255185e-06,0.015754427760839462,0.001108936732634902,0.338314950466156
19,20.0,4.644739965442568e-05,0.0009289479930885136,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.500961611280218e-05,0.03500961512327194,1000.0,5.1473925850586966e-06,0.005147392395883799,0.0,0.0,0.0,20.0,0.0007405097130686045,0.01481019426137209,1000.0,0.00023629842326045036,0.23629842698574066,10000.0,1.1131139672215795e-06,0.01113113947212696,0.0010645256843417883,0.30332571268081665
20,20.0,3.455138357821852e-05,0.0006910276715643704,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.4015196938998997e-05,0.014015196822583675,1000.0,2.2661261027678847e-06,0.0022661262191832066,0.0,0.0,0.0,20.0,0.0007158659864217043,0.014317319728434086,1000.0,0.0002343987871427089,0.23439878225326538,10000.0,8.083726470431429e-07,0.008083726279437542,0.00100190588273108,0.2737721800804138
21,20.0,2.9727703804383054e-05,0.0005945540615357459,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.8022823244100437e-06,0.002802282338961959,1000.0,1.5197078937490005e-06,0.001519707846455276,0.0,0.0,0.0,20.0,0.0007242397405207157,0.014484794810414314,1000.0,0.0002339198108529672,0.23391981422901154,10000.0,5.52716471702297e-07,0.005527164787054062,0.0009927619248628616,0.25884830951690674
22,20.0,3.053855471080169e-05,0.0006107711233198643,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.389087957359152e-06,0.006389087997376919,1000.0,1.532536543891183e-06,0.0015325365820899606,0.0,0.0,0.0,20.0,0.0007642604177817702,0.015285208821296692,1000.0,0.0002319332561455667,0.23193325102329254,10000.0,5.836475338583114e-07,0.005836475174874067,0.0010352374520152807,0.26158735156059265
23,20.0,3.4942397178383544e-05,0.0006988479290157557,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0319650502642617e-05,0.020319649949669838,1000.0,2.4060516352619743e-06,0.002406051615253091,0.0,0.0,0.0,20.0,0.0006850296049378812,0.013700592331588268,1000.0,0.00023085085558705032,0.23085086047649384,10000.0,1.0977490774166654e-06,0.010977490805089474,0.0009746462455950677,0.2789534628391266
24,20.0,3.9811566239222884e-05,0.0007962313247844577,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.1257695556851104e-05,0.041257694363594055,1000.0,5.264027095108759e-06,0.005264027044177055,0.0,0.0,0.0,20.0,0.0007180031971074641,0.014360063709318638,1000.0,0.0002287028473801911,0.2287028431892395,10000.0,1.071980818778684e-06,0.01071980781853199,0.001034111250191927,0.3011006712913513
25,20.0,4.3595828174147755e-05,0.0008719165343791246,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.092295006965287e-05,0.06092295050621033,1000.0,6.87048213876551e-06,0.006870482116937637,0.0,0.0,0.0,20.0,0.0006998905446380377,0.013997810892760754,1000.0,0.00022630718012806028,0.22630718350410461,10000.0,2.2312831333692884e-06,0.02231283113360405,0.0010398182785138488,0.3312831521034241
26,20.0,4.695332972914912e-05,0.0009390665800310671,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.785236812196672e-05,0.07785236835479736,1000.0,8.938094651966821e-06,0.008938094601035118,0.0,0.0,0.0,20.0,0.0007094080210663378,0.014188160188496113,1000.0,0.00022393233666662127,0.22393234074115753,10000.0,2.3746715669403784e-06,0.023746715858578682,0.0010694587836042047,0.34959676861763
27,20.0,5.0180045946035534e-05,0.0010036008898168802,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.380035433219746e-05,0.08380035310983658,1000.0,9.72055295278551e-06,0.00972055271267891,0.0,0.0,0.0,20.0,0.0007021670462563634,0.01404334045946598,1000.0,0.00022188587172422558,0.22188587486743927,10000.0,2.6037596398964524e-06,0.02603759616613388,0.0010703576263040304,0.3564913272857666
28,20.0,5.23306880495511e-05,0.0010466137900948524,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.016981882974505e-05,0.08016981929540634,1000.0,9.473904356127605e-06,0.00947390403598547,0.0,0.0,0.0,20.0,0.0006849291967228055,0.013698583468794823,1000.0,0.00022084324155002832,0.22084324061870575,10000.0,2.446652615617495e-06,0.02446652576327324,0.0010501935612410307,0.34969866275787354
29,20.0,5.1027178415097296e-05,0.001020543510094285,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.532342376885936e-05,0.06532342731952667,1000.0,7.482562068616971e-06,0.007482562214136124,0.0,0.0,0.0,20.0,0.0007809636299498379,0.015619272366166115,1000.0,0.00022009736858308315,0.2200973629951477,10000.0,2.145856797142187e-06,0.021458568051457405,0.0011270400136709213,0.33100172877311707
