best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
9588,0.34598416090011597,0.34598416090011597,diagnostic_local,20.0,0.0030517440754920244,0.061034880578517914,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2099780835560523e-05,0.022099779918789864,1000.0,3.1680435768066673e-06,0.0031680436804890633,30.0,0.0004958305507898331,0.014874916523694992,100.0,1.1627466847130563e-05,0.0011627466883510351,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001290752086788416,0.025815041735768318,1000.0,0.00020262988982722163,0.20262989401817322,10000.0,1.5198859273368726e-06,0.015198859386146069
