iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,16.18400764465332,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.006049445830285549,6.049445629119873,1000.0,0.0006085518398322165,0.6085518598556519,30.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005664020776748657,0.11328041553497314,1000.0,0.005534138530492783,5.5341386795043945,10000.0,0.0003878591232933104,3.878591299057007
25,13.017741203308105,20.0,2.9630589324369794e-06,5.926117955823429e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.004766177851706743,4.766177654266357,1000.0,0.0002965082530863583,0.296508252620697,30.0,1.3380998098000418e-05,0.00040142994839698076,100.0,2.5120227746810997e-06,0.0002512022911105305,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005605117883533239,0.11210235953330994,1000.0,0.004761633463203907,4.761633396148682,10000.0,0.0003080607275478542,3.0806071758270264
50,10.825213432312012,20.0,1.006719048746163e-05,0.0002013438061112538,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.003823379287496209,3.8233792781829834,1000.0,0.00018043698219116777,0.18043698370456696,30.0,4.982917380402796e-05,0.0014948751777410507,100.0,4.312367309466936e-06,0.00043123672367073596,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005612206645309925,0.1122441291809082,1000.0,0.0040221139788627625,4.022113800048828,10000.0,0.0002684912469703704,2.6849124431610107
75,9.089012145996094,20.0,2.0458721337490715e-05,0.0004091744194738567,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0030677933245897293,3.067793369293213,1000.0,0.00012590536789502949,0.1259053647518158,30.0,0.0001063294184859842,0.0031898824963718653,100.0,5.976112333883066e-06,0.000597611244302243,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005591635592281818,0.11183270812034607,1000.0,0.003395501524209976,3.3955016136169434,10000.0,0.00023837822664063424,2.383782148361206
100,7.690972805023193,20.0,3.338715396239422e-05,0.0006677430937997997,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0024537283461540937,2.453728437423706,1000.0,0.00010133866453543305,0.10133866220712662,30.0,0.00018077199638355523,0.005423159804195166,100.0,7.621447366545908e-06,0.0007621447439305484,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005602898076176643,0.11205796152353287,1000.0,0.002898117993026972,2.898118019104004,10000.0,0.00021188768732827157,2.1188769340515137
125,6.543658256530762,20.0,4.834620267502032e-05,0.0009669240680523217,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.001956156687811017,1.9561567306518555,1000.0,8.660511957714334e-05,0.08660511672496796,30.0,0.0002721925266087055,0.008165775798261166,100.0,9.19967260415433e-06,0.0009199672495014966,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005585645325481892,0.11171290278434753,1000.0,0.00249918969348073,2.499189615249634,10000.0,0.0001879941119113937,1.8799411058425903
150,5.581606864929199,20.0,6.540063623106107e-05,0.0013080127537250519,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0015549676027148962,1.5549676418304443,1000.0,7.221000123536214e-05,0.07220999896526337,30.0,0.00037939281901344657,0.011381784453988075,100.0,1.061233433574671e-05,0.0010612334590405226,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005613789893686771,0.11227579414844513,1000.0,0.0021662735380232334,2.166273593902588,10000.0,0.00016621292161289603,1.6621291637420654
175,4.76070499420166,20.0,8.48495401442051e-05,0.0016969908028841019,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0012314264895394444,1.231426477432251,1000.0,5.717801832361147e-05,0.05717801675200462,30.0,0.000502177223097533,0.015065317042171955,100.0,1.2135405086155515e-05,0.001213540555909276,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005585914943367243,0.11171829700469971,1000.0,0.001880489755421877,1.880489706993103,10000.0,0.0001461916690459475,1.4619166851043701
200,4.054869651794434,20.0,0.0001075419713743031,0.002150839427486062,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.000970994180534035,0.9709941744804382,1000.0,4.354504562797956e-05,0.04354504495859146,30.0,0.0006435664254240692,0.01930699311196804,100.0,1.3680786651093513e-05,0.0013680786360055208,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005538778845220804,0.11077557504177094,1000.0,0.0016296274261549115,1.6296274662017822,10000.0,0.00012771014007739723,1.2771013975143433
225,3.451749324798584,20.0,0.00013334144023247063,0.002666828688234091,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.000764700525905937,0.7647005319595337,1000.0,3.2955213100649416e-05,0.03295521438121796,30.0,0.0008028444717638195,0.024085333570837975,100.0,1.520068235549843e-05,0.0015200682682916522,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005517496261745691,0.11034992337226868,1000.0,0.0014092220226302743,1.4092220067977905,10000.0,0.00011062494741054252,1.106249451637268
