final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.606529951095581,0.606529951095581,0.0,0.0002507370081730187,0.0,20.0,0.0017239887965843081,0.03447977593168616,20.0,6.4833540818654e-05,0.00129667081637308,10.0,0.011850030161440372,0.11850030161440372,25.0,5.183575922274031e-05,0.0012958939805685077,15.0,0.001265575410798192,0.01898363116197288,0.0,0.2931061089038849,0.0,500.0,0.0005114282248541713,0.25571411242708564,200.0,0.0005385295953601599,0.10770591907203197,1.0,0.06855371594429016,0.06855371594429016,0.0,0.0,0.0
