node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.right_hand,step ladder,1.7364815473556519,1.9160077571868896,1.8405486345291138,1.0,0.0,0.0
human.left_foot,step ladder,1.0457053184509277,1.158505916595459,1.09613037109375,1.0,0.0,0.0
human.right_foot,step ladder,1.0782610177993774,1.1961733102798462,1.128125548362732,1.0,0.0,0.0
