node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,ladder,0.0032460896763950586,0.09770964831113815,0.048741865903139114,0.9917028571428571,0.024025999009609222,0.05662195384502411
human.right_hand,ladder,0.4599493145942688,0.6075208187103271,0.5530336499214172,0.9917028571428571,0.024025999009609222,0.05662195384502411
human.left_foot,ladder,0.0055115618743002415,0.12625017762184143,0.07215075194835663,0.9917028571428571,0.024025999009609222,0.05662195384502411
human.right_foot,ladder,0.2994527816772461,0.44013696908950806,0.378577321767807,0.9917028571428571,0.024025999009609222,0.05662195384502411
