iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
93,3.36639524,3.36584425,6347.07763672,0.21124613,0.33969730,1.58346450,-0.05231616,-0.39273107,0.42746067
94,3.31154728,3.31098652,6355.50830078,0.21559194,0.34534001,1.59093010,-0.05214521,-0.39564618,0.43137568
95,3.25718760,3.25661659,6362.52685547,0.21997169,0.35098630,1.59841323,-0.05198190,-0.39852566,0.43527174
96,3.20331550,3.20273447,6368.12207031,0.22438487,0.35663468,1.60591364,-0.05182373,-0.40136933,0.43914875
97,3.14993548,3.14934421,6372.28759766,0.22883093,0.36228347,1.61343062,-0.05166824,-0.40417698,0.44300658
98,3.09704757,3.09644628,6375.02099609,0.23330931,0.36793113,1.62096393,-0.05151310,-0.40694845,0.44684505
99,3.04465556,3.04404426,6376.32519531,0.23781942,0.37357616,1.62851298,-0.05135613,-0.40968353,0.45066410
100,2.99276114,2.99213934,6376.20312500,0.24236070,0.37921709,1.63607728,-0.05119541,-0.41238207,0.45446357
101,2.94136715,2.94073534,6374.65966797,0.24693252,0.38485235,1.64365602,-0.05102927,-0.41504386,0.45824334
102,2.89047575,2.88983369,6371.70996094,0.25153431,0.39048058,1.65124893,-0.05085632,-0.41766876,0.46200326
103,2.84008765,2.83943558,6367.36035156,0.25616544,0.39610034,1.65885544,-0.05067550,-0.42025658,0.46574321
104,2.79020596,2.78954339,6361.63476562,0.26082531,0.40171033,1.66647494,-0.05048607,-0.42280716,0.46946308
105,2.74083233,2.74015951,6354.54980469,0.26551330,0.40730920,1.67410696,-0.05028760,-0.42532033,0.47316274
106,2.69196892,2.69128585,6346.12304688,0.27022874,0.41289568,1.68175054,-0.05007997,-0.42779592,0.47684205
107,2.64361548,2.64292216,6336.37939453,0.27497098,0.41846859,1.68940568,-0.04986333,-0.43023378,0.48050091
108,2.59577680,2.59507322,6325.34765625,0.27973935,0.42402664,1.69707119,-0.04963811,-0.43263376,0.48413917
109,2.54845262,2.54773855,6313.05419922,0.28453317,0.42956871,1.70474672,-0.04940494,-0.43499571,0.48775670
110,2.50164580,2.50092125,6299.52539062,0.28935176,0.43509364,1.71243155,-0.04916465,-0.43731946,0.49135339
111,2.45535684,2.45462203,6284.79150391,0.29419446,0.44060028,1.72012496,-0.04891821,-0.43960491,0.49492911
112,2.40958643,2.40884137,6268.87890625,0.29906052,0.44608760,1.72782648,-0.04866670,-0.44185188,0.49848375
113,2.36433697,2.36358142,6251.81640625,0.30394924,0.45155442,1.73553538,-0.04841125,-0.44406027,0.50201714
114,2.31960964,2.31884384,6233.63623047,0.30885985,0.45699966,1.74325085,-0.04815302,-0.44622993,0.50552922
