iter,total,track_reproj_raw,track_reproj_scaled,smooth_trans_raw,smooth_trans_scaled,smooth_rot_raw,smooth_rot_scaled,scale_prior_raw,scale_prior_scaled,active_pairs
420,27.32314109802246,27.321340560913086,27.321340560913086,5.414965926320292e-06,0.0016244897778960876,2.190603936469415e-06,0.00017524831491755322,0.0,0.0,281522
440,27.63739585876465,27.635046005249023,27.635046005249023,7.0211849561019335e-06,0.00210635548683058,3.047146492463071e-06,0.00024377171939704567,0.0,0.0,281522
460,27.10054588317871,27.098939895629883,27.098939895629883,5.046332262281794e-06,0.0015138996786845382,1.1476912504804204e-06,9.181530003843363e-05,0.0,0.0,281522
480,27.186206817626953,27.18454360961914,27.18454360961914,5.105910531710833e-06,0.00153177315951325,1.6397834770032205e-06,0.00013118267816025764,0.0,0.0,281522
500,27.024002075195312,27.022613525390625,27.022613525390625,4.328455815993948e-06,0.0012985367447981844,1.1109573279100005e-06,8.887658623280004e-05,0.0,0.0,281522
520,27.20058822631836,27.19896125793457,27.19896125793457,4.959133093507262e-06,0.0014877399280521786,1.7421251641280833e-06,0.00013937001313024666,0.0,0.0,281522
540,27.338001251220703,27.336280822753906,27.336280822753906,5.155077815288678e-06,0.0015465233445866033,2.17415731640358e-06,0.0001739325853122864,0.0,0.0,281522
560,27.114351272583008,27.112693786621094,27.112693786621094,5.197905011300463e-06,0.001559371503390139,1.2082520015610498e-06,9.666016012488399e-05,0.0,0.0,281522
580,27.100257873535156,27.098785400390625,27.098785400390625,4.562916274153395e-06,0.0013688748822460184,1.2969734370926744e-06,0.00010375787496741395,0.0,0.0,281522
600,27.151962280273438,27.150470733642578,27.150470733642578,4.6593099796155e-06,0.00139779299388465,1.1765309864131268e-06,9.412247891305014e-05,0.0,0.0,281522
620,27.047128677368164,27.045787811279297,27.045787811279297,4.213722149870591e-06,0.0012641166449611774,9.553248219162924e-07,7.64259857533034e-05,0.0,0.0,281522
640,27.372894287109375,27.371427536010742,27.371427536010742,4.535468633548589e-06,0.0013606405900645768,1.3284193300933111e-06,0.00010627354640746489,0.0,0.0,281522
660,27.280954360961914,27.279335021972656,27.279335021972656,5.05301431985572e-06,0.001515904295956716,1.2847341395172407e-06,0.00010277873116137926,0.0,0.0,281522
680,27.20612144470215,27.204683303833008,27.204683303833008,4.491728304856224e-06,0.0013475184914568672,1.1561345445443294e-06,9.249076356354635e-05,0.0,0.0,281522
700,27.31148910522461,27.310043334960938,27.310043334960938,4.459704996406799e-06,0.0013379114989220398,1.3511214547179407e-06,0.00010808971637743525,0.0,0.0,281522
720,27.31940460205078,27.31780433654785,27.31780433654785,4.936898221785668e-06,0.0014810694665357005,1.4834602097835159e-06,0.00011867681678268127,0.0,0.0,281522
740,27.21915054321289,27.21739959716797,27.21739959716797,5.4657593864249066e-06,0.001639727815927472,1.3833207503921585e-06,0.00011066566003137268,0.0,0.0,281522
760,26.961708068847656,26.96029281616211,26.96029281616211,4.394480583869154e-06,0.001318344175160746,1.2187867923785234e-06,9.750294339028187e-05,0.0,0.0,281522
780,27.168245315551758,27.166748046875,27.166748046875,4.5875976866227575e-06,0.0013762793059868272,1.4967580455049756e-06,0.00011974064364039805,0.0,0.0,281522
800,27.022092819213867,27.02069664001465,27.02069664001465,4.32217257184675e-06,0.0012966517715540249,1.2290182667129557e-06,9.832146133703645e-05,0.0,0.0,281522
820,27.01144027709961,27.01006317138672,27.01006317138672,4.26965289079817e-06,0.001280895867239451,1.1883435035997536e-06,9.506748028798029e-05,0.0,0.0,281522
840,27.209815979003906,27.20805549621582,27.20805549621582,5.4227225518843625e-06,0.0016268167655653087,1.6722540294722421e-06,0.00013378032235777937,0.0,0.0,281522
860,27.371932983398438,27.36998748779297,27.36998748779297,5.8696596170193516e-06,0.0017608978851058055,2.3166001028585015e-06,0.00018532800822868012,0.0,0.0,281522
880,27.202791213989258,27.200944900512695,27.200944900512695,5.669963229593122e-06,0.0017009889688779367,1.8126922896044562e-06,0.0001450153831683565,0.0,0.0,281522
900,27.15860939025879,27.1568546295166,27.1568546295166,5.41491363037494e-06,0.001624474089112482,1.6324331681971671e-06,0.00013059465345577337,0.0,0.0,281522
920,27.303495407104492,27.301528930664062,27.301528930664062,6.061939984647324e-06,0.0018185819953941973,1.8575533431430813e-06,0.0001486042674514465,0.0,0.0,281522
940,27.006534576416016,27.00506591796875,27.00506591796875,4.566287771012867e-06,0.00136988633130386,1.2287971458135871e-06,9.830377166508697e-05,0.0,0.0,281522
960,27.010215759277344,27.008792877197266,27.008792877197266,4.383179202704923e-06,0.001314953760811477,1.347156739939237e-06,0.00010777253919513896,0.0,0.0,281522
980,27.138357162475586,27.136966705322266,27.136966705322266,4.252254711900605e-06,0.0012756764135701815,1.4303548141469946e-06,0.00011442838513175957,0.0,0.0,281522
1000,27.256410598754883,27.254892349243164,27.254892349243164,4.62125126432511e-06,0.001386375379297533,1.6423771285190014e-06,0.0001313901702815201,0.0,0.0,281522
1020,20.972745895385742,20.968080520629883,20.968080520629883,1.495142623753054e-05,0.004485427871259162,2.23306392399536e-06,0.00017864511391962878,0.0,0.0,253518
1040,20.73702621459961,20.73291015625,20.73291015625,1.3190435311116744e-05,0.003957130593335023,1.9825172330456553e-06,0.00015860137864365242,0.0,0.0,253518
1060,20.506555557250977,20.503292083740234,20.503292083740234,1.044277087203227e-05,0.003132831261609681,1.6311577155647683e-06,0.00013049261724518146,0.0,0.0,253518
1080,20.394243240356445,20.39164161682129,20.39164161682129,8.339021405845415e-06,0.0025017064217536245,1.2358126468825503e-06,9.886501175060403e-05,0.0,0.0,253518
1100,20.617082595825195,20.614723205566406,20.614723205566406,7.444379207299789e-06,0.002233313762189937,1.5646636484234477e-06,0.00012517309187387582,0.0,0.0,253518
1120,20.4051570892334,20.40310287475586,20.40310287475586,6.54691348245251e-06,0.001964074044735753,1.122194134950405e-06,8.97755307960324e-05,0.0,0.0,253518
1140,20.548730850219727,20.54684066772461,20.54684066772461,5.973774932499509e-06,0.0017921324797498528,1.2124290833526175e-06,9.69943266682094e-05,0.0,0.0,253518
1160,20.573396682739258,20.57147789001465,20.57147789001465,6.100227892602561e-06,0.0018300683677807683,1.1314780294924276e-06,9.051824235939421e-05,0.0,0.0,253518
1180,20.604887008666992,20.6029052734375,20.6029052734375,6.1612672652699985e-06,0.0018483801795809995,1.6732100220906432e-06,0.00013385680176725145,0.0,0.0,253518
1200,20.366792678833008,20.365036010742188,20.365036010742188,5.6074995882227086e-06,0.0016822498764668126,9.186906027025543e-07,7.349524821620435e-05,0.0,0.0,253518
1220,20.482633590698242,20.48086929321289,20.48086929321289,5.554730705625843e-06,0.001666419211687753,1.2089763004041743e-06,9.671810403233394e-05,0.0,0.0,253518
1240,20.35611343383789,20.35450553894043,20.35450553894043,5.066616722615436e-06,0.0015199850167846307,1.1010724847437814e-06,8.808579877950251e-05,0.0,0.0,253518
1260,20.435943603515625,20.434080123901367,20.434080123901367,5.932117801421555e-06,0.0017796353404264664,1.0602999509501387e-06,8.48239960760111e-05,0.0,0.0,253518
1280,20.639568328857422,20.637710571289062,20.637710571289062,5.704824161512079e-06,0.0017114472484536236,1.8419799516777857e-06,0.00014735839613422286,0.0,0.0,253518
1300,20.5594482421875,20.557594299316406,20.557594299316406,5.7970073612523265e-06,0.001739102208375698,1.4266328207668266e-06,0.00011413062566134613,0.0,0.0,253518
1320,20.351720809936523,20.350038528442383,20.350038528442383,5.349409548216499e-06,0.0016048228644649498,9.8385612545826e-07,7.87084900366608e-05,0.0,0.0,253518
1340,20.42017364501953,20.418506622314453,20.418506622314453,5.269375378702534e-06,0.0015808126136107603,1.0640039818099467e-06,8.512031854479574e-05,0.0,0.0,253518
1360,20.479246139526367,20.477548599243164,20.477548599243164,5.354435415938497e-06,0.001606330624781549,1.1407768170101917e-06,9.126214536081534e-05,0.0,0.0,253518
1380,20.3348388671875,20.333253860473633,20.333253860473633,5.018697265768424e-06,0.001505609179730527,1.0011737003878807e-06,8.009389603103045e-05,0.0,0.0,253518
1400,20.527748107910156,20.526090621948242,20.526090621948242,5.210108611208852e-06,0.0015630325833626557,1.201310283249768e-06,9.610482265998144e-05,0.0,0.0,253518
1420,20.433433532714844,20.43182373046875,20.43182373046875,5.087397767056245e-06,0.0015262193301168736,1.0409947890366311e-06,8.327958312293049e-05,0.0,0.0,253518
1440,20.331937789916992,20.330406188964844,20.330406188964844,4.8536348913330585e-06,0.0014560904673999175,9.470907116337912e-07,7.57672569307033e-05,0.0,0.0,253518
1460,20.410181045532227,20.40854263305664,20.40854263305664,5.128986231284216e-06,0.0015386958693852648,1.2516164815679076e-06,0.00010012931852543261,0.0,0.0,253518
1480,20.367137908935547,20.365633010864258,20.365633010864258,4.770185569213936e-06,0.0014310556707641808,9.334836477137287e-07,7.46786918170983e-05,0.0,0.0,253518
1500,20.308916091918945,20.307390213012695,20.307390213012695,4.833460934605682e-06,0.0014500382803817047,9.489838248555316e-07,7.591870598844253e-05,0.0,0.0,253518
1520,20.458467483520508,20.456689834594727,20.456689834594727,5.551690719585167e-06,0.0016655072158755502,1.4060258308745688e-06,0.0001124820664699655,0.0,0.0,253518
1540,20.389297485351562,20.387563705444336,20.387563705444336,5.486379905050853e-06,0.001645913971515256,1.100471877180098e-06,8.803775017440785e-05,0.0,0.0,253518
1560,20.350244522094727,20.348670959472656,20.348670959472656,4.94623554914142e-06,0.001483870664742426,1.1163577937622904e-06,8.930862350098323e-05,0.0,0.0,253518
1580,20.34872817993164,20.34714698791504,20.34714698791504,4.904598881694255e-06,0.0014713796645082766,1.3830700709149824e-06,0.00011064560567319859,0.0,0.0,253518
1600,20.359630584716797,20.358112335205078,20.358112335205078,4.828207238460891e-06,0.0014484621715382673,8.932976243158919e-07,7.146380994527135e-05,0.0,0.0,253518
1620,20.31411361694336,20.31264877319336,20.31264877319336,4.6614072743977886e-06,0.0013984221823193366,8.30680050967203e-07,6.645440407737624e-05,0.0,0.0,253518
1640,20.298681259155273,20.297239303588867,20.297239303588867,4.565538347378606e-06,0.0013696615042135818,8.961030175669293e-07,7.168824140535435e-05,0.0,0.0,253518
1660,20.31916618347168,20.317649841308594,20.317649841308594,4.802484909305349e-06,0.0014407454727916047,9.426948395230283e-07,7.541558716184227e-05,0.0,0.0,253518
1680,20.306976318359375,20.3055362701416,20.3055362701416,4.565126801026054e-06,0.0013695380403078161,8.715113608559477e-07,6.972090886847582e-05,0.0,0.0,253518
1700,20.304664611816406,20.303247451782227,20.303247451782227,4.490471383178374e-06,0.0013471414149535121,8.745604418436415e-07,6.996483534749132e-05,0.0,0.0,253518
1720,20.337602615356445,20.336145401000977,20.336145401000977,4.62176922155777e-06,0.001386530766467331,8.812220926301961e-07,7.049776741041569e-05,0.0,0.0,253518
1740,20.447368621826172,20.445775985717773,20.445775985717773,4.949873073201161e-06,0.0014849619219603483,1.3336324400370358e-06,0.00010669059520296287,0.0,0.0,253518
1760,20.378324508666992,20.37676239013672,20.37676239013672,4.959764737577643e-06,0.001487929421273293,9.388447210767481e-07,7.510757768613985e-05,0.0,0.0,253518
1780,20.612947463989258,20.611248016357422,20.611248016357422,5.204739863984287e-06,0.001561421959195286,1.7178695088659879e-06,0.00013742956070927903,0.0,0.0,253518
1800,20.367477416992188,20.365942001342773,20.365942001342773,4.8520405471208505e-06,0.0014556121641362552,9.99908024823526e-07,7.999264198588207e-05,0.0,0.0,253518
1820,20.33145523071289,20.330039978027344,20.330039978027344,4.434874426806346e-06,0.0013304623280419037,1.058650809682149e-06,8.469206477457192e-05,0.0,0.0,253518
1840,20.312374114990234,20.310977935791016,20.310977935791016,4.394066309032496e-06,0.0013182198927097488,9.726867347126245e-07,7.781493877700996e-05,0.0,0.0,253518
1860,20.352140426635742,20.350645065307617,20.350645065307617,4.712874215329066e-06,0.0014138622645987198,1.0264983529850724e-06,8.21198682388058e-05,0.0,0.0,253518
1880,20.321624755859375,20.320253372192383,20.320253372192383,4.325451754993992e-06,0.0012976355264981976,9.356464261145447e-07,7.485171408916358e-05,0.0,0.0,253518
1900,20.507219314575195,20.505672454833984,20.505672454833984,4.79224627270014e-06,0.001437673881810042,1.3649512311530998e-06,0.00010919609849224798,0.0,0.0,253518
1920,20.299959182739258,20.298574447631836,20.298574447631836,4.3785080379166175e-06,0.0013135524113749852,8.813100862425927e-07,7.050480689940741e-05,0.0,0.0,253518
1940,20.332887649536133,20.33150291442871,20.33150291442871,4.33161676482996e-06,0.001299485029448988,1.075758746083011e-06,8.606069968664087e-05,0.0,0.0,253518
1960,20.291419982910156,20.290048599243164,20.290048599243164,4.314973921282217e-06,0.001294492176384665,9.563600542605855e-07,7.650880434084684e-05,0.0,0.0,253518
1980,20.26661491394043,20.26527214050293,20.26527214050293,4.240505404595751e-06,0.0012721516213787254,8.884927069630066e-07,7.107941655704053e-05,0.0,0.0,253518
2000,20.310182571411133,20.308773040771484,20.308773040771484,4.425564839038998e-06,0.0013276694517116994,1.0283695246471325e-06,8.22695619717706e-05,0.0,0.0,253518
2020,16.11107635498047,16.109439849853516,16.109439849853516,5.149206572241383e-06,0.0015447619716724148,1.1382617230992764e-06,9.106093784794211e-05,0.0,0.0,228240
2040,16.12371253967285,16.121967315673828,16.121967315673828,5.486224836204201e-06,0.0016458674508612603,1.2392948747219634e-06,9.914358997775707e-05,0.0,0.0,228240
2060,16.21664810180664,16.214879989624023,16.214879989624023,5.535338459594641e-06,0.0016606015378783923,1.329782548964431e-06,0.00010638260391715448,0.0,0.0,228240
2080,16.133241653442383,16.13164710998535,16.13164710998535,5.050277195550734e-06,0.0015150831586652203,9.929769930749899e-07,7.943815944599919e-05,0.0,0.0,228240
2100,16.09091567993164,16.08942413330078,16.08942413330078,4.697064923675498e-06,0.0014091194771026494,1.0295872243659687e-06,8.23669779492775e-05,0.0,0.0,228240
2120,16.166048049926758,16.164539337158203,16.164539337158203,4.688337412517285e-06,0.0014065012237551855,1.2941682143718936e-06,0.00010353345714975148,0.0,0.0,228240
2140,16.081562042236328,16.08013343811035,16.08013343811035,4.4910893848282285e-06,0.0013473268154484686,1.0290893897035858e-06,8.232715117628686e-05,0.0,0.0,228240
2160,16.039806365966797,16.03841209411621,16.03841209411621,4.352768428361742e-06,0.0013058305285085225,1.0971767778755748e-06,8.777414223004598e-05,0.0,0.0,228240
2180,16.060335159301758,16.058931350708008,16.058931350708008,4.439897111296887e-06,0.001331969133389066,8.960341801866889e-07,7.168273441493511e-05,0.0,0.0,228240
2200,16.08040428161621,16.078948974609375,16.078948974609375,4.522617473412538e-06,0.0013567852420237614,1.2385617083054967e-06,9.908493666443974e-05,0.0,0.0,228240
2220,16.111225128173828,16.10981559753418,16.10981559753418,4.393122253532056e-06,0.0013179366760596167,1.146994350165187e-06,9.175954801321495e-05,0.0,0.0,228240
2240,16.108760833740234,16.107358932495117,16.107358932495117,4.397247721499298e-06,0.0013191743164497893,1.0225828646071022e-06,8.180662916856818e-05,0.0,0.0,228240
2260,16.04610824584961,16.044689178466797,16.044689178466797,4.450614142115228e-06,0.0013351842426345684,1.0521388276174548e-06,8.417110620939638e-05,0.0,0.0,228240
2280,16.00699234008789,16.00563621520996,16.00563621520996,4.285399882064667e-06,0.0012856199646194,8.898584837879753e-07,7.118867870303802e-05,0.0,0.0,228240
2300,16.17401885986328,16.17249870300293,16.17249870300293,4.684848136093933e-06,0.00140545444082818,1.442206666979473e-06,0.00011537653335835785,0.0,0.0,228240
2320,16.024085998535156,16.022706985473633,16.022706985473633,4.332758180680685e-06,0.0012998274542042054,9.991795195674058e-07,7.993436156539246e-05,0.0,0.0,228240
2340,16.04261589050293,16.04120635986328,16.04120635986328,4.43806220573606e-06,0.001331418661720818,9.776949809747748e-07,7.821559847798198e-05,0.0,0.0,228240
2360,16.042478561401367,16.041086196899414,16.041086196899414,4.376868218969321e-06,0.0013130604656907963,9.933917226589983e-07,7.947133781271987e-05,0.0,0.0,228240
2380,16.023962020874023,16.022605895996094,16.022605895996094,4.264270501153078e-06,0.0012792811503459234,9.475144793213985e-07,7.580115834571188e-05,0.0,0.0,228240
2400,16.000391006469727,15.99905014038086,15.99905014038086,4.235552296449896e-06,0.0012706656889349688,8.71784436640155e-07,6.97427549312124e-05,0.0,0.0,228240
2420,16.032705307006836,16.031326293945312,16.031326293945312,4.363429070508573e-06,0.001309028721152572,8.75997329785605e-07,7.00797863828484e-05,0.0,0.0,228240
2440,16.00251007080078,16.001148223876953,16.001148223876953,4.304200047045015e-06,0.0012912600141135044,8.740536259210785e-07,6.992429007368628e-05,0.0,0.0,228240
2460,16.018939971923828,16.017545700073242,16.017545700073242,4.416743649926502e-06,0.0013250230949779507,8.465050314043765e-07,6.772040251235012e-05,0.0,0.0,228240
2480,16.06696128845215,16.065570831298828,16.065570831298828,4.374250693217618e-06,0.0013122752079652855,9.805656873140833e-07,7.844525498512667e-05,0.0,0.0,228240
2500,16.039161682128906,16.037748336791992,16.037748336791992,4.4717439777741674e-06,0.0013415231933322502,9.030040359903069e-07,7.224032287922455e-05,0.0,0.0,228240
2520,16.02850914001465,16.027116775512695,16.027116775512695,4.415795501699904e-06,0.0013247386505099712,8.371723652089713e-07,6.69737892167177e-05,0.0,0.0,228240
2540,15.98953628540039,15.988187789916992,15.988187789916992,4.255005023878766e-06,0.0012765015071636299,8.939760505199956e-07,7.151808404159965e-05,0.0,0.0,228240
2560,15.983625411987305,15.982278823852539,15.982278823852539,4.275882474757964e-06,0.0012827647424273891,7.948219717945904e-07,6.358575774356723e-05,0.0,0.0,228240
2580,16.062509536743164,16.061113357543945,16.061113357543945,4.387289664009586e-06,0.0013161868992028758,1.0085401527248905e-06,8.068321221799124e-05,0.0,0.0,228240
2600,15.984058380126953,15.982708930969238,15.982708930969238,4.273626473150216e-06,0.0012820879419450648,8.477505843984545e-07,6.782004675187636e-05,0.0,0.0,228240
2620,15.989982604980469,15.988631248474121,15.988631248474121,4.273080321581801e-06,0.0012819240964745404,8.683358032612887e-07,6.94668642609031e-05,0.0,0.0,228240
2640,16.057065963745117,16.055652618408203,16.055652618408203,4.472301952773705e-06,0.0013416905858321115,9.16551641694241e-07,7.332413133553928e-05,0.0,0.0,228240
2660,16.014493942260742,16.013132095336914,16.013132095336914,4.311151769798016e-06,0.0012933455309394049,8.57754116623255e-07,6.86203293298604e-05,0.0,0.0,228240
2680,16.00238609313965,16.001020431518555,16.001020431518555,4.334698132879566e-06,0.00130040943986387,8.137595273183251e-07,6.510076218546601e-05,0.0,0.0,228240
2700,15.986645698547363,15.985288619995117,15.985288619995117,4.303361038182629e-06,0.0012910083114547888,8.262525170721347e-07,6.610020136577077e-05,0.0,0.0,228240
2720,15.994039535522461,15.992691040039062,15.992691040039062,4.279625954950461e-06,0.0012838877864851383,8.061066978370945e-07,6.448853582696756e-05,0.0,0.0,228240
2740,15.969368934631348,15.96802043914795,15.96802043914795,4.282426743884571e-06,0.0012847280231653713,7.996835620360798e-07,6.397468496288639e-05,0.0,0.0,228240
2760,15.983541488647461,15.982190132141113,15.982190132141113,4.282079316908494e-06,0.001284623795072548,8.341760349139804e-07,6.673408279311843e-05,0.0,0.0,228240
2780,15.977566719055176,15.97622013092041,15.97622013092041,4.273739250493236e-06,0.0012821217751479708,8.161114237736911e-07,6.528891390189528e-05,0.0,0.0,228240
2800,15.97343635559082,15.972099304199219,15.972099304199219,4.2403885345265735e-06,0.001272116560357972,8.137703844113275e-07,6.51016307529062e-05,0.0,0.0,228240
2820,15.980649948120117,15.979302406311035,15.979302406311035,4.285084742150502e-06,0.0012855254226451507,7.781450790389499e-07,6.2251606323116e-05,0.0,0.0,228240
2840,15.975998878479004,15.974650382995605,15.974650382995605,4.288538093533134e-06,0.0012865614280599402,7.76720185058366e-07,6.213761480466928e-05,0.0,0.0,228240
2860,15.97150707244873,15.970166206359863,15.970166206359863,4.2641536310839e-06,0.00127924608932517,7.716998879914172e-07,6.173599103931338e-05,0.0,0.0,228240
2880,15.9646635055542,15.963327407836914,15.963327407836914,4.2435058276169e-06,0.00127305174828507,7.867640761105577e-07,6.294112608884461e-05,0.0,0.0,228240
2900,15.96411418914795,15.962774276733398,15.962774276733398,4.25765392719768e-06,0.001277296178159304,7.886778803367633e-07,6.309423042694107e-05,0.0,0.0,228240
2920,15.975946426391602,15.974588394165039,15.974588394165039,4.302449724491453e-06,0.0012907349173474358,8.468521173199406e-07,6.774816938559525e-05,0.0,0.0,228240
2940,15.980002403259277,15.978633880615234,15.978633880615234,4.342221018305281e-06,0.0013026663054915844,8.200321417461964e-07,6.560257133969571e-05,0.0,0.0,228240
2960,15.978694915771484,15.977347373962402,15.977347373962402,4.275241735740565e-06,0.0012825725207221694,8.150150279107038e-07,6.52012022328563e-05,0.0,0.0,228240
2980,15.972302436828613,15.970970153808594,15.970970153808594,4.2222122829116415e-06,0.0012666636848734925,8.282364660772146e-07,6.625891728617717e-05,0.0,0.0,228240
3000,15.967097282409668,15.965742111206055,15.965742111206055,4.300777163734892e-06,0.0012902331491204677,8.057903073677153e-07,6.446322458941722e-05,0.0,0.0,228240
3020,13.0838041305542,13.082533836364746,13.082533836364746,4.013832494820235e-06,0.0012041497484460706,8.177985932888987e-07,6.54238874631119e-05,0.0,0.0,205447
3040,13.08251953125,13.081284523010254,13.081284523010254,3.91016965295421e-06,0.0011730508958862629,7.713572358625242e-07,6.170857886900194e-05,0.0,0.0,205447
3060,13.101123809814453,13.099884986877441,13.099884986877441,3.915139586752048e-06,0.0011745418760256143,7.981475960150419e-07,6.385180768120335e-05,0.0,0.0,205447
3080,13.087458610534668,13.086237907409668,13.086237907409668,3.867431587423198e-06,0.0011602294762269594,7.465320663868624e-07,5.9722565310948994e-05,0.0,0.0,205447
3100,13.079426765441895,13.078219413757324,13.078219413757324,3.83207725462853e-06,0.001149623176388559,7.315558150366996e-07,5.852446520293597e-05,0.0,0.0,205447
3120,13.071556091308594,13.070351600646973,13.070351600646973,3.8257007872744e-06,0.00114771023618232,7.156186256906949e-07,5.724949005525559e-05,0.0,0.0,205447
3140,13.069182395935059,13.067983627319336,13.067983627319336,3.799837941187434e-06,0.0011399513823562302,7.369557692982198e-07,5.8956461543857586e-05,0.0,0.0,205447
3160,13.076495170593262,13.075284957885742,13.075284957885742,3.841185389319435e-06,0.0011523556167958304,7.32903743028146e-07,5.863229944225168e-05,0.0,0.0,205447
3180,13.07356071472168,13.072359085083008,13.072359085083008,3.806173936027335e-06,0.0011418521808082005,7.512767297157552e-07,6.010213837726042e-05,0.0,0.0,205447
3200,13.071832656860352,13.070637702941895,13.070637702941895,3.787617515627062e-06,0.0011362852546881186,7.386037736978324e-07,5.908830189582659e-05,0.0,0.0,205447
3220,13.072408676147461,13.071208953857422,13.071208953857422,3.7978277305228403e-06,0.001139348319156852,7.498969694097468e-07,5.9991757552779745e-05,0.0,0.0,205447
3240,13.072744369506836,13.07154369354248,13.07154369354248,3.8034256704122527e-06,0.0011410277011236758,7.463091833415092e-07,5.9704734667320736e-05,0.0,0.0,205447
3260,13.067204475402832,13.066012382507324,13.066012382507324,3.7798213270434644e-06,0.0011339463981130393,7.310562750717509e-07,5.848450200574007e-05,0.0,0.0,205447
3280,13.06814956665039,13.066956520080566,13.066956520080566,3.7872277971473522e-06,0.0011361683391442057,7.211354500213929e-07,5.769083600171143e-05,0.0,0.0,205447
3300,13.06894588470459,13.06775188446045,13.06775188446045,3.7857839743082877e-06,0.0011357351922924863,7.228682648019458e-07,5.782946118415566e-05,0.0,0.0,205447
3320,13.068955421447754,13.06776237487793,13.06776237487793,3.784468844969524e-06,0.0011353406534908572,7.221482292152359e-07,5.777185833721887e-05,0.0,0.0,205447
3340,13.068597793579102,13.067402839660645,13.067402839660645,3.7884524317632895e-06,0.0011365357295289868,7.246920290526759e-07,5.7975362324214075e-05,0.0,0.0,205447
3360,13.066583633422852,13.065387725830078,13.065387725830078,3.796492364926962e-06,0.0011389477094780887,7.137145416891144e-07,5.709716333512915e-05,0.0,0.0,205447
3380,13.067903518676758,13.0667085647583,13.0667085647583,3.7909892398602096e-06,0.0011372967719580629,7.187409210018814e-07,5.749927368015051e-05,0.0,0.0,205447
3400,13.067337036132812,13.066143989562988,13.066143989562988,3.787182549785939e-06,0.0011361547649357817,7.204884013845003e-07,5.7639072110760026e-05,0.0,0.0,205447
3420,13.071823120117188,13.070624351501465,13.070624351501465,3.803873596552876e-06,0.0011411620789658627,7.168608249230601e-07,5.734886599384481e-05,0.0,0.0,205447
