iter,total,track_reproj_weight,track_reproj_raw,track_reproj_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
220,14.911728858947754,1.0,13.23486328125,13.23486328125,0.0001,137.66094970703125,0.013766095042228699,0.0001,325.6459045410156,0.03256458789110184,1000.0,1.4223963262338657e-05,0.014223963022232056,1000.0,5.109705512040819e-07,0.0005109705380164087,1.0,0.0,0.0,2.2,0.0019288872135803103,0.004243551753461361,1000.0,0.0015887849731370807,1.58878493309021,227.8,9.996154403779656e-05,0.022771239280700684
240,14.913740158081055,1.0,13.23452377319336,13.23452377319336,0.0001,137.8225860595703,0.01378225814551115,0.0001,326.08502197265625,0.032608501613140106,1000.0,1.39358899104991e-05,0.013935890048742294,1000.0,5.004682748221967e-07,0.0005004682461731136,1.0,0.0,0.0,2.4,0.0019304046873003244,0.004632971249520779,1000.0,0.0015893473755568266,1.5893473625183105,247.6,9.858248813543469e-05,0.02440902404487133
260,14.916255950927734,1.0,13.237151145935059,13.237151145935059,0.0001,137.78839111328125,0.013778838329017162,0.0001,326.0245666503906,0.0326024554669857,1000.0,1.369349229207728e-05,0.0136934919282794,1000.0,4.969652991348994e-07,0.0004969653091393411,1.0,0.0,0.0,2.6,0.0019240054534748197,0.005002413876354694,1000.0,0.0015875467797741294,1.5875468254089355,267.4,9.717032662592828e-05,0.02598334476351738
280,14.917232513427734,1.0,13.235225677490234,13.235225677490234,0.0001,137.81077575683594,0.013781077228486538,0.0001,326.11761474609375,0.03261176124215126,1000.0,1.3492929610947613e-05,0.013492929749190807,1000.0,5.148449417902157e-07,0.0005148449563421309,1.0,0.0,0.0,2.8,0.0019070401322096586,0.005339712370187044,1000.0,0.001588670420460403,1.5886703729629517,287.2,9.608676191419363e-05,0.027596119791269302
300,14.922199249267578,1.0,13.237852096557617,13.237852096557617,0.0001,137.8337860107422,0.013783378526568413,0.0001,326.15899658203125,0.03261590003967285,1000.0,1.3290369679452851e-05,0.013290369883179665,1000.0,5.199073029871215e-07,0.0005199072766117752,1.0,0.0,0.0,3.0,0.0019178097136318684,0.005753429140895605,1000.0,0.0015891793882474303,1.5891793966293335,307.0,9.512846736470237e-05,0.029204439371824265
320,14.924059867858887,1.0,13.236151695251465,13.236151695251465,0.0001,137.95555114746094,0.013795554637908936,0.0001,326.5595397949219,0.032655954360961914,1000.0,1.3088020750728901e-05,0.013088020496070385,1000.0,5.098336259834468e-07,0.0005098336259834468,1.0,0.0,0.0,3.2,0.0019174575572833419,0.006135864183306694,1000.0,0.0015910344664007425,1.5910344123840332,326.8,9.390531340613961e-05,0.03068825602531433
340,14.923894882202148,1.0,13.234588623046875,13.234588623046875,0.0001,137.8756103515625,0.013787561096251011,0.0001,326.34844970703125,0.03263484314084053,1000.0,1.2907649761473294e-05,0.012907649390399456,1000.0,5.202025477046845e-07,0.0005202025640755892,1.0,0.0,0.0,3.4,0.0018906340701505542,0.0064281560480594635,1000.0,0.0015907988417893648,1.5907988548278809,346.6,9.298734948970377e-05,0.03222941607236862
360,14.92652702331543,1.0,13.236048698425293,13.236048698425293,0.0001,138.0238800048828,0.01380238775163889,0.0001,326.70916748046875,0.03267091512680054,1000.0,1.2748893823300023e-05,0.012748894281685352,1000.0,5.279961783344334e-07,0.0005279961624182761,1.0,0.0,0.0,3.6,0.0019154885085299611,0.006895758677273989,1000.0,0.001590109895914793,1.590109944343567,366.4,9.203740046359599e-05,0.03372250124812126
380,14.928511619567871,1.0,13.236150741577148,13.236150741577148,0.0001,138.0855712890625,0.013808556832373142,0.0001,326.8887634277344,0.03268887475132942,1000.0,1.2593765859492123e-05,0.012593765743076801,1000.0,5.153551114744914e-07,0.0005153550882823765,1.0,0.0,0.0,3.8,0.0019125546095892787,0.007267707493156195,1000.0,0.0015902833547443151,1.5902833938598633,386.2,9.115268039749935e-05,0.03520316630601883
400,14.931093215942383,1.0,13.23703670501709,13.23703670501709,0.0001,138.0191650390625,0.013801916502416134,0.0001,326.7292175292969,0.03267291933298111,1000.0,1.2437933946785051e-05,0.012437934055924416,1000.0,5.203458499636326e-07,0.0005203458713367581,1.0,0.0,0.0,4.0,0.001915436121635139,0.007661744486540556,1000.0,0.001590341329574585,1.590341329574585,406.0,9.019831486511976e-05,0.03662051633000374
420,14.932929039001465,1.0,13.235920906066895,13.235920906066895,0.0001,138.11940002441406,0.013811939395964146,0.0001,326.9971618652344,0.032699715346097946,1000.0,1.2282360330573283e-05,0.012282360345125198,1000.0,5.205714614930912e-07,0.0005205714842304587,1.0,0.0,0.0,4.2,0.0018849637126550078,0.007916847243905067,1000.0,0.0015916331904008985,1.5916332006454468,425.8,8.958055695984513e-05,0.038143400102853775
440,14.935919761657715,1.0,13.23620319366455,13.23620319366455,0.0001,137.89120483398438,0.013789120130240917,0.0001,326.455322265625,0.03264553099870682,1000.0,1.2138255442550872e-05,0.01213825587183237,1000.0,5.46265255252365e-07,0.0005462652770802379,1.0,0.0,0.0,4.4,0.0018868495244532824,0.008302138186991215,1000.0,0.001592663349583745,1.5926634073257446,445.6,8.894110942492262e-05,0.0396321602165699
460,14.936063766479492,1.0,13.23498249053955,13.23498249053955,0.0001,138.16323852539062,0.01381632313132286,0.0001,327.1434020996094,0.03271434083580971,1000.0,1.1998828085779678e-05,0.011998828500509262,1000.0,5.180335165277938e-07,0.0005180335137993097,1.0,0.0,0.0,4.6,0.0018819795222952962,0.008657105267047882,1000.0,0.0015924557810649276,1.5924557447433472,465.4,8.792526932666078e-05,0.04092042148113251
480,14.939934730529785,1.0,13.236727714538574,13.236727714538574,0.0001,138.11231994628906,0.013811231590807438,0.0001,326.997802734375,0.03269977867603302,1000.0,1.1864260159200057e-05,0.011864259839057922,1000.0,5.4294878282235e-07,0.0005429487791843712,1.0,0.0,0.0,4.8,0.0018845155136659741,0.009045674465596676,1000.0,0.0015929166693240404,1.59291672706604,485.2,8.72358723427169e-05,0.04232684522867203
500,14.942394256591797,1.0,13.23741626739502,13.23741626739502,0.0001,138.1287841796875,0.013812878169119358,0.0001,327.062744140625,0.03270627185702324,1000.0,1.1747260941774584e-05,0.011747260577976704,1000.0,5.408512038229674e-07,0.0005408512079156935,1.0,0.0,0.0,5.0,0.0018810491310432553,0.009405246004462242,1000.0,0.0015930250519886613,1.5930250883102417,505.0,8.661468746140599e-05,0.043740417808294296
520,14.942853927612305,1.0,13.23552417755127,13.23552417755127,0.0001,138.2050323486328,0.013820502907037735,0.0001,327.276611328125,0.03272765874862671,1000.0,1.1603323400777299e-05,0.011603323742747307,1000.0,5.406274681263312e-07,0.0005406274576671422,1.0,0.0,0.0,5.2,0.0018917161505669355,0.009836923331022263,1000.0,0.0015937869902700186,1.5937869548797607,524.8,8.577229891670868e-05,0.04501330107450485
540,14.944442749023438,1.0,13.233870506286621,13.233870506286621,0.0001,137.99147033691406,0.013799146749079227,0.0001,326.76287841796875,0.03267628699541092,1000.0,1.147818511526566e-05,0.011478184722363949,1000.0,5.494113679560542e-07,0.0005494113429449499,1.0,0.0,0.0,5.4,0.00191439688205719,0.01033774297684431,1000.0,0.0015953551046550274,1.5953551530838013,544.6,8.515748777426779e-05,0.04637676477432251
560,14.948624610900879,1.0,13.235668182373047,13.235668182373047,0.0001,138.08602905273438,0.013808602467179298,0.0001,327.00823974609375,0.03270082175731659,1000.0,1.1355967217241414e-05,0.01135596726089716,1000.0,5.49361629964551e-07,0.0005493616336025298,1.0,0.0,0.0,5.6,0.0018921158043667674,0.01059584878385067,1000.0,0.001596213085576892,1.5962131023406982,564.4,8.457231888314709e-05,0.04773261770606041
580,14.95118522644043,1.0,13.23642635345459,13.23642635345459,0.0001,137.8355255126953,0.013783551752567291,0.0001,326.375732421875,0.0326375737786293,1000.0,1.123172933148453e-05,0.01123172976076603,1000.0,5.67348763524933e-07,0.0005673487903550267,1.0,0.0,0.0,5.8,0.0018678242340683937,0.010833380743861198,1000.0,0.0015966977225616574,1.5966976881027222,584.2,8.388877176912501e-05,0.04900782182812691
600,14.950130462646484,1.0,13.234488487243652,13.234488487243652,0.0001,138.1884002685547,0.013818839564919472,0.0001,327.2542724609375,0.03272542729973793,1000.0,1.1137449291709345e-05,0.01113744918256998,1000.0,5.587658620243019e-07,0.0005587658379226923,1.0,0.0,0.0,6.0,0.001901719137094915,0.011410314589738846,1000.0,0.0015957002760842443,1.5957002639770508,604.0,8.326307579409331e-05,0.050290897488594055
620,14.952013969421387,1.0,13.232958793640137,13.232958793640137,0.0001,138.1720733642578,0.01381720695644617,0.0001,327.24566650390625,0.032724566757678986,1000.0,1.101634006772656e-05,0.011016339994966984,1000.0,5.453171070257667e-07,0.0005453171324916184,1.0,0.0,0.0,6.2,0.0018797764787450433,0.01165461353957653,1000.0,0.0015978447627276182,1.5978447198867798,623.8,8.248210360761732e-05,0.051452334970235825
640,14.955245971679688,1.0,13.235474586486816,13.235474586486816,0.0001,138.2227783203125,0.013822277076542377,0.0001,327.40777587890625,0.03274077549576759,1000.0,1.0911219760600943e-05,0.010911219753324986,1000.0,5.54258122065221e-07,0.0005542581202462316,1.0,0.0,0.0,6.4,0.001874466659501195,0.011996586807072163,1000.0,0.0015970339300110936,1.597033977508545,643.6,8.190193329937756e-05,0.052712082862854004
660,14.95669937133789,1.0,13.235109329223633,13.235109329223633,0.0001,138.1415252685547,0.013814152218401432,0.0001,327.1702880859375,0.0327170267701149,1000.0,1.0821052455867175e-05,0.010821052826941013,1000.0,5.588016733781842e-07,0.000558801693841815,1.0,0.0,0.0,6.6,0.0018706920091062784,0.012346566654741764,1000.0,0.0015973889967426658,1.5973889827728271,663.4,8.131294453050941e-05,0.05394300818443298
680,14.958379745483398,1.0,13.234588623046875,13.234588623046875,0.0001,138.2699737548828,0.013826997019350529,0.0001,327.525146484375,0.03275251388549805,1000.0,1.0726263099058997e-05,0.01072626281529665,1000.0,5.633498290080752e-07,0.0005633498076349497,1.0,0.0,0.0,6.8,0.0018480330472812057,0.012566625140607357,1000.0,0.001598240458406508,1.5982404947280884,683.2,8.067223825491965e-05,0.05511527508497238
700,14.959930419921875,1.0,13.235269546508789,13.235269546508789,0.0001,138.35940551757812,0.013835940510034561,0.0001,327.74273681640625,0.03277427330613136,1000.0,1.0606095202092547e-05,0.01060609519481659,1000.0,5.758422503276961e-07,0.0005758422776125371,1.0,0.0,0.0,7.0,0.001853504916653037,0.012974534183740616,1000.0,0.0015974586131051183,1.5974586009979248,703.0,8.0278747191187e-05,0.0564359575510025
720,14.963582992553711,1.0,13.236488342285156,13.236488342285156,0.0001,138.1504364013672,0.013815043494105339,0.0001,327.23284912109375,0.032723285257816315,1000.0,1.054730819305405e-05,0.010547308251261711,1000.0,5.871875714547059e-07,0.000587187591008842,1.0,0.0,0.0,7.2,0.001832938170991838,0.013197154738008976,1000.0,0.0015985744539648294,1.5985743999481201,722.8,7.976039341883734e-05,0.05765081197023392
740,14.964902877807617,1.0,13.236326217651367,13.236326217651367,0.0001,138.33465576171875,0.013833465054631233,0.0001,327.69171142578125,0.03276916965842247,1000.0,1.044835244101705e-05,0.010448352433741093,1000.0,5.638837023980159e-07,0.000563883688300848,1.0,0.0,0.0,7.4,0.0018429646734148264,0.013637938536703587,1000.0,0.0015985809732228518,1.5985809564590454,742.6,7.910429849289358e-05,0.05874285101890564
760,14.96711540222168,1.0,13.234981536865234,13.234981536865234,0.0001,138.24404907226562,0.0138244042173028,0.0001,327.4651184082031,0.032746512442827225,1000.0,1.0366360584157519e-05,0.010366360656917095,1000.0,5.93593824760319e-07,0.0005935938097536564,1.0,0.0,0.0,7.6,0.0018276084447279572,0.013889824040234089,1000.0,0.0016007137019187212,1.6007137298583984,762.4,7.869786350056529e-05,0.0599992536008358
780,14.967473983764648,1.0,13.234786033630371,13.234786033630371,0.0001,138.2235565185547,0.013822355307638645,0.0001,327.4186706542969,0.03274186700582504,1000.0,1.028013230097713e-05,0.010280132293701172,1000.0,5.875436954738689e-07,0.0005875437054783106,1.0,0.0,0.0,7.8,0.0018321130191907287,0.014290481805801392,1000.0,0.0015999155584722757,1.5999155044555664,782.2,7.804935012245551e-05,0.06105020269751549
800,14.973098754882812,1.0,13.238164901733398,13.238164901733398,0.0001,138.3221435546875,0.013832214288413525,0.0001,327.68426513671875,0.03276842460036278,1000.0,1.0194041351496708e-05,0.010194041766226292,1000.0,5.816301609229413e-07,0.0005816301563754678,1.0,0.0,0.0,8.0,0.0018475016113370657,0.014780012890696526,1000.0,0.0016006386140361428,1.6006386280059814,802.0,7.748055941192433e-05,0.06213940680027008
820,14.974699020385742,1.0,13.236595153808594,13.236595153808594,0.0001,138.1521453857422,0.013815213926136494,0.0001,327.2495422363281,0.032724954187870026,1000.0,1.0106083209393546e-05,0.010106083005666733,1000.0,6.072662017686525e-07,0.0006072662072256207,1.0,0.0,0.0,8.2,0.0018083533504977822,0.014828497543931007,1000.0,0.0016024693613871932,1.6024693250656128,821.8,7.733325765002519e-05,0.06355246901512146
840,14.97617244720459,1.0,13.237273216247559,13.237273216247559,0.0001,138.26939392089844,0.013826939277350903,0.0001,327.5406799316406,0.032754067331552505,1000.0,1.005814101517899e-05,0.010058141313493252,1000.0,5.960288831374783e-07,0.0005960288690403104,1.0,0.0,0.0,8.4,0.0018040306167677045,0.015153856948018074,1000.0,0.001602056552655995,1.6020565032958984,841.6,7.658507092855871e-05,0.06445399671792984
860,14.981508255004883,1.0,13.239047050476074,13.239047050476074,0.0001,138.19534301757812,0.013819534331560135,0.0001,327.40692138671875,0.03274068981409073,1000.0,9.997328561439645e-06,0.009997328743338585,1000.0,5.95574874751037e-07,0.0005955748492851853,1.0,0.0,0.0,8.6,0.0018259729258716106,0.015703367069363594,1000.0,0.001604019314981997,1.604019284248352,861.4,7.613790512550622e-05,0.065585196018219
880,14.97800064086914,1.0,13.235074996948242,13.235074996948242,0.0001,138.27891540527344,0.01382789108902216,0.0001,327.576904296875,0.03275768831372261,1000.0,9.862473234534264e-06,0.009862473234534264,1000.0,6.07170875355223e-07,0.0006071708630770445,1.0,0.0,0.0,8.8,0.0018151779659092426,0.015973566100001335,1000.0,0.0016032225685194135,1.6032226085662842,881.2,7.566258136648685e-05,0.06667386740446091
900,14.98356819152832,1.0,13.23983097076416,13.23983097076416,0.0001,138.373291015625,0.013837329111993313,0.0001,327.81805419921875,0.03278180584311485,1000.0,9.79735796136083e-06,0.009797357954084873,1000.0,6.096682341194537e-07,0.0006096682627685368,1.0,0.0,0.0,9.0,0.0018488658824935555,0.016639793291687965,1000.0,0.0016022296622395515,1.6022297143936157,901.0,7.52961786929518e-05,0.06784185767173767
920,14.983321189880371,1.0,13.23570442199707,13.23570442199707,0.0001,138.34249877929688,0.01383424922823906,0.0001,327.7449645996094,0.03277449682354927,1000.0,9.700656846689526e-06,0.009700656868517399,1000.0,6.203316615938093e-07,0.0006203316734172404,1.0,0.0,0.0,9.2,0.0018383071292191744,0.016912424936890602,1000.0,0.0016049133846536279,1.604913353919983,920.8,7.478398038074374e-05,0.06886108964681625
940,14.984759330749512,1.0,13.236377716064453,13.236377716064453,0.0001,138.26686096191406,0.013826685957610607,0.0001,327.55828857421875,0.03275582939386368,1000.0,9.643777957535349e-06,0.009643778204917908,1000.0,6.139760557744012e-07,0.0006139760371297598,1.0,0.0,0.0,9.4,0.0018298659706488252,0.017200740054249763,1000.0,0.001604562159627676,1.6045621633529663,940.6,7.418492168653756e-05,0.06977833807468414
960,14.984683990478516,1.0,13.234843254089355,13.234843254089355,0.0001,138.25241088867188,0.013825240544974804,0.0001,327.5364074707031,0.03275363892316818,1000.0,9.603502803656738e-06,0.009603503160178661,1000.0,6.168923505356361e-07,0.0006168923573568463,1.0,0.0,0.0,9.6,0.001817243522964418,0.017445538192987442,1000.0,0.0016048135003075004,1.6048134565353394,960.4,7.370104867732152e-05,0.07078249007463455
980,14.987820625305176,1.0,13.237610816955566,13.237610816955566,0.0001,138.3842315673828,0.013838422484695911,0.0001,327.86279296875,0.032786279916763306,1000.0,9.528271220915485e-06,0.009528270922601223,1000.0,6.174253712742939e-07,0.000617425364907831,1.0,0.0,0.0,9.8,0.0018454164965078235,0.01808508113026619,1000.0,0.0016035507433116436,1.6035507917404175,980.2,7.325423212023452e-05,0.07180380076169968
1000,14.988024711608887,1.0,13.23447322845459,13.23447322845459,0.0001,138.3147430419922,0.013831473886966705,0.0001,327.701416015625,0.03277014195919037,1000.0,9.488734576734714e-06,0.009488734416663647,1000.0,6.203541147442593e-07,0.000620354141574353,1.0,0.0,0.0,10.0,0.0018164691282436252,0.01816469058394432,1000.0,0.0016059308545663953,1.6059308052062988,1000.0,7.274517702171579e-05,0.0727451741695404
