iter,stage,total,e_img,e_smooth_trans,e_smooth_rot,term_img,term_smooth_trans_weighted,term_smooth_rot_weighted,total_from_terms,e_img_raw,e_smooth_trans_raw,e_smooth_rot_raw,e_img_denom,e_smooth_trans_denom,e_smooth_rot_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,9.646410942077637,8.494163513183594,0.0037019792944192886,0.0005206665955483913,8.494163513183594,1.1105937883257866,0.04165332764387131,9.646410629153252,2936126.5,0.0037019792944192886,0.0005206665955483913,345664.0,1.0,1.0,345664,345664.0,2.783564567565918,0.31141239404678345
40,adam,3.7137720584869385,2.946645498275757,0.002474210923537612,0.00031079002656042576,2.946645498275757,0.7422632770612836,0.02486320212483406,3.7137719774618745,1018549.25,0.002474210923537612,0.00031079002656042576,345664.0,1.0,1.0,345664,345664.0,1.5163780450820923,0.29489007592201233
60,adam,2.7476556301116943,2.1308465003967285,0.0019831405952572823,0.00027333825710229576,2.1308465003967285,0.5949421785771847,0.02186706056818366,2.747655739542097,736556.9375,0.0019831405952572823,0.00027333825710229576,345664.0,1.0,1.0,345664,345664.0,1.226186990737915,0.29035139083862305
80,adam,2.5470128059387207,2.0249240398406982,0.0016721808351576328,0.00025543011724948883,2.0249240398406982,0.5016542505472898,0.020434409379959106,2.547012699767947,699943.375,0.0016721808351576328,0.00025543011724948883,345664.0,1.0,1.0,345664,345664.0,1.1840441226959229,0.28534001111984253
100,adam,2.4598605632781982,2.0107581615448,0.0014307266101241112,0.00024855328956618905,2.0107581615448,0.42921798303723335,0.019884263165295124,2.4598604077473283,695046.6875,0.0014307266101241112,0.00024855328956618905,345664.0,1.0,1.0,345664,345664.0,1.1772277355194092,0.28027281165122986
120,adam,2.3999388217926025,2.009502410888672,0.0012365465518087149,0.000243405404035002,2.009502410888672,0.37096396554261446,0.01947243232280016,2.3999388087540865,694612.625,0.0012365465518087149,0.000243405404035002,345664.0,1.0,1.0,345664,345664.0,1.176829218864441,0.2750270366668701
140,adam,2.3518733978271484,2.0094501972198486,0.0010776360286399722,0.00023915513884276152,2.0094501972198486,0.32329080859199166,0.01913241110742092,2.351873416919261,694594.625,0.0010776360286399722,0.00023915513884276152,345664.0,1.0,1.0,345664,345664.0,1.1768519878387451,0.2709396183490753
160,adam,2.31270170211792,2.0098578929901123,0.0009465836919844151,0.00023586000315845013,2.0098578929901123,0.2839751075953245,0.01886880025267601,2.312701800838113,694735.5,0.0009465836919844151,0.00023586000315845013,345664.0,1.0,1.0,345664,345664.0,1.1770291328430176,0.266952782869339
180,adam,2.2806384563446045,2.010293960571289,0.0008389085414819419,0.00023339909967035055,2.010293960571289,0.2516725624445826,0.018671927973628044,2.2806384509894997,694886.25,0.0008389085414819419,0.00023339909967035055,345664.0,1.0,1.0,345664,345664.0,1.1772140264511108,0.2637416422367096
200,adam,2.254364013671875,2.010772466659546,0.0007502463413402438,0.00023147297906689346,2.010772466659546,0.22507390240207314,0.018517838325351477,2.2543642073869705,695051.625,0.0007502463413402438,0.00023147297906689346,345664.0,1.0,1.0,345664,345664.0,1.177407145500183,0.2606188952922821
