iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
35,0.00855950,0.00000022,0.00000020,0.00000023,0.00046353,0.00044377,0.00048329,8.34425163,7.67956257,9.00894165,2.31800771,-0.02230872,0.03241711,0.44320413
36,0.00856099,0.00000022,0.00000019,0.00000024,0.00046343,0.00043941,0.00048745,8.34564781,7.68396854,9.00732803,2.32245898,-0.02272059,0.03227137,0.43951064
37,0.00854255,0.00000022,0.00000019,0.00000024,0.00046360,0.00043625,0.00049096,8.32687378,7.64790535,9.00584316,2.32650566,-0.02293718,0.03221644,0.43585560
38,0.00850806,0.00000022,0.00000019,0.00000024,0.00046349,0.00043397,0.00049301,8.29236221,7.57760668,9.00711823,2.33011007,-0.02296771,0.03224948,0.43223038
39,0.00845590,0.00000022,0.00000019,0.00000024,0.00046271,0.00043213,0.00049330,8.24086189,7.47023106,9.01149273,2.33326817,-0.02282586,0.03236312,0.42862809
40,0.00838282,0.00000021,0.00000019,0.00000024,0.00046142,0.00043080,0.00049204,8.16897392,7.32237148,9.01557636,2.33602023,-0.02251917,0.03255127,0.42505184
41,0.00830367,0.00000021,0.00000019,0.00000024,0.00045997,0.00043016,0.00048977,8.09120750,7.15889788,9.02351761,2.33843136,-0.02208467,0.03280875,0.42150053
42,0.00821622,0.00000021,0.00000019,0.00000024,0.00045887,0.00043059,0.00048714,8.00486088,6.98389482,9.02582645,2.34059048,-0.02154689,0.03312121,0.41797999
43,0.00812623,0.00000021,0.00000019,0.00000024,0.00045849,0.00043215,0.00048483,7.91533089,6.80364132,9.02702045,2.34261632,-0.02091838,0.03347956,0.41450661
44,0.00804030,0.00000021,0.00000019,0.00000023,0.00045874,0.00043444,0.00048304,7.82926989,6.63005066,9.02848911,2.34463120,-0.02022642,0.03386712,0.41108853
45,0.00796209,0.00000021,0.00000019,0.00000023,0.00045950,0.00043709,0.00048191,7.75044632,6.47538948,9.02550316,2.34671092,-0.01950565,0.03427748,0.40772367
46,0.00788859,0.00000021,0.00000019,0.00000023,0.00046037,0.00043955,0.00048119,7.67622089,6.33965826,9.01278400,2.34892464,-0.01878539,0.03470550,0.40440741
47,0.00782706,0.00000021,0.00000019,0.00000023,0.00046097,0.00044121,0.00048073,7.61418343,6.23467779,8.99368858,2.35129261,-0.01808396,0.03514895,0.40114599
48,0.00777083,0.00000021,0.00000020,0.00000023,0.00046129,0.00044186,0.00048073,7.55766296,6.14518833,8.97013760,2.35384512,-0.01742704,0.03559411,0.39793089
49,0.00772574,0.00000021,0.00000019,0.00000023,0.00046133,0.00044147,0.00048119,7.51252699,6.07751465,8.94753933,2.35656524,-0.01683215,0.03603572,0.39475530
50,0.00768839,0.00000021,0.00000019,0.00000023,0.00046111,0.00044014,0.00048207,7.47533512,6.02606821,8.92460251,2.35944009,-0.01633037,0.03646355,0.39160156
51,0.00765507,0.00000021,0.00000019,0.00000023,0.00046082,0.00043816,0.00048349,7.44219494,5.98500013,8.89938927,2.36244702,-0.01592645,0.03686674,0.38845411
52,0.00762040,0.00000021,0.00000019,0.00000024,0.00046048,0.00043574,0.00048521,7.40775585,5.94734049,8.86817169,2.36553073,-0.01564600,0.03724348,0.38529164
53,0.00758874,0.00000021,0.00000019,0.00000024,0.00046017,0.00043322,0.00048712,7.37625456,5.91662025,8.83588886,2.36865878,-0.01548663,0.03758677,0.38210556
54,0.00755273,0.00000021,0.00000019,0.00000024,0.00045985,0.00043083,0.00048887,7.34042835,5.88081837,8.80003834,2.37178206,-0.01544798,0.03789010,0.37888628
55,0.00751684,0.00000021,0.00000018,0.00000024,0.00045942,0.00042853,0.00049031,7.30482101,5.84246778,8.76717377,2.37487578,-0.01550822,0.03814986,0.37563694
56,0.00747901,0.00000021,0.00000018,0.00000024,0.00045898,0.00042653,0.00049143,7.26729631,5.79802227,8.73657036,2.37793159,-0.01564188,0.03836543,0.37236106
57,0.00744160,0.00000021,0.00000018,0.00000024,0.00045836,0.00042466,0.00049206,7.23036480,5.75277853,8.70795059,2.38092732,-0.01583147,0.03853904,0.36906236
58,0.00740651,0.00000021,0.00000018,0.00000024,0.00045767,0.00042295,0.00049239,7.19584560,5.70569229,8.68599892,2.38388395,-0.01605886,0.03866543,0.36574811
59,0.00737296,0.00000021,0.00000018,0.00000024,0.00045698,0.00042141,0.00049255,7.16286945,5.65634966,8.66938877,2.38682079,-0.01630130,0.03874612,0.36242369
60,0.00733952,0.00000021,0.00000018,0.00000024,0.00045621,0.00041980,0.00049262,7.13007212,5.59910011,8.66104412,2.38976312,-0.01653087,0.03878352,0.35910007
61,0.00730909,0.00000021,0.00000017,0.00000024,0.00045540,0.00041795,0.00049284,7.10030460,5.53951693,8.66109180,2.39273500,-0.01671444,0.03878051,0.35579035
62,0.00727955,0.00000021,0.00000017,0.00000024,0.00045459,0.00041592,0.00049326,7.07140446,5.47130585,8.67150307,2.39576244,-0.01684358,0.03874014,0.35250071
63,0.00724706,0.00000021,0.00000017,0.00000024,0.00045367,0.00041348,0.00049386,7.03962564,5.39391422,8.68533707,2.39882660,-0.01693052,0.03867431,0.34922862
64,0.00721746,0.00000021,0.00000017,0.00000024,0.00045278,0.00041092,0.00049465,7.01069450,5.31497145,8.70641708,2.40192246,-0.01696303,0.03858714,0.34598070
65,0.00718453,0.00000021,0.00000017,0.00000025,0.00045185,0.00040820,0.00049551,6.97845554,5.22405386,8.73285770,2.40502930,-0.01692966,0.03848523,0.34276247
