iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
271,0.00500742,0.00419516,0.05923167,0.75302374,0.00000792,2.38159275,0.00281459
272,0.00497797,0.00416987,0.05470542,0.75338703,0.00000732,2.38209105,0.00270537
273,0.00495072,0.00414647,0.05050920,0.75373739,0.00000676,2.38257194,0.00259995
274,0.00492554,0.00412484,0.04661541,0.75407523,0.00000624,2.38303542,0.00249822
275,0.00490227,0.00410485,0.04301602,0.75440097,0.00000576,2.38348246,0.00240008
276,0.00488079,0.00408639,0.03967801,0.75471485,0.00000531,2.38391304,0.00230542
277,0.00486097,0.00406936,0.03658621,0.75501722,0.00000490,2.38432789,0.00221415
278,0.00484267,0.00405363,0.03372673,0.75530863,0.00000452,2.38472772,0.00212618
279,0.00482580,0.00403912,0.03107961,0.75558925,0.00000417,2.38511276,0.00204139
280,0.00481026,0.00402575,0.02863855,0.75585943,0.00000384,2.38548326,0.00195971
281,0.00479594,0.00401344,0.02637861,0.75611949,0.00000354,2.38583994,0.00188104
282,0.00478275,0.00400208,0.02428931,0.75636983,0.00000326,2.38618350,0.00180529
283,0.00477061,0.00399164,0.02236035,0.75661069,0.00000300,2.38651395,0.00173236
284,0.00475945,0.00398202,0.02058288,0.75684237,0.00000276,2.38683176,0.00166218
285,0.00474919,0.00397318,0.01893612,0.75706512,0.00000254,2.38713741,0.00159466
286,0.00473975,0.00396505,0.01742350,0.75727934,0.00000234,2.38743138,0.00152971
287,0.00473110,0.00395759,0.01602637,0.75748527,0.00000215,2.38771367,0.00146726
288,0.00472315,0.00395072,0.01473769,0.75768316,0.00000198,2.38798523,0.00140722
289,0.00471586,0.00394443,0.01355142,0.75787324,0.00000182,2.38824606,0.00134951
290,0.00470918,0.00393866,0.01246094,0.75805581,0.00000167,2.38849616,0.00129407
291,0.00470305,0.00393336,0.01145174,0.75823110,0.00000154,2.38873672,0.00124081
292,0.00469744,0.00392851,0.01052755,0.75839937,0.00000142,2.38896751,0.00118967
293,0.00469230,0.00392407,0.00967460,0.75856096,0.00000130,2.38918900,0.00114057
294,0.00468760,0.00391999,0.00888915,0.75871593,0.00000120,2.38940167,0.00109344
295,0.00468330,0.00391626,0.00817037,0.75886464,0.00000110,2.38960576,0.00104822
296,0.00467937,0.00391286,0.00750677,0.75900722,0.00000101,2.38980126,0.00100484
297,0.00467578,0.00390974,0.00689542,0.75914395,0.00000093,2.38998866,0.00096324
298,0.00467251,0.00390690,0.00633648,0.75927490,0.00000085,2.39016843,0.00092336
299,0.00466952,0.00390430,0.00582009,0.75940037,0.00000078,2.39034057,0.00088513
300,0.00466680,0.00390193,0.00534959,0.75952071,0.00000072,2.39050531,0.00084850
301,0.00466431,0.00389976,0.00491610,0.75963581,0.00000066,2.39066339,0.00081341
302,0.00466205,0.00389779,0.00451767,0.75974607,0.00000061,2.39081454,0.00077980
303,0.00466000,0.00389599,0.00415205,0.75985163,0.00000056,2.39095926,0.00074763
304,0.00465812,0.00389435,0.00381711,0.75995260,0.00000051,2.39109778,0.00071683
305,0.00465642,0.00389286,0.00350847,0.76004928,0.00000047,2.39123034,0.00068737
306,0.00465487,0.00389150,0.00322685,0.76014167,0.00000043,2.39135718,0.00065918
307,0.00465347,0.00389027,0.00296844,0.76023000,0.00000040,2.39147830,0.00063223
308,0.00465220,0.00388915,0.00273115,0.76031440,0.00000037,2.39159393,0.00060646
309,0.00465104,0.00388813,0.00251228,0.76039511,0.00000034,2.39170480,0.00058183
310,0.00465000,0.00388721,0.00231444,0.76047212,0.00000031,2.39181018,0.00055830
311,0.00464905,0.00388637,0.00213027,0.76054573,0.00000029,2.39191127,0.00053583
312,0.00464819,0.00388561,0.00196285,0.76061600,0.00000026,2.39200759,0.00051438
313,0.00464741,0.00388492,0.00181116,0.76068306,0.00000024,2.39209962,0.00049390
314,0.00464671,0.00388429,0.00167048,0.76074702,0.00000023,2.39218736,0.00047436
315,0.00464608,0.00388373,0.00154045,0.76080805,0.00000021,2.39227104,0.00045572
