iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
72,0.03710978,0.00800557,29.02323723,0.06538052,0.01558990,1.29136026,0.12485951
73,0.03583293,0.00776540,27.98647499,0.06601337,0.01505103,1.29295552,0.12268265
74,0.03459376,0.00755331,26.95931435,0.06662435,0.01451442,1.29449022,0.12047583
75,0.03339104,0.00736598,25.94386482,0.06721418,0.01398153,1.29596674,0.11824352
76,0.03222378,0.00720034,24.94220161,0.06778365,0.01345369,1.29738796,0.11599007
77,0.03109115,0.00705386,23.95602226,0.06833355,0.01293216,1.29875600,0.11371966
78,0.02999258,0.00692421,22.98708534,0.06886468,0.01241807,1.30007339,0.11143637
79,0.02892748,0.00680925,22.03693771,0.06937788,0.01191244,1.30134296,0.10914414
80,0.02789544,0.00670728,21.10686684,0.06987397,0.01141623,1.30256689,0.10684674
81,0.02689603,0.00661670,20.19803810,0.07035381,0.01093024,1.30374765,0.10454780
82,0.02592899,0.00653610,19.31161308,0.07081823,0.01045522,1.30488765,0.10225078
83,0.02499386,0.00646429,18.44831467,0.07126805,0.00999180,1.30598927,0.09995900
84,0.02409046,0.00640017,17.60905075,0.07170410,0.00954053,1.30705464,0.09767563
85,0.02321839,0.00634279,16.79437256,0.07212719,0.00910186,1.30808604,0.09540366
86,0.02237721,0.00629130,16.00469589,0.07253812,0.00867617,1.30908573,0.09314594
87,0.02156665,0.00624493,15.24051666,0.07293764,0.00826374,1.31005573,0.09090512
88,0.02078619,0.00620304,14.50195980,0.07332649,0.00786480,1.31099796,0.08868373
89,0.02003539,0.00616504,13.78917027,0.07370540,0.00747950,1.31191432,0.08648411
90,0.01931372,0.00613037,13.10216618,0.07407505,0.00710792,1.31280661,0.08430845
91,0.01862069,0.00609852,12.44098473,0.07443611,0.00675007,1.31367671,0.08215879
92,0.01795563,0.00606909,11.80534744,0.07478920,0.00640592,1.31452608,0.08003699
93,0.01731803,0.00604168,11.19514370,0.07513493,0.00607539,1.31535614,0.07794477
94,0.01670706,0.00601587,10.60995007,0.07547384,0.00575833,1.31616879,0.07588369
95,0.01612217,0.00599143,10.04947281,0.07580643,0.00545458,1.31696475,0.07385515
96,0.01556248,0.00596800,9.51318455,0.07613323,0.00516392,1.31774580,0.07186042
97,0.01502735,0.00594533,9.00067997,0.07645466,0.00488610,1.31851280,0.06990062
98,0.01451603,0.00592323,8.51141453,0.07677115,0.00462083,1.31926668,0.06797671
99,0.01402764,0.00590142,8.04477596,0.07708305,0.00436783,1.32000875,0.06608955
100,0.01356140,0.00587978,7.60009766,0.07739073,0.00412676,1.32073963,0.06423983
101,0.01311660,0.00585812,7.17688036,0.07769448,0.00389727,1.32146013,0.06242813
102,0.01269232,0.00583635,6.77429676,0.07799458,0.00367902,1.32217097,0.06065491
103,0.01228785,0.00581429,6.39179945,0.07829126,0.00347163,1.32287288,0.05892051
104,0.01190239,0.00579194,6.02859020,0.07858472,0.00327472,1.32356608,0.05722515
105,0.01153514,0.00576919,5.68398666,0.07887516,0.00308791,1.32425129,0.05556894
106,0.01118539,0.00574600,5.35731936,0.07916271,0.00291081,1.32492876,0.05395191
107,0.01085235,0.00572236,5.04779577,0.07944749,0.00274303,1.32559884,0.05237398
108,0.01053536,0.00569826,4.75478601,0.07972959,0.00258420,1.32626164,0.05083498
109,0.01023370,0.00567367,4.47758150,0.08000906,0.00243391,1.32691765,0.04933466
110,0.00994666,0.00564867,4.21541595,0.08028595,0.00229179,1.32756674,0.04787268
111,0.00967364,0.00562329,3.96763253,0.08056029,0.00215748,1.32820892,0.04644866
112,0.00941397,0.00559755,3.73355865,0.08083206,0.00203059,1.32884455,0.04506212
113,0.00916712,0.00557153,3.51258445,0.08110126,0.00191079,1.32947326,0.04371253
114,0.00893246,0.00554528,3.30400658,0.08136786,0.00179770,1.33009517,0.04239932
