best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
799,30.181713104248047,30.181713104248047,diagnostic_local,20.0,0.05452679470181465,1.0905358791351318,0.0001,6132.66162109375,0.6132661700248718,0.0001,8632.662109375,0.8632661700248718,1000.0,6.136481533758342e-05,0.06136481463909149,1000.0,0.0007167941657826304,0.7167941927909851,1.0,0.0,0.0,1.598,0.00833041686564684,0.013312006369233131,1000.0,0.026667369529604912,26.667369842529297,168.202,0.0009262834209948778,0.15580272674560547
