frame_idx,num_active,sum_weight,visibility_mean,mask_gate_mean,reproj_mean_px,reproj_p50_px,reproj_p90_px
0,3969,3969.0,1.0,1.0,0.7071070075035095,0.7071067690849304,0.7071499228477478
1,3968,3968.0,0.9997481107711792,1.0,1.5320816040039062,1.5417654514312744,2.3888585567474365
2,3551,3551.0,0.894683837890625,1.0,3.0718603134155273,2.9495348930358887,5.030148506164551
3,3216,3216.0,0.8102797269821167,1.0,4.036510944366455,3.9226980209350586,6.9879350662231445
4,2877,2877.0,0.7248677611351013,1.0,5.512180328369141,5.061641216278076,9.776849746704102
5,2730,2730.0,0.6878307461738586,1.0,6.218835353851318,5.4545135498046875,11.92834758758545
6,2634,2634.0,0.6636432409286499,1.0,7.35496187210083,6.081539154052734,15.95616340637207
7,2621,2621.0,0.6603679060935974,1.0,8.525779724121094,6.967538356781006,19.15243911743164
8,2665,2665.0,0.6714537739753723,1.0,9.693854331970215,8.216126441955566,21.38359832763672
9,2848,2848.0,0.7175611257553101,1.0,11.32824993133545,10.730029106140137,21.018674850463867
10,2861,2861.0,0.7208365201950073,1.0,12.028477668762207,11.462177276611328,22.35237693786621
11,2791,2791.0,0.7031998634338379,1.0,12.559530258178711,11.8505859375,23.93889045715332
12,2574,2574.0,0.648526132106781,1.0,12.045313835144043,10.47415542602539,25.386486053466797
13,2425,2425.0,0.6109851598739624,1.0,11.768620491027832,9.897965431213379,24.50285530090332
14,2334,2334.0,0.5880574584007263,1.0,11.790543556213379,9.842297554016113,24.855031967163086
15,2321,2321.0,0.584782063961029,1.0,12.096698760986328,10.141730308532715,25.542240142822266
16,2262,2262.0,0.5699169039726257,1.0,11.947173118591309,10.032007217407227,25.053321838378906
17,2162,2162.0,0.5447216033935547,1.0,11.74058723449707,9.781129837036133,24.090503692626953
18,2124,2124.0,0.5351474285125732,1.0,11.631959915161133,9.750762939453125,23.235395431518555
19,2046,2046.0,0.5154951214790344,1.0,11.572336196899414,9.957099914550781,21.73509979248047
20,1960,1960.0,0.4938271939754486,1.0,11.23869800567627,9.640087127685547,19.358734130859375
21,1939,1939.0,0.48853617906570435,1.0,11.323983192443848,9.641236305236816,20.177494049072266
22,1882,1882.0,0.4741748869419098,1.0,11.297468185424805,9.6441650390625,19.515445709228516
23,1924,1924.0,0.4847568869590759,1.0,11.610114097595215,9.868350982666016,20.692752838134766
24,1957,1957.0,0.4930713176727295,1.0,11.834461212158203,10.145547866821289,20.87410545349121
25,1943,1943.0,0.48954400420188904,1.0,11.625732421875,10.204277038574219,19.95575714111328
26,1926,1926.0,0.4852607846260071,1.0,11.490484237670898,10.157920837402344,19.61011505126953
27,1797,1797.0,0.45275890827178955,1.0,10.885236740112305,9.678420066833496,18.0802001953125
28,1738,1738.0,0.43789368867874146,1.0,10.680485725402832,9.622343063354492,17.42375373840332
29,1710,1710.0,0.43083903193473816,1.0,10.91240119934082,9.740062713623047,17.72610855102539
30,1723,1723.0,0.43411439657211304,1.0,10.662521362304688,9.666680335998535,17.28656768798828
31,1788,1788.0,0.450491338968277,1.0,11.453715324401855,9.601921081542969,18.925682067871094
32,1855,1855.0,0.4678760766983032,0.9994961619377136,11.733040809631348,9.770011901855469,19.74258804321289
33,1855,1855.0,0.4673721492290497,1.0,11.813005447387695,9.72420883178711,19.7193546295166
34,1950,1950.0,0.49130764603614807,1.0,12.38559627532959,9.875717163085938,20.97283172607422
35,1900,1900.0,0.47871002554893494,1.0,12.201822280883789,9.723615646362305,20.336381912231445
36,1803,1803.0,0.4542706310749054,1.0,11.49289608001709,9.426902770996094,18.736652374267578
37,1814,1814.0,0.4570420980453491,1.0,11.909459114074707,9.385688781738281,19.781932830810547
38,1830,1830.0,0.4610733389854431,1.0,11.974564552307129,9.303255081176758,19.67877960205078
39,2045,2045.0,0.5165029168128967,0.9987403154373169,14.538125038146973,9.886209487915039,26.78656768798828
40,2083,2083.0,0.5253212451934814,0.9994961619377136,15.685407638549805,10.22814655303955,32.59177780151367
41,2134,2134.0,0.5381708741188049,0.9994961619377136,17.68565559387207,10.768104553222656,45.80149841308594
42,2152,2152.0,0.5427060127258301,0.9994961619377136,18.32065773010254,10.937911987304688,48.1711311340332
43,2067,2067.0,0.522045910358429,0.9987403154373169,17.15957260131836,10.379932403564453,41.08448028564453
44,2107,2107.0,0.5313681364059448,0.9994961619377136,16.97447395324707,10.481624603271484,33.21718978881836
45,2030,2030.0,0.5114638805389404,1.0,16.531551361083984,10.067617416381836,29.11099624633789
46,1964,1964.0,0.4948349893093109,1.0,15.789820671081543,9.948266983032227,27.04304313659668
