final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,4.79178524017334,4.79178524017334,10.0,0.008883185684680939,0.08883185684680939,250.0,0.003082499373704195,0.7706248434260488,1.0,0.003386851167306304,0.003386851167306304,60.0,0.0023105815052986145,0.13863489031791687,20.0,0.09649913758039474,1.929982751607895,800.0,0.0021339270751923323,1.7071416601538658,0.001,153.18214416503906,0.15318214416503906,700000,700000,273,10475,10433,489
