iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
1,rigid,59.27158737182617,20.0,0.0,0.0,50.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.07408948242664337,59.2715859413147,0.0,0.0,0.0,700000,700000,0,10475,10475,0
2,rigid,58.69981002807617,20.0,1.5366633761004778e-06,3.0733267522009555e-05,50.0,0.0,0.0,1.0,2.474939151397848e-07,2.474939151397848e-07,0.0050025012506253125,0.0,0.0,0.0050025012506253125,0.0,0.0,800.0,0.07337472587823868,58.69978070259094,0.0,0.0,0.0,700000,700000,0,10475,10475,0
3,rigid,58.13343811035156,20.0,6.031619705026969e-06,0.00012063239410053939,50.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,0.010005002501250625,0.0,0.0,0.010005002501250625,0.0,0.0,800.0,0.07266664505004883,58.13331604003906,0.0,0.0,0.0,700000,700000,0,10475,10475,0
4,rigid,57.57292175292969,20.0,1.3514918464352377e-05,0.00027029836928704754,50.0,0.0,0.0,1.0,2.2414762952394085e-06,2.2414762952394085e-06,0.015007503751875938,0.0,0.0,0.015007503751875938,0.0,0.0,800.0,0.07196581363677979,57.57265090942383,0.0,0.0,0.0,700000,700000,0,10475,10475,0
5,rigid,57.0184211730957,20.0,2.384346407779958e-05,0.0004768692815559916,50.0,0.0,0.0,1.0,4.016136699647177e-06,4.016136699647177e-06,0.02001000500250125,0.0,0.0,0.02001000500250125,0.0,0.0,800.0,0.07127242535352707,57.017940282821655,0.0,0.0,0.0,700000,700000,0,10475,10475,0
6,rigid,56.46993637084961,20.0,3.706447023432702e-05,0.0007412894046865404,50.0,0.0,0.0,1.0,6.2575909396400675e-06,6.2575909396400675e-06,0.02501250625312656,0.0,0.0,0.02501250625312656,0.0,0.0,800.0,0.07058648765087128,56.46919012069702,0.0,0.0,0.0,700000,700000,0,10475,10475,0
7,rigid,55.927616119384766,20.0,5.323101504473016e-05,0.0010646203008946031,50.0,0.0,0.0,1.0,9.022206540976185e-06,9.022206540976185e-06,0.030015007503751877,0.0,0.0,0.030015007503751877,0.0,0.0,800.0,0.06990817934274673,55.92654347419739,0.0,0.0,0.0,700000,700000,0,10475,10475,0
8,rigid,55.39124298095703,20.0,7.229531183838844e-05,0.0014459062367677689,50.0,0.0,0.0,1.0,1.224187872139737e-05,1.224187872139737e-05,0.03501750875437719,0.0,0.0,0.03501750875437719,0.0,0.0,800.0,0.06923723220825195,55.38978576660156,0.0,0.0,0.0,700000,700000,0,10475,10475,0
9,rigid,54.860897064208984,20.0,9.42949263844639e-05,0.0018858985276892781,50.0,0.0,0.0,1.0,1.6045743905124255e-05,1.6045743905124255e-05,0.0400200100050025,0.0,0.0,0.0400200100050025,0.0,0.0,800.0,0.06857374310493469,54.858994483947754,0.0,0.0,0.0,700000,700000,0,10475,10475,0
10,rigid,54.336273193359375,20.0,0.00011923920101253316,0.002384784020250663,50.0,0.0,0.0,1.0,2.0278821466490626e-05,2.0278821466490626e-05,0.04502251125562781,0.0,0.0,0.04502251125562781,0.0,0.0,800.0,0.0679173395037651,54.333871603012085,0.0,0.0,0.0,700000,700000,0,10475,10475,0
