best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
753,0.305550217628479,0.305550217628479,diagnostic_local,20.0,0.002157614566385746,0.04315229132771492,0.0001,24.922473907470703,0.0024922473821789026,0.0001,129.49014282226562,0.012949014082551003,1000.0,2.5675119104562327e-05,0.02567511983215809,1000.0,5.611597771348897e-06,0.0056115975603461266,1.0,0.0,0.0,1.506,0.004858727566897869,0.007317244075238705,1000.0,0.000203750139917247,0.2037501335144043,159.094,2.8929789550602436e-05,0.004602555651217699
