frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,4.3136173189850524e-05,0.0008627234492450953,0.0001,24.337390899658203,0.002433739136904478,0.0001,104.15111541748047,0.010415111668407917,1000.0,0.0,0.0,1000.0,0.0,0.0,1.506,0.0016016806475818157,0.002412131056189537,1000.0,0.00022078097390476614,0.22078096866607666,159.094,0.0,0.0,128.49037170410156,0.23690468072891235
1,20.0,3.426891635172069e-05,0.0006853783270344138,0.0001,22.659465789794922,0.0022659464739263058,0.0001,79.45132446289062,0.007945132441818714,1000.0,2.0061240775248734e-06,0.0020061240065842867,1000.0,5.787692316516768e-07,0.0005787692498415709,1.506,0.002896773163229227,0.004362540319561958,1000.0,0.00020838585624005646,0.20838585495948792,159.094,5.156627594260499e-05,0.008203884586691856,102.11398315429688,0.2344336211681366
2,20.0,4.39318100688979e-05,0.0008786362013779581,0.0001,24.23766326904297,0.002423766301944852,0.0001,82.4034423828125,0.008240344002842903,1000.0,7.98300334281521e-06,0.007983003742992878,1000.0,3.511209115458769e-06,0.0035112090408802032,1.506,0.0035346057265996933,0.005323116201907396,1000.0,0.00021115555136930197,0.21115554869174957,159.094,3.50565678672865e-05,0.0055772894993424416,106.64494323730469,0.24509292840957642
3,20.0,5.810955917695537e-05,0.001162191154435277,0.0001,25.783435821533203,0.0025783434975892305,0.0001,86.2640609741211,0.008626406081020832,1000.0,1.3414273780654185e-05,0.013414273969829082,1000.0,4.58743488707114e-06,0.004587434697896242,1.506,0.0019114320166409016,0.0028786167968064547,1000.0,0.000215442109038122,0.21544210612773895,159.094,1.1275093129370362e-05,0.0017937995726242661,112.04971313476562,0.2504831552505493
4,20.0,6.569128890987486e-05,0.001313825836405158,0.0001,26.417938232421875,0.002641793806105852,0.0001,85.55907440185547,0.00855590682476759,1000.0,1.986224924621638e-05,0.019862249493598938,1000.0,3.824280611297581e-06,0.0038242805749177933,1.506,0.0007909235428087413,0.0011911308392882347,1000.0,0.00021696982730645686,0.216969832777977,159.094,2.5607475890865317e-06,0.00040739955147728324,111.97811889648438,0.25476640462875366
5,20.0,6.366751767927781e-05,0.0012733503244817257,0.0001,25.29142189025879,0.002529142191633582,0.0001,83.9832992553711,0.008398329839110374,1000.0,2.6080198949784972e-05,0.02608019858598709,1000.0,4.976183390681399e-06,0.004976183176040649,1.506,0.0007648005266673863,0.001151789678260684,1000.0,0.00021948256471659988,0.21948257088661194,159.094,5.779815182904713e-06,0.0009195338934659958,109.27580261230469,0.26481109857559204
6,20.0,5.453811536426656e-05,0.0010907623218372464,0.0001,21.76681900024414,0.0021766817662864923,0.0001,74.13047790527344,0.007413047831505537,1000.0,2.1111711248522624e-05,0.021111711859703064,1000.0,7.551864655397367e-06,0.007551864720880985,1.506,0.0007301336154341698,0.001099581248126924,1000.0,0.00020941943512298167,0.20941942930221558,159.094,1.0780591765069403e-05,0.0017151273787021637,95.89833068847656,0.2515782117843628
7,20.0,4.333352262619883e-05,0.0008666704525239766,0.0001,16.709495544433594,0.0016709495102986693,0.0001,71.71160888671875,0.007171160541474819,1000.0,1.6242640413111076e-05,0.01624264009296894,1000.0,8.344465641130228e-06,0.008344465866684914,1.506,0.0006845063180662692,0.0010308665223419666,1000.0,0.0002048215246759355,0.20482152700424194,159.094,2.6579426048556343e-05,0.004228626843541861,88.42208862304688,0.24437689781188965
8,20.0,3.5046472476096824e-05,0.0007009294349700212,0.0001,11.621316909790039,0.0011621316662058234,0.0001,65.4494400024414,0.0065449438989162445,1000.0,1.2770815374096856e-05,0.012770815752446651,1000.0,6.0080633375037e-06,0.006008063443005085,1.506,0.00069317506859079,0.0010439216857776046,1000.0,0.0002106554456986487,0.21065545082092285,159.094,3.2100673706736416e-05,0.005107024218887091,77.0717544555664,0.24399328231811523
9,20.0,3.134151120320894e-05,0.0006268302095122635,0.0001,10.790568351745605,0.0010790567612275481,0.0001,80.06719970703125,0.008006719872355461,1000.0,9.814591976464726e-06,0.009814592078328133,1000.0,4.976945547241485e-06,0.004976945463567972,1.506,0.0009621098870411515,0.0014489375753328204,1000.0,0.00022416641877498478,0.22416642308235168,159.094,8.954464283306152e-05,0.014246014878153801,90.85909271240234,0.2643655240535736
