iter,total,mask_weight,mask_raw,mask_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled
32,3.8126955032348633,500.0,4.0767066820990294e-05,0.020383533410495147,0.23261630815407705,0.0010422735940665007,0.00024244983553823053,500.0,0.00611933134496212,3.05966567248106,200.0,0.0014566496247425675,0.2913299249485135
33,3.535360813140869,500.0,4.216437810100615e-05,0.021082189050503075,0.24012006003001501,0.0014569467166438699,0.0003498421330610593,500.0,0.005546617787331343,2.7733088936656713,200.0,0.0013630104949697852,0.27260209899395704
34,3.2875540256500244,500.0,4.352447285782546e-05,0.02176223642891273,0.24762381190595298,0.0017415917245671153,0.0004312595816211716,500.0,0.005021338816732168,2.510669408366084,200.0,0.0012832570355385542,0.25665140710771084
35,3.061500310897827,500.0,4.4741402234649286e-05,0.022370701117324643,0.25512756378189094,0.0019860246684402227,0.0005066896352698918,500.0,0.004539891611784697,2.2699458058923483,200.0,0.0012097898870706558,0.24195797741413116
36,2.847414493560791,500.0,4.5895423681940883e-05,0.02294771184097044,0.26263131565782893,0.0026633036322891712,0.0006994669369443797,500.0,0.0040976726450026035,2.0488363225013018,200.0,0.001140705542638898,0.22814110852777958
37,2.6625101566314697,500.0,4.711228757514618e-05,0.02355614378757309,0.27013506753376687,0.003880281699821353,0.001048200159031281,500.0,0.003698096377775073,1.8490481888875365,200.0,0.0010762085439637303,0.21524170879274607
38,2.492426633834839,500.0,4.8339657951146364e-05,0.024169828975573182,0.27763881940970486,0.004083089996129274,0.001133624286068908,500.0,0.003327475395053625,1.6637376975268126,200.0,0.0010176922660320997,0.20353845320641994
39,2.3456058502197266,500.0,4.980209996574558e-05,0.02490104998287279,0.2851425712856428,0.005807589273899794,0.0016559909385307065,500.0,0.0029844618402421474,1.4922309201210737,200.0,0.0009690807783044875,0.1938161556608975
40,2.218998670578003,500.0,5.143969610799104e-05,0.02571984805399552,0.2926463231615808,0.006827549077570438,0.0019980571337562315,500.0,0.0026713779661804438,1.3356889830902219,200.0,0.0009286195272579789,0.18572390545159578
41,2.1024773120880127,500.0,5.3469801059691235e-05,0.026734900529845618,0.3001500750375188,0.003373729530721903,0.001012625171802472,500.0,0.0023844337556511164,1.1922168778255582,200.0,0.0008932958589866757,0.17865917179733515
42,1.9882808923721313,500.0,5.54798825760372e-05,0.0277399412880186,0.3076538269134567,0.003863295540213585,0.0011885576574443995,500.0,0.0021293163299560547,1.0646581649780273,200.0,0.0008631722303107381,0.17263444606214762
43,1.9027111530303955,500.0,5.7510362239554524e-05,0.028755181119777262,0.3151575787893947,0.004118028562515974,0.0012978279111481058,500.0,0.0019149691797792912,0.9574845898896456,200.0,0.0008341583888977766,0.16683167777955532
44,1.8357024192810059,500.0,5.9612677432596684e-05,0.029806338716298342,0.32266133066533265,0.005267143715173006,0.001699503599943266,500.0,0.0017288217786699533,0.8644108893349767,200.0,0.0008148250635713339,0.16296501271426678
45,1.7898478507995605,500.0,6.22272418695502e-05,0.0311136209347751,0.33016508254127064,0.005957442801445723,0.0019669395942742258,500.0,0.0015679947100579739,0.7839973550289869,200.0,0.0007986389682628214,0.1597277936525643
46,1.7660202980041504,500.0,6.443358870455995e-05,0.032216794352279976,0.33766883441720863,0.006313106510788202,0.0021317393170495434,500.0,0.0014596881810575724,0.7298440905287862,200.0,0.0007857073796913028,0.15714147593826056
47,1.754582166671753,500.0,6.666601984761655e-05,0.03333300992380828,0.34517258629314657,0.006775012705475092,0.0023385486577177654,500.0,0.001365026691928506,0.682513345964253,200.0,0.0007787575596012175,0.1557515119202435
48,1.7115309238433838,500.0,6.891341035952792e-05,0.03445670517976396,0.35267633816908456,0.007655782159417868,0.0027000132178037002,500.0,0.0012843129225075245,0.6421564612537622,200.0,0.000771871826145798,0.1543743652291596
49,1.682182788848877,500.0,7.155765342758968e-05,0.03577882671379484,0.3601800900450225,0.007114640437066555,0.00256255183326059,500.0,0.0012140139006078243,0.6070069503039122,200.0,0.0007645755540579557,0.15291511081159115
50,1.6557451486587524,500.0,7.419542089337483e-05,0.037097710446687415,0.3676838419209605,0.006599924061447382,0.0024266854352995625,500.0,0.0011499978136271238,0.5749989068135619,200.0,0.0007566062267869711,0.15132124535739422
51,1.6016353368759155,500.0,7.647257734788582e-05,0.03823628867394291,0.3751875937968984,0.005989027209579945,0.0022470087079464523,500.0,0.0010974390897899866,0.5487195448949933,200.0,0.000749035447370261,0.1498070894740522
52,1.5737227201461792,500.0,7.862978964112699e-05,0.039314894820563495,0.3826913456728364,0.004798498470336199,0.001836343836822007,500.0,0.0010518081253394485,0.5259040626697242,200.0,0.000742165488190949,0.1484330976381898
53,1.531685709953308,500.0,8.066762529779226e-05,0.04033381264889613,0.3901950975487744,0.004550047684460878,0.0017754063000897876,500.0,0.0010181189281865954,0.5090594640932977,200.0,0.0007336827693507075,0.1467365538701415
54,1.5163949728012085,500.0,8.249157690443099e-05,0.04124578845221549,0.39769884942471234,0.004581139888614416,0.0018219140627556082,500.0,0.0010002764174714684,0.5001382087357342,200.0,0.0007259022677317262,0.14518045354634523
55,1.4954320192337036,500.0,8.326493116328493e-05,0.041632465581642464,0.40520260130065033,0.004458106588572264,0.0018064363865650493,500.0,0.0009960620664060116,0.4980310332030058,200.0,0.0007173524936661124,0.14347049873322248
56,1.4620059728622437,500.0,8.308813266921788e-05,0.04154406633460894,0.41270635317658827,0.004665001295506954,0.001925275672232735,500.0,0.0009998453315347433,0.49992266576737165,200.0,0.000712485343683511,0.1424970687367022
57,1.4455788135528564,500.0,8.211716340156272e-05,0.04105858170078136,0.42021010505252626,0.00489378534257412,0.002056418052907584,500.0,0.001007176237180829,0.5035881185904145,200.0,0.0007098657079041004,0.14197314158082008
58,1.4231096506118774,500.0,8.104000880848616e-05,0.04052000440424308,0.42771385692846425,0.004887063056230545,0.0020902645888329747,500.0,0.0010159352095797658,0.5079676047898829,200.0,0.0007083879318088293,0.14167758636176586
59,1.396852970123291,500.0,8.004283881746233e-05,0.04002141940873116,0.4352176088044022,0.0041392287239432335,0.001801465227529071,500.0,0.0010261319112032652,0.5130659556016326,200.0,0.0007078466005623341,0.1415693201124668
60,1.3801449537277222,500.0,7.829965761629865e-05,0.03914982880814932,0.4427213606803402,0.0037911233957856894,0.0016784113082893121,500.0,0.0010411669500172138,0.5205834750086069,200.0,0.0007095271721482277,0.14190543442964554
61,1.3712520599365234,500.0,7.618030940648168e-05,0.03809015470324084,0.4502251125562781,0.003756777150556445,0.0016913954154581293,500.0,0.0010565599659457803,0.5282799829728901,200.0,0.0007099921349436045,0.1419984269887209
62,1.3592535257339478,500.0,7.442189962603152e-05,0.03721094981301576,0.4577288644322161,0.0035831364803016186,0.0016401049922341075,500.0,0.001071555889211595,0.5357779446057975,200.0,0.0007095403270795941,0.14190806541591883
63,1.3499621152877808,500.0,7.317508425330743e-05,0.036587542126653716,0.4652326163081541,0.003669924568384886,0.0017073686086032736,500.0,0.0010850937105715275,0.5425468552857637,200.0,0.0007053370354697108,0.14106740709394217
64,1.348683476448059,500.0,7.222047133836895e-05,0.036110235669184476,0.47273636818409204,0.0033022977877408266,0.00156111626283896,500.0,0.0010971168521791697,0.5485584260895848,200.0,0.0006987075321376324,0.13974150642752647
65,1.3375602960586548,500.0,7.141759851947427e-05,0.035708799259737134,0.48024012006003003,0.003459236351773143,0.0016612640808915543,500.0,0.001104382099583745,0.5521910497918725,200.0,0.0006907944334670901,0.13815888669341803
66,1.327615737915039,500.0,7.064275268930942e-05,0.03532137634465471,0.48774387193596797,0.003201706102117896,0.0015616125310479983,500.0,0.0011067328741773963,0.5533664370886981,200.0,0.0006857570260763168,0.13715140521526337
67,1.3252601623535156,500.0,7.03008336131461e-05,0.03515041680657305,0.49524762381190596,0.0030977490823715925,0.0015341528722100433,500.0,0.0011045006103813648,0.5522503051906824,200.0,0.0006792718777433038,0.13585437554866076
68,1.3251194953918457,500.0,7.022990030236542e-05,0.03511495015118271,0.5027513756878439,0.0030428769532591105,0.0015298105742998528,500.0,0.0010987691348418593,0.5493845674209297,200.0,0.00067253562156111,0.134507124312222
69,1.3276934623718262,500.0,6.999515608185902e-05,0.03499757804092951,0.5102551275637819,0.002793923020362854,0.0014256135471586349,500.0,0.001092034624889493,0.5460173124447465,200.0,0.0006675738841295242,0.13351477682590485
70,1.314664363861084,500.0,6.938404112588614e-05,0.03469202056294307,0.5177588794397199,0.002607405185699463,0.0013500071871930686,500.0,0.0010898351902142167,0.5449175951071084,200.0,0.0006635176250711083,0.13270352501422167
71,1.322403073310852,500.0,6.872742960695177e-05,0.03436371480347589,0.5252626313156579,0.0028667517472058535,0.0015057975660661062,500.0,0.0010923986556008458,0.5461993278004229,200.0,0.0006573142018169165,0.1314628403633833
72,1.320421576499939,500.0,6.844065501354635e-05,0.034220327506773174,0.5327663831915957,0.0026106922887265682,0.001390889088291043,500.0,0.0010905640665441751,0.5452820332720876,200.0,0.0006509291124530137,0.13018582249060273
73,1.3161202669143677,500.0,6.845708412583917e-05,0.03422854206291959,0.5402701350675337,0.002679301891475916,0.0014475467947943916,500.0,0.0010835254797711968,0.5417627398855984,200.0,0.0006454376270994544,0.12908752541989088
74,1.3096585273742676,500.0,6.878485146444291e-05,0.034392425732221454,0.5477738869434717,0.002594173885881901,0.0014210207128767791,500.0,0.0010702216532081366,0.5351108266040683,200.0,0.0006419209530577064,0.12838419061154127
75,1.306685447692871,500.0,6.935613055247813e-05,0.03467806527623907,0.5552776388194097,0.002596764825284481,0.0014419254407532637,500.0,0.0010569836013019085,0.5284918006509542,200.0,0.0006368772010318935,0.1273754402063787
76,1.2989615201950073,500.0,6.93759138812311e-05,0.03468795694061555,0.5627813906953477,0.0025800680741667747,0.001452014298868245,500.0,0.0010472324211150408,0.5236162105575204,200.0,0.0006342578562907875,0.1268515712581575
77,1.292081356048584,500.0,6.947161455173045e-05,0.03473580727586523,0.5702851425712856,0.002335441531613469,0.0013318676068230888,500.0,0.0010413358686491847,0.5206679343245924,200.0,0.0006314115598797798,0.12628231197595596
78,1.288171410560608,500.0,7.002767233643681e-05,0.035013836168218404,0.5777888944472236,0.0022979287896305323,0.0013277177348790718,500.0,0.001033428474329412,0.516714237164706,200.0,0.0006265069241635501,0.12530138483271003
79,1.2865010499954224,500.0,7.033658039290458e-05,0.03516829019645229,0.5852926463231616,0.0021110200323164463,0.001235564501155699,500.0,0.0010329410433769226,0.5164705216884613,200.0,0.0006207983242347836,0.12415966484695673
80,1.2855159044265747,500.0,7.025791273918003e-05,0.035128956369590014,0.5927963981990996,0.002038938459008932,0.0012086753746501173,500.0,0.0010371885728091002,0.5185942864045501,200.0,0.0006160824559628963,0.12321649119257927
81,1.2860389947891235,500.0,6.999142351560295e-05,0.03499571175780147,0.6003001500750376,0.002122350502759218,0.00127404732531819,500.0,0.0010391280520707369,0.5195640260353684,200.0,0.0006140464101918042,0.12280928203836083
82,1.283453106880188,500.0,7.022242789389566e-05,0.03511121394694783,0.6078039019509754,0.0021709913853555918,0.0013195370351210824,500.0,0.0010403211927041411,0.5201605963520706,200.0,0.0006096306024119258,0.12192612048238516
83,1.2802352905273438,500.0,7.091120642144233e-05,0.035455603210721165,0.6153076538269134,0.0022300947457551956,0.0013721943658223565,500.0,0.0010391257237643003,0.5195628618821502,200.0,0.0006032144883647561,0.12064289767295122
84,1.2804899215698242,500.0,7.104872929630801e-05,0.035524364648154005,0.6228114057028514,0.0022477712482213974,0.0013999375708032215,500.0,0.0010410230606794357,0.5205115303397179,200.0,0.000599642051383853,0.11992841027677059
85,1.274731159210205,500.0,7.08887237124145e-05,0.03544436185620725,0.6303151575787894,0.002268256153911352,0.0014297162350816928,500.0,0.0010405462235212326,0.5202731117606163,200.0,0.0005995230167172849,0.11990460334345698
86,1.2743921279907227,500.0,7.091966836014763e-05,0.03545983418007381,0.6378189094547274,0.0022712349891662598,0.0014486366239054435,500.0,0.0010353941470384598,0.5176970735192299,200.0,0.0005993327358737588,0.11986654717475176
87,1.2703450918197632,500.0,7.138136425055563e-05,0.03569068212527782,0.6453226613306653,0.0022053366992622614,0.0014231537478981075,500.0,0.0010276311077177525,0.5138155538588762,200.0,0.0005954142543487251,0.11908285086974502
88,1.2700304985046387,500.0,7.210912008304149e-05,0.036054560041520745,0.6528264132066033,0.0023321262560784817,0.0015224736189006596,500.0,0.0010153711773455143,0.5076855886727571,200.0,0.000590881216339767,0.1181762432679534
89,1.2686868906021118,500.0,7.260854908963665e-05,0.03630427454481833,0.6603301650825413,0.0024151501711457968,0.0015947965112118319,500.0,0.0010093800956383348,0.5046900478191674,200.0,0.0005866193678230047,0.11732387356460094
90,1.2648403644561768,500.0,7.257718971231952e-05,0.03628859485615976,0.6678339169584793,0.002161856275051832,0.0014437609440691326,500.0,0.0010085558751598,0.5042779375799,200.0,0.0005840671365149319,0.11681342730298638
91,1.2642369270324707,500.0,7.213538629002869e-05,0.036067693145014346,0.6753376688344173,0.0022510658018290997,0.0015202295310001424,500.0,0.0010085791582241654,0.5042895791120827,200.0,0.0005846850108355284,0.11693700216710567
92,1.2605185508728027,500.0,7.192601333372295e-05,0.035963006666861475,0.6828414207103551,0.002215057145804167,0.0015125327683955414,500.0,0.0010057809995487332,0.5028904997743666,200.0,0.0005851593450643122,0.11703186901286244
93,1.2558270692825317,500.0,7.162185647757724e-05,0.03581092823878862,0.6903451725862931,0.002235265215858817,0.0015431045512181928,500.0,0.0010029962286353111,0.5014981143176556,200.0,0.0005872641922906041,0.11745283845812082
94,1.256584644317627,500.0,7.145799463614821e-05,0.03572899731807411,0.6978489244622311,0.0022824902553111315,0.0015928333697643965,500.0,0.0010012846905738115,0.5006423452869058,200.0,0.0005889971507713199,0.11779943015426397
95,1.2482353448867798,500.0,7.105754048097879e-05,0.035528770240489393,0.7053526763381691,0.0021806275472044945,0.0015381114765174273,500.0,0.001003305776976049,0.5016528884880245,200.0,0.0005924259312450886,0.11848518624901772
96,1.2485718727111816,500.0,7.082527008606121e-05,0.035412635043030605,0.7128564282141071,0.0020919563248753548,0.0014912645137305557,500.0,0.0010068072006106377,0.5034036003053188,200.0,0.0005934216314926744,0.11868432629853487
97,1.248213291168213,500.0,7.051943975966424e-05,0.03525971987983212,0.720360180090045,0.0021583056077361107,0.0015547574162781386,500.0,0.0010106135159730911,0.5053067579865456,200.0,0.0005935285007581115,0.1187057001516223
98,1.247401475906372,500.0,7.0706766564399e-05,0.0353533832821995,0.727863931965983,0.0021698756609112024,0.0015793742304281138,500.0,0.0010126407723873854,0.5063203861936927,200.0,0.0005915852379985154,0.11831704759970307
99,1.2455880641937256,500.0,7.04536578268744e-05,0.0352268289134372,0.735367683841921,0.0021597035229206085,0.001588176177435365,500.0,0.0010153038892894983,0.5076519446447492,200.0,0.0005907705053687096,0.11815410107374191
100,1.2414562702178955,500.0,6.9921174144838e-05,0.034960587072419,0.742871435717859,0.0021623284555971622,0.0016063320443030446,500.0,0.0010167111176997423,0.5083555588498712,200.0,0.0005908762104809284,0.11817524209618568
101,1.2395325899124146,500.0,6.994238356128335e-05,0.034971191780641675,0.7503751875937968,0.00214931252412498,0.001612790788487979,500.0,0.0010151368333026767,0.5075684166513383,200.0,0.0005889414460398257,0.11778828920796514
102,1.2398191690444946,500.0,7.046532846288756e-05,0.03523266423144378,0.7578789394697348,0.002110141795128584,0.0015992320258228136,500.0,0.0010100746294483542,0.5050373147241771,200.0,0.0005855446215718985,0.11710892431437969
103,1.237856149673462,500.0,7.05256243236363e-05,0.03526281216181815,0.7653826913456728,0.0022353522945195436,0.0017108999552850933,500.0,0.0010095792822539806,0.5047896411269903,200.0,0.0005834450130350888,0.11668900260701776
104,1.2356846332550049,500.0,7.017701864242554e-05,0.03508850932121277,0.7728864432216108,0.002163443947210908,0.001672096497469161,500.0,0.001013314351439476,0.506657175719738,200.0,0.0005823546089231968,0.11647092178463936
105,1.2379664182662964,500.0,7.024499791441485e-05,0.035122498957207426,0.7803901950975488,0.002406112616881728,0.0018777066945150057,500.0,0.0010165300918743014,0.5082650459371507,200.0,0.0005797593621537089,0.11595187243074179
106,1.2382029294967651,500.0,7.054264278849587e-05,0.035271321394247934,0.7878939469734867,0.002457762137055397,0.0019364559108865683,500.0,0.0010153981857001781,0.5076990928500891,200.0,0.0005769205745309591,0.11538411490619183
107,1.2356683015823364,500.0,7.05891361576505e-05,0.03529456807882525,0.7953976988494247,0.002420078031718731,0.0019249244974651235,500.0,0.0010162923717871308,0.5081461858935654,200.0,0.0005754671874456108,0.11509343748912215
108,1.2272484302520752,500.0,7.041150092845783e-05,0.03520575046422891,0.8029014507253627,0.0023292265832424164,0.0018701394027534157,500.0,0.0010144985280930996,0.5072492640465498,200.0,0.0005756505997851491,0.11513011995702982
109,1.2279096841812134,500.0,6.980782200116664e-05,0.03490391100058332,0.8104052026013007,0.002361212158575654,0.0019135386177551574,500.0,0.0010145757114514709,0.5072878557257354,200.0,0.0005774839082732797,0.11549678165465593
110,1.2264939546585083,500.0,6.950208626221865e-05,0.03475104313110933,0.8179089544772387,0.0023390930145978928,0.0019131651219947748,500.0,0.001015625661239028,0.507812830619514,200.0,0.0005776746547780931,0.11553493095561862
111,1.2241630554199219,500.0,6.960706377867609e-05,0.034803531889338046,0.8254127063531765,0.0023889068979769945,0.0019718341078849627,500.0,0.0010152726899832487,0.5076363449916244,200.0,0.0005758870975114405,0.1151774195022881
112,1.2245573997497559,500.0,7.001979975029826e-05,0.03500989987514913,0.8329164582291145,0.002303553279489279,0.0019186674388942716,500.0,0.001009306637570262,0.504653318785131,200.0,0.0005741185741499066,0.11482371482998133
113,1.222564697265625,500.0,6.9987858296372e-05,0.034993929148186,0.8404202101050525,0.0022730715572834015,0.0019103352757559352,500.0,0.0010036047315225005,0.5018023657612503,200.0,0.0005741199129261076,0.11482398258522153
114,1.2244791984558105,500.0,6.949861563043669e-05,0.034749307815218344,0.8479239619809905,0.0021615158766508102,0.001832801106014569,500.0,0.0010001026093959808,0.5000513046979904,200.0,0.0005751319695264101,0.11502639390528202
115,1.2181813716888428,500.0,6.947411020519212e-05,0.03473705510259606,0.8554277138569285,0.002147585153579712,0.0018371038582397736,500.0,0.0009934816043823957,0.49674080219119787,200.0,0.0005752053111791611,0.11504106223583221
116,1.2185415029525757,500.0,6.987481174292043e-05,0.034937405871460214,0.8629314657328664,0.0020608697086572647,0.0017783893183760788,500.0,0.0009871355723589659,0.49356778617948294,200.0,0.0005734909791499376,0.11469819582998753
117,1.2203916311264038,500.0,7.013605500105768e-05,0.03506802750052884,0.8704352176088044,0.0021122386679053307,0.0018385669245399076,500.0,0.0009860075078904629,0.49300375394523144,200.0,0.0005714184953831136,0.11428369907662272
118,1.2193355560302734,500.0,6.990707333898172e-05,0.03495353666949086,0.8779389694847424,0.00206434796564281,0.001812371525614373,500.0,0.0009882641024887562,0.4941320512443781,200.0,0.0005709858378395438,0.11419716756790876
119,1.220045804977417,500.0,6.934034172445536e-05,0.03467017086222768,0.8854427213606804,0.00219122227281332,0.0019402018123459615,500.0,0.000991382752545178,0.49569137627258897,200.0,0.0005722891655750573,0.11445783311501145
120,1.2174372673034668,500.0,6.910527008585632e-05,0.03455263504292816,0.8929464732366184,0.002129562199115753,0.001901585055238429,500.0,0.000991638982668519,0.4958194913342595,200.0,0.0005731456913053989,0.11462913826107979
121,1.2159699201583862,500.0,6.918788130860776e-05,0.03459394065430388,0.9004502251125562,0.002190684899687767,0.0019726027110745273,500.0,0.0009902958991006017,0.49514794955030084,200.0,0.0005733822472393513,0.11467644944787025
122,1.2118452787399292,500.0,6.930269591975957e-05,0.034651347959879786,0.9079539769884942,0.0022458755411207676,0.0020391516293817875,500.0,0.000994739355519414,0.497369677759707,200.0,0.0005729962140321732,0.11459924280643463
123,1.2114346027374268,500.0,6.906584894750267e-05,0.034532924473751336,0.9154577288644322,0.002128584310412407,0.0019486289585066057,500.0,0.0010019714245572686,0.5009857122786343,200.0,0.0005732051795348525,0.1146410359069705
124,1.2114382982254028,500.0,6.852285878267139e-05,0.034261429391335696,0.9229614807403702,0.0022075322922319174,0.002037467273220554,500.0,0.0010059843771159649,0.5029921885579824,200.0,0.0005742890061810613,0.11485780123621225
125,1.205937385559082,500.0,6.840813875896856e-05,0.03420406937948428,0.9304652326163082,0.002220507711172104,0.0020661052240020577,500.0,0.0010056105675175786,0.5028052837587893,200.0,0.0005742650246247649,0.11485300492495298
126,1.2095520496368408,500.0,6.871981895528734e-05,0.03435990947764367,0.9379689844922461,0.002410248154774308,0.002260738014107968,500.0,0.0010006927186623216,0.5003463593311608,200.0,0.0005730816046707332,0.11461632093414664
127,1.2092288732528687,500.0,6.868241325719282e-05,0.03434120662859641,0.9454727363681841,0.0023292703554034233,0.002202261616664567,500.0,0.000997775001451373,0.49888750072568655,200.0,0.000572454824578017,0.1144909649156034
128,1.2028061151504517,500.0,6.828272307757288e-05,0.03414136153878644,0.9529764882441221,0.00217254925519228,0.0020703883597505217,500.0,0.0009968498488888144,0.4984249244444072,200.0,0.0005724532529711723,0.11449065059423447
129,1.206346035003662,500.0,6.80922094034031e-05,0.03404610470170155,0.9604802401200601,0.002104102401062846,0.0020209487794100372,500.0,0.0009942053584381938,0.4971026792190969,200.0,0.0005717156454920769,0.11434312909841537
