iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,0.21789764,0.00019275,0.01391704,251.47061157,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.90437007
1,0.18489927,0.00016013,0.01267953,247.72357178,0.00002500,0.00007500,1.00501263,0.00500000,0.00500000,0.90937006
2,0.16369201,0.00013921,0.01181935,244.80722046,0.00009771,0.00029167,1.00993359,0.00981160,0.00997735,0.91416079
3,0.15260482,0.00012835,0.01134757,242.49874878,0.00021144,0.00062519,1.01464736,0.01427810,0.01492156,0.91846538
4,0.14963637,0.00012559,0.01122426,240.46444702,0.00035366,0.00102865,1.01898360,0.01815350,0.01985649,0.92182916
5,0.15169466,0.00012786,0.01132555,238.34701538,0.00050518,0.00143914,1.02273071,0.02116618,0.02479332,0.92377180
6,0.15512496,0.00013152,0.01148728,235.98678589,0.00064294,0.00180866,1.02568054,0.02311049,0.02973288,0.92413163
7,0.15709779,0.00013375,0.01158420,233.49826050,0.00074747,0.00212779,1.02771699,0.02396140,0.03465565,0.92314839
8,0.15646277,0.00013335,0.01156717,231.06156921,0.00080959,0.00241337,1.02886200,0.02384183,0.03952574,0.92118233
9,0.15358411,0.00013070,0.01145108,228.81840515,0.00083116,0.00268755,1.02924943,0.02296780,0.04426506,0.91853464
10,0.14957225,0.00012689,0.01128228,226.82292175,0.00082061,0.00296403,1.02906060,0.02156174,0.04875366,0.91542441
11,0.14555980,0.00012305,0.01110970,225.10096741,0.00078873,0.00323888,1.02848244,0.01981767,0.05279856,0.91201580
12,0.14232478,0.00011996,0.01096916,223.58889771,0.00074599,0.00349503,1.02768922,0.01791019,0.05619330,0.90844089
13,0.14019005,0.00011797,0.01087726,222.19744873,0.00070147,0.00370843,1.02683914,0.01597943,0.05876132,0.90481329
14,0.13909683,0.00011701,0.01083296,220.82662964,0.00066245,0.00385554,1.02607214,0.01416157,0.06037502,0.90123236
15,0.13870002,0.00011676,0.01082130,219.36738586,0.00063424,0.00392465,1.02550387,0.01255003,0.06102259,0.89778334
16,0.13856946,0.00011679,0.01082255,217.79324341,0.00062044,0.00391560,1.02522147,0.01123598,0.06076683,0.89453423
17,0.13827996,0.00011667,0.01081713,216.06405640,0.00062327,0.00383665,1.02527952,0.01028246,0.05971699,0.89153242
18,0.13753884,0.00011612,0.01079138,214.18666077,0.00064389,0.00370095,1.02569973,0.00971593,0.05800141,0.88880140
19,0.13623731,0.00011501,0.01073986,212.20179749,0.00068264,0.00352386,1.02647173,0.00954240,0.05574664,0.88633919
20,0.13443893,0.00011342,0.01066503,210.14573669,0.00073923,0.00332189,1.02756166,0.00974159,0.05307523,0.88412142
21,0.13232310,0.00011151,0.01057471,208.06379700,0.00081274,0.00310986,1.02891886,0.01026064,0.05008832,0.88210487
22,0.13012531,0.00010952,0.01047963,205.99566650,0.00090152,0.00290201,1.03048062,0.01104249,0.04687674,0.88023204
23,0.12805490,0.00010765,0.01038966,203.96643066,0.00100303,0.00271137,1.03217745,0.01201918,0.04352412,0.87843633
24,0.12625425,0.00010605,0.01031176,202.00195312,0.00111381,0.00254986,1.03393698,0.01310702,0.04011992,0.87664896
25,0.12476406,0.00010475,0.01024817,200.10479736,0.00122979,0.00242564,1.03569043,0.01423277,0.03672887,0.87480557
26,0.12355454,0.00010372,0.01019774,198.26679993,0.00134626,0.00234553,1.03737283,0.01531524,0.03342687,0.87284833
27,0.12251528,0.00010286,0.01015527,196.47267151,0.00145839,0.00231343,1.03892756,0.01628083,0.03027812,0.87073088
28,0.12151026,0.00010204,0.01011419,194.70378113,0.00156185,0.00233078,1.04031157,0.01706880,0.02733471,0.86842227
29,0.12041807,0.00010112,0.01006863,192.92956543,0.00165343,0.00239709,1.04150045,0.01763615,0.02463371,0.86590922
30,0.11916958,0.00010005,0.01001511,191.13755798,0.00173137,0.00251131,1.04248762,0.01796375,0.02220803,0.86319470
31,0.11775795,0.00009882,0.00995328,189.30375671,0.00179556,0.00267059,1.04328465,0.01803532,0.02006789,0.86029518
32,0.11623152,0.00009748,0.00988548,187.42272949,0.00184761,0.00287224,1.04392099,0.01786556,0.01821406,0.85723931
33,0.11467013,0.00009612,0.00981567,185.49342346,0.00189046,0.00311331,1.04443848,0.01748932,0.01663356,0.85406345
34,0.11314499,0.00009479,0.00974747,183.51586914,0.00192783,0.00339023,1.04488528,0.01694976,0.01529558,0.85080719
35,0.11170744,0.00009355,0.00968352,181.50520325,0.00196389,0.00369936,1.04531240,0.01629670,0.01417082,0.84751093
36,0.11037217,0.00009242,0.00962466,179.46093750,0.00200277,0.00403720,1.04576886,0.01559563,0.01323196,0.84421289
