frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,2.429417145322077e-05,0.0004858834436163306,0.0001,102.27696990966797,0.010227696970105171,0.0001,220.17074584960938,0.02201707474887371,1000.0,0.0,0.0,1000.0,0.0,0.0,1.598,0.004602005705237389,0.007354005239903927,1000.0,0.0013001200277358294,1.3001199960708618,168.202,0.0,0.0,322.45367431640625,1.3402047157287598
1,20.0,2.4415367079200223e-05,0.0004883073270320892,0.0001,104.60641479492188,0.010460641235113144,0.0001,207.32620239257812,0.020732618868350983,1000.0,1.5624616480636178e-06,0.0015624616062268615,1000.0,2.5118117719102884e-07,0.00025118119083344936,1.598,0.004639818798750639,0.007414430845528841,1000.0,0.001303654513321817,1.3036545515060425,168.202,2.048562919299002e-06,0.0003445723850745708,311.9385986328125,1.3449087142944336
2,20.0,2.4595770810265094e-05,0.0004919153871014714,0.0001,101.78722381591797,0.010178722441196442,0.0001,206.9452362060547,0.020694522187113762,1000.0,7.487914899684256e-06,0.007487914990633726,1000.0,9.147692026090226e-07,0.0009147691889666021,1.598,0.004399653058499098,0.007030645851045847,1000.0,0.0013091255677863955,1.309125542640686,168.202,1.0313829079677816e-06,0.00017348065739497542,308.7381896972656,1.3560974597930908
3,20.0,2.4665923774591647e-05,0.0004933184827677906,0.0001,100.92206573486328,0.010092206299304962,0.0001,207.55685424804688,0.02075568400323391,1000.0,1.8647631804924458e-05,0.018647631630301476,1000.0,3.967152224504389e-06,0.003967152442783117,1.598,0.004866543225944042,0.007776736281812191,1000.0,0.0013140959199517965,1.3140959739685059,168.202,4.949162757839076e-06,0.0008324590744450688,308.4851379394531,1.3766611814498901
4,20.0,2.4361559553653933e-05,0.00048723118379712105,0.0001,101.26746368408203,0.010126746259629726,0.0001,208.0255126953125,0.02080255001783371,1000.0,3.6233439459465444e-05,0.03623344004154205,1000.0,3.54887356479594e-06,0.0035488735884428024,1.598,0.004962193313986063,0.007929584942758083,1000.0,0.001315269386395812,1.3152693510055542,168.202,5.239518031885382e-06,0.0008812973974272609,309.29931640625,1.395279049873352
5,20.0,2.3520913600805216e-05,0.0004704182792920619,0.0001,101.83907318115234,0.010183907113969326,0.0001,213.75308227539062,0.02137530781328678,1000.0,6.2592385802418e-05,0.06259238719940186,1000.0,1.7745245713740587e-05,0.0177452452480793,1.598,0.005300574470311403,0.008470318280160427,1000.0,0.001299284165725112,1.2992842197418213,168.202,2.2507952962769195e-05,0.0037858826108276844,315.5989074707031,1.4239076375961304
6,20.0,2.1948579160380177e-05,0.00043897159048356116,0.0001,101.50682067871094,0.010150682181119919,0.0001,220.02725219726562,0.022002724930644035,1000.0,8.459759555989876e-05,0.08459759503602982,1000.0,2.095863783324603e-05,0.020958637818694115,1.598,0.005899787414819002,0.009427860379219055,1000.0,0.0012846244499087334,1.284624457359314,168.202,1.7289534298470244e-05,0.0029081341344863176,321.5414123535156,1.43510901927948
7,20.0,2.034244425885845e-05,0.0004068488779012114,0.0001,103.0371322631836,0.010303713381290436,0.0001,232.656982421875,0.023265697062015533,1000.0,8.473013440379873e-05,0.0847301334142685,1000.0,6.540771664731437e-06,0.006540771573781967,1.598,0.005403118673712015,0.008634183555841446,1000.0,0.0012842249125242233,1.2842248678207397,168.202,9.86914528766647e-06,0.0016600099625065923,335.700927734375,1.4197661876678467
8,20.0,1.8426409951644018e-05,0.00036852818448096514,0.0001,106.91622924804688,0.010691622272133827,0.0001,244.93740844726562,0.024493740871548653,1000.0,9.738493099575862e-05,0.09738492965698242,1000.0,3.1366034818347543e-06,0.003136603394523263,1.598,0.005638599395751953,0.00901048257946968,1000.0,0.001296039903536439,1.2960399389266968,168.202,3.215236938558519e-05,0.005408092867583036,351.8606872558594,1.4465339183807373
9,20.0,1.6859377865330316e-05,0.0003371875500306487,0.0001,108.48920440673828,0.010848919861018658,0.0001,250.44097900390625,0.025044096633791924,1000.0,7.313359674299136e-05,0.07313359528779984,1000.0,2.8421256956789875e-06,0.002842125715687871,1.598,0.006787876598536968,0.010847027413547039,1000.0,0.0013396942522376776,1.3396942615509033,168.202,2.8601110898307525e-05,0.004810763988643885,358.93841552734375,1.4675580263137817
10,20.0,1.5941915989969857e-05,0.0003188383125234395,0.0001,111.5960464477539,0.011159604415297508,0.0001,259.6826477050781,0.025968264788389206,1000.0,3.708130680024624e-05,0.03708130866289139,1000.0,1.0204455520579359e-06,0.0010204456048086286,1.598,0.006561389192938805,0.01048510055989027,1000.0,0.001389788230881095,1.389788269996643,168.202,1.136121863964945e-05,0.001910979626700282,371.2867126464844,1.47773277759552
11,20.0,1.5727966456324793e-05,0.00031455932185053825,0.0001,115.04886627197266,0.01150488667190075,0.0001,264.0853576660156,0.02640853449702263,1000.0,9.149535799224395e-06,0.009149535559117794,1000.0,2.781697730824817e-06,0.0027816977817565203,1.598,0.006945501547306776,0.011098911985754967,1000.0,0.0014497980009764433,1.4497979879379272,168.202,1.7025564375217073e-05,0.002863733796402812,379.1427001953125,1.5139198303222656
12,20.0,1.5964998965500854e-05,0.0003192999865859747,0.0001,126.54094696044922,0.012654094025492668,0.0001,273.8561706542969,0.027385616675019264,1000.0,2.738700004556449e-06,0.0027387000154703856,1000.0,1.3788207070319913e-05,0.013788207434117794,1.598,0.0068533774465322495,0.010951697826385498,1000.0,0.001429789699614048,1.429789662361145,168.202,1.4213239410310052e-05,0.0023906952701509,400.4054260253906,1.5000180006027222
13,20.0,1.6154539480339736e-05,0.0003230907896067947,0.0001,118.0440673828125,0.01180440653115511,0.0001,287.1496276855469,0.028714962303638458,1000.0,1.978028922167141e-05,0.019780289381742477,1000.0,1.4689540876133833e-05,0.01468954049050808,1.598,0.006558808032423258,0.010480975732207298,1000.0,0.0014266119105741382,1.4266119003295898,168.202,1.8881864889408462e-05,0.0031759673729538918,405.2017822265625,1.5155811309814453
14,20.0,1.669390985625796e-05,0.00033387821167707443,0.0001,120.16084289550781,0.012016084045171738,0.0001,288.89508056640625,0.028889507055282593,1000.0,6.784674769733101e-05,0.06784674525260925,1000.0,1.9879413230228238e-05,0.0198794137686491,1.598,0.00624450296163559,0.009978716261684895,1000.0,0.0013241603737697005,1.3241603374481201,168.202,6.652701995335519e-05,0.011189977638423443,409.06365966796875,1.474294662475586
15,20.0,1.7572752767591737e-05,0.00035145506262779236,0.0001,121.39775085449219,0.012139774858951569,0.0001,290.6544189453125,0.029065441340208054,1000.0,7.945141260279343e-05,0.07945141196250916,1000.0,8.542787327314727e-06,0.008542787283658981,1.598,0.005611754953861237,0.008967584930360317,1000.0,0.00133640062995255,1.3364006280899048,168.202,5.331483771442436e-05,0.00896766223013401,412.0592956542969,1.48388671875
