iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
0,10.20024586,10.20024586,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
1,10.12514400,10.12407970,1.06391490,0.00002500,0.00002500,1.00501263,0.00500000
2,10.05222988,10.04805851,4.17147255,0.00010000,0.00009972,1.01005042,0.00998619
3,9.98142719,9.97223759,9.18915462,0.00022502,0.00022346,1.01511383,0.01494862
4,9.91265106,9.89667702,15.97398186,0.00040008,0.00039509,1.02020335,0.01987685
5,9.84581470,9.82143879,24.37429428,0.00062520,0.00061306,1.02531934,0.02475999
6,9.78081417,9.74658203,34.23032379,0.00090045,0.00087538,1.03046227,0.02958677
7,9.71754932,9.67217159,45.37546539,0.00122587,0.00117962,1.03563249,0.03434564
8,9.65590477,9.59826374,57.63765717,0.00160154,0.00152294,1.04083085,0.03902488
9,9.59576893,9.52492428,70.84101868,0.00202757,0.00190207,1.04605770,0.04361267
10,9.53702164,9.45221043,84.80598450,0.00250405,0.00231335,1.05131364,0.04809730
11,9.47953892,9.38017845,99.35439301,0.00303112,0.00275281,1.05659938,0.05246724
12,9.42319489,9.30887985,114.30804443,0.00360892,0.00321618,1.06191552,0.05671134
13,9.36787224,9.23837090,129.49360657,0.00423760,0.00369895,1.06726241,0.06081898
14,9.31344032,9.16868973,144.74215698,0.00491734,0.00419647,1.07264090,0.06478019
15,9.25978661,9.09988213,159.89367676,0.00564831,0.00470402,1.07805145,0.06858587
16,9.20678711,9.03197765,174.79804993,0.00643070,0.00521686,1.08349466,0.07222787
17,9.15433502,8.96500492,189.31674194,0.00726472,0.00573036,1.08897102,0.07569913
18,9.10232258,8.89898300,203.32435608,0.00815056,0.00624002,1.09448123,0.07899383
19,9.05065346,8.83392715,216.71043396,0.00908843,0.00674163,1.10002542,0.08210740
20,8.99923992,8.76984310,229.37905884,0.01007854,0.00723123,1.10560417,0.08503666
21,8.94799900,8.70672798,241.25193787,0.01112109,0.00770529,1.11121786,0.08777978
22,8.89686012,8.64457321,252.26617432,0.01221630,0.00816065,1.11686683,0.09033632
23,8.84575939,8.58336258,262.37472534,0.01336434,0.00859463,1.12255156,0.09270721
24,8.79464436,8.52307415,271.54769897,0.01456543,0.00900500,1.12827206,0.09489470
25,8.74347305,8.46367836,279.76916504,0.01581974,0.00939005,1.13402867,0.09690228
26,8.69220448,8.40514088,287.03723145,0.01712744,0.00974852,1.13982165,0.09873461
27,8.64081478,8.34742355,293.36267090,0.01848869,0.01007964,1.14565110,0.10039741
28,8.58927917,8.29048061,298.76821899,0.01990365,0.01038307,1.15151715,0.10189737
29,8.53758526,8.23426723,303.28674316,0.02137245,0.01065891,1.15741980,0.10324199
30,8.48572350,8.17873192,306.95806885,0.02289523,0.01090762,1.16335917,0.10443954
31,8.43368816,8.12382030,309.83117676,0.02447209,0.01113000,1.16933548,0.10549884
32,8.38147926,8.06948185,311.95983887,0.02610313,0.01132717,1.17534840,0.10642920
33,8.32909679,8.01565742,313.40060425,0.02778845,0.01150048,1.18139827,0.10724029
34,8.27654934,7.96229458,314.21395874,0.02952812,0.01165148,1.18748486,0.10794204
35,8.22383976,7.90933418,314.46298218,0.03132222,0.01178191,1.19360828,0.10854451
36,8.17097950,7.85672474,314.20980835,0.03317080,0.01189360,1.19976842,0.10905780
37,8.11797428,7.80440998,313.51638794,0.03507391,0.01198849,1.20596528,0.10949196
38,8.06483078,7.75233698,312.44424438,0.03703159,0.01206854,1.21219885,0.10985691
39,8.01155949,7.70045614,311.05151367,0.03904388,0.01213574,1.21846902,0.11016235
40,7.95816517,7.64871645,309.39505005,0.04111079,0.01219207,1.22477603,0.11041769
41,7.90465975,7.59707546,307.52844238,0.04323237,0.01223945,1.23111951,0.11063203
42,7.85104465,7.54548597,305.50100708,0.04540861,0.01227975,1.23749971,0.11081403
43,7.79732990,7.49390936,303.36050415,0.04763955,0.01231477,1.24391639,0.11097192
44,7.74351597,7.44230556,301.14807129,0.04992518,0.01234620,1.25036991,0.11111344
45,7.68961000,7.39064169,298.90325928,0.05226551,0.01237564,1.25685990,0.11124583
46,7.63561201,7.33888483,296.65994263,0.05466057,0.01240456,1.26338673,0.11137577
47,7.58152723,7.28700876,294.44876099,0.05711035,0.01243434,1.26995015,0.11150938
48,7.52735376,7.23498440,292.29754639,0.05961486,0.01246621,1.27655053,0.11165220
49,7.47309732,7.18279457,290.22848511,0.06217410,0.01250130,1.28318763,0.11180919
50,7.41875648,7.13041782,288.26116943,0.06478809,0.01254059,1.28986180,0.11198476
51,7.36433077,7.07783890,286.41235352,0.06745683,0.01258496,1.29657292,0.11218271
52,7.30982351,7.02504730,284.69393921,0.07018033,0.01263517,1.30332112,0.11240628
53,7.25523567,6.97203302,283.11666870,0.07295860,0.01269187,1.31010652,0.11265820
54,7.20056343,6.91878653,281.68801880,0.07579165,0.01275558,1.31692934,0.11294062
55,7.14580870,6.86530542,280.41165161,0.07867948,0.01282674,1.32378972,0.11325522
56,7.09097576,6.81159067,279.29052734,0.08162210,0.01290569,1.33068752,0.11360320
57,7.03606081,6.75763893,278.32467651,0.08461953,0.01299265,1.33762324,0.11398530
58,6.98106956,6.70345592,277.51290894,0.08767176,0.01308779,1.34459674,0.11440186
59,6.92600203,6.64904594,276.85208130,0.09077879,0.01319117,1.35160828,0.11485283
60,6.87085915,6.59441423,276.33779907,0.09394065,0.01330281,1.35865784,0.11533781
61,6.81564283,6.53956890,275.96343994,0.09715733,0.01342264,1.36574590,0.11585610
62,6.76035738,6.48452044,275.72314453,0.10042881,0.01355053,1.37287223,0.11640672
63,6.70500565,6.42927885,275.60885620,0.10375510,0.01368630,1.38003707,0.11698844
64,6.64958858,6.37385559,275.61193848,0.10713620,0.01382972,1.38724065,0.11759983
65,6.59411097,6.31826258,275.72396851,0.11057209,0.01398053,1.39448297,0.11823928
66,6.53857517,6.26251173,275.93511963,0.11406276,0.01413841,1.40176439,0.11890505
67,6.48298502,6.20661688,276.23614502,0.11760817,0.01430303,1.40908492,0.11959528
68,6.42734432,6.15059185,276.61721802,0.12120831,0.01447402,1.41644454,0.12030803
69,6.37165928,6.09445095,277.06869507,0.12486314,0.01465099,1.42384338,0.12104129
70,6.31593180,6.03820753,277.58093262,0.12857263,0.01483355,1.43128169,0.12179305
71,6.26016808,5.98187637,278.14385986,0.13233672,0.01502126,1.43875933,0.12256125
72,6.20436859,5.92546844,278.74859619,0.13615538,0.01521371,1.44627666,0.12334386
73,6.14854193,5.86900091,279.38549805,0.14002854,0.01541046,1.45383358,0.12413889
