iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,22.926414489746094,0.0,1.871126914920751e-05,0.0,20.0,0.0,0.0,20.0,3.0791341698588326e-16,6.158268339717665e-15,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045203000307083,0.0,500.0,0.04585282877087593,22.926414385437965,0.0,0.005630000494420528,0.0,0.0,0.07617417722940445,0.0,0.0,0.0,0.0
2,21.581270217895508,0.0,1.7622558516450226e-05,0.0,20.0,1.0000139809562825e-06,2.000027961912565e-05,20.0,1.4747470231668558e-06,2.9494940463337116e-05,10.0,9.998905170505168e-07,9.998905170505168e-06,25.0,9.99999883788405e-07,2.4999997094710125e-05,0.0,0.0,0.0,0.0,0.20444975793361664,0.0,500.0,0.04316229745745659,21.581148728728294,0.0,0.00550167728215456,0.0,0.0005002501250625312,0.07606872171163559,3.8053387549592586e-05,0.0,0.0,0.0
3,20.282052993774414,0.0,1.6702273569535464e-05,0.0,20.0,4.000135504611535e-06,8.00027100922307e-05,20.0,5.896272341487929e-06,0.00011792544682975858,10.0,3.9743590605212376e-06,3.9743590605212376e-05,25.0,4.0003615140449256e-06,0.00010000903785112314,0.0,0.0,0.0,0.0,0.20510947704315186,0.0,500.0,0.040563277900218964,20.281638950109482,0.0,0.005375070497393608,0.0,0.0010005002501250625,0.07602671533823013,7.606474771208617e-05,0.0,0.0,0.0
4,19.02952003479004,0.0,1.598494782228954e-05,0.0,20.0,9.000366844702512e-06,0.00018000733689405024,20.0,1.3257601494842675e-05,0.0002651520298968535,10.0,8.849877303873654e-06,8.849877303873654e-05,25.0,8.999294550449122e-06,0.00022498236376122804,0.0,0.0,0.0,0.0,0.20420478284358978,0.0,500.0,0.038057293742895126,19.028646871447563,0.0,0.00525117851793766,0.0,0.0015007503751875938,0.07597408443689346,0.00011401813572320179,0.0,0.0,0.0
5,17.82648277282715,0.0,1.5448771591763943e-05,0.0,20.0,1.6000396499293856e-05,0.0003200079299858771,20.0,2.3547516320832074e-05,0.0004709503264166415,10.0,1.5566853107884526e-05,0.00015566853107884526,25.0,1.5993307897588238e-05,0.00039983269743970595,0.0,0.0,0.0,0.0,0.20236961543560028,0.0,500.0,0.035649966448545456,17.824983224272728,0.0,0.005130104720592499,0.0,0.002001000500250125,0.0758991688489914,0.00015187427483540048,0.0,0.0,0.0
6,16.673397064208984,0.0,1.514526957180351e-05,0.0,20.0,2.4999795641633682e-05,0.0004999959128326736,20.0,3.674927575048059e-05,0.0007349855150096118,10.0,2.4138234948622994e-05,0.00024138234948622994,25.0,2.4958726498880424e-05,0.0006239681624720106,0.0,0.0,0.0,0.0,0.19954779744148254,0.0,500.0,0.03334221616387367,16.671108081936836,0.0,0.005012367386370897,0.0,0.0025012506253126563,0.075813427567482,0.0001896283831102601,0.0,0.0,0.0
7,15.569120407104492,0.0,1.5013483789516613e-05,0.0,20.0,3.599727642722428e-05,0.0007199455285444856,20.0,5.283916834741831e-05,0.0010567833669483662,10.0,3.4545646485639736e-05,0.00034545646485639736,25.0,3.5870238207280636e-05,0.0008967559551820159,0.0,0.0,0.0,0.0,0.1985340565443039,0.0,500.0,0.031131748110055923,15.565874055027962,0.0,0.0048968493938446045,0.0,0.0030015007503751876,0.07572366297245026,0.00022728463123296725,0.0,0.0,0.0
8,14.515054702758789,0.0,1.4987870599725284e-05,0.0,20.0,4.899063424090855e-05,0.000979812684818171,20.0,7.178707892308012e-05,0.0014357415784616023,10.0,4.6723718696739525e-05,0.00046723718696739525,25.0,4.868862379225902e-05,0.0012172155948064756,0.0,0.0,0.0,0.0,0.19748738408088684,0.0,500.0,0.029021378606557846,14.510689303278923,0.0,0.004785520955920219,0.0,0.003501750875437719,0.07563576102256775,0.0002648575923751747,0.0,0.0,0.0
9,13.511420249938965,0.0,1.5095161870704032e-05,0.0,20.0,6.397849938366562e-05,0.0012795699876733124,20.0,9.355517977382988e-05,0.0018711035954765975,10.0,6.056516940589063e-05,0.0006056516940589063,25.0,6.335039506666362e-05,0.0015837598766665906,0.0,0.0,0.0,0.0,0.19536007940769196,0.0,500.0,0.027011556550860405,13.505778275430202,0.0,0.004677731543779373,0.0,0.00400200100050025,0.07555174827575684,0.00030235817218912187,0.0,0.0,0.0
10,12.557933807373047,0.0,1.5289504517568275e-05,0.0,20.0,8.095699013210833e-05,0.0016191398026421666,20.0,0.0001180961262434721,0.002361922524869442,10.0,7.592108158860356e-05,0.0007592108158860356,25.0,7.976357301231474e-05,0.0019940893253078684,0.0,0.0,0.0,0.0,0.19231286644935608,0.0,500.0,0.02510172128677368,12.55086064338684,0.0,0.004574750550091267,0.0,0.004502251125562781,0.07547352463006973,0.00033980076121592175,0.0,0.0,0.0
11,11.653555870056152,0.0,1.5534384147031233e-05,0.0,20.0,9.992154082283378e-05,0.0019984308164566755,20.0,0.00014535064110532403,0.0029070128221064806,10.0,9.260203660232946e-05,0.0009260203660232946,25.0,9.780601249076426e-05,0.0024451503122691065,0.0,0.0,0.0,0.0,0.18967874348163605,0.0,500.0,0.02328980341553688,11.64490170776844,0.0,0.004476584494113922,0.0,0.0050025012506253125,0.07540169358253479,0.00037719706644589687,0.0,0.0,0.0
12,10.796730995178223,0.0,1.5824651200091466e-05,0.0,20.0,0.0001208662724820897,0.002417325449641794,20.0,0.00017524903523735702,0.0035049807047471404,10.0,0.00011040095705538988,0.0011040095705538988,25.0,0.0001173301789094694,0.002933254472736735,0.0,0.0,0.0,0.0,0.18810762465000153,0.0,500.0,0.021572714671492577,10.786357335746288,0.0,0.00438341498374939,0.0,0.005502751375687844,0.07533593475818634,0.0004145549186293395,0.0,0.0,0.0
13,9.985837936401367,0.0,1.6161986422957852e-05,0.0,20.0,0.00014378561172634363,0.0028757122345268726,20.0,0.00020771296112798154,0.004154259222559631,10.0,0.0001291305961785838,0.001291305961785838,25.0,0.00013816342107020319,0.0034540855267550796,0.0,0.0021185169462114573,0.0,0.0,0.18559353053569794,0.0,500.0,0.019947221502661705,9.973610751330853,0.0,0.004295827820897102,0.0,0.006003001500750375,0.07527598738670349,0.00045188186525284735,0.0,0.0,0.0
14,9.219565391540527,0.0,1.658602195675485e-05,0.0,20.0,0.00016867191880010068,0.0033734383760020137,20.0,0.00024265940010081977,0.004853188002016395,10.0,0.00014864045078866184,0.0014864045078866184,25.0,0.0001600977120688185,0.004002442801720463,0.0,0.022448917850852013,0.0,0.0,0.18147698044776917,0.0,500.0,0.01841071993112564,9.20535996556282,0.0,0.004212226718664169,0.0,0.0065032516258129065,0.0752212330698967,0.0004891826062574572,0.0,0.0,0.0
15,8.496829986572266,0.0,1.7044741980498657e-05,0.0,20.0,0.00019551589502952993,0.003910317900590599,20.0,0.00027999025769531727,0.005599805153906345,10.0,0.00016880065959412605,0.0016880065959412605,25.0,0.00018287198327016085,0.004571799581754021,0.0,0.031943973153829575,0.0,0.0,0.1786591112613678,0.0,500.0,0.01696106791496277,8.480533957481384,0.0,0.004132656846195459,0.0,0.007003501750875438,0.07517162710428238,0.0005264646220409972,0.0,0.0,0.0
16,7.8166961669921875,0.0,1.754453478497453e-05,0.0,20.0,0.00022430886747315526,0.004486177349463105,20.0,0.0003196024044882506,0.006392048089765012,10.0,0.0001894924498628825,0.001894924498628825,25.0,0.00020620282157324255,0.005155070539331064,0.0,0.03579698130488396,0.0,0.0,0.17787709832191467,0.0,500.0,0.015596408396959305,7.798204198479652,0.0,0.004057828336954117,0.0,0.007503751875937969,0.07512642443180084,0.0005637300482626376,0.0,0.0,0.0
17,7.17854642868042,0.0,1.8169084796682e-05,0.0,20.0,0.00025503835058771074,0.005100767011754215,20.0,0.00036137839197181165,0.007227567839436233,10.0,0.00021058780839666724,0.0021058780839666724,25.0,0.00022972968872636557,0.005743242218159139,0.0,0.030613664537668228,0.0,0.0,0.17835411429405212,0.0,500.0,0.014315536245703697,7.157768122851849,0.0,0.003986583556979895,0.0,0.0080040020010005,0.07508288323879242,0.0006009635476841814,0.0,0.0,0.0
18,6.580968856811523,0.0,1.888797305582557e-05,0.0,20.0,0.0002876882499549538,0.005753764999099076,20.0,0.0004051903961226344,0.008103807922452688,10.0,0.00023195656831376255,0.0023195656831376255,25.0,0.0002530339115764946,0.006325847789412364,0.0,0.02517256699502468,0.0,0.0,0.17703008651733398,0.0,500.0,0.01311565563082695,6.557827815413475,0.0,0.003919078037142754,0.0,0.008504252126063032,0.07503820210695267,0.0006381437898039997,0.0,0.0,0.0
19,6.023366928100586,0.0,1.967181742656976e-05,0.0,20.0,0.00032224212191067636,0.006444842438213527,20.0,0.0004509035497903824,0.009018070995807648,10.0,0.00025346234906464815,0.0025346234906464815,25.0,0.0002756546891760081,0.006891367229400203,0.0,0.022355595603585243,0.0,0.0,0.17536252737045288,0.0,500.0,0.011995605193078518,5.997802596539259,0.0,0.0038541732355952263,0.0,0.009004502251125562,0.07498915493488312,0.0006752400144211586,0.0,0.0,0.0
20,5.503901958465576,0.0,2.047398447757587e-05,0.0,20.0,0.00035867892438545823,0.007173578487709165,20.0,0.0004983677063137293,0.009967354126274586,10.0,0.00027496233815327287,0.0027496233815327287,25.0,0.0002970552886836231,0.007426382217090577,0.0,0.01199765782803297,0.0,0.0,0.17369398474693298,0.0,500.0,0.010951745323836803,5.475872661918402,0.0,0.0037886761128902435,0.0,0.009504752376188095,0.07493270933628082,0.000712216847118227,0.0,0.0,0.0
