final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,3.0878982543945312,3.0878982543945312,50.0,0.002632895251736045,0.13164476258680224,150.0,0.004734253045171499,0.7101379567757249,1.0,0.020882003009319305,0.020882003009319305,60.0,0.009759320877492428,0.5855592526495457,30.0,0.0007038824260234833,0.0211164727807045,800.0,0.0018482176819816232,1.4785741455852985,0.001,139.98353576660156,0.13998353576660155,700000,700000,3049,10475,10441,1
