iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
0,37.95963669,0.03794519,0.03812151,0.03776886,0.86192346,0.90097153,0.82287532,14.44604492,10.11995792,18.77213287,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,37.79542542,0.03778129,0.03797073,0.03759185,0.82766640,0.86513656,0.79019630,14.13295746,9.59799957,18.66791534,0.00002500,0.00007500,1.00501263,0.00500000,-0.00500000,0.00500000
2,37.61558151,0.03760095,0.03780460,0.03739731,0.79402995,0.82993811,0.75812179,14.62762928,9.55423927,19.70101929,0.00010014,0.00028864,1.01005697,0.00940062,-0.01000674,0.01000669
3,37.41766357,0.03740203,0.03762126,0.03718280,0.76098579,0.79537737,0.72659421,15.63771629,9.85295868,21.42247391,0.00022574,0.00059872,1.01513815,0.01213542,-0.01502369,0.01502450
4,37.19841766,0.03718196,0.03741841,0.03694551,0.72849977,0.76142812,0.69557142,16.46223640,9.95033360,22.97414017,0.00040234,0.00096985,1.02026093,0.01285844,-0.02005466,0.02005786
5,36.95501709,0.03693786,0.03719325,0.03668246,0.69654703,0.72804922,0.66504490,17.16120529,10.02901077,24.29339981,0.00063062,0.00140798,1.02543008,0.01213316,-0.02510369,0.02511113
6,36.68433762,0.03666639,0.03694256,0.03639023,0.66510999,0.69520736,0.63501269,17.94124985,10.20071888,25.68177986,0.00091144,0.00193554,1.03065038,0.01066081,-0.03017512,0.03018862
7,36.38272858,0.03636375,0.03666258,0.03606493,0.63417852,0.66288173,0.60547537,18.97037888,10.49783325,27.44292450,0.00124585,0.00256986,1.03592694,0.00894182,-0.03527329,0.03529449
8,36.04584122,0.03602556,0.03634897,0.03570214,0.60374653,0.63105679,0.57643622,20.27943420,11.15707302,29.40179634,0.00163504,0.00332164,1.04126418,0.00738384,-0.04040179,0.04043282
9,35.66849136,0.03564664,0.03599654,0.03529675,0.57380378,0.59971178,0.54789585,21.84438324,12.05941677,31.62935066,0.00208036,0.00419898,1.04666710,0.00653981,-0.04556497,0.04560752
10,35.24476624,0.03522106,0.03559930,0.03484282,0.54434627,0.56883937,0.51985317,23.69842148,13.29113483,34.10570908,0.00258332,0.00520244,1.05214024,0.00650491,-0.05076626,0.05082235
11,34.76784515,0.03474206,0.03515049,0.03433364,0.51538062,0.53845209,0.49230912,25.76912880,14.77215576,36.76610184,0.00314557,0.00633330,1.05768812,0.00715870,-0.05600883,0.05608087
12,34.23001862,0.03420196,0.03464231,0.03376161,0.48691669,0.50856298,0.46527040,28.04494858,16.51729202,39.57260513,0.00376889,0.00759660,1.06331503,0.00842254,-0.06129729,0.06138647
13,33.62264633,0.03359205,0.03406576,0.03311833,0.45896935,0.47918856,0.43875012,30.58839417,18.73991585,42.43687439,0.00445518,0.00899818,1.06902516,0.01016707,-0.06663539,0.06674231
14,32.93619156,0.03290266,0.03341077,0.03239455,0.43156075,0.45035580,0.41276574,33.51866913,21.44603157,45.59130478,0.00520647,0.01054169,1.07482290,0.01216723,-0.07202658,0.07215136
15,32.16016769,0.03212331,0.03266621,0.03158042,0.40472049,0.42209974,0.38734126,36.83531952,24.62900925,49.04163361,0.00602490,0.01222514,1.08071220,0.01409910,-0.07747287,0.07761640
16,31.28284073,0.03124252,0.03181973,0.03066531,0.37847435,0.39445218,0.36249650,40.30089569,28.03247833,52.56931305,0.00691272,0.01403659,1.08669698,0.01546916,-0.08297614,0.08314000
17,30.29199982,0.03024810,0.03085787,0.02963833,0.35284781,0.36744234,0.33825326,43.87852478,31.65161514,56.10543060,0.00787228,0.01597250,1.09278107,0.01616386,-0.08853916,0.08872457
18,29.17527008,0.02912756,0.02976625,0.02848887,0.32786530,0.34109446,0.31463614,47.68352890,35.52724075,59.83981705,0.00890605,0.01803992,1.09896827,0.01634462,-0.09416280,0.09437236
19,27.92123413,0.02786947,0.02853078,0.02720815,0.30356324,0.31544232,0.29168415,51.73588181,39.72162628,63.75013733,0.01001661,0.02024825,1.10526276,0.01618501,-0.09984585,0.10008547
20,26.51998901,0.02646395,0.02713824,0.02578967,0.27997470,0.29051632,0.26943305,56.00142670,44.24073792,67.76211548,0.01120664,0.02261188,1.11166787,0.01599223,-0.10558674,0.10586581
21,24.96543884,0.02490468,0.02557792,0.02423143,0.25713712,0.26634753,0.24792671,60.72330093,49.33982086,72.10678101,0.01247890,0.02514911,1.11818731,0.01621457,-0.11138196,0.11171505
22,23.25666046,0.02319075,0.02384447,0.02253703,0.23509081,0.24297586,0.22720575,65.87097168,55.02384186,76.71810913,0.01383618,0.02787206,1.12482476,0.01710924,-0.11722402,0.11763444
23,21.40047646,0.02132907,0.02194134,0.02071680,0.21387783,0.22045447,0.20730120,71.35965729,61.27322769,81.44608307,0.01528128,0.03078334,1.13158286,0.01863104,-0.12309833,0.12362456
24,19.41535950,0.01933795,0.01988401,0.01879189,0.19355306,0.19884345,0.18826269,77.35568237,68.28720093,86.42417145,0.01681676,0.03387883,1.13846338,0.02059227,-0.12898311,0.12968481
25,17.33290672,0.01724934,0.01770360,0.01679508,0.17418212,0.17821462,0.17014959,83.51423645,75.55228424,91.47618866,0.01844476,0.03711405,1.14546597,0.02208789,-0.13483733,0.13581261
26,15.19598389,0.01510680,0.01544756,0.01476604,0.15581608,0.15863997,0.15299219,89.12509155,82.30962372,95.94055176,0.02016651,0.04041803,1.15258694,0.02197515,-0.14060742,0.14200239
27,13.05613708,0.01296175,0.01317880,0.01274469,0.13847849,0.14019379,0.13676317,94.32621002,88.68108368,99.97133636,0.02198185,0.04378327,1.15981770,0.02055905,-0.14623360,0.14824416
28,10.97474861,0.01087545,0.01097194,0.01077896,0.12221505,0.12295967,0.12147044,99.22782135,94.87178802,103.58385468,0.02388857,0.04721002,1.16714346,0.01821614,-0.15166089,0.15452237
29,9.01411057,0.00891020,0.00890382,0.00891659,0.10706927,0.10701989,0.10711864,103.83180237,101.03154755,106.63205719,0.02588153,0.05069239,1.17454088,0.01552287,-0.15681262,0.16081429
30,7.23989677,0.00713154,0.00704165,0.00722143,0.09315973,0.09244519,0.09387427,108.27684021,107.28900909,109.26466370,0.02795171,0.05420391,1.18197608,0.01283065,-0.16161868,0.16708885
31,5.69853497,0.00558607,0.00543383,0.00573830,0.08057343,0.07929711,0.08184975,112.38002014,113.40349579,111.35654449,0.03008537,0.05769664,1.18940282,0.01077781,-0.16596813,0.17330624
32,4.40827179,0.00429233,0.00409854,0.00448612,0.06932926,0.06757542,0.07108309,115.84638977,119.06593323,112.62685394,0.03226421,0.06110110,1.19676542,0.00997683,-0.16973475,0.17942038
