node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.right_hand,curtain,0.4506883919239044,0.5649293661117554,0.5266441702842712,0.9984585714285714,0.012256896123290062,0.03743082284927368
human.left_foot,floor,0.0029876381158828735,0.04081461951136589,0.02015077695250511,0.9984585714285714,0.012256896123290062,0.03743082284927368
human.right_foot,floor,0.009748476557433605,0.05381663143634796,0.027188001200556755,0.9984585714285714,0.012256896123290062,0.03743082284927368
