iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,8.467090606689453,8.313446044921875,0.0004152995825279504,0.00036318067577667534,8.313446044921875,0.12458987475838512,0.029054454062134027,8.467090373742394,866460.5625,0.19685199856758118,0.17432671785354614,104224.0,474.0,480.0,104224,104224.0,2.7700042724609375,0.7823335528373718
40,adam,2.060004949569702,1.9591537714004517,0.00025238972739316523,0.0003141793131362647,1.9591537714004517,0.07571691821794957,0.025134345050901175,2.0600050346693024,204190.84375,0.11963273584842682,0.15080606937408447,104224.0,474.0,480.0,104224,104224.0,1.2322739362716675,0.7811022996902466
60,adam,1.3034048080444336,1.231344223022461,0.00016389682423323393,0.00028614402981474996,1.231344223022461,0.04916904726997018,0.022891522385179996,1.3034047926776111,128335.625,0.0776870921254158,0.13734912872314453,104224.0,474.0,480.0,104224,104224.0,0.9292104244232178,0.7795328497886658
80,adam,1.168607473373413,1.113128662109375,0.00011328933032928035,0.00026864997926168144,1.113128662109375,0.033986799098784104,0.021491998340934515,1.1686074595490936,116014.71875,0.05369914323091507,0.1289519965648651,104224.0,474.0,480.0,104224,104224.0,0.8689875602722168,0.7799486517906189
100,adam,1.1398314237594604,1.0938029289245605,8.467311999993399e-05,0.0002578318235464394,1.0938029289245605,0.025401935999980196,0.020626545883715153,1.139831410808256,114000.515625,0.040135059505701065,0.12375926971435547,104224.0,474.0,480.0,104224,104224.0,0.8587615489959717,0.7802043557167053
120,adam,1.130565881729126,1.09030020236969,6.742683763150126e-05,0.0002504709700588137,1.09030020236969,0.020228051289450377,0.020037677604705095,1.1305659312638454,113635.453125,0.031960319727659225,0.12022607028484344,104224.0,474.0,480.0,104224,104224.0,0.8570144772529602,0.7801967263221741
140,adam,1.1257489919662476,1.089124321937561,5.670930113410577e-05,0.0002451478794682771,1.089124321937561,0.01701279034023173,0.019611830357462168,1.125748942635255,113512.890625,0.026880208402872086,0.11767098307609558,104224.0,474.0,480.0,104224,104224.0,0.8564715385437012,0.7798933386802673
160,adam,1.1226965188980103,1.0885376930236816,4.95951680932194e-05,0.000241003479459323,1.0885376930236816,0.01487855042796582,0.01928027835674584,1.1226965218083933,113451.7578125,0.023508109152317047,0.11568167060613632,104224.0,474.0,480.0,104224,104224.0,0.8562052845954895,0.7794182300567627
180,adam,1.1205415725708008,1.0881646871566772,4.4562835682881996e-05,0.00023760047042742372,1.0881646871566772,0.013368850704864599,0.019008037634193897,1.1205415754957357,113412.875,0.021122783422470093,0.11404822766780853,104224.0,474.0,480.0,104224,104224.0,0.8560568690299988,0.7788601517677307
200,adam,1.118914246559143,1.0878974199295044,4.080274811713025e-05,0.00023470041924156249,1.0878974199295044,0.012240824435139075,0.018776033539325,1.1189142779039685,113385.015625,0.019340502098202705,0.11265619844198227,104224.0,474.0,480.0,104224,104224.0,0.8559526801109314,0.7782941460609436
220,adam,1.1176295280456543,1.0876978635787964,3.7861209420952946e-05,0.00023216592671815306,1.0876978635787964,0.011358362826285884,0.018573274137452245,1.1176295005425345,113364.21875,0.017946213483810425,0.11143964529037476,104224.0,474.0,480.0,104224,104224.0,0.8558816313743591,0.7777643203735352
240,adam,1.1165847778320312,1.0875484943389893,3.5477769415592775e-05,0.0002299117186339572,1.0875484943389893,0.010643330824677832,0.018392937490716577,1.1165847626543837,113348.6484375,0.016816463321447372,0.1103576272726059,104224.0,474.0,480.0,104224,104224.0,0.8558333516120911,0.7772907018661499
260,adam,1.1157177686691284,1.0874390602111816,3.349408507347107e-05,0.00022788115893490613,1.0874390602111816,0.01004822552204132,0.01823049271479249,1.1157177784480155,113337.25,0.015876196324825287,0.10938295722007751,104224.0,474.0,480.0,104224,104224.0,0.8558036684989929,0.7771353125572205
