frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,0.0005596567061729729,0.011193133890628815,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0011791577562689781,0.023583155125379562,1000.0,0.0014822178054600954,1.482217788696289,10000.0,0.0,0.0,0.0032210322096943855,1.5169941186904907
1,20.0,0.000540946377441287,0.01081892754882574,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.9549749430989323e-07,0.0003954974818043411,1000.0,1.6775430822235649e-07,0.00016775430412963033,0.0,0.0,0.0,20.0,0.001161928754299879,0.02323857508599758,1000.0,0.001482637831941247,1.482637882232666,10000.0,2.8296875598243787e-07,0.0028296876698732376,0.0031863590702414513,1.5200883150100708
2,20.0,0.0005174279795028269,0.010348559357225895,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2950640666531399e-06,0.0012950641103088856,1000.0,4.6329802216860116e-07,0.000463298027170822,0.0,0.0,0.0,20.0,0.0011533095967024565,0.023066192865371704,1000.0,0.0014834206085652113,1.4834206104278564,10000.0,7.962320864862704e-07,0.007962320931255817,0.003156712744385004,1.5265560150146484
3,20.0,0.0004878441395703703,0.009756882674992085,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6067522210505558e-06,0.0016067521646618843,1000.0,1.2337164889686392e-06,0.001233716495335102,0.0,0.0,0.0,20.0,0.001178752165287733,0.02357504330575466,1000.0,0.0014842718373984098,1.4842718839645386,10000.0,1.3043799071965623e-06,0.013043799437582493,0.003155012847855687,1.5334880352020264
4,20.0,0.00045294707524590194,0.009058941155672073,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.3511300949176075e-06,0.0013511300785467029,1000.0,2.0144607333349995e-06,0.002014460740610957,0.0,0.0,0.0,20.0,0.0012125972425565124,0.024251945316791534,1000.0,0.0014855742920190096,1.4855742454528809,10000.0,2.1377568373281974e-06,0.021377569064497948,0.003156621940433979,1.5436283349990845
5,20.0,0.0004159947275184095,0.008319894783198833,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.470924075874791e-06,0.0014709241222590208,1000.0,3.6244418879505247e-06,0.0036244418006390333,0.0,0.0,0.0,20.0,0.0013382131000980735,0.026764262467622757,1000.0,0.0014875511405989528,1.4875510931015015,10000.0,3.307619863335276e-06,0.033076196908950806,0.0032501621171832085,1.5608067512512207
6,20.0,0.00037830413202755153,0.0075660827569663525,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.119689027807908e-07,0.0008119689300656319,1000.0,4.085321506863693e-06,0.004085321445018053,0.0,0.0,0.0,20.0,0.0014347373507916927,0.028694747015833855,1000.0,0.0014906215947121382,1.490621566772461,10000.0,4.818731213163119e-06,0.04818731173872948,0.0033133788965642452,1.5799669027328491
7,20.0,0.0003416773397475481,0.006833546794950962,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.937233709119027e-07,0.0005937233800068498,1000.0,6.846430551377125e-06,0.006846430711448193,0.0,0.0,0.0,20.0,0.0015647757099941373,0.03129551559686661,1000.0,0.001495226053521037,1.4952260255813599,10000.0,6.107461103965761e-06,0.06107461079955101,0.0034152267035096884,1.601869821548462
8,20.0,0.00031270566978491843,0.006254113279283047,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.965847205719911e-07,0.0006965846987441182,1000.0,6.580686203960795e-06,0.006580686196684837,0.0,0.0,0.0,20.0,0.0014019437367096543,0.0280388742685318,1000.0,0.0015002309810370207,1.5002310276031494,10000.0,7.146734333218774e-06,0.0714673399925232,0.003229304449632764,1.6132686138153076
9,20.0,0.00029118277598172426,0.005823655519634485,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.091008455972769e-07,0.0007091008592396975,1000.0,8.81776668393286e-06,0.008817766793072224,0.0,0.0,0.0,20.0,0.0013534275349229574,0.027068551629781723,1000.0,0.0015052133239805698,1.5052133798599243,10000.0,7.291217116289772e-06,0.07291217148303986,0.0031666418071836233,1.620544672012329
