final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,8.236539840698242,8.236539840698242,20.0,0.005975004285573959,0.11950008571147919,50.0,0.05958098545670509,2.9790492728352547,1.0,0.001642394345253706,0.001642394345253706,10.0,0.026686474680900574,0.26686474680900574,10.0,0.09098870307207108,0.9098870307207108,800.0,0.004492784384638071,3.594227507710457,0.001,365.3690185546875,0.3653690185546875,700000,700000,4015,10475,10472,430
