iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
0,35.93824387,0.03593604,0.03603949,0.03583259,0.59488529,0.60331404,0.58645654,22.08520126,10.04155159,34.12885284,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,35.55763245,0.03555544,0.03565952,0.03545137,0.56580305,0.57325625,0.55834979,21.88674164,9.50837517,34.26511002,0.00002500,0.00007500,1.00501263,0.00500000,-0.00500000,0.00500000
2,35.13437271,0.03513211,0.03523555,0.03502868,0.53739262,0.54389346,0.53089178,22.61075020,9.20990658,36.01159286,0.00010014,0.00029317,1.01005709,0.00963832,-0.01000667,0.01000679
3,34.66279984,0.03466041,0.03476187,0.03455895,0.50963283,0.51522112,0.50404447,23.89844513,9.15841675,38.63847351,0.00022575,0.00062769,1.01513827,0.01327453,-0.01502445,0.01502485
4,34.13629150,0.03413381,0.03423193,0.03403570,0.48249739,0.48722610,0.47776866,24.74155045,9.18481255,40.29828644,0.00040235,0.00101568,1.02026105,0.01452673,-0.02005751,0.02005862
5,33.54751587,0.03354501,0.03363789,0.03345213,0.45596731,0.45987907,0.45205551,25.04374504,9.16418743,40.92330170,0.00063063,0.00145097,1.02543032,0.01377738,-0.02511005,0.02511247
6,32.88875198,0.03288623,0.03297101,0.03280146,0.43004447,0.43316120,0.42692775,25.16621017,9.05620861,41.27621078,0.00091146,0.00196453,1.03065073,0.01191015,-0.03018621,0.03019064
7,32.15152359,0.03214897,0.03222171,0.03207623,0.40473068,0.40706348,0.40239790,25.53782272,9.11770821,41.95793915,0.00124587,0.00258256,1.03592718,0.00955498,-0.03528967,0.03529728
8,31.32666016,0.03132401,0.03137947,0.03126856,0.38002923,0.38158023,0.37847823,26.38953781,9.51085377,43.26822281,0.00163505,0.00332315,1.04126441,0.00734508,-0.04042400,0.04043641
9,30.40431976,0.03040155,0.03043276,0.03037035,0.35594225,0.35670346,0.35518104,27.60010719,10.08832264,45.11189270,0.00208036,0.00419528,1.04666722,0.00601360,-0.04559249,0.04561188
