iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
72,0.20825678,0.12323278,84.86950684,0.09576759,0.05872846,1.36269367,0.24233955
73,0.20067571,0.11564586,84.87322235,0.09755328,0.05906944,1.36661279,0.24304205
74,0.19346444,0.10847439,84.83136749,0.09932157,0.05937290,1.37046921,0.24366555
75,0.18660744,0.10170175,84.74496460,0.10107146,0.05963891,1.37426269,0.24421079
76,0.18009047,0.09531278,84.61502075,0.10280202,0.05986762,1.37799227,0.24467862
77,0.17389919,0.08929200,84.44259644,0.10451235,0.06005924,1.38165736,0.24506986
78,0.16801943,0.08362417,84.22883606,0.10620161,0.06021401,1.38525736,0.24538544
79,0.16243738,0.07829436,83.97480774,0.10786898,0.06033229,1.38879168,0.24562633
80,0.15713884,0.07328727,83.68164825,0.10951371,0.06041446,1.39226019,0.24579354
81,0.15211053,0.06858831,83.35062408,0.11113508,0.06046097,1.39566255,0.24588813
82,0.14733936,0.06418340,82.98274994,0.11273243,0.06047232,1.39899838,0.24591121
83,0.14281274,0.06005855,82.57943726,0.11430515,0.06044907,1.40226734,0.24586393
84,0.13851798,0.05619999,82.14173126,0.11585267,0.06039183,1.40546942,0.24574749
85,0.13444275,0.05259413,81.67092896,0.11737449,0.06030126,1.40860474,0.24556315
86,0.13057567,0.04922836,81.16827393,0.11887015,0.06017806,1.41167295,0.24531217
87,0.12690511,0.04608971,80.63504791,0.12033923,0.06002297,1.41467440,0.24499586
88,0.12341984,0.04316584,80.07237244,0.12178137,0.05983678,1.41760933,0.24461558
89,0.12010937,0.04044500,79.48155212,0.12319628,0.05962032,1.42047787,0.24417272
90,0.11696358,0.03791573,78.86388397,0.12458370,0.05937443,1.42328024,0.24366869
91,0.11397258,0.03556699,78.22055054,0.12594341,0.05910001,1.42601681,0.24310493
92,0.11112683,0.03338789,77.55285645,0.12727527,0.05879797,1.42868817,0.24248293
93,0.10841733,0.03136835,76.86193085,0.12857917,0.05846925,1.43129468,0.24180417
94,0.10583545,0.02949836,76.14911652,0.12985505,0.05811483,1.43383706,0.24107017
95,0.10337294,0.02776857,75.41553497,0.13110290,0.05773566,1.43631589,0.24028246
96,0.10102213,0.02616999,74.66249084,0.13232276,0.05733276,1.43873179,0.23944260
97,0.09877539,0.02469400,73.89096832,0.13351472,0.05690714,1.44108558,0.23855217
98,0.09662600,0.02333242,73.10243988,0.13467889,0.05645981,1.44337797,0.23761274
99,0.09456687,0.02207731,72.29774475,0.13581541,0.05599181,1.44561017,0.23662589
100,0.09259236,0.02092149,71.47843170,0.13692455,0.05550417,1.44778264,0.23559323
101,0.09069598,0.01985782,70.64514923,0.13800651,0.05499792,1.44989669,0.23451635
102,0.08887283,0.01887979,69.79949188,0.13906157,0.05447410,1.45195305,0.23339687
103,0.08711722,0.01798104,68.94215393,0.14009008,0.05393375,1.45395303,0.23223640
104,0.08542463,0.01715579,68.07437134,0.14109235,0.05337788,1.45589757,0.23103653
105,0.08379049,0.01639850,67.19711304,0.14206876,0.05280751,1.45778775,0.22979885
106,0.08221069,0.01570392,66.31153107,0.14301975,0.05222366,1.45962489,0.22852497
107,0.08068109,0.01506722,65.41828918,0.14394575,0.05162732,1.46141016,0.22721645
108,0.07919856,0.01448388,64.51881409,0.14484723,0.05101946,1.46314466,0.22587489
109,0.07775947,0.01394963,63.61370087,0.14572464,0.05040107,1.46482968,0.22450183
110,0.07636104,0.01346055,62.70413208,0.14657849,0.04977309,1.46646643,0.22309884
111,0.07500022,0.01301293,61.79074097,0.14740936,0.04913646,1.46805632,0.22166745
112,0.07367466,0.01260335,60.87460327,0.14821774,0.04849208,1.46960056,0.22020917
113,0.07238203,0.01222872,59.95647049,0.14900419,0.04784083,1.47110033,0.21872547
114,0.07111999,0.01188606,59.03697968,0.14976932,0.04718360,1.47255707,0.21721786
115,0.06988679,0.01157258,58.11716843,0.15051366,0.04652122,1.47397220,0.21568778
116,0.06868067,0.01128592,57.19765472,0.15123785,0.04585450,1.47534680,0.21413665
117,0.06749999,0.01102369,56.27917099,0.15194245,0.04518425,1.47668242,0.21256587
118,0.06634343,0.01078381,55.36249161,0.15262805,0.04451123,1.47798014,0.21097684
119,0.06520969,0.01056429,54.44826889,0.15329531,0.04383617,1.47924149,0.20937090
120,0.06409746,0.01036338,53.53697205,0.15394481,0.04315980,1.48046768,0.20774937
121,0.06300586,0.01017946,52.62934494,0.15457714,0.04248279,1.48165989,0.20611355
122,0.06193421,0.01001101,51.72620010,0.15519293,0.04180581,1.48281944,0.20446470
123,0.06088119,0.00985665,50.82761765,0.15579279,0.04112948,1.48394775,0.20280406
124,0.05984643,0.00971512,49.93447495,0.15637730,0.04045441,1.48504591,0.20113282
125,0.05882921,0.00958532,49.04715729,0.15694708,0.03978116,1.48611522,0.19945216
