iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
55,7.29012108,7.01630402,273.72689819,0.07869168,0.01139636,1.32381845,0.10675375
56,7.23530197,6.96224594,272.96322632,0.08163425,0.01148025,1.33071589,0.10714591
57,7.18039322,6.90791464,272.38269043,0.08463173,0.01157321,1.33765137,0.10757884
58,7.12539577,6.85331821,271.97827148,0.08768418,0.01167519,1.34462500,0.10805179
59,7.07031107,6.79846621,271.74234009,0.09079161,0.01178608,1.35163713,0.10856370
60,7.01514244,6.74337101,271.66564941,0.09395404,0.01190568,1.35868764,0.10911313
61,6.95989227,6.68804502,271.73791504,0.09717150,0.01203374,1.36577690,0.10969841
62,6.90456104,6.63250017,271.94787598,0.10044400,0.01216997,1.37290514,0.11031758
63,6.84915400,6.57675314,272.28430176,0.10377154,0.01231402,1.38007236,0.11096854
64,6.79367447,6.52082014,272.73477173,0.10715413,0.01246550,1.38727868,0.11164899
65,6.73812532,6.46471500,273.28732300,0.11059181,0.01262399,1.39452434,0.11235655
66,6.68251038,6.40845394,273.92935181,0.11408456,0.01278907,1.40180969,0.11308876
67,6.62683392,6.35205412,274.64907837,0.11763235,0.01296025,1.40913463,0.11384309
68,6.57110119,6.29553270,275.43389893,0.12123521,0.01313706,1.41649914,0.11461703
69,6.51531267,6.23890209,276.27209473,0.12489309,0.01331902,1.42390382,0.11540806
70,6.45947742,6.18218279,277.15252686,0.12860599,0.01350563,1.43134820,0.11621372
71,6.40359640,6.12538624,278.06372070,0.13237385,0.01369640,1.43883288,0.11703160
