iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
0,39.60166168,0.03958329,0.03955019,0.03961639,1.95392275,1.87539065,2.03245473,18.37661552,18.06396866,18.68926239,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.57544327,0.03956049,0.03952446,0.03959651,1.90230656,1.82334208,1.98127103,14.95709419,14.85983276,15.05435658,0.00002500,0.00007500,1.00501263,-0.00500000,-0.00500000,0.00500000
2,39.54881287,0.03953602,0.03949677,0.03957528,1.85122156,1.77185833,1.93058467,12.78900909,12.62389565,12.95412159,0.00010012,0.00029496,1.01005638,-0.00988776,-0.00985422,0.01000415
3,39.52145004,0.03950974,0.03946693,0.03955254,1.80062425,1.72089350,1.88035500,11.71588516,11.32542706,12.10634232,0.00022567,0.00063874,1.01513565,-0.01446852,-0.01428001,0.01501596
4,39.49282455,0.03948141,0.03943467,0.03952814,1.75046420,1.67039669,1.83053160,11.42134953,10.79287529,12.04982376,0.00040212,0.00106860,1.02025521,-0.01853656,-0.01798369,0.02003955
5,39.46237564,0.03945081,0.03939973,0.03950190,1.70069480,1.62032652,1.78106296,11.56378365,10.67243767,12.45512962,0.00063010,0.00153860,1.02541947,-0.02187417,-0.02076439,0.02507906
6,39.42955399,0.03941768,0.03936177,0.03947359,1.65126836,1.57064319,1.73189354,11.87583160,10.79468727,12.95697594,0.00091043,0.00200264,1.03063309,-0.02426079,-0.02248809,0.03013865
7,39.39374542,0.03938170,0.03932043,0.03944298,1.60214710,1.52132165,1.68297267,12.04053307,10.91146851,13.16959763,0.00124407,0.00242703,1.03590083,-0.02557235,-0.02307484,0.03522265
8,39.35450745,0.03934254,0.03927530,0.03940978,1.55331564,1.47234857,1.63428259,11.96402550,10.93520832,12.99284363,0.00163216,0.00281171,1.04122722,-0.02593083,-0.02263524,0.04033541
9,39.31150055,0.03929983,0.03922592,0.03937373,1.50476789,1.42372262,1.58581316,11.66548920,10.83087444,12.50010490,0.00207601,0.00317822,1.04661715,-0.02551821,-0.02141245,0.04548127
10,39.26435471,0.03925312,0.03917177,0.03933446,1.45649314,1.37543559,1.53755081,11.23215103,10.64756203,11.81673908,0.00257707,0.00355174,1.05207539,-0.02451731,-0.01958938,0.05066458
11,39.21266174,0.03920190,0.03911220,0.03929159,1.40848780,1.32748556,1.48949015,10.75616455,10.44172859,11.07060146,0.00313695,0.00395688,1.05760670,-0.02311228,-0.01729391,0.05588942
12,39.15597916,0.03914561,0.03904653,0.03924469,1.36075890,1.27987754,1.44164026,10.36096573,10.26514530,10.45678711,0.00375744,0.00441921,1.06321573,-0.02148315,-0.01473681,0.06115975
13,39.09363556,0.03908358,0.03897391,0.03919325,1.31330740,1.23260665,1.39400816,10.04999638,10.14203072,9.95796204,0.00444047,0.00495610,1.06890714,-0.01980834,-0.01200910,0.06647944
14,39.02489090,0.03901502,0.03889335,0.03913669,1.26613355,1.18566620,1.34660101,9.86558342,10.07328129,9.65788651,0.00518809,0.00557953,1.07468593,-0.01821260,-0.00922554,0.07185209
15,38.94880676,0.03893902,0.03880371,0.03907433,1.21924090,1.13906574,1.29941595,9.76763916,10.04151058,9.49376678,0.00600253,0.00629777,1.08055627,-0.01685418,-0.00642989,0.07728104
16,38.86427689,0.03885450,0.03870364,0.03900536,1.17262483,1.09280527,1.25244451,9.76363659,10.08097935,9.44629383,0.00688611,0.00711602,1.08652294,-0.01585553,-0.00372045,0.08276945
17,38.76998901,0.03876020,0.03859153,0.03892886,1.12630272,1.04689336,1.20571196,9.77698326,10.09562492,9.45834064,0.00784130,0.00803712,1.09259009,-0.01533826,-0.00117760,0.08832029
18,38.66444397,0.03865464,0.03846552,0.03884377,1.08028650,1.00134945,1.15922368,9.78574753,10.11172867,9.45976734,0.00887064,0.00905964,1.09876192,-0.01530776,0.00112821,0.09393635
19,38.54589462,0.03853609,0.03832340,0.03874877,1.03459215,0.95619774,1.11298645,9.78629684,10.10537529,9.46721745,0.00997679,0.01018147,1.10504258,-0.01573238,0.00312799,0.09962016
20,38.41228867,0.03840249,0.03816258,0.03864240,0.98925197,0.91147542,1.06702852,9.77766895,10.07601070,9.47932720,0.01116248,0.01140026,1.11143577,-0.01657103,0.00468888,0.10537397
21,38.26121521,0.03825143,0.03797997,0.03852289,0.94429380,0.86721766,1.02136993,9.76328659,10.04909325,9.47748089,0.01243048,0.01271521,1.11794484,-0.01776686,0.00584537,0.11119972
22,38.08983994,0.03808004,0.03777190,0.03838819,0.89975870,0.82346898,0.97604847,9.76515198,10.05286407,9.47743893,0.01378363,0.01412569,1.12457335,-0.01922097,0.00663720,0.11709908
23,37.89479065,0.03788496,0.03753405,0.03823587,0.85569489,0.78027999,0.93110973,9.80269051,10.09895802,9.50642204,0.01522476,0.01563257,1.13132393,-0.02087888,0.00704078,0.12307342
24,37.67206955,0.03766213,0.03726123,0.03806303,0.81214428,0.73770249,0.88658601,9.90112495,10.21580219,9.58644676,0.01675672,0.01723478,1.13819957,-0.02263848,0.00702300,0.12912379
25,37.41691589,0.03740681,0.03694736,0.03786625,0.76916432,0.69579947,0.84252912,10.06659031,10.39690590,9.73627472,0.01838233,0.01893401,1.14520252,-0.02442424,0.00668264,0.13525091
26,37.12359238,0.03711326,0.03658513,0.03764139,0.72680408,0.65462953,0.79897863,10.28713226,10.64335442,9.93091011,0.02010442,0.02073306,1.15233469,-0.02620521,0.00606453,0.14145517
27,36.78527069,0.03677466,0.03616586,0.03738346,0.68511117,0.61424989,0.75597250,10.56762886,10.97378159,10.16147614,0.02192573,0.02263195,1.15959799,-0.02790510,0.00520940,0.14773664
28,36.39365768,0.03638272,0.03567898,0.03708645,0.64412820,0.57470262,0.71355385,10.89256477,11.34981251,10.43531704,0.02384898,0.02462959,1.16699398,-0.02943291,0.00424144,0.15409510
29,35.93878555,0.03592751,0.03511183,0.03674320,0.60389847,0.53602308,0.67177385,11.21793747,11.73143768,10.70443630,0.02587678,0.02672533,1.17452359,-0.03073109,0.00332132,0.16053005
30,35.40913010,0.03539756,0.03445004,0.03634508,0.56448728,0.49828777,0.63068682,11.51126194,12.09299946,10.92952442,0.02801173,0.02891740,1.18218803,-0.03174015,0.00270957,0.16704077
31,34.79086685,0.03477906,0.03367703,0.03588110,0.52593404,0.46156883,0.59029925,11.74096966,12.38787460,11.09406471,0.03025635,0.03120239,1.18998837,-0.03239528,0.00260744,0.17362644
32,34.06826401,0.03405631,0.03277370,0.03533893,0.48831257,0.42592639,0.55069876,11.88276482,12.58806229,11.17746830,0.03261325,0.03358075,1.19792557,-0.03266741,0.00323313,0.18028627
33,33.22385406,0.03321189,0.03172011,0.03470366,0.45170528,0.39145797,0.51195258,11.89683914,12.65419769,11.13948154,0.03508510,0.03605236,1.20600128,-0.03250024,0.00444689,0.18701959
34,32.23719025,0.03222530,0.03049364,0.03395696,0.41614905,0.35820156,0.47409654,11.81377602,12.62587452,11.00167847,0.03767476,0.03862445,1.21421754,-0.03190902,0.00614183,0.19382606
35,31.08621597,0.03107446,0.02907181,0.03307711,0.38168794,0.32620606,0.43716979,11.67312431,12.52098942,10.82526016,0.04038524,0.04130852,1.22257686,-0.03090709,0.00839579,0.20070572
36,29.74834824,0.02973679,0.02743440,0.03203918,0.34837407,0.29551950,0.40122864,11.46914864,12.32811451,10.61018276,0.04321988,0.04411145,1.23108256,-0.02938722,0.01120355,0.20765916
37,28.20306015,0.02819171,0.02556898,0.03081443,0.31626648,0.26621848,0.36631447,11.26181316,12.09720802,10.42641830,0.04618251,0.04704643,1.23973942,-0.02733726,0.01443298,0.21468766
38,26.43227386,0.02642108,0.02347046,0.02937171,0.28539890,0.23831992,0.33247790,11.09294510,11.87838554,10.30750465,0.04927741,0.05011426,1.24855280,-0.02451357,0.01791926,0.22179325
39,24.42390442,0.02441277,0.02114648,0.02767905,0.25578994,0.21181306,0.29976681,11.03185272,11.68759346,10.37611198,0.05250927,0.05333513,1.25752950,-0.02076978,0.02174077,0.22897835
40,22.17914772,0.02216780,0.01862350,0.02571210,0.22748694,0.18667765,0.26829621,11.23623657,11.77720833,10.69526482,0.05588308,0.05675529,1.26667583,-0.01614522,0.02612833,0.23624548
41,19.72250557,0.01971043,0.01596865,0.02345220,0.20056432,0.16303284,0.23809581,11.95652199,12.39703083,11.51601315,0.05940384,0.06042804,1.27599859,-0.01085201,0.03116044,0.24359660
42,17.10501480,0.01709165,0.01327436,0.02090895,0.17512912,0.14095251,0.20930573,13.23254013,13.64168739,12.82339191,0.06307583,0.06439405,1.28550160,-0.00504466,0.03676590,0.25103161
43,14.41076756,0.01439544,0.01066761,0.01812326,0.15132381,0.12061185,0.18203577,15.19675636,15.65870857,14.73480511,0.06690118,0.06867888,1.29518378,0.00115424,0.04279693,0.25854588
44,11.74976921,0.01173185,0.00827800,0.01518570,0.12931246,0.10216739,0.15645753,17.77530289,18.39100075,17.15960693,0.07087757,0.07329968,1.30503309,0.00742844,0.04920454,0.26612669
45,9.23767281,0.00921678,0.00620157,0.01223199,0.10920604,0.08567075,0.13274133,20.73976135,21.65812492,19.82139778,0.07499524,0.07823541,1.31502092,0.01303370,0.05591904,0.27374914
46,6.97455215,0.00695097,0.00447247,0.00942948,0.09101890,0.07096123,0.11107656,23.41617203,24.76595879,22.06638336,0.07923494,0.08338337,1.32509875,0.01669492,0.06271533,0.28137419
