iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,131.85545349121094,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.03156720846891403,1.894032508134842,0.0,0.0,0.0,800.0,0.16245177388191223,129.96141910552979,0.0,0.0,0.0,700000,700000,10441
2,rigid,131.09205627441406,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,2.49834272381122e-07,2.49834272381122e-07,60.0,0.03162769973278046,1.8976619839668274,0.0,0.0,0.0,800.0,0.1614929884672165,129.1943907737732,0.0,0.0,0.0,700000,700000,10357
3,rigid,130.33926391601562,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,9.946508043867652e-07,9.946508043867652e-07,60.0,0.03179704397916794,1.9078226387500763,0.0,0.0,0.0,800.0,0.16053929924964905,128.43143939971924,0.0,0.0,0.0,700000,700000,10254
4,rigid,129.57791137695312,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,2.2485082808998413e-06,2.2485082808998413e-06,60.0,0.0317608118057251,1.9056487083435059,0.0,0.0,0.0,800.0,0.15959033370018005,127.67226696014404,0.0,0.0,0.0,700000,700000,10142
5,rigid,128.81585693359375,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.031646933406591415,1.898816004395485,0.0,0.0,0.0,800.0,0.15864628553390503,126.91702842712402,0.0,0.0,0.0,700000,700000,9997
6,rigid,128.05636596679688,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,60.0,0.031507134437561035,1.890428066253662,0.0,0.0,0.0,800.0,0.15770742297172546,126.16593837738037,0.0,0.0,0.0,700000,700000,9997
7,rigid,127.30411529541016,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,9.008113920572214e-06,9.008113920572214e-06,60.0,0.03141884133219719,1.8851304799318314,0.0,0.0,0.0,800.0,0.15677371621131897,125.41897296905518,0.0,0.0,0.0,700000,700000,9843
8,rigid,126.56522369384766,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,1.224187872139737e-05,1.224187872139737e-05,60.0,0.03148385509848595,1.8890313059091568,0.0,0.0,0.0,800.0,0.15584522485733032,124.67617988586426,0.0,0.0,0.0,700000,700000,9803
9,rigid,125.80423736572266,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,1.60081654030364e-05,1.60081654030364e-05,60.0,0.03111305460333824,1.8667832762002945,0.0,0.0,0.0,800.0,0.15492179989814758,123.93743991851807,0.0,0.0,0.0,700000,700000,9737
10,rigid,125.06707763671875,100.0,2.405483308253771e-16,2.4054833082537712e-14,250.0,0.0,0.0,1.0,2.0236577256582677e-05,2.0236577256582677e-05,60.0,0.031067807227373123,1.8640684336423874,0.0,0.0,0.0,800.0,0.15400373935699463,123.2029914855957,0.0,0.0,0.0,700000,700000,9654
