final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,1.8574981689453125,1.8574981689453125,100.0,0.0002670059911906719,0.026700599119067192,250.0,0.0025929405819624662,0.6482351454906166,1.0,0.005168071947991848,0.005168071947991848,60.0,0.0027180854231119156,0.16308512538671494,0.0,0.0,0.0,800.0,0.0012678864877671003,1.0143091902136803,0.0,0.0,0.0,700000,700000,447
