node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.hips,bed,0.0008773316512815654,0.14836221933364868,0.05108850076794624,0.9997414285714286,0.01221191231161356,0.03131052851676941
human.left_foot,floor,0.011127102188766003,0.12295415997505188,0.05799061805009842,0.9997414285714286,0.01221191231161356,0.03131052851676941
human.right_foot,floor,0.18436923623085022,0.3154945969581604,0.255145400762558,0.9997414285714286,0.01221191231161356,0.03131052851676941
human.right_hand,bed,0.026521382853388786,0.09954800456762314,0.06836100667715073,0.9997414285714286,0.01221191231161356,0.03131052851676941
